HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Last Update
1,AL- BIRMINGHAM,287.62,9137,9133,9146,276.12,299.12,05-05-2020
2,AL- DOTHAN,245.08,1262,1262,1266,235.28,254.88,05-05-2020
5,AL- HUNTSVILLE,328.12,2592,2592,2596,315.0,341.24,05-05-2020
6,AL- MOBILE,320.49,3760,3760,3766,307.67,333.31,05-05-2020
7,AL- MONTGOMERY,305.56,1901,1901,1904,293.34,317.78,05-05-2020
9,AL- TUSCALOOSA,301.78,1171,1171,1172,289.71,313.85,05-05-2020
11,AZ- MESA,406.52,3236,3232,3237,390.26,422.78,05-05-2020
12,AZ- PHOENIX,288.45,8007,7998,8012,276.91,299.99,05-05-2020
14,AZ- SUN CITY,217.42,554,554,554,208.72,226.12,05-05-2020
15,AZ- TUCSON,279.62,2746,2746,2751,268.44,290.8,05-05-2020
16,AR- FORT SMITH,216.28,1034,1034,1038,207.63,224.93,05-05-2020
18,AR- JONESBORO,181.0,524,524,526,173.76,188.24,05-05-2020
19,AR- LITTLE ROCK,205.21,3643,3641,3647,197.0,213.42,05-05-2020
21,AR- SPRINGDALE,282.02,1244,1244,1247,270.74,293.3,05-05-2020
22,AR- TEXARKANA,205.3,712,712,714,197.09,213.51,05-05-2020
23,CA- ORANGE CO.,352.79,10166,10154,10169,338.68,366.9,05-05-2020
25,CA- BAKERSFIELD,271.91,3820,3820,3827,261.03,282.79,05-05-2020
31,CA- CHICO,367.39,990,990,991,352.69,382.09,05-05-2020
33,CA- CONTRA COSTA CO.,388.45,1971,1966,1971,372.91,403.99,05-05-2020
43,CA- FRESNO,402.36,4025,4025,4032,386.27,418.45,05-05-2020
56,CA- LOS ANGELES,322.86,29280,29244,29288,309.95,335.77,05-05-2020
58,CA- MODESTO,408.45,2427,2423,2427,392.11,424.79,05-05-2020
62,CA- NAPA,354.03,665,664,665,339.87,368.19,05-05-2020
65,CA- ALAMEDA CO.,340.84,2755,2748,2755,327.21,354.47,05-05-2020
69,CA- PALM SPR/RANCHO MIR.,282.7,1059,1058,1059,271.39,294.01,05-05-2020
73,CA- REDDING,254.35,945,944,946,244.18,264.52,05-05-2020
77,CA- SACRAMENTO,420.88,6782,6769,6782,404.04,437.72,05-05-2020
78,CA- SALINAS,395.36,950,948,950,379.55,411.17,05-05-2020
79,CA- SAN BERNARDINO,429.6,10080,10069,10085,412.42,446.78,05-05-2020
80,CA- SAN DIEGO,411.5,10991,10976,10992,395.04,427.96,05-05-2020
81,CA- SAN FRANCISCO,234.45,2469,2463,2469,225.07,243.83,05-05-2020
82,CA- SAN JOSE,384.14,2818,2810,2818,368.77,399.51,05-05-2020
83,CA- SAN LUIS OBISPO,417.93,720,720,720,401.21,434.65,05-05-2020
85,CA- SAN MATEO CO.,247.3,1382,1379,1382,237.41,257.19,05-05-2020
86,CA- SANTA BARBARA,369.84,1386,1385,1387,355.05,384.63,05-05-2020
87,CA- SANTA CRUZ,530.15,534,533,534,508.94,551.36,05-05-2020
89,CA- SANTA ROSA,236.34,996,994,996,226.89,245.79,05-05-2020
91,CA- STOCKTON,433.71,1398,1395,1398,416.36,451.06,05-05-2020
96,CA- VENTURA,417.62,2589,2587,2589,400.92,434.32,05-05-2020
101,CO- BOULDER,441.44,707,706,707,423.78,459.1,05-05-2020
102,CO- COLORADO SPRINGS,510.14,2159,2157,2160,489.73,530.55,05-05-2020
103,CO- DENVER,408.0,6585,6575,6586,391.68,424.32,05-05-2020
104,CO- FORT COLLINS,324.41,708,707,708,311.43,337.39,05-05-2020
105,CO- GRAND JUNCTION,268.9,597,596,597,258.14,279.66,05-05-2020
106,CO- GREELEY,338.48,890,889,890,324.94,352.02,05-05-2020
107,CO- PUEBLO,198.47,496,496,496,190.53,206.41,05-05-2020
110,CT- HARTFORD,687.47,7837,7825,7837,659.97,714.97,05-05-2020
111,CT- NEW HAVEN,513.63,5406,5396,5406,493.08,534.18,05-05-2020
112,DE- WILMINGTON,390.17,2776,2774,2777,374.56,405.78,05-05-2020
113,DC- WASHINGTON,775.49,19238,19226,19251,744.47,806.51,05-05-2020
115,FL- BRADENTON,354.86,975,974,976,340.67,369.05,05-05-2020
116,FL- CLEARWATER,267.49,1566,1565,1567,256.79,278.19,05-05-2020
118,FL- FORT LAUDERDALE,279.38,7943,7934,7943,268.2,290.56,05-05-2020
119,FL- FORT MYERS,282.84,3807,3804,3808,271.53,294.15,05-05-2020
120,FL- GAINESVILLE,258.78,1689,1688,1690,248.43,269.13,05-05-2020
122,FL- HUDSON,280.48,1283,1283,1284,269.26,291.7,05-05-2020
123,FL- JACKSONVILLE,306.6,5905,5904,5915,294.34,318.86,05-05-2020
124,FL- LAKELAND,318.02,1314,1314,1315,305.3,330.74,05-05-2020
127,FL- MIAMI,263.61,8742,8731,8742,253.07,274.15,05-05-2020
129,FL- OCALA,318.89,1712,1712,1714,306.13,331.65,05-05-2020
130,FL- ORLANDO,306.01,12198,12193,12210,293.77,318.25,05-05-2020
131,FL- ORMOND BEACH,226.81,1253,1252,1254,217.74,235.88,05-05-2020
133,FL- PANAMA CITY,238.86,606,606,608,229.31,248.41,05-05-2020
134,FL- PENSACOLA,277.16,2508,2508,2512,266.07,288.25,05-05-2020
137,FL- SARASOTA,260.92,1321,1321,1321,250.48,271.36,05-05-2020
139,FL- ST PETERSBURG,236.07,1271,1271,1272,226.63,245.51,05-05-2020
140,FL- TALLAHASSEE,298.73,3151,3150,3158,286.78,310.68,05-05-2020
141,FL- TAMPA,292.86,4632,4630,4636,281.15,304.57,05-05-2020
142,GA- ALBANY,246.33,612,611,612,236.48,256.18,05-05-2020
144,GA- ATLANTA,627.48,31144,31108,31149,602.38,652.58,05-05-2020
145,GA- AUGUSTA,312.19,3140,3140,3146,299.7,324.68,05-05-2020
146,GA- COLUMBUS,350.52,1762,1761,1764,336.5,364.54,05-05-2020
147,GA- MACON,395.83,3783,3783,3790,380.0,411.66,05-05-2020
148,GA- ROME,438.85,1162,1160,1162,421.3,456.4,05-05-2020
149,GA- SAVANNAH,417.71,3891,3891,3900,401.0,434.42,05-05-2020
154,IL- AURORA,466.33,841,840,841,447.68,484.98,05-05-2020
155,IL- BLUE ISLAND,256.12,1785,1782,1785,245.88,266.36,05-05-2020
156,IL- CHICAGO,253.99,5961,5951,5961,243.83,264.15,05-05-2020
158,IL- ELGIN,497.48,1836,1833,1836,477.58,517.38,05-05-2020
161,IL- EVANSTON,326.34,2378,2374,2378,313.29,339.39,05-05-2020
163,IL- HINSDALE,346.19,1181,1179,1181,332.34,360.04,05-05-2020
164,IL- JOLIET,400.76,1775,1773,1775,384.73,416.79,05-05-2020
166,IL- MELROSE PARK,337.67,3204,3199,3204,324.16,351.18,05-05-2020
170,IL- PEORIA,256.35,1802,1802,1805,246.1,266.6,05-05-2020
171,IL- ROCKFORD,359.57,2093,2091,2094,345.19,373.95,05-05-2020
172,IL- SPRINGFIELD,238.84,2291,2291,2298,229.29,248.39,05-05-2020
173,IL- URBANA,292.04,1251,1251,1254,280.36,303.72,05-05-2020
175,IL- BLOOMINGTON,518.64,628,628,628,497.89,539.39,05-05-2020
179,IN- EVANSVILLE,249.03,2022,2022,2030,239.07,258.99,05-05-2020
180,IN- FORT WAYNE,300.8,2812,2812,2822,288.77,312.83,05-05-2020
181,IN- GARY,284.44,1446,1444,1446,273.06,295.82,05-05-2020
183,IN- INDIANAPOLIS,342.68,8962,8961,8975,328.97,356.39,05-05-2020
184,IN- LAFAYETTE,269.01,775,775,777,258.25,279.77,05-05-2020
185,IN- MUNCIE,301.9,515,515,516,289.82,313.98,05-05-2020
186,IN- MUNSTER,236.11,778,777,778,226.67,245.55,05-05-2020
187,IN- SOUTH BEND,329.42,2097,2097,2101,316.24,342.6,05-05-2020
188,IN- TERRE HAUTE,234.64,480,480,481,225.25,244.03,05-05-2020
