region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,80.08,46,42,57,80.04,80.2,46 [42 - 57],80.08% [80.04% - 80.2%],7,3,17,03-16-2021
2,AL- DOTHAN,80.0,0,0,1,80.0,80.08,0 [0 - 1],80.0% [80.0% - 80.08%],0,0,1,03-16-2021
5,AL- HUNTSVILLE,80.05,7,6,8,80.05,80.11,7 [6 - 8],80.05% [80.05% - 80.11%],1,1,2,03-16-2021
6,AL- MOBILE,80.07,12,10,14,80.0,80.11,12 [10 - 14],80.07% [80.0% - 80.11%],2,0,3,03-16-2021
7,AL- MONTGOMERY,80.0,0,0,1,80.0,80.06,0 [0 - 1],80.0% [80.0% - 80.06%],0,0,1,03-16-2021
9,AL- TUSCALOOSA,80.0,0,0,1,80.0,80.1,0 [0 - 1],80.0% [80.0% - 80.1%],0,0,1,03-16-2021
11,AZ- MESA,80.3,40,37,44,80.15,80.45,40 [37 - 44],80.3% [80.15% - 80.45%],6,3,9,03-16-2021
12,AZ- PHOENIX,80.17,86,79,95,80.09,80.28,86 [79 - 95],80.17% [80.09% - 80.28%],13,7,21,03-16-2021
14,AZ- SUN CITY,80.12,7,6,8,80.12,80.25,7 [6 - 8],80.12% [80.12% - 80.25%],1,1,2,03-16-2021
15,AZ- TUCSON,80.12,17,15,19,80.04,80.16,17 [15 - 19],80.12% [80.04% - 80.16%],3,1,4,03-16-2021
16,AR- FORT SMITH,80.0,0,0,2,80.0,80.08,0 [0 - 2],80.0% [80.0% - 80.08%],0,0,1,03-16-2021
18,AR- JONESBORO,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,03-16-2021
19,AR- LITTLE ROCK,80.03,14,13,16,80.02,80.05,14 [13 - 16],80.03% [80.02% - 80.05%],2,1,3,03-16-2021
21,AR- SPRINGDALE,80.19,14,13,16,80.09,80.38,14 [13 - 16],80.19% [80.09% - 80.38%],2,1,4,03-16-2021
22,AR- TEXARKANA,80.0,0,0,2,80.0,80.1,0 [0 - 2],80.0% [80.0% - 80.1%],0,0,1,03-16-2021
23,CA- ORANGE CO.,80.03,10,9,12,80.01,80.04,10 [9 - 12],80.03% [80.01% - 80.04%],2,1,3,03-16-2021
25,CA- BAKERSFIELD,80.03,2,1,3,80.0,80.03,2 [1 - 3],80.03% [80.0% - 80.03%],1,0,1,03-16-2021
31,CA- CHICO,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,03-16-2021
33,CA- CONTRA COSTA CO.,80.05,7,6,7,80.05,80.05,7 [6 - 7],80.05% [80.05% - 80.05%],1,1,1,03-16-2021
43,CA- FRESNO,80.09,14,13,17,80.09,80.22,14 [13 - 17],80.09% [80.09% - 80.22%],2,2,5,03-16-2021
56,CA- LOS ANGELES,80.02,35,31,39,80.01,80.04,35 [31 - 39],80.02% [80.01% - 80.04%],6,2,10,03-16-2021
58,CA- MODESTO,80.17,18,16,20,80.12,80.29,18 [16 - 20],80.17% [80.12% - 80.29%],3,2,5,03-16-2021
62,CA- NAPA,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,03-16-2021
65,CA- ALAMEDA CO.,80.03,7,6,8,80.03,80.06,7 [6 - 8],80.03% [80.03% - 80.06%],1,1,2,03-16-2021
69,CA- PALM SPR/RANCHO MIR.,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,03-16-2021
73,CA- REDDING,80.0,0,0,3,80.0,80.18,0 [0 - 3],80.0% [80.0% - 80.18%],0,0,2,03-16-2021
77,CA- SACRAMENTO,80.1,35,31,40,80.02,80.17,35 [31 - 40],80.1% [80.02% - 80.17%],5,1,8,03-16-2021
78,CA- SALINAS,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,03-16-2021
79,CA- SAN BERNARDINO,80.02,7,6,8,80.0,80.03,7 [6 - 8],80.02% [80.0% - 80.03%],1,0,2,03-16-2021
80,CA- SAN DIEGO,80.09,38,35,42,80.04,80.14,38 [35 - 42],80.09% [80.04% - 80.14%],6,3,10,03-16-2021
81,CA- SAN FRANCISCO,80.02,7,6,7,80.0,80.02,7 [6 - 7],80.02% [80.0% - 80.02%],1,0,1,03-16-2021
82,CA- SAN JOSE,80.1,21,19,22,80.03,80.13,21 [19 - 22],80.1% [80.03% - 80.13%],3,1,4,03-16-2021
83,CA- SAN LUIS OBISPO,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,03-16-2021
85,CA- SAN MATEO CO.,80.04,7,6,7,80.0,80.04,7 [6 - 7],80.04% [80.0% - 80.04%],1,0,1,03-16-2021
86,CA- SANTA BARBARA,80.1,7,6,7,80.0,80.1,7 [6 - 7],80.1% [80.0% - 80.1%],1,0,1,03-16-2021
87,CA- SANTA CRUZ,80.28,7,6,7,80.0,80.28,7 [6 - 7],80.28% [80.0% - 80.28%],1,0,1,03-16-2021
89,CA- SANTA ROSA,80.0,0,0,1,80.0,80.05,0 [0 - 1],80.0% [80.0% - 80.05%],0,0,1,03-16-2021
91,CA- STOCKTON,80.09,5,4,6,80.0,80.09,5 [4 - 6],80.09% [80.0% - 80.09%],1,0,1,03-16-2021
96,CA- VENTURA,80.0,0,0,1,80.0,80.06,0 [0 - 1],80.0% [80.0% - 80.06%],0,0,1,03-16-2021
101,CO- BOULDER,80.42,14,13,16,80.21,80.63,14 [13 - 16],80.42% [80.21% - 80.63%],2,1,3,03-16-2021
102,CO- COLORADO SPRINGS,80.29,21,19,24,80.19,80.58,21 [19 - 24],80.29% [80.19% - 80.58%],3,2,6,03-16-2021
103,CO- DENVER,80.42,134,124,155,80.21,80.73,134 [124 - 155],80.42% [80.21% - 80.73%],20,10,35,03-16-2021
104,CO- FORT COLLINS,80.63,28,26,32,80.31,81.1,28 [26 - 32],80.63% [80.31% - 81.1%],4,2,7,03-16-2021
105,CO- GRAND JUNCTION,80.0,0,0,1,80.0,80.13,0 [0 - 1],80.0% [80.0% - 80.13%],0,0,1,03-16-2021
106,CO- GREELEY,80.64,29,26,36,80.26,81.29,29 [26 - 36],80.64% [80.26% - 81.29%],5,2,10,03-16-2021
107,CO- PUEBLO,80.13,7,6,8,80.13,80.13,7 [6 - 8],80.13% [80.13% - 80.13%],1,1,1,03-16-2021
109,CT- BRIDGEPORT,80.18,21,20,23,80.12,80.29,21 [20 - 23],80.18% [80.12% - 80.29%],3,2,5,03-16-2021
110,CT- HARTFORD,80.09,21,19,24,80.06,80.18,21 [19 - 24],80.09% [80.06% - 80.18%],3,2,6,03-16-2021
111,CT- NEW HAVEN,80.16,36,33,41,80.08,80.29,36 [33 - 41],80.16% [80.08% - 80.29%],6,3,11,03-16-2021
112,DE- WILMINGTON,80.43,55,51,62,80.21,80.75,55 [51 - 62],80.43% [80.21% - 80.75%],8,4,14,03-16-2021
113,DC- WASHINGTON,80.47,176,161,196,80.2,80.8,176 [161 - 196],80.47% [80.2% - 80.8%],26,11,44,03-16-2021
115,FL- BRADENTON,80.42,21,20,23,80.28,80.71,21 [20 - 23],80.42% [80.28% - 80.71%],3,2,5,03-16-2021
116,FL- CLEARWATER,80.18,16,14,18,80.06,80.24,16 [14 - 18],80.18% [80.06% - 80.24%],3,1,4,03-16-2021
118,FL- FORT LAUDERDALE,80.33,190,174,207,80.16,80.51,190 [174 - 207],80.33% [80.16% - 80.51%],29,14,44,03-16-2021
119,FL- FORT MYERS,80.24,63,57,68,80.13,80.37,63 [57 - 68],80.24% [80.13% - 80.37%],9,5,14,03-16-2021
120,FL- GAINESVILLE,80.05,7,6,8,80.0,80.11,7 [6 - 8],80.05% [80.0% - 80.11%],1,0,2,03-16-2021
122,FL- HUDSON,80.4,29,26,35,80.16,80.88,29 [26 - 35],80.4% [80.16% - 80.88%],5,2,11,03-16-2021
123,FL- JACKSONVILLE,80.1,35,32,40,80.04,80.16,35 [32 - 40],80.1% [80.04% - 80.16%],5,2,8,03-16-2021
124,FL- LAKELAND,80.19,14,13,16,80.09,80.37,14 [13 - 16],80.19% [80.09% - 80.37%],2,1,4,03-16-2021
127,FL- MIAMI,80.48,342,314,383,80.22,80.83,342 [314 - 383],80.48% [80.22% - 80.83%],52,24,90,03-16-2021
129,FL- OCALA,80.07,7,6,10,80.0,80.22,7 [6 - 10],80.07% [80.0% - 80.22%],1,0,3,03-16-2021
130,FL- ORLANDO,80.28,194,177,219,80.12,80.51,194 [177 - 219],80.28% [80.12% - 80.51%],29,12,53,03-16-2021
131,FL- ORMOND BEACH,80.12,14,13,16,80.06,80.24,14 [13 - 16],80.12% [80.06% - 80.24%],2,1,4,03-16-2021
133,FL- PANAMA CITY,80.0,0,0,1,80.0,80.15,0 [0 - 1],80.0% [80.0% - 80.15%],0,0,1,03-16-2021
134,FL- PENSACOLA,80.04,7,6,9,80.04,80.13,7 [6 - 9],80.04% [80.04% - 80.13%],1,1,3,03-16-2021
137,FL- SARASOTA,80.21,21,19,23,80.07,80.35,21 [19 - 23],80.21% [80.07% - 80.35%],3,1,5,03-16-2021
139,FL- ST PETERSBURG,80.13,14,13,15,80.06,80.19,14 [13 - 15],80.13% [80.06% - 80.19%],2,1,3,03-16-2021
140,FL- TALLAHASSEE,80.04,7,7,10,80.04,80.15,7 [7 - 10],80.04% [80.04% - 80.15%],1,1,4,03-16-2021
141,FL- TAMPA,80.35,105,97,116,80.19,80.56,105 [97 - 116],80.35% [80.19% - 80.56%],15,8,24,03-16-2021
142,GA- ALBANY,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,03-16-2021
144,GA- ATLANTA,80.1,84,76,100,80.04,80.23,84 [76 - 100],80.1% [80.04% - 80.23%],12,5,28,03-16-2021
145,GA- AUGUSTA,80.0,0,0,1,80.0,80.04,0 [0 - 1],80.0% [80.0% - 80.04%],0,0,1,03-16-2021
146,GA- COLUMBUS,80.08,7,6,9,80.0,80.16,7 [6 - 9],80.08% [80.0% - 80.16%],1,0,2,03-16-2021
147,GA- MACON,80.04,7,6,8,80.0,80.09,7 [6 - 8],80.04% [80.0% - 80.09%],1,0,2,03-16-2021
