region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,84.87,237,224,259,83.64,86.62,237 [224 - 259],84.87% [83.64% - 86.62%],411,307,559,10-06-2020
2,AL- DOTHAN,89.41,77,72,84,85.95,93.18,77 [72 - 84],89.41% [85.95% - 93.18%],125,79,175,10-06-2020
5,AL- HUNTSVILLE,85.27,56,53,59,83.94,86.54,56 [53 - 59],85.27% [83.94% - 86.54%],99,74,123,10-06-2020
6,AL- MOBILE,91.27,210,198,240,87.63,99.29,210 [198 - 240],91.27% [87.63% - 99.29%],322,218,551,10-06-2020
7,AL- MONTGOMERY,83.36,22,20,26,82.26,84.72,22 [20 - 26],83.36% [82.26% - 84.72%],52,35,73,10-06-2020
9,AL- TUSCALOOSA,97.94,107,98,125,90.82,108.66,107 [98 - 125],97.94% [90.82% - 108.66%],179,108,286,10-06-2020
11,AZ- MESA,83.89,42,40,45,83.08,84.95,42 [40 - 45],83.89% [83.08% - 84.95%],77,61,98,10-06-2020
12,AZ- PHOENIX,83.58,161,154,175,82.68,84.73,161 [154 - 175],83.58% [82.68% - 84.73%],271,203,358,10-06-2020
14,AZ- SUN CITY,81.6,7,7,7,81.23,81.98,7 [7 - 7],81.6% [81.23% - 81.98%],13,10,16,10-06-2020
15,AZ- TUCSON,82.77,36,33,41,81.62,84.2,36 [33 - 41],82.77% [81.62% - 84.2%],70,41,106,10-06-2020
16,AR- FORT SMITH,87.26,59,55,65,85.0,91.01,59 [55 - 65],87.26% [85.0% - 91.01%],93,64,141,10-06-2020
18,AR- JONESBORO,89.18,52,49,54,87.3,90.4,52 [49 - 54],89.18% [87.3% - 90.4%],83,66,94,10-06-2020
19,AR- LITTLE ROCK,85.58,208,194,224,83.5,88.32,208 [194 - 224],85.58% [83.5% - 88.32%],322,202,480,10-06-2020
21,AR- SPRINGDALE,89.37,57,53,60,86.91,91.54,57 [53 - 60],89.37% [86.91% - 91.54%],99,73,122,10-06-2020
22,AR- TEXARKANA,84.39,28,26,31,82.45,86.22,28 [26 - 31],84.39% [82.45% - 86.22%],43,24,61,10-06-2020
23,CA- ORANGE CO.,82.35,108,103,115,81.86,83.15,108 [103 - 115],82.35% [81.86% - 83.15%],180,142,241,10-06-2020
25,CA- BAKERSFIELD,82.16,39,37,42,81.69,82.79,39 [37 - 42],82.16% [81.69% - 82.79%],78,61,101,10-06-2020
