HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Last Update
1,AL- BIRMINGHAM,102,13262,12565,14660,97.92,106.08,04-21-2020
2,AL- DOTHAN,80,0,0,0,76.8,83.2,04-21-2020
5,AL- HUNTSVILLE,90,1356,1332,1551,86.4,93.6,04-21-2020
6,AL- MOBILE,95,2976,2884,3193,91.2,98.8,04-21-2020
7,AL- MONTGOMERY,92,1302,1279,1505,88.32,95.68,04-21-2020
9,AL- TUSCALOOSA,96,1134,1134,1250,92.16,99.84,04-21-2020
11,AZ- MESA,117,5107,4872,5422,112.32,121.68,04-21-2020
12,AZ- PHOENIX,101,11322,10880,12095,96.96,105.04,04-21-2020
14,AZ- SUN CITY,95,860,821,912,91.2,98.8,04-21-2020
15,AZ- TUCSON,91,2014,1925,2130,87.36,94.64,04-21-2020
16,AR- FORT SMITH,80,0,0,0,76.8,83.2,04-21-2020
18,AR- JONESBORO,80,0,0,0,76.8,83.2,04-21-2020
19,AR- LITTLE ROCK,98,7397,6985,7672,94.08,101.92,04-21-2020
21,AR- SPRINGDALE,80,0,0,118,76.8,83.2,04-21-2020
22,AR- TEXARKANA,80,0,0,0,76.8,83.2,04-21-2020
23,CA- ORANGE CO.,92,6745,6432,7146,88.32,95.68,04-21-2020
25,CA- BAKERSFIELD,83,980,928,1030,79.68,86.32,04-21-2020
31,CA- CHICO,84,217,214,217,80.64,87.36,04-21-2020
33,CA- CONTRA COSTA CO.,128,6612,6314,6984,122.88,133.12,04-21-2020
43,CA- FRESNO,86,1001,938,1083,82.56,89.44,04-21-2020
56,CA- LOS ANGELES,92,20584,19646,21805,88.32,95.68,04-21-2020
58,CA- MODESTO,98,2176,2079,2330,94.08,101.92,04-21-2020
62,CA- NAPA,105,1030,944,1069,100.8,109.2,04-21-2020
65,CA- ALAMEDA CO.,125,10423,9965,11012,120.0,130.0,04-21-2020
69,CA- PALM SPR/RANCHO MIR.,87,563,537,598,83.52,90.48,04-21-2020
73,CA- REDDING,89,713,673,756,85.44,92.56,04-21-2020
77,CA- SACRAMENTO,105,8304,7901,8799,100.8,109.2,04-21-2020
78,CA- SALINAS,104,1332,1271,1412,99.84,108.16,04-21-2020
79,CA- SAN BERNARDINO,93,5224,4978,5550,89.28,96.72,04-21-2020
80,CA- SAN DIEGO,99,9278,8843,9817,95.04,102.96,04-21-2020
81,CA- SAN FRANCISCO,107,9399,8993,9923,102.72,111.28,04-21-2020
82,CA- SAN JOSE,145,13266,12710,14005,139.2,150.8,04-21-2020
83,CA- SAN LUIS OBISPO,101,671,642,712,96.96,105.04,04-21-2020
85,CA- SAN MATEO CO.,114,6278,6012,6627,109.44,118.56,04-21-2020
86,CA- SANTA BARBARA,91,770,736,830,87.36,94.64,04-21-2020
87,CA- SANTA CRUZ,139,1473,1404,1556,133.44,144.56,04-21-2020
89,CA- SANTA ROSA,96,2181,2087,2318,92.16,99.84,04-21-2020
91,CA- STOCKTON,111,2303,2193,2461,106.56,115.44,04-21-2020
96,CA- VENTURA,95,1715,1638,1818,91.2,98.8,04-21-2020
101,CO- BOULDER,148,2257,2137,2358,142.08,153.92,04-21-2020
102,CO- COLORADO SPRINGS,123,3127,2982,3306,118.08,127.92,04-21-2020
103,CO- DENVER,146,21520,20649,22897,140.16,151.84,04-21-2020
104,CO- FORT COLLINS,117,1657,1610,1745,112.32,121.68,04-21-2020
105,CO- GRAND JUNCTION,167,4620,4383,4865,160.32,173.68,04-21-2020
106,CO- GREELEY,115,1919,1839,2032,110.4,119.6,04-21-2020
107,CO- PUEBLO,87,434,419,434,83.52,90.48,04-21-2020
