HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Last Update
78,CA- SALINAS,103,1309,1231,1446,98.88,107.12,04-21-2020
79,CA- SAN BERNARDINO,93,5333,4988,5865,89.28,96.72,04-21-2020
80,CA- SAN DIEGO,98,8985,8409,9825,94.08,101.92,04-21-2020
81,CA- SAN FRANCISCO,104,8699,8184,9482,99.84,108.16,04-21-2020
82,CA- SAN JOSE,138,12012,11322,13074,132.48,143.52,04-21-2020
83,CA- SAN LUIS OBISPO,99,637,600,696,95.04,102.96,04-21-2020
85,CA- SAN MATEO CO.,110,5740,5402,6244,105.6,114.4,04-21-2020
86,CA- SANTA BARBARA,90,736,700,828,86.4,93.6,04-21-2020
87,CA- SANTA CRUZ,136,1414,1328,1543,130.56,141.44,04-21-2020
89,CA- SANTA ROSA,96,2132,2004,2342,92.16,99.84,04-21-2020
91,CA- STOCKTON,111,2317,2161,2535,106.56,115.44,04-21-2020
96,CA- VENTURA,95,1680,1580,1848,91.2,98.8,04-21-2020
101,CO- BOULDER,147,2252,2099,2421,141.12,152.88,04-21-2020
102,CO- COLORADO SPRINGS,122,3066,2875,3380,117.12,126.88,04-21-2020
103,CO- DENVER,140,20010,18853,22085,134.4,145.6,04-21-2020
104,CO- FORT COLLINS,115,1603,1508,1764,110.4,119.6,04-21-2020
105,CO- GRAND JUNCTION,156,4084,3837,4434,149.76,162.24,04-21-2020
106,CO- GREELEY,113,1841,1728,2027,108.48,117.52,04-21-2020
107,CO- PUEBLO,87,434,388,460,83.52,90.48,04-21-2020
110,CT- HARTFORD,155,16668,15588,18307,148.8,161.2,04-21-2020
111,CT- NEW HAVEN,207,34185,32105,37228,198.72,215.28,04-21-2020
112,DE- WILMINGTON,151,9037,8388,9830,144.96,157.04,04-21-2020
113,DC- WASHINGTON,150,26990,25145,29381,144.0,156.0,04-21-2020
115,FL- BRADENTON,116,1806,1699,1969,111.36,120.64,04-21-2020
116,FL- CLEARWATER,101,2378,2221,2607,96.96,105.04,04-21-2020
118,FL- FORT LAUDERDALE,116,21873,20551,24000,111.36,120.64,04-21-2020
119,FL- FORT MYERS,108,7484,7048,8233,103.68,112.32,04-21-2020
120,FL- GAINESVILLE,95,1939,1820,2249,91.2,98.8,04-21-2020
122,FL- HUDSON,98,1643,1594,1859,94.08,101.92,04-21-2020
123,FL- JACKSONVILLE,95,5273,4974,6004,91.2,98.8,04-21-2020
124,FL- LAKELAND,103,1743,1621,1906,98.88,107.12,04-21-2020
127,FL- MIAMI,117,28186,26374,30783,112.32,121.68,04-21-2020
129,FL- OCALA,104,2328,2151,2488,99.84,108.16,04-21-2020
130,FL- ORLANDO,101,15114,14053,16729,96.96,105.04,04-21-2020
131,FL- ORMOND BEACH,96,1861,1703,2009,92.16,99.84,04-21-2020
133,FL- PANAMA CITY,80,0,0,88,76.8,83.2,04-21-2020
134,FL- PENSACOLA,92,2027,1928,2327,88.32,95.68,04-21-2020
137,FL- SARASOTA,99,2009,1913,2219,95.04,102.96,04-21-2020
139,FL- ST PETERSBURG,97,1932,1805,2119,93.12,100.88,04-21-2020
140,FL- TALLAHASSEE,88,1526,1353,1786,84.48,91.52,04-21-2020
141,FL- TAMPA,103,6932,6507,7636,98.88,107.12,04-21-2020
142,GA- ALBANY,135,3879,3677,4560,129.6,140.4,04-21-2020
144,GA- ATLANTA,147,56631,52835,61778,141.12,152.88,04-21-2020
145,GA- AUGUSTA,93,2387,2059,2409,89.28,96.72,04-21-2020
146,GA- COLUMBUS,92,1064,1064,1316,88.32,95.68,04-21-2020
147,GA- MACON,91,1722,1477,1722,87.36,94.64,04-21-2020
148,GA- ROME,151,3551,3235,3740,144.96,157.04,04-21-2020
149,GA- SAVANNAH,95,2116,1938,2235,91.2,98.8,04-21-2020
154,IL- AURORA,182,3769,3531,4084,174.72,189.28,04-21-2020
155,IL- BLUE ISLAND,132,9273,8710,10117,126.72,137.28,04-21-2020
156,IL- CHICAGO,132,31042,29160,33870,126.72,137.28,04-21-2020
158,IL- ELGIN,191,8424,7925,9248,183.36,198.64,04-21-2020
161,IL- EVANSTON,153,12359,11611,13484,146.88,159.12,04-21-2020
163,IL- HINSDALE,155,5760,5400,6277,148.8,161.2,04-21-2020
164,IL- JOLIET,164,7848,7331,8502,157.44,170.56,04-21-2020
166,IL- MELROSE PARK,154,16043,15068,17518,147.84,160.16,04-21-2020
170,IL- PEORIA,90,1386,1188,1516,86.4,93.6,04-21-2020
171,IL- ROCKFORD,107,2947,2790,3501,102.72,111.28,04-21-2020
172,IL- SPRINGFIELD,84,777,670,781,80.64,87.36,04-21-2020
173,IL- URBANA,80,0,0,111,76.8,83.2,04-21-2020
175,IL- BLOOMINGTON,121,770,660,770,116.16,125.84,04-21-2020
179,IN- EVANSVILLE,80,0,0,95,76.8,83.2,04-21-2020
180,IN- FORT WAYNE,93,2072,1808,2157,89.28,96.72,04-21-2020
181,IN- GARY,164,8559,8043,9503,157.44,170.56,04-21-2020
183,IN- INDIANAPOLIS,130,22848,21416,26886,124.8,135.2,04-21-2020
184,IN- LAFAYETTE,109,1109,887,1311,104.64,113.36,04-21-2020
185,IN- MUNCIE,80,0,0,275,76.8,83.2,04-21-2020
186,IN- MUNSTER,152,5889,5550,6513,145.92,158.08,04-21-2020
187,IN- SOUTH BEND,130,4987,4508,5295,124.8,135.2,04-21-2020
188,IN- TERRE HAUTE,80,0,0,0,76.8,83.2,04-21-2020
191,IA- DAVENPORT,80,0,0,181,76.8,83.2,04-21-2020
192,IA- DES MOINES,86,1428,1327,1755,82.56,89.44,04-21-2020
193,IA- DUBUQUE,86,110,74,226,82.56,89.44,04-21-2020
194,IA- IOWA CITY,95,1997,1879,2336,91.2,98.8,04-21-2020
195,IA- MASON CITY,80,0,0,0,76.8,83.2,04-21-2020
196,IA- SIOUX CITY,80,0,0,86,76.8,83.2,04-21-2020
197,IA- WATERLOO,80,0,0,102,76.8,83.2,04-21-2020
200,KS- TOPEKA,80,3,3,201,76.8,83.2,04-21-2020
201,KS- WICHITA,83,1337,1180,1405,79.68,86.32,04-21-2020
203,KY- COVINGTON,94,818,661,1115,90.24,97.76,04-21-2020
204,KY- LEXINGTON,87,2716,2529,3834,83.52,90.48,04-21-2020
205,KY- LOUISVILLE,92,4074,3881,5365,88.32,95.68,04-21-2020
207,KY- OWENSBORO,80,0,0,138,76.8,83.2,04-21-2020
208,KY- PADUCAH,80,0,0,0,76.8,83.2,04-21-2020
209,LA- ALEXANDRIA,80,0,0,147,76.8,83.2,04-21-2020
210,LA- BATON ROUGE,152,12292,11436,13402,145.92,158.08,04-21-2020
212,LA- HOUMA,175,4567,4199,5005,168.0,182.0,04-21-2020
213,LA- LAFAYETTE,87,1053,1043,1617,83.52,90.48,04-21-2020
214,LA- LAKE CHARLES,96,1019,872,1029,92.16,99.84,04-21-2020
216,LA- METAIRIE,384,21060,19743,22735,368.64,399.36,04-21-2020
217,LA- MONROE,80,0,0,132,76.8,83.2,04-21-2020
218,LA- NEW ORLEANS,306,36883,34862,40062,293.76,318.24,04-21-2020
219,LA- SHREVEPORT,96,3094,2863,3295,92.16,99.84,04-21-2020
221,ME- BANGOR,81,56,40,101,77.76,84.24,04-21-2020
222,ME- PORTLAND,102,4019,3764,4439,97.92,106.08,04-21-2020
223,MD- BALTIMORE,123,20133,18856,22115,118.08,127.92,04-21-2020
225,MD- SALISBURY,108,1638,1564,2018,103.68,112.32,04-21-2020
226,MD- TAKOMA PARK,194,10238,9605,11199,186.24,201.76,04-21-2020
227,MA- BOSTON,212,101232,95084,110580,203.52,220.48,04-21-2020
230,MA- SPRINGFIELD,163,9137,8467,9987,156.48,169.52,04-21-2020
231,MA- WORCESTER,209,14905,13974,16324,200.64,217.36,04-21-2020
232,MI- ANN ARBOR,195,26185,24564,28525,187.2,202.8,04-21-2020
233,MI- DEARBORN,181,11478,10791,12506,173.76,188.24,04-21-2020
234,MI- DETROIT,192,36279,34055,39654,184.32,199.68,04-21-2020
235,MI- FLINT,151,6567,6174,7212,144.96,157.04,04-21-2020
238,MI- KALAMAZOO,88,597,474,866,84.48,91.52,04-21-2020
239,MI- LANSING,114,3654,3309,4176,109.44,118.56,04-21-2020
240,MI- MARQUETTE,80,0,0,0,76.8,83.2,04-21-2020
242,MI- MUSKEGON,85,217,199,393,81.6,88.4,04-21-2020
243,MI- PETOSKEY,80,0,0,0,76.8,83.2,04-21-2020
244,MI- PONTIAC,199,9752,9169,10636,191.04,206.96,04-21-2020
245,MI- ROYAL OAK,169,16317,15338,17797,162.24,175.76,04-21-2020
246,MI- SAGINAW,88,1225,1052,1611,84.48,91.52,04-21-2020
248,MI- ST JOSEPH,122,896,768,898,117.12,126.88,04-21-2020
249,MI- TRAVERSE CITY,80,0,0,12,76.8,83.2,04-21-2020
250,MN- DULUTH,80,0,0,16,76.8,83.2,04-21-2020
251,MN- MINNEAPOLIS,90,6091,5619,6773,86.4,93.6,04-21-2020
253,MN- ROCHESTER,82,371,371,511,78.72,85.28,04-21-2020
254,MN- ST CLOUD,89,468,407,479,85.44,92.56,04-21-2020
256,MN- ST PAUL,97,2707,2490,2900,93.12,100.88,04-21-2020
257,MS- GULFPORT,130,2737,2549,3045,124.8,135.2,04-21-2020
258,MS- HATTIESBURG,113,2856,2487,3088,108.48,117.52,04-21-2020
259,MS- JACKSON,100,6235,5760,6982,96.0,104.0,04-21-2020
261,MS- OXFORD,80,0,0,92,76.8,83.2,04-21-2020
262,MS- TUPELO,80,0,0,218,76.8,83.2,04-21-2020
263,MO- CAPE GIRARDEAU,80,0,0,0,76.8,83.2,04-21-2020
264,MO- COLUMBIA,93,1680,1526,1774,89.28,96.72,04-21-2020
267,MO- JOPLIN,80,0,0,0,76.8,83.2,04-21-2020
268,MO- KANSAS CITY,103,13108,12332,15042,98.88,107.12,04-21-2020
270,MO- SPRINGFIELD,92,1680,1672,2040,88.32,95.68,04-21-2020
273,MO- ST LOUIS,96,14038,13184,15525,92.16,99.84,04-21-2020
274,MT- BILLINGS,93,2049,1889,2196,89.28,96.72,04-21-2020
275,MT- GREAT FALLS,80,7,6,71,76.8,83.2,04-21-2020
276,MT- MISSOULA,87,574,492,656,83.52,90.48,04-21-2020
277,NE- LINCOLN,84,539,498,595,80.64,87.36,04-21-2020
278,NE- OMAHA,99,6866,6391,7492,95.04,102.96,04-21-2020
279,NV- LAS VEGAS,124,12479,11696,13708,119.04,128.96,04-21-2020
280,NV- RENO,97,2373,2214,2755,93.12,100.88,04-21-2020
281,NH- LEBANON,105,1692,1517,1859,100.8,109.2,04-21-2020
282,NH- MANCHESTER,107,3751,3486,4065,102.72,111.28,04-21-2020
283,NJ- CAMDEN,184,58318,54700,63877,176.64,191.36,04-21-2020
284,NJ- HACKENSACK,355,69691,65711,75424,340.8,369.2,04-21-2020
285,NJ- MORRISTOWN,400,43064,40438,46841,384.0,416.0,04-21-2020
288,NJ- NEW BRUNSWICK,290,40443,37982,44038,278.4,301.6,04-21-2020
289,NJ- NEWARK,298,73138,68818,79427,286.08,309.92,04-21-2020
291,NJ- PATERSON,307,18522,17417,20129,294.72,319.28,04-21-2020
293,NM- ALBUQUERQUE,108,6608,6251,7592,103.68,112.32,04-21-2020
295,NY- ALBANY,213,45744,43002,49856,204.48,221.52,04-21-2020
296,NY- BINGHAMTON,109,1925,1769,2222,104.64,113.36,04-21-2020
297,NY- BRONX,397,77247,72950,83344,381.12,412.88,04-21-2020
299,NY- BUFFALO,102,5612,5308,6582,97.92,106.08,04-21-2020
300,NY- ELMIRA,100,1424,1289,1632,96.0,104.0,04-21-2020
301,NY- EAST LONG ISLAND,420,251107,236963,271173,403.2,436.8,04-21-2020
304,NY- ROCHESTER,123,8831,8136,9576,118.08,127.92,04-21-2020
307,NY- SYRACUSE,97,3420,3169,4181,93.12,100.88,04-21-2020
308,NY- WHITE PLAINS,398,62423,59068,67155,382.08,413.92,04-21-2020
309,NC- ASHEVILLE,80,0,0,118,76.8,83.2,04-21-2020
311,NC- CHARLOTTE,104,9992,9385,11111,99.84,108.16,04-21-2020
312,NC- DURHAM,89,3227,2994,3994,85.44,92.56,04-21-2020
313,NC- GREENSBORO,94,1651,1488,1866,90.24,97.76,04-21-2020
314,NC- GREENVILLE,80,0,0,252,76.8,83.2,04-21-2020
315,NC- HICKORY,80,0,0,122,76.8,83.2,04-21-2020
318,NC- RALEIGH,110,9142,8604,10326,105.6,114.4,04-21-2020
319,NC- WILMINGTON,89,826,709,934,85.44,92.56,04-21-2020
320,NC- WINSTON-SALEM,91,2757,2477,2939,87.36,94.64,04-21-2020
321,ND- BISMARCK,112,1807,1625,1913,107.52,116.48,04-21-2020
322,ND- FARGO MOORHEAD -MN,80,0,0,86,76.8,83.2,04-21-2020
323,ND- GRAND FORKS,80,0,0,0,76.8,83.2,04-21-2020
324,ND- MINOT,80,0,0,93,76.8,83.2,04-21-2020
325,OH- AKRON,108,4685,4404,5089,103.68,112.32,04-21-2020
326,OH- CANTON,98,2564,2320,2902,94.08,101.92,04-21-2020
327,OH- CINCINNATI,95,5303,4849,5614,91.2,98.8,04-21-2020
328,OH- CLEVELAND,104,15318,14312,16810,99.84,108.16,04-21-2020
329,OH- COLUMBUS,87,4186,3838,4843,83.52,90.48,04-21-2020
330,OH- DAYTON,82,637,637,1021,78.72,85.28,04-21-2020
331,OH- ELYRIA,125,2302,2130,2458,120.0,130.0,04-21-2020
332,OH- KETTERING,90,847,809,1007,86.4,93.6,04-21-2020
334,OH- TOLEDO,94,4360,4042,4786,90.24,97.76,04-21-2020
335,OH- YOUNGSTOWN,90,1907,1891,2348,86.4,93.6,04-21-2020
336,OK- LAWTON,80,0,0,0,76.8,83.2,04-21-2020
339,OK- OKLAHOMA CITY,96,7742,7300,8784,92.16,99.84,04-21-2020
340,OK- TULSA,86,1988,1879,2304,82.56,89.44,04-21-2020
341,OR- BEND,96,476,443,512,92.16,99.84,04-21-2020
342,OR- EUGENE,97,1447,1345,1559,93.12,100.88,04-21-2020
343,OR- MEDFORD,83,238,238,323,79.68,86.32,04-21-2020
344,OR- PORTLAND,94,5370,5016,5870,90.24,97.76,04-21-2020
345,OR- SALEM,112,1000,921,1065,107.52,116.48,04-21-2020
346,PA- ALLENTOWN,214,29589,27628,32201,205.44,222.56,04-21-2020
347,PA- ALTOONA,80,0,0,6,76.8,83.2,04-21-2020
350,PA- DANVILLE,81,112,105,257,77.76,84.24,04-21-2020
351,PA- ERIE,81,73,33,396,77.76,84.24,04-21-2020
352,PA- HARRISBURG,125,7216,6642,7718,120.0,130.0,04-21-2020
354,PA- JOHNSTOWN,80,7,7,10,76.8,83.2,04-21-2020
355,PA- LANCASTER,149,5500,5068,6078,143.04,154.96,04-21-2020
356,PA- PHILADELPHIA,169,77094,72351,84709,162.24,175.76,04-21-2020
357,PA- PITTSBURGH,96,13481,12342,14526,92.16,99.84,04-21-2020
358,PA- READING,147,6752,6293,7403,141.12,152.88,04-21-2020
359,PA- SAYRE,91,287,235,322,87.36,94.64,04-21-2020
360,PA- SCRANTON,167,5425,5032,5921,160.32,173.68,04-21-2020
362,PA- WILKES-BARRE,133,2438,2262,2690,127.68,138.32,04-21-2020
363,PA- YORK,138,3409,3118,3779,132.48,143.52,04-21-2020
365,SC- CHARLESTON,98,3926,3554,4096,94.08,101.92,04-21-2020
366,SC- COLUMBIA,107,7337,6900,8085,102.72,111.28,04-21-2020
367,SC- FLORENCE,88,797,693,856,84.48,91.52,04-21-2020
368,SC- GREENVILLE,92,2058,1912,2406,88.32,95.68,04-21-2020
369,SC- SPARTANBURG,88,623,623,713,84.48,91.52,04-21-2020
371,SD- SIOUX FALLS,112,6279,5831,7498,107.52,116.48,04-21-2020
373,TN- CHATTANOOGA,84,672,672,815,80.64,87.36,04-21-2020
374,TN- JACKSON,80,0,0,0,76.8,83.2,04-21-2020
375,TN- JOHNSON CITY,80,0,0,0,76.8,83.2,04-21-2020
376,TN- KINGSPORT,80,0,0,0,76.8,83.2,04-21-2020
377,TN- KNOXVILLE,82,672,672,789,78.72,85.28,04-21-2020
379,TN- MEMPHIS,93,5998,5679,7047,89.28,96.72,04-21-2020
380,TN- NASHVILLE,114,20618,19217,22830,109.44,118.56,04-21-2020
382,TX- ABILENE,80,0,0,0,76.8,83.2,04-21-2020
383,TX- AMARILLO,80,0,0,0,76.8,83.2,04-21-2020
385,TX- AUSTIN,105,6300,5981,7094,100.8,109.2,04-21-2020
386,TX- BEAUMONT,86,498,414,528,82.56,89.44,04-21-2020
388,TX- BRYAN,93,588,588,672,89.28,96.72,04-21-2020
390,TX- CORPUS CHRISTI,80,3,0,87,76.8,83.2,04-21-2020
391,TX- DALLAS,101,18328,17062,20161,96.96,105.04,04-21-2020
393,TX- EL PASO,86,1176,1093,1371,82.56,89.44,04-21-2020
394,TX- FORT WORTH,101,7388,6843,8058,96.96,105.04,04-21-2020
396,TX- HARLINGEN,87,700,600,706,83.52,90.48,04-21-2020
397,TX- HOUSTON,96,18957,17683,20691,92.16,99.84,04-21-2020
399,TX- LONGVIEW,80,0,0,84,76.8,83.2,04-21-2020
400,TX- LUBBOCK,83,588,579,666,79.68,86.32,04-21-2020
402,TX- MCALLEN,84,469,402,493,80.64,87.36,04-21-2020
406,TX- ODESSA,80,0,0,0,76.8,83.2,04-21-2020
411,TX- SAN ANGELO,80,0,0,0,76.8,83.2,04-21-2020
412,TX- SAN ANTONIO,115,17792,16585,19478,110.4,119.6,04-21-2020
413,TX- TEMPLE,92,812,801,925,88.32,95.68,04-21-2020
416,TX- TYLER,85,581,579,680,81.6,88.4,04-21-2020
417,TX- VICTORIA,80,0,0,0,76.8,83.2,04-21-2020
418,TX- WACO,107,1162,1080,1240,102.72,111.28,04-21-2020
420,TX- WICHITA FALLS,80,0,0,84,76.8,83.2,04-21-2020
421,UT- OGDEN,113,1717,1613,1997,108.48,117.52,04-21-2020
422,UT- PROVO,120,2434,2251,2621,115.2,124.8,04-21-2020
423,UT- SALT LAKE CITY,107,7717,7144,8338,102.72,111.28,04-21-2020
424,VT- BURLINGTON,109,3222,2833,3616,104.64,113.36,04-21-2020
426,VA- ARLINGTON,178,19854,18642,21950,170.88,185.12,04-21-2020
427,VA- CHARLOTTESVILLE,80,0,0,192,76.8,83.2,04-21-2020
428,VA- LYNCHBURG,80,0,0,0,76.8,83.2,04-21-2020
429,VA- NEWPORT NEWS,129,3910,3581,4113,123.84,134.16,04-21-2020
430,VA- NORFOLK,100,3969,3681,4507,96.0,104.0,04-21-2020
431,VA- RICHMOND,96,5160,4958,5939,92.16,99.84,04-21-2020
432,VA- ROANOKE,80,0,0,0,76.8,83.2,04-21-2020
435,VA- WINCHESTER,474,18425,14741,23651,455.04,492.96,04-21-2020
437,WA- EVERETT,182,5669,5355,6125,174.72,189.28,04-21-2020
438,WA- OLYMPIA,113,1525,1429,1658,108.48,117.52,04-21-2020
439,WA- SEATTLE,140,22203,20964,23998,134.4,145.6,04-21-2020
440,WA- SPOKANE,96,4307,3979,4757,92.16,99.84,04-21-2020
441,WA- TACOMA,145,5516,5193,5993,139.2,150.8,04-21-2020
442,WA- YAKIMA,95,610,578,678,91.2,98.8,04-21-2020
443,WV- CHARLESTON,80,0,0,0,76.8,83.2,04-21-2020
444,WV- HUNTINGTON,80,0,0,0,76.8,83.2,04-21-2020
445,WV- MORGANTOWN,80,7,6,10,76.8,83.2,04-21-2020
446,WI- APPLETON,87,308,292,349,83.52,90.48,04-21-2020
447,WI- GREEN BAY,82,322,282,379,78.72,85.28,04-21-2020
448,WI- LA CROSSE,84,308,264,327,80.64,87.36,04-21-2020
449,WI- MADISON,105,5266,4951,5777,100.8,109.2,04-21-2020
450,WI- MARSHFIELD,80,0,0,0,76.8,83.2,04-21-2020
451,WI- MILWAUKEE,105,14690,13862,16138,100.8,109.2,04-21-2020
452,WI- NEENAH,90,392,392,450,86.4,93.6,04-21-2020
456,WI- WAUSAU,80,0,0,5,76.8,83.2,04-21-2020
457,WY- CASPER,88,399,399,473,84.48,91.52,04-21-2020
303,NY- NEW YORK,323,255849,241420,276447,310.08,335.92,04-21-2020
