region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,107.15,1118,1054,1189,99.56,116.16,1118 [1054 - 1189],107.15% [99.56% - 116.16%],2293,1652,3054,12-21-2020,projected
2,AL- DOTHAN,100.33,145,135,152,94.76,106.2,145 [135 - 152],100.33% [94.76% - 106.2%],270,196,348,12-21-2020,projected
5,AL- HUNTSVILLE,134.04,558,527,596,116.06,155.16,558 [527 - 596],134.04% [116.06% - 155.16%],1016,678,1413,12-21-2020,projected
6,AL- MOBILE,96.07,222,207,238,91.17,101.46,222 [207 - 238],96.07% [91.17% - 101.46%],459,319,613,12-21-2020,projected
7,AL- MONTGOMERY,108.78,232,217,248,100.76,118.16,232 [217 - 248],108.78% [100.76% - 118.16%],445,321,590,12-21-2020,projected
9,AL- TUSCALOOSA,115.87,180,170,193,105.15,127.6,180 [170 - 193],115.87% [105.15% - 127.6%],358,251,475,12-21-2020,projected
11,AZ- MESA,167.88,942,889,1020,138.18,207.42,942 [889 - 1020],167.88% [138.18% - 207.42%],1740,1152,2523,12-21-2020,projected
12,AZ- PHOENIX,142.97,2589,2435,2829,120.58,174.17,2589 [2435 - 2829],142.97% [120.58% - 174.17%],4770,3074,7133,12-21-2020,projected
14,AZ- SUN CITY,119.88,175,165,190,106.42,138.02,175 [165 - 190],119.88% [106.42% - 138.02%],323,214,470,12-21-2020,projected
15,AZ- TUCSON,124.89,540,508,584,111.97,141.21,540 [508 - 584],124.89% [111.97% - 141.21%],1133,807,1545,12-21-2020,projected
16,AR- FORT SMITH,94.21,93,88,100,90.38,99.44,93 [88 - 100],94.21% [90.38% - 99.44%],182,133,249,12-21-2020,projected
18,AR- JONESBORO,94.6,60,56,64,90.4,99.03,60 [56 - 64],94.6% [90.4% - 99.03%],132,94,172,12-21-2020,projected
