region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,80.6,49,45,60,80.26,81.5,49 [45 - 60],80.6% [80.26% - 81.5%],51,22,127,03-16-2021
2,AL- DOTHAN,80.0,0,0,1,80.0,80.53,0 [0 - 1],80.0% [80.0% - 80.53%],0,0,7,03-16-2021
5,AL- HUNTSVILLE,80.37,7,6,8,80.05,80.8,7 [6 - 8],80.37% [80.05% - 80.8%],7,1,15,03-16-2021
6,AL- MOBILE,80.32,7,6,9,80.0,80.67,7 [6 - 9],80.32% [80.0% - 80.67%],9,0,19,03-16-2021
7,AL- MONTGOMERY,80.0,0,0,1,80.0,80.45,0 [0 - 1],80.0% [80.0% - 80.45%],0,0,7,03-16-2021
9,AL- TUSCALOOSA,80.0,0,0,0,80.0,80.2,0 [0 - 0],80.0% [80.0% - 80.2%],0,0,2,03-16-2021
11,AZ- MESA,81.97,33,30,37,80.91,83.13,33 [30 - 37],81.97% [80.91% - 83.13%],39,18,62,03-16-2021
12,AZ- PHOENIX,81.12,76,69,87,80.53,81.89,76 [69 - 87],81.12% [80.53% - 81.89%],85,40,143,03-16-2021
14,AZ- SUN CITY,80.86,7,6,8,80.37,81.36,7 [6 - 8],80.86% [80.37% - 81.36%],7,3,11,03-16-2021
15,AZ- TUCSON,80.55,14,13,16,80.24,81.03,14 [13 - 16],80.55% [80.24% - 81.03%],14,6,26,03-16-2021
16,AR- FORT SMITH,80.08,0,0,5,80.0,81.8,0 [0 - 5],80.08% [80.0% - 81.8%],1,0,23,03-16-2021
18,AR- JONESBORO,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,03-16-2021
19,AR- LITTLE ROCK,80.28,14,13,20,80.09,80.49,14 [13 - 20],80.28% [80.09% - 80.49%],16,5,28,03-16-2021
21,AR- SPRINGDALE,81.51,14,13,18,80.47,83.03,14 [13 - 18],81.51% [80.47% - 83.03%],16,5,32,03-16-2021
22,AR- TEXARKANA,80.0,0,0,4,80.0,81.12,0 [0 - 4],80.0% [80.0% - 81.12%],0,0,11,03-16-2021
23,CA- ORANGE CO.,80.09,7,6,9,80.08,80.24,7 [6 - 9],80.09% [80.08% - 80.24%],7,6,18,03-16-2021
25,CA- BAKERSFIELD,80.03,0,0,1,80.0,80.22,0 [0 - 1],80.03% [80.0% - 80.22%],1,0,8,03-16-2021
31,CA- CHICO,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,03-16-2021
33,CA- CONTRA COSTA CO.,80.2,7,6,7,80.1,80.45,7 [6 - 7],80.2% [80.1% - 80.45%],4,2,9,03-16-2021
43,CA- FRESNO,80.74,14,13,17,80.39,81.66,14 [13 - 17],80.74% [80.39% - 81.66%],17,9,38,03-16-2021
56,CA- LOS ANGELES,80.13,21,18,25,80.04,80.24,21 [18 - 25],80.13% [80.04% - 80.24%],32,9,60,03-16-2021
58,CA- MODESTO,80.99,14,13,16,80.35,81.75,14 [13 - 16],80.99% [80.35% - 81.75%],17,6,30,03-16-2021
62,CA- NAPA,80.0,0,0,1,80.0,80.17,0 [0 - 1],80.0% [80.0% - 80.17%],0,0,1,03-16-2021
65,CA- ALAMEDA CO.,80.18,7,6,8,80.03,80.33,7 [6 - 8],80.18% [80.03% - 80.33%],6,1,11,03-16-2021
69,CA- PALM SPR/RANCHO MIR.,80.0,0,0,0,80.0,80.09,0 [0 - 0],80.0% [80.0% - 80.09%],0,0,1,03-16-2021
73,CA- REDDING,80.46,6,4,16,80.0,84.81,6 [4 - 16],80.46% [80.0% - 84.81%],5,0,52,03-16-2021
77,CA- SACRAMENTO,80.73,35,31,43,80.13,81.67,35 [31 - 43],80.73% [80.13% - 81.67%],35,6,80,03-16-2021
78,CA- SALINAS,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,03-16-2021
79,CA- SAN BERNARDINO,80.09,4,3,5,80.0,80.14,4 [3 - 5],80.09% [80.0% - 80.14%],5,0,8,03-16-2021
80,CA- SAN DIEGO,80.57,35,32,39,80.28,80.9,35 [32 - 39],80.57% [80.28% - 80.9%],40,20,63,03-16-2021
81,CA- SAN FRANCISCO,80.14,7,6,8,80.0,80.16,7 [6 - 8],80.14% [80.0% - 80.16%],7,0,8,03-16-2021
82,CA- SAN JOSE,80.66,14,13,16,80.33,81.02,14 [13 - 16],80.66% [80.33% - 81.02%],20,10,31,03-16-2021
83,CA- SAN LUIS OBISPO,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,03-16-2021
85,CA- SAN MATEO CO.,80.26,7,6,7,80.04,80.3,7 [6 - 7],80.26% [80.04% - 80.3%],7,1,8,03-16-2021
86,CA- SANTA BARBARA,80.62,7,6,7,80.0,80.62,7 [6 - 7],80.62% [80.0% - 80.62%],6,0,6,03-16-2021
87,CA- SANTA CRUZ,81.39,7,6,7,80.0,81.39,7 [6 - 7],81.39% [80.0% - 81.39%],5,0,5,03-16-2021
89,CA- SANTA ROSA,80.0,0,0,1,80.0,80.32,0 [0 - 1],80.0% [80.0% - 80.32%],0,0,6,03-16-2021
91,CA- STOCKTON,80.38,0,0,1,80.0,80.66,0 [0 - 1],80.38% [80.0% - 80.66%],4,0,7,03-16-2021
96,CA- VENTURA,80.0,0,0,1,80.0,80.38,0 [0 - 1],80.0% [80.0% - 80.38%],0,0,6,03-16-2021
101,CO- BOULDER,83.79,18,16,21,81.68,86.53,18 [16 - 21],83.79% [81.68% - 86.53%],18,8,31,03-16-2021
102,CO- COLORADO SPRINGS,82.32,21,19,28,80.87,84.15,21 [19 - 28],82.32% [80.87% - 84.15%],24,9,43,03-16-2021
103,CO- DENVER,82.78,128,116,163,81.38,85.59,128 [116 - 163],82.78% [81.38% - 85.59%],133,66,267,03-16-2021
104,CO- FORT COLLINS,84.69,32,29,38,81.88,90.17,32 [29 - 38],84.69% [81.88% - 90.17%],30,12,65,03-16-2021
105,CO- GRAND JUNCTION,80.25,0,0,1,80.13,80.63,0 [0 - 1],80.25% [80.13% - 80.63%],2,1,5,03-16-2021
106,CO- GREELEY,84.25,35,31,41,81.29,89.52,35 [31 - 41],84.25% [81.29% - 89.52%],33,10,74,03-16-2021
107,CO- PUEBLO,80.5,7,6,8,80.13,81.25,7 [6 - 8],80.5% [80.13% - 81.25%],4,1,10,03-16-2021
109,CT- BRIDGEPORT,81.3,18,16,21,80.71,82.06,18 [16 - 21],81.3% [80.71% - 82.06%],22,12,35,03-16-2021
110,CT- HARTFORD,80.61,21,19,25,80.25,81.32,21 [19 - 25],80.61% [80.25% - 81.32%],20,8,43,03-16-2021
111,CT- NEW HAVEN,80.93,30,27,34,80.39,81.69,30 [27 - 34],80.93% [80.39% - 81.69%],36,15,65,03-16-2021
112,DE- WILMINGTON,82.79,46,42,53,81.5,85.05,46 [42 - 53],82.79% [81.5% - 85.05%],52,28,94,03-16-2021
113,DC- WASHINGTON,83.17,146,131,174,81.33,85.52,146 [131 - 174],83.17% [81.33% - 85.52%],174,73,303,03-16-2021
