region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,94.04,1086,1022,1152,89.77,99.54,1086 [1022 - 1152],94.04% [89.77% - 99.54%],1186,825,1650,01-26-2021
2,AL- DOTHAN,90.77,140,134,148,88.73,93.25,140 [134 - 148],90.77% [88.73% - 93.25%],143,116,176,01-26-2021
5,AL- HUNTSVILLE,88.72,141,135,148,87.13,91.12,141 [135 - 148],88.72% [87.13% - 91.12%],164,134,209,01-26-2021
6,AL- MOBILE,93.09,371,356,392,90.26,96.35,371 [356 - 392],93.09% [90.26% - 96.35%],374,293,467,01-26-2021
7,AL- MONTGOMERY,104.9,385,364,418,96.82,117.13,385 [364 - 418],104.9% [96.82% - 117.13%],385,260,574,01-26-2021
9,AL- TUSCALOOSA,91.82,111,104,121,88.12,95.53,111 [104 - 121],91.82% [88.12% - 95.53%],118,81,155,01-26-2021
11,AZ- MESA,107.02,463,440,494,100.45,114.19,463 [440 - 494],107.02% [100.45% - 114.19%],535,405,677,01-26-2021
12,AZ- PHOENIX,96.0,1012,962,1073,92.18,100.22,1012 [962 - 1073],96.0% [92.18% - 100.22%],1212,923,1532,01-26-2021
14,AZ- SUN CITY,88.89,56,53,59,86.79,91.23,56 [53 - 59],88.89% [86.79% - 91.23%],72,55,91,01-26-2021
15,AZ- TUCSON,109.44,738,697,803,100.32,122.12,738 [697 - 803],109.44% [100.32% - 122.12%],743,513,1063,01-26-2021
16,AR- FORT SMITH,90.15,120,114,126,87.96,93.04,120 [114 - 126],90.15% [87.96% - 93.04%],130,102,167,01-26-2021
18,AR- JONESBORO,86.42,46,44,49,84.76,87.3,46 [44 - 49],86.42% [84.76% - 87.3%],58,43,66,01-26-2021
19,AR- LITTLE ROCK,87.67,402,384,423,85.79,89.56,402 [384 - 423],87.67% [85.79% - 89.56%],443,334,552,01-26-2021
