HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Last Update
155,IL- BLUE ISLAND,103,4124,3727,5127,98.88,107.12,04-21-2020
156,IL- CHICAGO,103,13799,12468,17147,98.88,107.12,04-21-2020
158,IL- ELGIN,133,4025,3618,5013,127.68,138.32,04-21-2020
161,IL- EVANSTON,113,5522,4990,6859,108.48,117.52,04-21-2020
163,IL- HINSDALE,114,2624,2372,3271,109.44,118.56,04-21-2020
164,IL- JOLIET,119,3625,3241,4518,114.24,123.76,04-21-2020
166,IL- MELROSE PARK,114,7287,6584,9061,109.44,118.56,04-21-2020
170,IL- PEORIA,85,693,594,913,81.6,88.4,04-21-2020
171,IL- ROCKFORD,97,1862,1654,2592,93.12,100.88,04-21-2020
172,IL- SPRINGFIELD,82,385,330,502,78.72,85.28,04-21-2020
173,IL- URBANA,85,385,330,508,81.6,88.4,04-21-2020
175,IL- BLOOMINGTON,100,385,330,483,96.0,104.0,04-21-2020
179,IN- EVANSVILLE,80,0,0,148,76.8,83.2,04-21-2020
180,IN- FORT WAYNE,86,1036,889,1454,82.56,89.44,04-21-2020
181,IN- GARY,132,5509,4915,6804,126.72,137.28,04-21-2020
183,IN- INDIANAPOLIS,105,11424,10238,15940,100.8,109.2,04-21-2020
184,IN- LAFAYETTE,99,1036,888,1251,95.04,102.96,04-21-2020
185,IN- MUNCIE,80,0,0,167,76.8,83.2,04-21-2020
186,IN- MUNSTER,119,3153,2865,3946,114.24,123.76,04-21-2020
187,IN- SOUTH BEND,105,2751,2358,3501,100.8,109.2,04-21-2020
188,IN- TERRE HAUTE,80,0,0,148,76.8,83.2,04-21-2020
191,IA- DAVENPORT,82,357,306,500,78.72,85.28,04-21-2020
192,IA- DES MOINES,83,714,664,1110,79.68,86.32,04-21-2020
193,IA- DUBUQUE,89,357,306,421,85.44,92.56,04-21-2020
194,IA- IOWA CITY,85,700,651,971,81.6,88.4,04-21-2020
195,IA- MASON CITY,80,0,0,0,76.8,83.2,04-21-2020
196,IA- SIOUX CITY,80,0,0,50,76.8,83.2,04-21-2020
197,IA- WATERLOO,87,267,216,297,83.52,90.48,04-21-2020
200,KS- TOPEKA,86,686,587,832,82.56,89.44,04-21-2020
201,KS- WICHITA,81,665,570,856,77.76,84.24,04-21-2020
203,KY- COVINGTON,88,672,577,961,84.48,91.52,04-21-2020
204,KY- LEXINGTON,83,1358,1262,2438,79.68,86.32,04-21-2020
205,KY- LOUISVILLE,88,2898,2582,4254,84.48,91.52,04-21-2020
207,KY- OWENSBORO,80,0,0,97,76.8,83.2,04-21-2020
208,KY- PADUCAH,80,0,0,0,76.8,83.2,04-21-2020
209,LA- ALEXANDRIA,82,51,30,217,78.72,85.28,04-21-2020
210,LA- BATON ROUGE,115,6195,5658,7991,110.4,119.6,04-21-2020
212,LA- HOUMA,129,2422,2187,2922,123.84,134.16,04-21-2020
213,LA- LAFAYETTE,84,686,588,1322,80.64,87.36,04-21-2020
214,LA- LAKE CHARLES,88,511,438,585,84.48,91.52,04-21-2020
216,LA- METAIRIE,187,7320,6602,8808,179.52,194.48,04-21-2020
217,LA- MONROE,80,0,0,73,76.8,83.2,04-21-2020
218,LA- NEW ORLEANS,157,12402,11265,14667,150.72,163.28,04-21-2020
219,LA- SHREVEPORT,88,1547,1353,1926,84.48,91.52,04-21-2020
221,ME- BANGOR,82,154,132,233,78.72,85.28,04-21-2020
222,ME- PORTLAND,90,1918,1706,2456,86.4,93.6,04-21-2020
223,MD- BALTIMORE,102,10842,9747,13846,97.92,106.08,04-21-2020
225,MD- SALISBURY,103,1449,1229,1941,98.88,107.12,04-21-2020
226,MD- TAKOMA PARK,135,5034,4530,6262,129.6,140.4,04-21-2020
227,MA- BOSTON,140,45759,41354,56783,134.4,145.6,04-21-2020
230,MA- SPRINGFIELD,128,5446,4862,6717,122.88,133.12,04-21-2020
231,MA- WORCESTER,142,7208,6501,8947,136.32,147.68,04-21-2020
232,MI- ANN ARBOR,133,11977,10785,14868,127.68,138.32,04-21-2020
233,MI- DEARBORN,123,4868,4401,6014,118.08,127.92,04-21-2020
234,MI- DETROIT,129,15866,14386,19725,123.84,134.16,04-21-2020
235,MI- FLINT,115,3335,2958,4279,110.4,119.6,04-21-2020
238,MI- KALAMAZOO,86,623,534,1049,82.56,89.44,04-21-2020
239,MI- LANSING,101,2198,1950,2902,96.96,105.04,04-21-2020
240,MI- MARQUETTE,80,0,0,0,76.8,83.2,04-21-2020
242,MI- MUSKEGON,82,105,90,237,78.72,85.28,04-21-2020
243,MI- PETOSKEY,80,0,0,0,76.8,83.2,04-21-2020
244,MI- PONTIAC,131,4209,3805,5212,125.76,136.24,04-21-2020
245,MI- ROYAL OAK,118,7060,6384,8742,113.28,122.72,04-21-2020
246,MI- SAGINAW,84,609,523,1071,80.64,87.36,04-21-2020
248,MI- ST JOSEPH,101,448,384,547,96.96,105.04,04-21-2020
249,MI- TRAVERSE CITY,80,0,0,87,76.8,83.2,04-21-2020
250,MN- DULUTH,80,0,0,23,76.8,83.2,04-21-2020
251,MN- MINNEAPOLIS,84,2926,2618,3938,80.64,87.36,04-21-2020
253,MN- ROCHESTER,81,182,157,362,77.76,84.24,04-21-2020
254,MN- ST CLOUD,84,231,198,298,80.64,87.36,04-21-2020
256,MN- ST PAUL,88,1428,1271,1787,84.48,91.52,04-21-2020
257,MS- GULFPORT,105,1365,1263,1753,100.8,109.2,04-21-2020
258,MS- HATTIESBURG,96,1428,1225,1751,92.16,99.84,04-21-2020
259,MS- JACKSON,88,2590,2280,4104,84.48,91.52,04-21-2020
261,MS- OXFORD,80,0,0,173,76.8,83.2,04-21-2020
262,MS- TUPELO,80,0,0,355,76.8,83.2,04-21-2020
263,MO- CAPE GIRARDEAU,80,0,0,0,76.8,83.2,04-21-2020
264,MO- COLUMBIA,86,840,720,1131,82.56,89.44,04-21-2020
267,MO- JOPLIN,80,0,0,119,76.8,83.2,04-21-2020
268,MO- KANSAS CITY,94,7454,6554,9713,90.24,97.76,04-21-2020
270,MO- SPRINGFIELD,86,840,720,1200,82.56,89.44,04-21-2020
273,MO- ST LOUIS,88,7497,6563,9807,84.48,91.52,04-21-2020
274,MT- BILLINGS,85,868,738,1133,81.6,88.4,04-21-2020
275,MT- GREAT FALLS,80,0,0,42,76.8,83.2,04-21-2020
276,MT- MISSOULA,84,327,273,491,80.64,87.36,04-21-2020
277,NE- LINCOLN,82,269,241,356,78.72,85.28,04-21-2020
278,NE- OMAHA,86,2306,2081,3094,82.56,89.44,04-21-2020
279,NV- LAS VEGAS,101,6111,5510,7668,96.96,105.04,04-21-2020
280,NV- RENO,88,1083,968,1453,84.48,91.52,04-21-2020
281,NH- LEBANON,92,847,728,1095,88.32,95.68,04-21-2020
282,NH- MANCHESTER,93,1827,1645,2259,89.28,96.72,04-21-2020
283,NJ- CAMDEN,131,28426,25615,34853,125.76,136.24,04-21-2020
284,NJ- HACKENSACK,177,24249,22029,28693,169.92,184.08,04-21-2020
285,NJ- MORRISTOWN,216,17879,16247,21426,207.36,224.64,04-21-2020
288,NJ- NEW BRUNSWICK,170,16975,15402,20440,163.2,176.8,04-21-2020
289,NJ- NEWARK,165,28035,25467,33452,158.4,171.6,04-21-2020
291,NJ- PATERSON,171,7224,6560,8614,164.16,177.84,04-21-2020
293,NM- ALBUQUERQUE,94,3381,3006,4631,90.24,97.76,04-21-2020
295,NY- ALBANY,138,19683,17690,23733,132.48,143.52,04-21-2020
296,NY- BINGHAMTON,98,1091,917,1455,94.08,101.92,04-21-2020
297,NY- BRONX,181,24131,21928,28220,173.76,188.24,04-21-2020
299,NY- BUFFALO,94,3423,3031,4434,90.24,97.76,04-21-2020
300,NY- ELMIRA,96,1098,943,1322,92.16,99.84,04-21-2020
301,NY- EAST LONG ISLAND,192,81326,73905,95190,184.32,199.68,04-21-2020
304,NY- ROCHESTER,101,4487,3958,5705,96.96,105.04,04-21-2020
307,NY- SYRACUSE,95,2911,2547,3574,91.2,98.8,04-21-2020
308,NY- WHITE PLAINS,173,18175,16526,21236,166.08,179.92,04-21-2020
309,NC- ASHEVILLE,83,413,355,534,79.68,86.32,04-21-2020
311,NC- CHARLOTTE,93,5317,4675,7015,89.28,96.72,04-21-2020
312,NC- DURHAM,84,1610,1436,2476,80.64,87.36,04-21-2020
313,NC- GREENSBORO,87,966,874,1320,83.52,90.48,04-21-2020
314,NC- GREENVILLE,82,293,235,569,78.72,85.28,04-21-2020
315,NC- HICKORY,87,406,348,545,83.52,90.48,04-21-2020
318,NC- RALEIGH,94,4158,3686,5654,90.24,97.76,04-21-2020
319,NC- WILMINGTON,84,413,355,602,80.64,87.36,04-21-2020
320,NC- WINSTON-SALEM,86,1750,1539,2329,82.56,89.44,04-21-2020
321,ND- BISMARCK,85,322,276,522,81.6,88.4,04-21-2020
322,ND- FARGO MOORHEAD -MN,80,0,0,46,76.8,83.2,04-21-2020
323,ND- GRAND FORKS,80,0,0,0,76.8,83.2,04-21-2020
324,ND- MINOT,80,0,0,93,76.8,83.2,04-21-2020
325,OH- AKRON,94,2387,2111,2976,90.24,97.76,04-21-2020
326,OH- CANTON,89,1414,1281,1868,85.44,92.56,04-21-2020
327,OH- CINCINNATI,87,2674,2362,3409,83.52,90.48,04-21-2020
328,OH- CLEVELAND,92,7504,6713,9453,88.32,95.68,04-21-2020
329,OH- COLUMBUS,83,2443,2164,3387,79.68,86.32,04-21-2020
330,OH- DAYTON,82,617,526,974,78.72,85.28,04-21-2020
331,OH- ELYRIA,95,770,716,1036,91.2,98.8,04-21-2020
332,OH- KETTERING,87,579,496,743,83.52,90.48,04-21-2020
334,OH- TOLEDO,89,2681,2386,3490,85.44,92.56,04-21-2020
335,OH- YOUNGSTOWN,85,1015,870,1518,81.6,88.4,04-21-2020
336,OK- LAWTON,80,0,0,110,76.8,83.2,04-21-2020
339,OK- OKLAHOMA CITY,88,3871,3429,5427,84.48,91.52,04-21-2020
340,OK- TULSA,84,1547,1342,2274,80.64,87.36,04-21-2020
341,OR- BEND,88,238,216,300,84.48,91.52,04-21-2020
342,OR- EUGENE,88,636,568,827,84.48,91.52,04-21-2020
343,OR- MEDFORD,81,119,102,197,77.76,84.24,04-21-2020
344,OR- PORTLAND,87,2617,2343,3394,83.52,90.48,04-21-2020
345,OR- SALEM,95,451,398,555,91.2,98.8,04-21-2020
346,PA- ALLENTOWN,146,14594,13171,18173,140.16,151.84,04-21-2020
347,PA- ALTOONA,80,0,0,143,76.8,83.2,04-21-2020
350,PA- DANVILLE,80,69,63,512,76.8,83.2,04-21-2020
351,PA- ERIE,86,987,832,1277,82.56,89.44,04-21-2020
352,PA- HARRISBURG,103,3695,3181,4804,98.88,107.12,04-21-2020
354,PA- JOHNSTOWN,80,0,0,107,76.8,83.2,04-21-2020
355,PA- LANCASTER,119,3259,2948,4194,114.24,123.76,04-21-2020
356,PA- PHILADELPHIA,125,40053,36138,50119,120.0,130.0,04-21-2020
357,PA- PITTSBURGH,88,6748,5930,8861,84.48,91.52,04-21-2020
358,PA- READING,121,4134,3674,5158,116.16,125.84,04-21-2020
359,PA- SAYRE,86,196,167,475,82.56,89.44,04-21-2020
360,PA- SCRANTON,123,2715,2461,3450,118.08,127.92,04-21-2020
362,PA- WILKES-BARRE,115,1457,1305,1850,110.4,119.6,04-21-2020
363,PA- YORK,121,2380,2137,2869,116.16,125.84,04-21-2020
365,SC- CHARLESTON,89,1981,1748,2478,85.44,92.56,04-21-2020
366,SC- COLUMBIA,92,3347,2970,4408,88.32,95.68,04-21-2020
367,SC- FLORENCE,84,399,343,524,80.64,87.36,04-21-2020
368,SC- GREENVILLE,88,1365,1218,1821,84.48,91.52,04-21-2020
369,SC- SPARTANBURG,84,308,265,492,80.64,87.36,04-21-2020
371,SD- SIOUX FALLS,88,1568,1345,2868,84.48,91.52,04-21-2020
373,TN- CHATTANOOGA,82,336,288,657,78.72,85.28,04-21-2020
374,TN- JACKSON,80,0,0,48,76.8,83.2,04-21-2020
375,TN- JOHNSON CITY,80,0,0,104,76.8,83.2,04-21-2020
376,TN- KINGSPORT,80,0,0,46,76.8,83.2,04-21-2020
377,TN- KNOXVILLE,81,336,288,609,77.76,84.24,04-21-2020
379,TN- MEMPHIS,86,2762,2457,4177,82.56,89.44,04-21-2020
380,TN- NASHVILLE,95,9118,8159,11894,91.2,98.8,04-21-2020
382,TX- ABILENE,80,0,0,0,76.8,83.2,04-21-2020
383,TX- AMARILLO,80,0,0,85,76.8,83.2,04-21-2020
385,TX- AUSTIN,93,3297,2951,4378,89.28,96.72,04-21-2020
386,TX- BEAUMONT,83,294,252,399,79.68,86.32,04-21-2020
388,TX- BRYAN,86,294,252,414,82.56,89.44,04-21-2020
390,TX- CORPUS CHRISTI,82,294,252,336,78.72,85.28,04-21-2020
391,TX- DALLAS,91,9515,8531,12165,87.36,94.64,04-21-2020
393,TX- EL PASO,83,588,547,817,79.68,86.32,04-21-2020
394,TX- FORT WORTH,91,3912,3497,5007,87.36,94.64,04-21-2020
396,TX- HARLINGEN,83,350,300,411,79.68,86.32,04-21-2020
397,TX- HOUSTON,88,10150,9138,13091,84.48,91.52,04-21-2020
399,TX- LONGVIEW,80,0,0,66,76.8,83.2,04-21-2020
400,TX- LUBBOCK,81,294,252,378,77.76,84.24,04-21-2020
402,TX- MCALLEN,82,231,198,308,78.72,85.28,04-21-2020
406,TX- ODESSA,80,0,0,84,76.8,83.2,04-21-2020
411,TX- SAN ANGELO,80,0,0,0,76.8,83.2,04-21-2020
412,TX- SAN ANTONIO,96,8112,7266,10158,92.16,99.84,04-21-2020
413,TX- TEMPLE,86,406,354,611,82.56,89.44,04-21-2020
416,TX- TYLER,82,287,247,467,78.72,85.28,04-21-2020
417,TX- VICTORIA,80,0,0,42,76.8,83.2,04-21-2020
418,TX- WACO,93,581,516,735,89.28,96.72,04-21-2020
420,TX- WICHITA FALLS,80,0,0,42,76.8,83.2,04-21-2020
421,UT- OGDEN,96,854,784,1162,92.16,99.84,04-21-2020
422,UT- PROVO,100,1207,1084,1542,96.0,104.0,04-21-2020
423,UT- SALT LAKE CITY,93,3784,3375,4772,89.28,96.72,04-21-2020
424,VT- BURLINGTON,94,1610,1415,2118,90.24,97.76,04-21-2020
426,VA- ARLINGTON,130,10050,9027,12767,124.8,135.2,04-21-2020
427,VA- CHARLOTTESVILLE,80,0,0,362,76.8,83.2,04-21-2020
428,VA- LYNCHBURG,80,0,0,0,76.8,83.2,04-21-2020
429,VA- NEWPORT NEWS,98,1486,1274,1872,94.08,101.92,04-21-2020
430,VA- NORFOLK,90,1981,1769,2677,86.4,93.6,04-21-2020
431,VA- RICHMOND,92,3973,3414,5011,88.32,95.68,04-21-2020
432,VA- ROANOKE,80,0,0,0,76.8,83.2,04-21-2020
435,VA- WINCHESTER,343,17196,14740,22309,329.28,356.72,04-21-2020
437,WA- EVERETT,113,1779,1616,2106,108.48,117.52,04-21-2020
438,WA- OLYMPIA,96,752,680,911,92.16,99.84,04-21-2020
439,WA- SEATTLE,100,7392,6705,8733,96.0,104.0,04-21-2020
440,WA- SPOKANE,88,2144,1950,2874,84.48,91.52,04-21-2020
441,WA- TACOMA,105,2096,1904,2496,100.8,109.2,04-21-2020
442,WA- YAKIMA,86,266,238,344,82.56,89.44,04-21-2020
443,WV- CHARLESTON,80,0,0,2457,76.8,83.2,04-21-2020
444,WV- HUNTINGTON,80,0,0,0,76.8,83.2,04-21-2020
445,WV- MORGANTOWN,80,0,0,2460,76.8,83.2,04-21-2020
446,WI- APPLETON,83,154,132,239,79.68,86.32,04-21-2020
447,WI- GREEN BAY,81,165,139,234,77.76,84.24,04-21-2020
448,WI- LA CROSSE,82,154,132,236,78.72,85.28,04-21-2020
449,WI- MADISON,90,2194,1966,2803,86.4,93.6,04-21-2020
450,WI- MARSHFIELD,80,0,0,74,76.8,83.2,04-21-2020
451,WI- MILWAUKEE,92,6859,6198,8592,88.32,95.68,04-21-2020
452,WI- NEENAH,85,196,169,268,81.6,88.4,04-21-2020
456,WI- WAUSAU,80,0,0,19,76.8,83.2,04-21-2020
457,WY- CASPER,83,196,169,263,79.68,86.32,04-21-2020
303,NY- NEW YORK,162,84399,76704,99099,155.52,168.48,04-21-2020
