region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,80.32,97,91,428,80.19,83.88,97 [91 - 428],80.32% [80.19% - 83.88%],27,16,328,04-14-2021,projected
2,AL- DOTHAN,80.0,0,0,11,80.0,81.05,0 [0 - 11],80.0% [80.0% - 81.05%],0,0,14,04-14-2021,projected
5,AL- HUNTSVILLE,80.64,37,34,61,80.32,83.09,37 [34 - 61],80.64% [80.32% - 83.09%],12,6,58,04-14-2021,projected
6,AL- MOBILE,80.14,14,14,27,80.14,80.67,14 [14 - 27],80.14% [80.14% - 80.67%],4,4,19,04-14-2021,projected
7,AL- MONTGOMERY,80.45,21,20,52,80.32,82.52,21 [20 - 52],80.45% [80.32% - 82.52%],7,5,39,04-14-2021,projected
9,AL- TUSCALOOSA,80.4,10,9,18,80.2,81.7,10 [9 - 18],80.4% [80.2% - 81.7%],4,2,17,04-14-2021,projected
11,AZ- MESA,82.68,176,168,193,81.92,84.34,176 [168 - 193],82.68% [81.92% - 84.34%],53,38,86,04-14-2021,projected
12,AZ- PHOENIX,82.13,520,496,573,81.52,83.46,520 [496 - 573],82.13% [81.52% - 83.46%],161,115,262,04-14-2021,projected
14,AZ- SUN CITY,81.11,28,27,31,80.74,81.73,28 [27 - 31],81.11% [80.74% - 81.73%],9,6,14,04-14-2021,projected
15,AZ- TUCSON,82.22,179,170,196,81.55,83.45,179 [170 - 196],82.22% [81.55% - 83.45%],56,39,87,04-14-2021,projected
16,AR- FORT SMITH,80.0,0,0,5,80.0,80.7,0 [0 - 5],80.0% [80.0% - 80.7%],0,0,9,04-14-2021,projected
18,AR- JONESBORO,80.44,14,14,16,80.33,80.77,14 [14 - 16],80.44% [80.33% - 80.77%],4,3,7,04-14-2021,projected
