region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,80.32,88,85,125,80.32,80.53,88 [85 - 125],80.32% [80.32% - 80.53%],27,27,45,04-14-2021,projected
2,AL- DOTHAN,80.0,0,0,1,80.0,80.15,0 [0 - 1],80.0% [80.0% - 80.15%],0,0,2,04-14-2021,projected
5,AL- HUNTSVILLE,80.53,29,27,35,80.32,80.53,29 [27 - 35],80.53% [80.32% - 80.53%],10,6,10,04-14-2021,projected
6,AL- MOBILE,80.25,16,15,20,80.18,80.28,16 [15 - 20],80.25% [80.18% - 80.28%],7,5,8,04-14-2021,projected
7,AL- MONTGOMERY,80.45,21,20,27,80.45,80.91,21 [20 - 27],80.45% [80.45% - 80.91%],7,7,14,04-14-2021,projected
9,AL- TUSCALOOSA,80.4,12,11,17,80.4,80.4,12 [11 - 17],80.4% [80.4% - 80.4%],4,4,4,04-14-2021,projected
11,AZ- MESA,81.87,125,121,131,81.57,82.32,125 [121 - 131],81.87% [81.57% - 82.32%],37,31,46,04-14-2021,projected
12,AZ- PHOENIX,81.35,333,323,351,81.11,81.81,333 [323 - 351],81.35% [81.11% - 81.81%],102,84,137,04-14-2021,projected
14,AZ- SUN CITY,80.74,21,20,22,80.62,80.86,21 [20 - 22],80.74% [80.62% - 80.86%],6,5,7,04-14-2021,projected
15,AZ- TUCSON,81.35,105,101,112,81.03,81.86,105 [101 - 112],81.35% [81.03% - 81.86%],34,26,47,04-14-2021,projected
16,AR- FORT SMITH,80.0,0,0,1,80.0,80.23,0 [0 - 1],80.0% [80.0% - 80.23%],0,0,3,04-14-2021,projected
18,AR- JONESBORO,80.33,14,14,14,80.33,80.33,14 [14 - 14],80.33% [80.33% - 80.33%],3,3,3,04-14-2021,projected
19,AR- LITTLE ROCK,80.24,45,42,50,80.16,80.33,45 [42 - 50],80.24% [80.16% - 80.33%],14,9,19,04-14-2021,projected
21,AR- SPRINGDALE,81.04,35,35,36,81.04,81.04,35 [35 - 36],81.04% [81.04% - 81.04%],11,11,11,04-14-2021,projected
22,AR- TEXARKANA,80.2,7,6,7,80.2,80.2,7 [6 - 7],80.2% [80.2% - 80.2%],2,2,2,04-14-2021,projected
23,CA- ORANGE CO.,80.51,132,127,138,80.39,80.67,132 [127 - 138],80.51% [80.39% - 80.67%],39,30,51,04-14-2021,projected
25,CA- BAKERSFIELD,80.39,49,47,51,80.33,80.47,49 [47 - 51],80.39% [80.33% - 80.47%],14,12,17,04-14-2021,projected
31,CA- CHICO,80.94,21,20,22,80.62,80.94,21 [20 - 22],80.94% [80.62% - 80.94%],6,4,6,04-14-2021,projected
33,CA- CONTRA COSTA CO.,80.95,63,62,66,80.8,81.0,63 [62 - 66],80.95% [80.8% - 81.0%],19,16,20,04-14-2021,projected
43,CA- FRESNO,80.74,59,57,62,80.66,80.96,59 [57 - 62],80.74% [80.66% - 80.96%],17,15,22,04-14-2021,projected
56,CA- LOS ANGELES,80.38,319,307,331,80.3,80.43,319 [307 - 331],80.38% [80.3% - 80.43%],94,75,107,04-14-2021,projected
58,CA- MODESTO,81.57,93,89,97,81.45,81.86,93 [89 - 97],81.57% [81.45% - 81.86%],27,25,32,04-14-2021,projected
62,CA- NAPA,80.69,14,14,16,80.69,80.69,14 [14 - 16],80.69% [80.69% - 80.69%],4,4,4,04-14-2021,projected
65,CA- ALAMEDA CO.,80.8,86,84,90,80.65,80.95,86 [84 - 90],80.8% [80.65% - 80.95%],27,22,32,04-14-2021,projected
