region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,80.3,83,78,202,80.21,82.55,83 [78 - 202],80.3% [80.21% - 82.55%],25,18,215,04-14-2021,projected
2,AL- DOTHAN,80.0,0,0,6,80.0,80.3,0 [0 - 6],80.0% [80.0% - 80.3%],0,0,4,04-14-2021,projected
5,AL- HUNTSVILLE,80.43,28,27,41,80.32,81.01,28 [27 - 41],80.43% [80.32% - 81.01%],8,6,19,04-14-2021,projected
6,AL- MOBILE,80.14,14,14,22,80.14,80.46,14 [14 - 22],80.14% [80.14% - 80.46%],4,4,13,04-14-2021,projected
7,AL- MONTGOMERY,80.45,21,20,37,80.32,81.29,21 [20 - 37],80.45% [80.32% - 81.29%],7,5,20,04-14-2021,projected
9,AL- TUSCALOOSA,80.2,7,7,13,80.2,81.3,7 [7 - 13],80.2% [80.2% - 81.3%],2,2,13,04-14-2021,projected
11,AZ- MESA,82.27,149,143,159,81.72,83.28,149 [143 - 159],82.27% [81.72% - 83.28%],45,34,65,04-14-2021,projected
12,AZ- PHOENIX,81.69,418,401,448,81.28,82.5,418 [401 - 448],81.69% [81.28% - 82.5%],128,97,189,04-14-2021,projected
14,AZ- SUN CITY,80.86,23,22,25,80.62,81.11,23 [22 - 25],80.86% [80.62% - 81.11%],7,5,9,04-14-2021,projected
15,AZ- TUCSON,81.7,139,133,149,81.27,82.5,139 [133 - 149],81.7% [81.27% - 82.5%],43,32,63,04-14-2021,projected
16,AR- FORT SMITH,80.0,0,0,5,80.0,80.23,0 [0 - 5],80.0% [80.0% - 80.23%],0,0,3,04-14-2021,projected
18,AR- JONESBORO,80.44,14,14,16,80.33,80.77,14 [14 - 16],80.44% [80.33% - 80.77%],4,3,7,04-14-2021,projected
19,AR- LITTLE ROCK,80.24,49,46,63,80.14,80.42,49 [46 - 63],80.24% [80.14% - 80.42%],14,8,24,04-14-2021,projected
21,AR- SPRINGDALE,81.04,35,34,39,81.04,81.04,35 [34 - 39],81.04% [81.04% - 81.04%],11,11,11,04-14-2021,projected
22,AR- TEXARKANA,80.2,7,6,8,80.0,80.31,7 [6 - 8],80.2% [80.0% - 80.31%],2,0,3,04-14-2021,projected
23,CA- ORANGE CO.,80.58,148,142,161,80.42,80.86,148 [142 - 161],80.58% [80.42% - 80.86%],44,32,66,04-14-2021,projected
25,CA- BAKERSFIELD,80.39,49,47,51,80.28,80.44,49 [47 - 51],80.39% [80.28% - 80.44%],14,10,16,04-14-2021,projected
31,CA- CHICO,80.94,21,20,23,80.94,81.25,21 [20 - 23],80.94% [80.94% - 81.25%],6,6,8,04-14-2021,projected
33,CA- CONTRA COSTA CO.,80.95,67,63,71,80.7,81.3,67 [63 - 71],80.95% [80.7% - 81.3%],19,14,26,04-14-2021,projected
43,CA- FRESNO,80.66,46,43,52,80.53,80.96,46 [43 - 52],80.66% [80.53% - 80.96%],15,12,22,04-14-2021,projected
56,CA- LOS ANGELES,80.36,307,292,329,80.27,80.46,307 [292 - 329],80.36% [80.27% - 80.46%],89,66,115,04-14-2021,projected
58,CA- MODESTO,81.45,79,76,85,81.16,81.86,79 [76 - 85],81.45% [81.16% - 81.86%],25,20,32,04-14-2021,projected
62,CA- NAPA,80.69,14,14,18,80.69,81.37,14 [14 - 18],80.69% [80.69% - 81.37%],4,4,8,04-14-2021,projected
65,CA- ALAMEDA CO.,80.92,98,95,103,80.71,81.18,98 [95 - 103],80.92% [80.71% - 81.18%],31,24,40,04-14-2021,projected
69,CA- PALM SPR/RANCHO MIR.,80.57,21,20,23,80.38,80.76,21 [20 - 23],80.57% [80.38% - 80.76%],6,4,8,04-14-2021,projected
73,CA- REDDING,80.18,7,7,18,80.18,81.2,7 [7 - 18],80.18% [80.18% - 81.2%],2,2,13,04-14-2021,projected
77,CA- SACRAMENTO,81.55,259,249,299,81.21,82.3,259 [249 - 299],81.55% [81.21% - 82.3%],74,58,110,04-14-2021,projected
78,CA- SALINAS,80.25,7,7,8,80.25,80.5,7 [7 - 8],80.25% [80.25% - 80.5%],2,2,4,04-14-2021,projected
79,CA- SAN BERNARDINO,80.83,168,158,182,80.61,81.11,168 [158 - 182],80.83% [80.61% - 81.11%],48,35,64,04-14-2021,projected
80,CA- SAN DIEGO,80.82,197,188,207,80.64,81.01,197 [188 - 207],80.82% [80.64% - 81.01%],58,45,71,04-14-2021,projected
81,CA- SAN FRANCISCO,80.37,66,64,71,80.32,80.49,66 [64 - 71],80.37% [80.32% - 80.49%],19,16,25,04-14-2021,projected
82,CA- SAN JOSE,81.52,145,139,152,81.12,81.98,145 [139 - 152],81.52% [81.12% - 81.98%],46,34,60,04-14-2021,projected
83,CA- SAN LUIS OBISPO,80.88,14,14,15,80.88,81.32,14 [14 - 15],80.88% [80.88% - 81.32%],4,4,6,04-14-2021,projected
85,CA- SAN MATEO CO.,80.45,42,40,46,80.33,80.63,42 [40 - 46],80.45% [80.33% - 80.63%],12,9,17,04-14-2021,projected
86,CA- SANTA BARBARA,81.24,43,40,46,80.93,81.86,43 [40 - 46],81.24% [80.93% - 81.86%],12,9,18,04-14-2021,projected
87,CA- SANTA CRUZ,80.0,0,0,1,80.0,80.56,0 [0 - 1],80.0% [80.0% - 80.56%],0,0,2,04-14-2021,projected
89,CA- SANTA ROSA,80.21,14,13,15,80.21,80.21,14 [13 - 15],80.21% [80.21% - 80.21%],4,4,4,04-14-2021,projected
91,CA- STOCKTON,81.13,42,40,51,81.03,82.26,42 [40 - 51],81.13% [81.03% - 82.26%],12,11,24,04-14-2021,projected
96,CA- VENTURA,80.32,14,14,16,80.32,80.45,14 [14 - 16],80.32% [80.32% - 80.45%],5,5,7,04-14-2021,projected
101,CO- BOULDER,83.16,50,48,53,82.32,84.0,50 [48 - 53],83.16% [82.32% - 84.0%],15,11,19,04-14-2021,projected
102,CO- COLORADO SPRINGS,83.57,127,123,137,82.9,85.12,127 [123 - 137],83.57% [82.9% - 85.12%],37,30,53,04-14-2021,projected
103,CO- DENVER,82.6,421,406,449,82.01,83.77,421 [406 - 449],82.6% [82.01% - 83.77%],124,96,180,04-14-2021,projected
104,CO- FORT COLLINS,83.6,74,70,79,82.66,85.16,74 [70 - 79],83.6% [82.66% - 85.16%],23,17,33,04-14-2021,projected
105,CO- GRAND JUNCTION,80.76,21,20,24,80.51,81.01,21 [20 - 24],80.76% [80.51% - 81.01%],6,4,8,04-14-2021,projected
106,CO- GREELEY,82.19,57,55,61,81.67,82.96,57 [55 - 61],82.19% [81.67% - 82.96%],17,13,23,04-14-2021,projected
107,CO- PUEBLO,80.88,28,27,34,80.75,81.5,28 [27 - 34],80.88% [80.75% - 81.5%],7,6,12,04-14-2021,projected
109,CT- BRIDGEPORT,82.36,140,135,147,81.95,82.77,140 [135 - 147],82.36% [81.95% - 82.77%],40,33,47,04-14-2021,projected
110,CT- HARTFORD,81.84,202,192,211,81.32,82.3,202 [192 - 211],81.84% [81.32% - 82.3%],60,43,75,04-14-2021,projected
111,CT- NEW HAVEN,82.15,285,274,297,81.77,82.57,285 [274 - 297],82.15% [81.77% - 82.57%],83,68,99,04-14-2021,projected
112,DE- WILMINGTON,82.42,152,146,158,81.83,82.95,152 [146 - 158],82.42% [81.83% - 82.95%],45,34,55,04-14-2021,projected
113,DC- WASHINGTON,82.48,471,455,488,81.95,83.1,471 [455 - 488],82.48% [81.95% - 83.1%],136,107,170,04-14-2021,projected
115,FL- BRADENTON,82.96,69,67,72,82.26,83.39,69 [67 - 72],82.96% [82.26% - 83.39%],21,16,24,04-14-2021,projected
116,FL- CLEARWATER,82.2,117,112,122,81.65,82.75,117 [112 - 122],82.2% [81.65% - 82.75%],36,27,45,04-14-2021,projected
118,FL- FORT LAUDERDALE,82.31,688,664,713,81.76,82.87,688 [664 - 713],82.31% [81.76% - 82.87%],201,153,250,04-14-2021,projected
119,FL- FORT MYERS,82.25,287,277,296,81.75,82.67,287 [277 - 296],82.25% [81.75% - 82.67%],86,67,102,04-14-2021,projected
120,FL- GAINESVILLE,81.14,72,70,77,80.98,81.63,72 [70 - 77],81.14% [80.98% - 81.63%],21,18,30,04-14-2021,projected
122,FL- HUDSON,82.56,105,101,114,81.92,83.83,105 [101 - 114],82.56% [81.92% - 83.83%],32,24,48,04-14-2021,projected
123,FL- JACKSONVILLE,81.18,189,180,239,80.83,82.54,189 [180 - 239],81.18% [80.83% - 82.54%],58,41,125,04-14-2021,projected
124,FL- LAKELAND,83.0,106,102,110,82.25,83.75,106 [102 - 110],83.0% [82.25% - 83.75%],32,24,40,04-14-2021,projected
127,FL- MIAMI,82.6,977,930,1033,81.82,83.48,977 [930 - 1033],82.6% [81.82% - 83.48%],280,196,375,04-14-2021,projected
129,FL- OCALA,81.46,66,63,69,80.95,81.75,66 [63 - 69],81.46% [80.95% - 81.75%],20,13,24,04-14-2021,projected
130,FL- ORLANDO,82.91,987,948,1034,82.19,83.77,987 [948 - 1034],82.91% [82.19% - 83.77%],302,227,391,04-14-2021,projected
131,FL- ORMOND BEACH,81.57,89,85,93,81.09,82.0,89 [85 - 93],81.57% [81.09% - 82.0%],26,18,33,04-14-2021,projected
133,FL- PANAMA CITY,80.45,14,13,14,80.3,80.45,14 [13 - 14],80.45% [80.3% - 80.45%],3,2,3,04-14-2021,projected
134,FL- PENSACOLA,80.77,60,57,64,80.51,80.98,60 [57 - 64],80.77% [80.51% - 80.98%],18,12,23,04-14-2021,projected
137,FL- SARASOTA,82.21,107,103,111,81.73,82.7,107 [103 - 111],82.21% [81.73% - 82.7%],32,25,39,04-14-2021,projected
139,FL- ST PETERSBURG,81.81,96,92,100,81.38,82.19,96 [92 - 100],81.81% [81.38% - 82.19%],29,22,35,04-14-2021,projected
140,FL- TALLAHASSEE,80.52,48,45,58,80.3,80.85,48 [45 - 58],80.52% [80.3% - 80.85%],14,8,23,04-14-2021,projected
141,FL- TAMPA,82.89,408,393,427,82.18,83.71,408 [393 - 427],82.89% [82.18% - 83.71%],123,93,158,04-14-2021,projected
142,GA- ALBANY,80.28,7,6,11,80.0,80.38,7 [6 - 11],80.28% [80.0% - 80.38%],3,0,4,04-14-2021,projected
144,GA- ATLANTA,82.6,1062,1016,1157,81.85,84.15,1062 [1016 - 1157],82.6% [81.85% - 84.15%],311,222,497,04-14-2021,projected
145,GA- AUGUSTA,80.65,56,55,61,80.53,80.86,56 [55 - 61],80.65% [80.53% - 80.86%],16,13,21,04-14-2021,projected
146,GA- COLUMBUS,80.87,36,34,40,80.64,81.11,36 [34 - 40],80.87% [80.64% - 81.11%],11,8,14,04-14-2021,projected
147,GA- MACON,80.36,28,27,49,80.22,80.98,28 [27 - 49],80.36% [80.22% - 80.98%],8,5,22,04-14-2021,projected
148,GA- ROME,81.23,28,26,35,80.82,82.32,28 [26 - 35],81.23% [80.82% - 82.32%],9,6,17,04-14-2021,projected
149,GA- SAVANNAH,81.7,112,107,123,81.21,82.48,112 [107 - 123],81.7% [81.21% - 82.48%],35,25,51,04-14-2021,projected
151,ID- BOISE,81.2,85,82,100,80.91,82.6,85 [82 - 100],81.2% [80.91% - 82.6%],25,19,54,04-14-2021,projected
152,ID- IDAHO FALLS,81.95,28,27,36,81.3,83.25,28 [27 - 36],81.95% [81.3% - 83.25%],9,6,15,04-14-2021,projected
154,IL- AURORA,85.31,91,87,106,83.98,90.44,91 [87 - 106],85.31% [83.98% - 90.44%],28,21,55,04-14-2021,projected
155,IL- BLUE ISLAND,82.41,197,189,211,81.81,83.43,197 [189 - 211],82.41% [81.81% - 83.43%],61,46,87,04-14-2021,projected
156,IL- CHICAGO,82.36,657,632,703,81.79,83.4,657 [632 - 703],82.36% [81.79% - 83.4%],202,153,291,04-14-2021,projected
158,IL- ELGIN,85.34,189,181,208,84.05,88.84,189 [181 - 208],85.34% [84.05% - 88.84%],58,44,96,04-14-2021,projected
161,IL- EVANSTON,83.15,247,237,265,82.36,84.59,247 [237 - 265],83.15% [82.36% - 84.59%],76,57,111,04-14-2021,projected
163,IL- HINSDALE,84.09,144,138,154,83.09,85.82,144 [138 - 154],84.09% [83.09% - 85.82%],45,34,64,04-14-2021,projected
164,IL- JOLIET,84.37,184,177,198,83.24,86.33,184 [177 - 198],84.37% [83.24% - 86.33%],58,43,84,04-14-2021,projected
166,IL- MELROSE PARK,83.75,374,359,402,82.84,85.53,374 [359 - 402],83.75% [82.84% - 85.53%],116,88,171,04-14-2021,projected
170,IL- PEORIA,84.73,295,283,347,83.44,90.11,295 [283 - 347],84.73% [83.44% - 90.11%],88,64,188,04-14-2021,projected
171,IL- ROCKFORD,84.83,244,235,279,83.72,89.21,244 [235 - 279],84.83% [83.72% - 89.21%],74,57,141,04-14-2021,projected
172,IL- SPRINGFIELD,81.1,88,84,128,80.83,83.69,88 [84 - 128],81.1% [80.83% - 83.69%],28,21,94,04-14-2021,projected
173,IL- URBANA,81.54,49,46,55,80.96,82.6,49 [46 - 55],81.54% [80.96% - 82.6%],16,10,27,04-14-2021,projected
175,IL- BLOOMINGTON,90.86,91,87,98,87.87,95.36,91 [87 - 98],90.86% [87.87% - 95.36%],29,21,41,04-14-2021,projected
179,IN- EVANSVILLE,80.54,40,35,49,80.1,80.93,40 [35 - 49],80.54% [80.1% - 80.93%],11,2,19,04-14-2021,projected
180,IN- FORT WAYNE,81.45,107,102,118,80.99,82.4,107 [102 - 118],81.45% [80.99% - 82.4%],32,22,53,04-14-2021,projected
181,IN- GARY,81.93,96,93,106,81.53,82.92,96 [93 - 106],81.93% [81.53% - 82.92%],29,23,44,04-14-2021,projected
183,IN- INDIANAPOLIS,81.68,354,342,390,81.32,82.73,354 [342 - 390],81.68% [81.32% - 82.73%],108,85,175,04-14-2021,projected
184,IN- LAFAYETTE,82.56,62,59,73,81.89,85.53,62 [59 - 73],82.56% [81.89% - 85.53%],19,14,41,04-14-2021,projected
185,IN- MUNCIE,80.95,14,13,21,80.48,82.15,14 [13 - 21],80.95% [80.48% - 82.15%],4,2,9,04-14-2021,projected
186,IN- MUNSTER,81.3,48,46,51,81.04,81.73,48 [46 - 51],81.3% [81.04% - 81.73%],15,12,20,04-14-2021,projected
187,IN- SOUTH BEND,82.81,147,142,160,82.09,83.66,147 [142 - 160],82.81% [82.09% - 83.66%],43,32,56,04-14-2021,projected
188,IN- TERRE HAUTE,80.37,7,7,7,80.37,80.37,7 [7 - 7],80.37% [80.37% - 80.37%],2,2,2,04-14-2021,projected
190,IA- CEDAR RAPIDS,80.81,31,30,33,80.72,80.99,31 [30 - 33],80.81% [80.72% - 80.99%],9,8,11,04-14-2021,projected
191,IA- DAVENPORT,81.17,91,88,113,80.9,82.07,91 [88 - 113],81.17% [80.9% - 82.07%],26,20,46,04-14-2021,projected
192,IA- DES MOINES,80.7,77,73,89,80.49,81.09,77 [73 - 89],80.7% [80.49% - 81.09%],23,16,36,04-14-2021,projected
193,IA- DUBUQUE,81.47,28,27,37,81.1,82.57,28 [27 - 37],81.47% [81.1% - 82.57%],8,6,14,04-14-2021,projected
194,IA- IOWA CITY,80.62,36,34,49,80.46,81.85,36 [34 - 49],80.62% [80.46% - 81.85%],12,9,36,04-14-2021,projected
195,IA- MASON CITY,80.55,11,10,14,80.27,81.23,11 [10 - 14],80.55% [80.27% - 81.23%],4,2,9,04-14-2021,projected
196,IA- SIOUX CITY,80.27,14,12,17,80.0,80.8,14 [12 - 17],80.27% [80.0% - 80.8%],3,0,9,04-14-2021,projected
197,IA- WATERLOO,80.63,14,13,15,80.31,80.63,14 [13 - 15],80.63% [80.31% - 80.63%],4,2,4,04-14-2021,projected
200,KS- TOPEKA,80.52,28,27,33,80.39,80.84,28 [27 - 33],80.52% [80.39% - 80.84%],8,6,13,04-14-2021,projected
201,KS- WICHITA,80.34,54,52,85,80.22,81.62,54 [52 - 85],80.34% [80.22% - 81.62%],17,11,80,04-14-2021,projected
203,KY- COVINGTON,81.27,49,46,54,81.18,82.09,49 [46 - 54],81.27% [81.18% - 82.09%],14,13,23,04-14-2021,projected
204,KY- LEXINGTON,81.9,333,313,361,81.17,82.92,333 [313 - 361],81.9% [81.17% - 82.92%],99,61,152,04-14-2021,projected
205,KY- LOUISVILLE,81.37,223,212,241,80.93,82.1,223 [212 - 241],81.37% [80.93% - 82.1%],66,45,101,04-14-2021,projected
207,KY- OWENSBORO,81.06,14,14,14,80.85,81.06,14 [14 - 14],81.06% [80.85% - 81.06%],5,4,5,04-14-2021,projected
208,KY- PADUCAH,81.17,55,53,65,80.86,82.03,55 [53 - 65],81.17% [80.86% - 82.03%],19,14,33,04-14-2021,projected
209,LA- ALEXANDRIA,80.3,8,7,15,80.2,81.72,8 [7 - 15],80.3% [80.2% - 81.72%],3,2,17,04-14-2021,projected
210,LA- BATON ROUGE,81.05,91,88,99,80.81,81.37,91 [88 - 99],81.05% [80.81% - 81.37%],26,20,34,04-14-2021,projected
212,LA- HOUMA,80.86,21,19,22,80.29,81.14,21 [19 - 22],80.86% [80.29% - 81.14%],6,2,8,04-14-2021,projected
213,LA- LAFAYETTE,80.83,58,56,62,80.69,81.2,58 [56 - 62],80.83% [80.69% - 81.2%],18,15,26,04-14-2021,projected
214,LA- LAKE CHARLES,81.73,47,46,52,81.39,82.2,47 [46 - 52],81.73% [81.39% - 82.2%],15,12,19,04-14-2021,projected
216,LA- METAIRIE,80.49,15,14,18,80.3,80.99,15 [14 - 18],80.49% [80.3% - 80.99%],5,3,10,04-14-2021,projected
217,LA- MONROE,80.22,7,7,8,80.22,80.22,7 [7 - 8],80.22% [80.22% - 80.22%],2,2,2,04-14-2021,projected
218,LA- NEW ORLEANS,80.33,29,27,31,80.25,80.49,29 [27 - 31],80.33% [80.25% - 80.49%],8,6,12,04-14-2021,projected
219,LA- SHREVEPORT,80.69,67,61,74,80.26,81.02,67 [61 - 74],80.69% [80.26% - 81.02%],19,7,28,04-14-2021,projected
220,LA- SLIDELL,80.2,0,0,2,80.2,80.6,0 [0 - 2],80.2% [80.2% - 80.6%],1,1,3,04-14-2021,projected
221,ME- BANGOR,80.55,21,20,23,80.37,80.83,21 [20 - 23],80.55% [80.37% - 80.83%],6,4,9,04-14-2021,projected
222,ME- PORTLAND,81.41,120,115,126,81.1,81.87,120 [115 - 126],81.41% [81.1% - 81.87%],37,29,49,04-14-2021,projected
223,MD- BALTIMORE,83.96,904,874,938,83.07,84.94,904 [874 - 938],83.96% [83.07% - 84.94%],267,207,333,04-14-2021,projected
225,MD- SALISBURY,81.6,48,47,51,81.17,81.81,48 [47 - 51],81.6% [81.17% - 81.81%],15,11,17,04-14-2021,projected
226,MD- TAKOMA PARK,83.42,154,149,160,82.87,83.89,154 [149 - 160],83.42% [82.87% - 83.89%],44,37,50,04-14-2021,projected
227,MA- BOSTON,81.44,550,528,574,81.07,81.83,550 [528 - 574],81.44% [81.07% - 81.83%],158,117,201,04-14-2021,projected
230,MA- SPRINGFIELD,81.5,84,81,87,81.25,81.75,84 [81 - 87],81.5% [81.25% - 81.75%],24,20,28,04-14-2021,projected
231,MA- WORCESTER,81.34,77,74,80,80.97,81.71,77 [74 - 80],81.34% [80.97% - 81.71%],22,16,28,04-14-2021,projected
232,MI- ANN ARBOR,86.95,768,729,818,84.63,89.9,768 [729 - 818],86.95% [84.63% - 89.9%],227,151,323,04-14-2021,projected
233,MI- DEARBORN,86.33,352,334,372,84.26,88.76,352 [334 - 372],86.33% [84.26% - 88.76%],104,70,144,04-14-2021,projected
234,MI- DETROIT,87.15,1157,1092,1232,84.42,90.28,1157 [1092 - 1232],87.15% [84.42% - 90.28%],333,206,479,04-14-2021,projected
235,MI- FLINT,87.32,333,317,354,84.75,90.26,333 [317 - 354],87.32% [84.75% - 90.26%],97,63,136,04-14-2021,projected
236,MI- GRAND RAPIDS,87.23,570,536,618,84.33,91.22,570 [536 - 618],87.23% [84.33% - 91.22%],167,100,259,04-14-2021,projected
238,MI- KALAMAZOO,84.74,240,228,253,83.18,86.43,240 [228 - 253],84.74% [83.18% - 86.43%],70,47,95,04-14-2021,projected
239,MI- LANSING,86.84,366,348,397,84.76,89.38,366 [348 - 397],86.84% [84.76% - 89.38%],105,73,144,04-14-2021,projected
240,MI- MARQUETTE,82.87,41,38,48,81.64,85.74,41 [38 - 48],82.87% [81.64% - 85.74%],14,8,28,04-14-2021,projected
242,MI- MUSKEGON,86.9,123,116,136,84.1,91.38,123 [116 - 136],86.9% [84.1% - 91.38%],37,22,61,04-14-2021,projected
243,MI- PETOSKEY,86.94,75,69,87,84.34,94.16,75 [69 - 87],86.94% [84.34% - 94.16%],24,15,49,04-14-2021,projected
244,MI- PONTIAC,85.24,217,206,233,83.97,86.67,217 [206 - 233],85.24% [83.97% - 86.67%],62,47,79,04-14-2021,projected
245,MI- ROYAL OAK,84.05,370,351,397,83.03,85.15,370 [351 - 397],84.05% [83.03% - 85.15%],107,80,136,04-14-2021,projected
246,MI- SAGINAW,85.3,375,353,405,83.34,88.21,375 [353 - 405],85.3% [83.34% - 88.21%],111,70,172,04-14-2021,projected
248,MI- ST JOSEPH,83.31,35,33,37,82.65,84.3,35 [33 - 37],83.31% [82.65% - 84.3%],10,8,13,04-14-2021,projected
249,MI- TRAVERSE CITY,86.09,103,98,111,84.32,89.23,103 [98 - 111],86.09% [84.32% - 89.23%],31,22,47,04-14-2021,projected
250,MN- DULUTH,81.46,52,49,59,81.03,82.5,52 [49 - 59],81.46% [81.03% - 82.5%],17,12,29,04-14-2021,projected
251,MN- MINNEAPOLIS,82.08,597,567,650,81.41,83.29,597 [567 - 650],82.08% [81.41% - 83.29%],177,120,280,04-14-2021,projected
253,MN- ROCHESTER,80.31,28,26,32,80.23,80.46,28 [26 - 32],80.31% [80.23% - 80.46%],8,6,12,04-14-2021,projected
254,MN- ST CLOUD,81.56,42,38,46,80.99,82.26,42 [38 - 46],81.56% [80.99% - 82.26%],11,7,16,04-14-2021,projected
256,MN- ST PAUL,82.58,195,186,211,81.84,83.94,195 [186 - 211],82.58% [81.84% - 83.94%],59,42,90,04-14-2021,projected
257,MS- GULFPORT,80.26,7,7,7,80.26,80.26,7 [7 - 7],80.26% [80.26% - 80.26%],2,2,2,04-14-2021,projected
258,MS- HATTIESBURG,80.08,1,0,2,80.0,80.25,1 [0 - 2],80.08% [80.0% - 80.25%],1,0,3,04-14-2021,projected
259,MS- JACKSON,80.13,21,19,29,80.04,80.25,21 [19 - 29],80.13% [80.04% - 80.25%],6,2,11,04-14-2021,projected
260,MS- MERIDIAN,80.2,7,7,8,80.2,80.41,7 [7 - 8],80.2% [80.2% - 80.41%],2,2,4,04-14-2021,projected
261,MS- OXFORD,80.31,7,7,10,80.31,80.31,7 [7 - 10],80.31% [80.31% - 80.31%],2,2,2,04-14-2021,projected
262,MS- TUPELO,80.12,3,2,7,80.0,80.55,3 [2 - 7],80.12% [80.0% - 80.55%],2,0,9,04-14-2021,projected
263,MO- CAPE GIRARDEAU,80.0,0,0,4,80.0,80.19,0 [0 - 4],80.0% [80.0% - 80.19%],0,0,2,04-14-2021,projected
264,MO- COLUMBIA,80.22,14,13,71,80.05,82.71,14 [13 - 71],80.22% [80.05% - 82.71%],4,1,50,04-14-2021,projected
267,MO- JOPLIN,80.31,10,9,17,80.1,81.57,10 [9 - 17],80.31% [80.1% - 81.57%],3,1,15,04-14-2021,projected
