HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,81.99,165,150,205,80.77,85.1,165 [150 - 205],81.99% [80.77% - 85.1%],167,65,431,10-13-2020
2,AL- DOTHAN,83.88,47,43,65,81.05,92.65,47 [43 - 65],83.88% [81.05% - 92.65%],51,14,168,10-13-2020
5,AL- HUNTSVILLE,82.37,40,37,48,81.17,84.84,40 [37 - 48],82.37% [81.17% - 84.84%],44,22,91,10-13-2020
6,AL- MOBILE,86.25,175,157,244,81.82,102.37,175 [157 - 244],86.25% [81.82% - 102.37%],178,52,639,10-13-2020
7,AL- MONTGOMERY,80.67,9,9,13,80.45,82.39,9 [9 - 13],80.67% [80.45% - 82.39%],10,7,37,10-13-2020
9,AL- TUSCALOOSA,85.31,52,46,84,80.7,107.76,52 [46 - 84],85.31% [80.7% - 107.76%],53,7,277,10-13-2020
11,AZ- MESA,81.41,25,23,30,80.66,83.13,25 [23 - 30],81.41% [80.66% - 83.13%],27,13,62,10-13-2020
12,AZ- PHOENIX,81.83,134,122,171,80.69,85.1,134 [122 - 171],81.83% [80.69% - 85.1%],138,52,386,10-13-2020
14,AZ- SUN CITY,80.54,0,0,1,80.25,81.11,0 [0 - 1],80.54% [80.25% - 81.11%],4,2,9,10-13-2020
15,AZ- TUCSON,81.02,21,19,33,80.24,84.12,21 [19 - 33],81.02% [80.24% - 84.12%],25,6,104,10-13-2020
16,AR- FORT SMITH,84.47,56,51,72,81.72,92.65,56 [51 - 72],84.47% [81.72% - 92.65%],57,22,162,10-13-2020
18,AR- JONESBORO,84.64,36,32,44,81.0,90.51,36 [32 - 44],84.64% [81.0% - 90.51%],41,9,95,10-13-2020
19,AR- LITTLE ROCK,83.48,197,177,238,81.0,88.18,197 [177 - 238],83.48% [81.0% - 88.18%],201,58,472,10-13-2020
21,AR- SPRINGDALE,84.05,42,39,50,81.7,89.46,42 [39 - 50],84.05% [81.7% - 89.46%],42,18,100,10-13-2020
22,AR- TEXARKANA,83.11,28,26,36,80.92,88.78,28 [26 - 36],83.11% [80.92% - 88.78%],30,9,86,10-13-2020
23,CA- ORANGE CO.,81.12,84,78,103,80.52,82.77,84 [78 - 103],81.12% [80.52% - 82.77%],85,40,212,10-13-2020
25,CA- BAKERSFIELD,80.57,14,13,19,80.22,81.38,14 [13 - 19],80.57% [80.22% - 81.38%],20,8,50,10-13-2020
31,CA- CHICO,84.14,21,20,27,81.56,89.84,21 [20 - 27],84.14% [81.56% - 89.84%],26,10,63,10-13-2020
33,CA- CONTRA COSTA CO.,81.47,28,26,34,80.7,83.54,28 [26 - 34],81.47% [80.7% - 83.54%],29,14,71,10-13-2020
43,CA- FRESNO,81.18,26,24,32,80.57,82.89,26 [24 - 32],81.18% [80.57% - 82.89%],27,13,66,10-13-2020
56,CA- LOS ANGELES,81.97,485,446,595,80.89,84.85,485 [446 - 595],81.97% [80.89% - 84.85%],487,220,1204,10-13-2020
58,CA- MODESTO,80.05,0,0,1,80.0,80.41,0 [0 - 1],80.05% [80.0% - 80.41%],0,0,7,10-13-2020
62,CA- NAPA,81.77,7,7,10,80.34,85.15,7 [7 - 10],81.77% [80.34% - 85.15%],10,2,30,10-13-2020
65,CA- ALAMEDA CO.,80.46,11,10,14,80.18,80.89,11 [10 - 14],80.46% [80.18% - 80.89%],15,6,30,10-13-2020
