HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,83.31,273,267,281,82.81,83.86,273 [267 - 281],83.31% [82.81% - 83.86%],279,237,326,09-22-2020
2,AL- DOTHAN,84.45,56,55,57,83.54,84.74,56 [55 - 57],84.45% [83.54% - 84.74%],59,47,63,09-22-2020
5,AL- HUNTSVILLE,84.15,74,74,75,83.88,84.41,74 [74 - 75],84.15% [83.88% - 84.41%],77,73,83,09-22-2020
6,AL- MOBILE,81.18,28,27,28,80.81,81.16,28 [27 - 28],81.18% [80.81% - 81.16%],33,23,33,09-22-2020
7,AL- MONTGOMERY,82.48,35,35,37,81.94,83.43,35 [35 - 37],82.48% [81.94% - 83.43%],38,30,53,09-22-2020
9,AL- TUSCALOOSA,85.11,49,48,51,84.01,86.41,49 [48 - 51],85.11% [84.01% - 86.41%],50,40,64,09-22-2020
11,AZ- MESA,82.9,56,55,58,82.32,83.64,56 [55 - 58],82.9% [82.32% - 83.64%],57,46,72,09-22-2020
12,AZ- PHOENIX,82.05,151,144,160,81.43,82.63,151 [144 - 160],82.05% [81.43% - 82.63%],155,108,199,09-22-2020
14,AZ- SUN CITY,81.24,7,7,7,80.86,81.48,7 [7 - 7],81.24% [80.86% - 81.48%],10,7,12,09-22-2020
15,AZ- TUCSON,85.28,133,128,143,83.92,87.88,133 [128 - 143],85.28% [83.92% - 87.88%],133,99,199,09-22-2020
16,AR- FORT SMITH,84.47,55,54,57,83.83,85.39,55 [54 - 57],84.47% [83.83% - 85.39%],57,49,69,09-22-2020
18,AR- JONESBORO,87.02,60,58,63,85.2,88.41,60 [58 - 63],87.02% [85.2% - 88.41%],63,47,76,09-22-2020
19,AR- LITTLE ROCK,83.98,227,214,236,82.6,84.94,227 [214 - 236],83.98% [82.6% - 84.94%],229,150,285,09-22-2020
21,AR- SPRINGDALE,96.71,173,164,180,90.79,100.25,173 [164 - 180],96.71% [90.79% - 100.25%],176,114,214,09-22-2020
22,AR- TEXARKANA,83.18,27,26,29,82.04,83.57,27 [26 - 29],83.18% [82.04% - 83.57%],31,20,35,09-22-2020
23,CA- ORANGE CO.,81.15,86,84,89,80.89,81.35,86 [84 - 89],81.15% [80.89% - 81.35%],88,68,103,09-22-2020
25,CA- BAKERSFIELD,81.41,48,47,50,81.22,81.63,48 [47 - 50],81.41% [81.22% - 81.63%],51,44,59,09-22-2020
31,CA- CHICO,82.84,14,14,15,81.88,83.75,14 [14 - 15],82.84% [81.88% - 83.75%],18,12,24,09-22-2020
33,CA- CONTRA COSTA CO.,81.85,35,35,36,81.65,82.0,35 [35 - 36],81.85% [81.65% - 82.0%],37,33,40,09-22-2020
43,CA- FRESNO,82.32,51,50,54,81.8,82.93,51 [50 - 54],82.32% [81.8% - 82.93%],53,41,67,09-22-2020
56,CA- LOS ANGELES,81.43,352,347,359,81.28,81.58,352 [347 - 359],81.43% [81.28% - 81.58%],354,317,393,09-22-2020
58,CA- MODESTO,81.85,28,28,30,81.45,82.39,28 [28 - 30],81.85% [81.45% - 82.39%],31,25,41,09-22-2020
62,CA- NAPA,82.5,10,10,12,81.89,83.26,10 [10 - 12],82.5% [81.89% - 83.26%],14,11,19,09-22-2020
65,CA- ALAMEDA CO.,80.96,28,28,29,80.8,81.12,28 [28 - 29],80.96% [80.8% - 81.12%],32,27,38,09-22-2020
69,CA- PALM SPR/RANCHO MIR.,81.0,7,7,7,80.85,81.04,7 [7 - 7],81.0% [80.85% - 81.04%],10,9,11,09-22-2020
73,CA- REDDING,81.14,7,7,8,81.11,81.39,7 [7 - 8],81.14% [81.11% - 81.39%],12,12,15,09-22-2020
77,CA- SACRAMENTO,82.11,97,96,100,81.9,82.45,97 [96 - 100],82.11% [81.9% - 82.45%],101,91,117,09-22-2020
78,CA- SALINAS,84.22,32,32,33,83.78,84.54,32 [32 - 33],84.22% [83.78% - 84.54%],33,30,36,09-22-2020
79,CA- SAN BERNARDINO,81.81,100,99,102,81.61,81.99,100 [99 - 102],81.81% [81.61% - 81.99%],104,93,115,09-22-2020
80,CA- SAN DIEGO,83.79,262,254,268,83.06,84.29,262 [254 - 268],83.79% [83.06% - 84.29%],266,215,302,09-22-2020
81,CA- SAN FRANCISCO,80.98,49,49,50,80.87,81.06,49 [49 - 50],80.98% [80.87% - 81.06%],49,44,54,09-22-2020
82,CA- SAN JOSE,81.86,53,52,56,81.62,82.25,53 [52 - 56],81.86% [81.62% - 82.25%],56,49,68,09-22-2020
83,CA- SAN LUIS OBISPO,81.3,0,0,0,81.1,81.1,0 [0 - 0],81.3% [81.1% - 81.1%],5,5,5,09-22-2020
85,CA- SAN MATEO CO.,81.55,39,39,40,81.48,81.78,39 [39 - 40],81.55% [81.48% - 81.78%],41,40,48,09-22-2020
86,CA- SANTA BARBARA,82.0,14,14,14,81.35,81.97,14 [14 - 14],82.0% [81.35% - 81.97%],19,13,19,09-22-2020
87,CA- SANTA CRUZ,83.86,7,7,8,83.62,83.9,7 [7 - 8],83.86% [83.62% - 83.9%],13,13,14,09-22-2020
89,CA- SANTA ROSA,81.26,19,19,20,80.97,81.34,19 [19 - 20],81.26% [80.97% - 81.34%],23,18,25,09-22-2020
91,CA- STOCKTON,83.38,35,35,35,83.01,83.67,35 [35 - 35],83.38% [83.01% - 83.67%],35,32,39,09-22-2020
96,CA- VENTURA,82.49,35,35,36,82.42,82.86,35 [35 - 36],82.49% [82.42% - 82.86%],39,38,45,09-22-2020
101,CO- BOULDER,114.68,161,153,179,104.0,134.32,161 [153 - 179],114.68% [104.0% - 134.32%],164,114,258,09-22-2020
102,CO- COLORADO SPRINGS,83.12,28,27,34,81.64,86.67,28 [27 - 34],83.12% [81.64% - 86.67%],32,17,69,09-22-2020
103,CO- DENVER,84.66,220,212,242,83.58,86.99,220 [212 - 242],84.66% [83.58% - 86.99%],222,171,334,09-22-2020
104,CO- FORT COLLINS,89.4,56,54,60,86.73,91.89,56 [54 - 60],89.4% [86.73% - 91.89%],60,43,76,09-22-2020
105,CO- GRAND JUNCTION,82.03,14,14,14,81.01,82.27,14 [14 - 14],82.03% [81.01% - 82.27%],16,8,18,09-22-2020
106,CO- GREELEY,94.8,110,103,128,88.49,106.0,110 [103 - 128],94.8% [88.49% - 106.0%],115,66,202,09-22-2020
107,CO- PUEBLO,81.0,7,7,7,81.0,81.0,7 [7 - 7],81.0% [81.0% - 81.0%],8,8,8,09-22-2020
109,CT- BRIDGEPORT,84.53,74,73,76,84.07,84.96,74 [73 - 76],84.53% [84.07% - 84.96%],76,69,84,09-22-2020
110,CT- HARTFORD,85.27,168,163,174,84.67,85.96,168 [163 - 174],85.27% [84.67% - 85.96%],171,152,194,09-22-2020
111,CT- NEW HAVEN,82.97,111,105,118,82.13,83.58,111 [105 - 118],82.97% [82.13% - 83.58%],114,82,138,09-22-2020
112,DE- WILMINGTON,86.07,110,108,115,85.21,87.36,110 [108 - 115],86.07% [85.21% - 87.36%],112,97,137,09-22-2020
113,DC- WASHINGTON,84.73,256,251,263,84.12,85.57,256 [251 - 263],84.73% [84.12% - 85.57%],259,226,306,09-22-2020
115,FL- BRADENTON,81.57,7,7,8,80.99,81.97,7 [7 - 8],81.57% [80.99% - 81.97%],11,7,14,09-22-2020
116,FL- CLEARWATER,80.97,14,14,14,80.79,81.22,14 [14 - 14],80.97% [80.79% - 81.22%],15,13,20,09-22-2020
118,FL- FORT LAUDERDALE,80.87,73,72,75,80.74,80.99,73 [72 - 75],80.87% [80.74% - 80.99%],75,64,86,09-22-2020
119,FL- FORT MYERS,80.67,21,21,22,80.65,80.73,21 [21 - 22],80.67% [80.65% - 80.73%],25,25,28,09-22-2020
120,FL- GAINESVILLE,85.17,93,88,101,83.26,87.82,93 [88 - 101],85.17% [83.26% - 87.82%],95,60,144,09-22-2020
122,FL- HUDSON,80.81,7,7,7,80.72,80.96,7 [7 - 7],80.81% [80.72% - 80.96%],10,9,12,09-22-2020
123,FL- JACKSONVILLE,82.15,103,101,108,81.75,82.71,103 [101 - 108],82.15% [81.75% - 82.71%],105,86,133,09-22-2020
124,FL- LAKELAND,81.99,21,21,21,81.78,82.25,21 [21 - 21],81.99% [81.78% - 82.25%],21,19,24,09-22-2020
127,FL- MIAMI,80.69,71,67,73,80.36,80.79,71 [67 - 73],80.69% [80.36% - 80.79%],74,39,85,09-22-2020
129,FL- OCALA,81.66,21,21,21,81.17,81.75,21 [21 - 21],81.66% [81.17% - 81.75%],22,16,24,09-22-2020
130,FL- ORLANDO,81.3,131,128,135,81.13,81.52,131 [128 - 135],81.3% [81.13% - 81.52%],134,117,157,09-22-2020
131,FL- ORMOND BEACH,81.55,23,23,24,81.45,81.81,23 [23 - 24],81.55% [81.45% - 81.81%],25,24,30,09-22-2020
133,FL- PANAMA CITY,80.62,0,0,1,80.6,81.2,0 [0 - 1],80.62% [80.6% - 81.2%],4,4,8,09-22-2020
134,FL- PENSACOLA,81.7,37,36,39,81.32,82.04,37 [36 - 39],81.7% [81.32% - 82.04%],40,31,48,09-22-2020
137,FL- SARASOTA,80.86,7,7,8,80.55,81.11,7 [7 - 8],80.86% [80.55% - 81.11%],12,8,16,09-22-2020
139,FL- ST PETERSBURG,80.81,7,7,8,80.69,81.0,7 [7 - 8],80.81% [80.69% - 81.0%],12,11,16,09-22-2020
140,FL- TALLAHASSEE,85.71,149,139,160,83.15,87.97,149 [139 - 160],85.71% [83.15% - 87.97%],153,85,215,09-22-2020
141,FL- TAMPA,81.39,56,55,58,81.22,81.57,56 [55 - 58],81.39% [81.22% - 81.57%],59,52,67,09-22-2020
142,GA- ALBANY,80.0,0,0,0,80.0,80.56,0 [0 - 0],80.0% [80.0% - 80.56%],0,0,6,09-22-2020
144,GA- ATLANTA,83.72,441,428,459,83.03,84.7,441 [428 - 459],83.72% [83.03% - 84.7%],446,363,563,09-22-2020
145,GA- AUGUSTA,81.7,35,35,38,81.51,82.4,35 [35 - 38],81.7% [81.51% - 82.4%],41,37,59,09-22-2020
146,GA- COLUMBUS,80.73,7,7,9,80.64,81.83,7 [7 - 9],80.73% [80.64% - 81.83%],9,8,23,09-22-2020
