HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,82.51,208,196,233,81.5,84.45,208 [196 - 233],82.51% [81.5% - 84.45%],212,127,376,10-06-2020
2,AL- DOTHAN,85.39,66,62,75,82.79,89.19,66 [62 - 75],85.39% [82.79% - 89.19%],71,37,122,10-06-2020
5,AL- HUNTSVILLE,82.99,55,51,60,81.65,84.41,55 [51 - 60],82.99% [81.65% - 84.41%],56,31,83,10-06-2020
6,AL- MOBILE,87.88,222,211,263,84.97,96.21,222 [211 - 263],87.88% [84.97% - 96.21%],225,142,463,10-06-2020
7,AL- MONTGOMERY,81.43,21,21,23,80.91,82.46,21 [21 - 23],81.43% [80.91% - 82.46%],22,14,38,10-06-2020
9,AL- TUSCALOOSA,90.11,99,91,120,83.91,103.25,99 [91 - 120],90.11% [83.91% - 103.25%],100,39,232,10-06-2020
11,AZ- MESA,81.94,35,34,38,81.26,82.93,35 [34 - 38],81.94% [81.26% - 82.93%],38,25,58,10-06-2020
12,AZ- PHOENIX,82.05,151,144,169,81.36,83.43,151 [144 - 169],82.05% [81.36% - 83.43%],155,103,260,10-06-2020
14,AZ- SUN CITY,80.79,0,0,1,80.49,81.11,0 [0 - 1],80.79% [80.49% - 81.11%],6,4,9,10-06-2020
15,AZ- TUCSON,81.23,26,24,33,80.52,82.85,26 [24 - 33],81.23% [80.52% - 82.85%],31,13,72,10-06-2020
16,AR- FORT SMITH,84.81,56,53,63,82.5,87.96,56 [53 - 63],84.81% [82.5% - 87.96%],61,32,102,10-06-2020
18,AR- JONESBORO,85.53,49,45,52,82.32,87.3,49 [45 - 52],85.53% [82.32% - 87.3%],49,21,66,10-06-2020
19,AR- LITTLE ROCK,83.56,201,186,223,81.78,85.79,201 [186 - 223],83.56% [81.78% - 85.79%],205,103,334,10-06-2020
21,AR- SPRINGDALE,85.2,53,50,57,82.74,87.57,53 [50 - 57],85.2% [82.74% - 87.57%],54,29,80,10-06-2020
22,AR- TEXARKANA,82.92,24,23,28,81.53,85.41,24 [23 - 28],82.92% [81.53% - 85.41%],28,15,53,10-06-2020
23,CA- ORANGE CO.,81.3,94,90,103,80.85,82.05,94 [90 - 103],81.3% [80.85% - 82.05%],99,65,157,10-06-2020
25,CA- BAKERSFIELD,80.96,33,32,37,80.69,81.55,33 [32 - 37],80.96% [80.69% - 81.55%],34,25,56,10-06-2020
31,CA- CHICO,81.89,9,9,11,81.41,83.12,9 [9 - 11],81.89% [81.41% - 83.12%],12,9,20,10-06-2020
33,CA- CONTRA COSTA CO.,81.82,33,32,37,81.15,82.85,33 [32 - 37],81.82% [81.15% - 82.85%],36,23,57,10-06-2020
43,CA- FRESNO,82.06,44,42,48,81.23,83.02,44 [42 - 48],82.06% [81.23% - 83.02%],47,28,69,10-06-2020
56,CA- LOS ANGELES,82.05,505,478,552,81.32,83.28,505 [478 - 552],82.05% [81.32% - 83.28%],508,327,814,10-06-2020
58,CA- MODESTO,80.77,7,7,8,80.52,80.81,7 [7 - 8],80.77% [80.52% - 80.81%],13,9,14,10-06-2020
62,CA- NAPA,81.77,7,7,9,81.72,83.61,7 [7 - 9],81.77% [81.72% - 83.61%],10,10,21,10-06-2020
65,CA- ALAMEDA CO.,80.73,22,21,24,80.5,81.07,22 [21 - 24],80.73% [80.5% - 81.07%],24,17,36,10-06-2020
69,CA- PALM SPR/RANCHO MIR.,81.89,14,14,16,81.23,82.94,14 [14 - 16],81.89% [81.23% - 82.94%],19,13,31,10-06-2020
73,CA- REDDING,92.23,129,121,147,87.49,100.7,129 [121 - 147],92.23% [87.49% - 100.7%],132,81,224,10-06-2020
77,CA- SACRAMENTO,80.86,37,35,42,80.5,81.57,37 [35 - 42],80.86% [80.5% - 81.57%],41,24,75,10-06-2020
78,CA- SALINAS,82.24,16,15,17,81.39,83.4,16 [15 - 17],82.24% [81.39% - 83.4%],17,11,27,10-06-2020
79,CA- SAN BERNARDINO,83.53,202,192,219,82.35,85.4,202 [192 - 219],83.53% [82.35% - 85.4%],204,136,312,10-06-2020
80,CA- SAN DIEGO,82.13,146,138,161,81.24,83.48,146 [138 - 161],82.13% [81.24% - 83.48%],150,87,245,10-06-2020
81,CA- SAN FRANCISCO,80.67,29,27,33,80.35,81.04,29 [27 - 33],80.67% [80.35% - 81.04%],33,18,53,10-06-2020
82,CA- SAN JOSE,80.87,21,21,24,80.5,81.55,21 [21 - 24],80.87% [80.5% - 81.55%],26,15,47,10-06-2020
83,CA- SAN LUIS OBISPO,82.31,7,7,8,81.1,83.29,7 [7 - 8],82.31% [81.1% - 83.29%],10,5,15,10-06-2020
85,CA- SAN MATEO CO.,80.67,13,13,15,80.45,80.96,13 [13 - 15],80.67% [80.45% - 80.96%],18,12,26,10-06-2020
86,CA- SANTA BARBARA,81.25,7,7,8,80.62,81.86,7 [7 - 8],81.25% [80.62% - 81.86%],12,6,18,10-06-2020
87,CA- SANTA CRUZ,81.77,0,0,1,81.67,83.34,0 [0 - 1],81.77% [81.67% - 83.34%],6,6,12,10-06-2020
89,CA- SANTA ROSA,81.53,28,27,29,80.91,82.1,28 [27 - 29],81.53% [80.91% - 82.1%],28,17,39,10-06-2020
91,CA- STOCKTON,80.43,0,0,1,80.38,80.85,0 [0 - 1],80.43% [80.38% - 80.85%],4,4,9,10-06-2020
96,CA- VENTURA,81.21,14,14,16,80.76,81.78,14 [14 - 16],81.21% [80.76% - 81.78%],19,12,28,10-06-2020
101,CO- BOULDER,83.61,14,14,17,81.68,87.58,14 [14 - 17],83.61% [81.68% - 87.58%],17,8,36,10-06-2020
102,CO- COLORADO SPRINGS,84.5,46,43,59,82.13,91.59,46 [43 - 59],84.5% [82.13% - 91.59%],46,22,120,10-06-2020
103,CO- DENVER,91.8,559,523,632,86.95,100.77,559 [523 - 632],91.8% [86.95% - 100.77%],563,332,992,10-06-2020
104,CO- FORT COLLINS,89.21,53,51,61,85.48,95.96,53 [51 - 61],89.21% [85.48% - 95.96%],58,35,102,10-06-2020
