HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,82.25,187,174,217,81.17,84.69,187 [174 - 217],82.25% [81.17% - 84.69%],190,99,396,10-13-2020
2,AL- DOTHAN,84.52,55,52,68,82.33,90.69,55 [52 - 68],84.52% [82.33% - 90.69%],59,31,142,10-13-2020
5,AL- HUNTSVILLE,82.58,46,43,53,81.38,84.84,46 [43 - 53],82.58% [81.38% - 84.84%],48,26,91,10-13-2020
6,AL- MOBILE,88.52,238,217,309,83.47,104.92,238 [217 - 309],88.52% [83.47% - 104.92%],243,99,712,10-13-2020
7,AL- MONTGOMERY,81.46,21,20,23,80.45,82.13,21 [20 - 23],81.46% [80.45% - 82.13%],22,7,33,10-13-2020
9,AL- TUSCALOOSA,88.68,85,76,115,81.9,108.66,85 [76 - 115],88.68% [81.9% - 108.66%],86,19,286,10-13-2020
11,AZ- MESA,81.64,28,27,32,80.86,82.98,28 [27 - 32],81.64% [80.86% - 82.98%],32,17,59,10-13-2020
12,AZ- PHOENIX,82.11,156,143,183,80.9,84.42,156 [143 - 183],82.11% [80.9% - 84.42%],159,68,335,10-13-2020
14,AZ- SUN CITY,80.65,0,0,1,80.25,81.11,0 [0 - 1],80.65% [80.25% - 81.11%],5,2,9,10-13-2020
15,AZ- TUCSON,81.03,21,19,31,80.24,83.49,21 [19 - 31],81.03% [80.24% - 83.49%],25,6,88,10-13-2020
16,AR- FORT SMITH,85.15,61,57,71,82.19,90.15,61 [57 - 71],85.15% [82.19% - 90.15%],65,28,130,10-13-2020
18,AR- JONESBORO,85.53,49,45,55,81.99,89.4,49 [45 - 55],85.53% [81.99% - 89.4%],49,18,85,10-13-2020
19,AR- LITTLE ROCK,83.68,208,190,239,81.46,87.24,208 [190 - 239],83.68% [81.46% - 87.24%],212,84,418,10-13-2020
21,AR- SPRINGDALE,84.43,42,39,50,82.18,89.18,42 [39 - 50],84.43% [82.18% - 89.18%],46,23,97,10-13-2020
22,AR- TEXARKANA,83.42,28,26,33,80.92,86.84,28 [26 - 33],83.42% [80.92% - 86.84%],33,9,67,10-13-2020
23,CA- ORANGE CO.,81.19,88,83,102,80.64,82.39,88 [83 - 102],81.19% [80.64% - 82.39%],91,49,183,10-13-2020
25,CA- BAKERSFIELD,80.78,24,23,28,80.41,81.41,24 [23 - 28],80.78% [80.41% - 81.41%],28,15,51,10-13-2020
31,CA- CHICO,83.08,19,18,22,81.56,85.94,19 [18 - 22],83.08% [81.56% - 85.94%],19,10,38,10-13-2020
33,CA- CONTRA COSTA CO.,81.66,28,27,33,80.8,83.2,28 [27 - 33],81.66% [80.8% - 83.2%],33,16,64,10-13-2020
43,CA- FRESNO,81.41,28,27,33,80.88,83.02,28 [27 - 33],81.41% [80.88% - 83.02%],32,20,69,10-13-2020
56,CA- LOS ANGELES,82.02,497,464,574,81.09,84.0,497 [464 - 574],82.02% [81.09% - 84.0%],500,270,992,10-13-2020
58,CA- MODESTO,80.4,0,0,1,80.0,80.7,0 [0 - 1],80.4% [80.0% - 80.7%],6,0,12,10-13-2020
62,CA- NAPA,81.77,7,7,9,81.72,84.47,7 [7 - 9],81.77% [81.72% - 84.47%],10,10,26,10-13-2020
65,CA- ALAMEDA CO.,80.53,14,14,17,80.33,81.04,14 [14 - 17],80.53% [80.33% - 81.04%],17,11,35,10-13-2020
69,CA- PALM SPR/RANCHO MIR.,81.92,14,14,17,81.04,83.61,14 [14 - 17],81.92% [81.04% - 83.61%],20,11,38,10-13-2020
73,CA- REDDING,100.04,213,200,263,90.72,128.34,213 [200 - 263],100.04% [90.72% - 128.34%],216,116,523,10-13-2020
77,CA- SACRAMENTO,80.63,28,26,39,80.33,82.05,28 [26 - 39],80.63% [80.33% - 82.05%],30,16,98,10-13-2020
78,CA- SALINAS,82.04,14,13,15,80.76,82.9,14 [13 - 15],82.04% [80.76% - 82.9%],16,6,23,10-13-2020
79,CA- SAN BERNARDINO,83.55,202,189,230,81.95,86.61,202 [189 - 230],83.55% [81.95% - 86.61%],205,113,382,10-13-2020
80,CA- SAN DIEGO,81.92,133,123,155,80.92,83.97,133 [123 - 155],81.92% [80.92% - 83.97%],134,65,279,10-13-2020
81,CA- SAN FRANCISCO,80.54,21,20,25,80.28,81.08,21 [20 - 25],80.54% [80.28% - 81.08%],27,14,55,10-13-2020
82,CA- SAN JOSE,80.7,21,20,24,80.33,81.52,21 [20 - 24],80.7% [80.33% - 81.52%],21,10,46,10-13-2020
83,CA- SAN LUIS OBISPO,82.31,7,7,8,81.1,83.29,7 [7 - 8],82.31% [81.1% - 83.29%],10,5,15,10-13-2020
85,CA- SAN MATEO CO.,80.48,7,7,9,80.22,80.85,7 [7 - 9],80.48% [80.22% - 80.85%],12,6,23,10-13-2020
86,CA- SANTA BARBARA,81.25,7,7,8,80.62,81.86,7 [7 - 8],81.25% [80.62% - 81.86%],12,6,18,10-13-2020
87,CA- SANTA CRUZ,81.75,0,0,1,81.39,83.34,0 [0 - 1],81.75% [81.39% - 83.34%],6,5,12,10-13-2020
89,CA- SANTA ROSA,81.27,22,21,26,80.81,82.58,22 [21 - 26],81.27% [80.81% - 82.58%],23,15,48,10-13-2020
91,CA- STOCKTON,80.43,0,0,0,80.0,80.38,0 [0 - 0],80.43% [80.0% - 80.38%],4,0,4,10-13-2020
96,CA- VENTURA,80.96,9,8,11,80.38,81.65,9 [8 - 11],80.96% [80.38% - 81.65%],15,6,26,10-13-2020
101,CO- BOULDER,82.93,10,9,14,80.21,87.79,10 [9 - 14],82.93% [80.21% - 87.79%],13,1,37,10-13-2020
102,CO- COLORADO SPRINGS,86.38,63,56,82,80.97,97.68,63 [56 - 82],86.38% [80.97% - 97.68%],65,10,183,10-13-2020
103,CO- DENVER,95.79,750,690,891,87.49,114.27,750 [690 - 891],95.79% [87.49% - 114.27%],754,358,1637,10-13-2020
104,CO- FORT COLLINS,92.52,75,69,90,85.79,107.23,75 [69 - 90],92.52% [85.79% - 107.23%],79,37,174,10-13-2020
105,CO- GRAND JUNCTION,87.67,58,55,70,84.04,96.29,58 [55 - 70],87.67% [84.04% - 96.29%],60,32,129,10-13-2020
106,CO- GREELEY,86.89,49,45,60,82.83,95.44,49 [45 - 60],86.89% [82.83% - 95.44%],53,22,120,10-13-2020
107,CO- PUEBLO,82.86,21,20,26,81.38,86.89,21 [20 - 26],82.86% [81.38% - 86.89%],22,11,55,10-13-2020
109,CT- BRIDGEPORT,82.9,49,45,54,81.53,84.84,49 [45 - 54],82.9% [81.53% - 84.84%],49,26,82,10-13-2020
110,CT- HARTFORD,94.73,477,442,579,87.65,115.41,477 [442 - 579],94.73% [87.65% - 115.41%],479,249,1153,10-13-2020
111,CT- NEW HAVEN,95.24,582,537,723,87.92,119.88,582 [537 - 723],95.24% [87.92% - 119.88%],587,305,1536,10-13-2020
112,DE- WILMINGTON,88.63,157,146,187,84.46,98.37,157 [146 - 187],88.63% [84.46% - 98.37%],160,83,342,10-13-2020
113,DC- WASHINGTON,82.52,138,127,156,81.13,84.5,138 [127 - 156],82.52% [81.13% - 84.5%],138,62,247,10-13-2020
115,FL- BRADENTON,81.57,7,7,8,80.71,82.54,7 [7 - 8],81.57% [80.71% - 82.54%],11,5,18,10-13-2020
116,FL- CLEARWATER,80.69,7,7,9,80.31,81.34,7 [7 - 9],80.69% [80.31% - 81.34%],11,5,22,10-13-2020
118,FL- FORT LAUDERDALE,80.48,37,35,43,80.22,80.9,37 [35 - 43],80.48% [80.22% - 80.9%],41,19,78,10-13-2020
119,FL- FORT MYERS,80.66,21,21,25,80.42,81.25,21 [21 - 25],80.66% [80.42% - 81.25%],25,16,48,10-13-2020
120,FL- GAINESVILLE,80.89,13,12,16,80.22,81.63,13 [12 - 16],80.89% [80.22% - 81.63%],16,4,30,10-13-2020
122,FL- HUDSON,81.13,14,13,15,80.4,81.76,14 [13 - 15],81.13% [80.4% - 81.76%],14,5,22,10-13-2020
123,FL- JACKSONVILLE,80.96,42,39,49,80.47,81.91,42 [39 - 49],80.96% [80.47% - 81.91%],47,23,94,10-13-2020
124,FL- LAKELAND,81.01,7,7,8,80.47,81.78,7 [7 - 8],81.01% [80.47% - 81.78%],10,5,19,10-13-2020
127,FL- MIAMI,80.65,67,59,80,80.11,81.46,67 [59 - 80],80.65% [80.11% - 81.46%],70,12,157,10-13-2020
129,FL- OCALA,81.04,9,9,12,80.58,82.34,9 [9 - 12],81.04% [80.58% - 82.34%],14,8,32,10-13-2020
130,FL- ORLANDO,81.35,134,124,153,80.69,82.53,134 [124 - 153],81.35% [80.69% - 82.53%],140,71,262,10-13-2020
131,FL- ORMOND BEACH,80.29,0,0,1,80.12,80.42,0 [0 - 1],80.29% [80.12% - 80.42%],4,2,7,10-13-2020
133,FL- PANAMA CITY,80.62,0,0,2,80.6,81.96,0 [0 - 2],80.62% [80.6% - 81.96%],4,4,13,10-13-2020
134,FL- PENSACOLA,81.96,42,39,52,80.94,84.51,42 [39 - 52],81.96% [80.94% - 84.51%],45,22,106,10-13-2020
137,FL- SARASOTA,80.86,7,7,9,80.28,81.73,7 [7 - 9],80.86% [80.28% - 81.73%],12,4,25,10-13-2020
139,FL- ST PETERSBURG,80.58,7,7,8,80.25,81.13,7 [7 - 8],80.58% [80.25% - 81.13%],9,4,18,10-13-2020
140,FL- TALLAHASSEE,80.81,19,16,24,80.0,81.93,19 [16 - 24],80.81% [80.0% - 81.93%],21,0,52,10-13-2020
141,FL- TAMPA,81.07,42,39,47,80.54,81.9,42 [39 - 47],81.07% [80.54% - 81.9%],45,23,81,10-13-2020
142,GA- ALBANY,80.0,0,0,2,80.0,81.6,0 [0 - 2],80.0% [80.0% - 81.6%],0,0,17,10-13-2020
144,GA- ATLANTA,82.52,296,269,343,80.94,84.93,296 [269 - 343],82.52% [80.94% - 84.93%],301,113,591,10-13-2020
145,GA- AUGUSTA,80.91,21,18,27,80.0,82.48,21 [18 - 27],80.91% [80.0% - 82.48%],22,0,61,10-13-2020
146,GA- COLUMBUS,81.21,14,14,16,81.11,82.46,14 [14 - 16],81.21% [81.11% - 82.46%],15,14,31,10-13-2020
147,GA- MACON,80.54,7,6,12,80.0,81.74,7 [6 - 12],80.54% [80.0% - 81.74%],12,0,39,10-13-2020
148,GA- ROME,81.89,7,7,8,80.0,82.73,7 [7 - 8],81.89% [80.0% - 82.73%],13,0,20,10-13-2020
149,GA- SAVANNAH,80.53,7,7,8,80.29,80.92,7 [7 - 8],80.53% [80.29% - 80.92%],10,6,19,10-13-2020
151,ID- BOISE,84.42,89,83,113,82.21,91.7,89 [83 - 113],84.42% [82.21% - 91.7%],91,46,243,10-13-2020
152,ID- IDAHO FALLS,88.57,37,35,49,84.34,105.81,37 [35 - 49],88.57% [84.34% - 105.81%],39,20,119,10-13-2020
154,IL- AURORA,84.48,21,20,24,82.09,87.59,21 [20 - 24],84.48% [82.09% - 87.59%],23,11,40,10-13-2020
155,IL- BLUE ISLAND,82.4,56,53,65,81.26,84.65,56 [53 - 65],82.4% [81.26% - 84.65%],60,32,118,10-13-2020
156,IL- CHICAGO,82.39,201,188,232,81.29,84.65,201 [188 - 232],82.39% [81.29% - 84.65%],204,110,398,10-13-2020
158,IL- ELGIN,84.46,46,43,53,82.39,87.92,46 [43 - 53],84.46% [82.39% - 87.92%],48,26,86,10-13-2020
