HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,82.3,191,180,220,81.33,84.58,191 [180 - 220],82.3% [81.33% - 84.58%],193,112,387,10-13-2020
2,AL- DOTHAN,84.6,56,54,67,82.71,90.24,56 [54 - 67],84.6% [82.71% - 90.24%],61,36,136,10-13-2020
5,AL- HUNTSVILLE,82.65,49,46,54,81.38,84.57,49 [46 - 54],82.65% [81.38% - 84.57%],49,26,86,10-13-2020
6,AL- MOBILE,88.41,235,218,294,84.06,100.72,235 [218 - 294],88.41% [84.06% - 100.72%],240,116,592,10-13-2020
7,AL- MONTGOMERY,81.43,21,20,23,80.45,82.46,21 [20 - 23],81.43% [80.45% - 82.46%],22,7,38,10-13-2020
9,AL- TUSCALOOSA,89.19,90,81,116,82.71,105.95,90 [81 - 116],89.19% [82.71% - 105.95%],91,27,259,10-13-2020
11,AZ- MESA,81.73,28,27,32,81.01,82.93,28 [27 - 32],81.73% [81.01% - 82.93%],34,20,58,10-13-2020
12,AZ- PHOENIX,81.99,148,138,171,81.08,83.85,148 [138 - 171],81.99% [81.08% - 83.85%],150,82,292,10-13-2020
14,AZ- SUN CITY,80.69,0,0,1,80.37,81.11,0 [0 - 1],80.69% [80.37% - 81.11%],5,3,9,10-13-2020
15,AZ- TUCSON,81.28,28,26,34,80.48,82.89,28 [26 - 34],81.28% [80.48% - 82.89%],32,12,73,10-13-2020
16,AR- FORT SMITH,84.94,57,53,65,82.19,88.59,57 [53 - 65],84.94% [82.19% - 88.59%],63,28,110,10-13-2020
18,AR- JONESBORO,85.53,49,45,52,81.99,88.19,49 [45 - 52],85.53% [81.99% - 88.19%],49,18,74,10-13-2020
19,AR- LITTLE ROCK,83.5,199,183,226,81.61,86.44,199 [183 - 226],83.5% [81.61% - 86.44%],202,93,372,10-13-2020
21,AR- SPRINGDALE,84.5,42,40,48,82.55,88.23,42 [40 - 48],84.5% [82.55% - 88.23%],47,27,87,10-13-2020
22,AR- TEXARKANA,83.16,28,26,33,81.43,86.22,28 [26 - 33],83.16% [81.43% - 86.22%],30,14,61,10-13-2020
