region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,109.15,3441,3239,3701,97.73,124.09,3441 [3239 - 3701],109.15% [97.73% - 124.09%],2462,1497,3723,12-15-2020,projected
2,AL- DOTHAN,100.56,379,355,411,92.12,112.38,379 [355 - 411],100.56% [92.12% - 112.38%],273,161,430,12-15-2020,projected
5,AL- HUNTSVILLE,147.02,1752,1667,1868,124.73,175.96,1752 [1667 - 1868],147.02% [124.73% - 175.96%],1260,841,1804,12-15-2020,projected
6,AL- MOBILE,107.34,1085,1016,1183,95.58,123.96,1085 [1016 - 1183],107.34% [95.58% - 123.96%],781,445,1256,12-15-2020,projected
7,AL- MONTGOMERY,97.66,375,348,410,89.12,108.07,375 [348 - 410],97.66% [89.12% - 108.07%],273,141,434,12-15-2020,projected
9,AL- TUSCALOOSA,149.94,896,857,948,129.3,178.2,896 [857 - 948],149.94% [129.3% - 178.2%],698,492,980,12-15-2020,projected
11,AZ- MESA,240.05,3968,3619,4620,154.49,401.52,3968 [3619 - 4620],240.05% [154.49% - 401.52%],3169,1475,6366,12-15-2020,projected
12,AZ- PHOENIX,175.04,8823,8020,10288,123.16,270.89,8823 [8020 - 10.29K],175.04% [123.16% - 270.89%],7199,3269,14460,12-15-2020,projected
14,AZ- SUN CITY,150.49,699,635,815,111.85,221.6,699 [635 - 815],150.49% [111.85% - 221.6%],571,258,1147,12-15-2020,projected
15,AZ- TUCSON,122.71,1507,1401,1760,102.46,168.23,1507 [1401 - 1760],122.71% [102.46% - 168.23%],1078,567,2227,12-15-2020,projected
16,AR- FORT SMITH,94.13,250,234,276,88.12,103.81,250 [234 - 276],94.13% [88.12% - 103.81%],181,104,305,12-15-2020,projected
18,AR- JONESBORO,91.62,147,139,159,86.97,98.25,147 [139 - 159],91.62% [86.97% - 98.25%],105,63,165,12-15-2020,projected
19,AR- LITTLE ROCK,98.23,1455,1368,1581,90.93,108.88,1455 [1368 - 1581],98.23% [90.93% - 108.88%],1052,631,1667,12-15-2020,projected
21,AR- SPRINGDALE,109.61,433,405,476,96.93,129.2,433 [405 - 476],109.61% [96.93% - 129.2%],313,179,520,12-15-2020,projected
22,AR- TEXARKANA,93.98,124,114,138,88.88,101.84,124 [114 - 138],93.98% [88.88% - 101.84%],137,87,214,12-15-2020,projected
23,CA- ORANGE CO.,108.86,3080,2888,3305,96.55,123.47,3080 [2888 - 3305],108.86% [96.55% - 123.47%],2208,1266,3326,12-15-2020,projected
25,CA- BAKERSFIELD,108.57,1388,1319,1456,99.08,118.36,1388 [1319 - 1456],108.57% [99.08% - 118.36%],1033,690,1387,12-15-2020,projected
31,CA- CHICO,88.44,75,70,82,84.53,93.44,75 [70 - 82],88.44% [84.53% - 93.44%],54,29,86,12-15-2020,projected
33,CA- CONTRA COSTA CO.,86.34,180,166,199,83.39,90.43,180 [166 - 199],86.34% [83.39% - 90.43%],127,68,209,12-15-2020,projected
43,CA- FRESNO,115.83,1139,1079,1223,102.82,134.05,1139 [1079 - 1223],115.83% [102.82% - 134.05%],818,521,1234,12-15-2020,projected
56,CA- LOS ANGELES,116.38,6821,6132,7512,100.18,129.64,6821 [6132 - 7512],116.38% [100.18% - 129.64%],9024,5006,12313,12-15-2020,projected
58,CA- MODESTO,134.39,1164,1106,1213,120.31,148.47,1164 [1106 - 1213],134.39% [120.31% - 148.47%],935,693,1177,12-15-2020,projected
62,CA- NAPA,115.74,288,270,308,101.31,131.89,288 [270 - 308],115.74% [101.31% - 131.89%],208,124,302,12-15-2020,projected
65,CA- ALAMEDA CO.,138.3,2682,2521,2852,114.98,161.71,2682 [2521 - 2852],138.3% [114.98% - 161.71%],1970,1182,2761,12-15-2020,projected
69,CA- PALM SPR/RANCHO MIR.,103.65,172,156,194,94.34,115.8,172 [156 - 194],103.65% [94.34% - 115.8%],249,151,377,12-15-2020,projected
73,CA- REDDING,93.49,203,190,218,88.04,100.24,203 [190 - 218],93.49% [88.04% - 100.24%],146,87,219,12-15-2020,projected
77,CA- SACRAMENTO,119.88,2667,2515,2832,105.36,136.77,2667 [2515 - 2832],119.88% [105.36% - 136.77%],1908,1213,2716,12-15-2020,projected
78,CA- SALINAS,97.91,197,184,214,89.84,107.99,197 [184 - 214],97.91% [89.84% - 107.99%],142,78,222,12-15-2020,projected
79,CA- SAN BERNARDINO,135.15,2706,2534,2875,119.45,150.01,2706 [2534 - 2875],135.15% [119.45% - 150.01%],3189,2281,4048,12-15-2020,projected
