region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,101.63,2525,2404,2688,94.94,110.62,2525 [2404 - 2688],101.63% [94.94% - 110.62%],1827,1262,2586,12-08-2020,projected
2,AL- DOTHAN,90.92,197,186,213,86.78,95.81,197 [186 - 213],90.92% [86.78% - 95.81%],145,90,210,12-08-2020,projected
5,AL- HUNTSVILLE,116.54,952,910,1009,105.69,131.06,952 [910 - 1009],116.54% [105.69% - 131.06%],687,483,960,12-08-2020,projected
6,AL- MOBILE,93.13,511,485,551,88.89,99.36,511 [485 - 551],93.13% [88.89% - 99.36%],375,254,553,12-08-2020,projected
7,AL- MONTGOMERY,96.36,344,328,373,91.32,104.51,344 [328 - 373],96.36% [91.32% - 104.51%],253,175,379,12-08-2020,projected
9,AL- TUSCALOOSA,109.86,406,385,438,101.04,124.99,406 [385 - 438],109.86% [101.04% - 124.99%],298,210,449,12-08-2020,projected
11,AZ- MESA,109.65,821,774,889,98.79,124.49,821 [774 - 889],109.65% [98.79% - 124.49%],587,372,881,12-08-2020,projected
12,AZ- PHOENIX,103.37,2463,2319,2686,94.46,116.71,2463 [2319 - 2686],103.37% [94.46% - 116.71%],1770,1095,2781,12-08-2020,projected
14,AZ- SUN CITY,93.58,154,145,167,88.77,100.0,154 [145 - 167],93.58% [88.77% - 100.0%],110,71,162,12-08-2020,projected
15,AZ- TUCSON,104.17,852,800,925,94.74,117.68,852 [800 - 925],104.17% [94.74% - 117.68%],610,372,951,12-08-2020,projected
16,AR- FORT SMITH,87.1,126,120,138,84.92,91.4,126 [120 - 138],87.1% [84.92% - 91.4%],91,63,146,12-08-2020,projected
18,AR- JONESBORO,93.27,166,157,178,88.96,99.25,166 [157 - 178],93.27% [88.96% - 99.25%],120,81,174,12-08-2020,projected
19,AR- LITTLE ROCK,89.63,767,725,820,86.24,93.83,767 [725 - 820],89.63% [86.24% - 93.83%],556,360,798,12-08-2020,projected
21,AR- SPRINGDALE,117.28,536,507,578,104.88,135.53,536 [507 - 578],117.28% [104.88% - 135.53%],394,263,587,12-08-2020,projected
22,AR- TEXARKANA,85.92,81,76,90,83.47,89.08,81 [76 - 90],85.92% [83.47% - 89.08%],58,34,89,12-08-2020,projected
23,CA- ORANGE CO.,103.2,2394,2255,2567,95.0,113.55,2394 [2255 - 2567],103.2% [95.0% - 113.55%],1775,1148,2567,12-08-2020,projected
25,CA- BAKERSFIELD,91.45,568,536,603,87.44,95.82,568 [536 - 603],91.45% [87.44% - 95.82%],414,269,572,12-08-2020,projected
31,CA- CHICO,86.09,56,53,60,83.75,88.91,56 [53 - 60],86.09% [83.75% - 88.91%],39,24,57,12-08-2020,projected
33,CA- CONTRA COSTA CO.,100.62,556,524,603,93.48,110.95,556 [524 - 603],100.62% [93.48% - 110.95%],413,270,620,12-08-2020,projected
43,CA- FRESNO,89.29,294,278,312,86.0,92.97,294 [278 - 312],89.29% [86.0% - 92.97%],212,137,296,12-08-2020,projected
56,CA- LOS ANGELES,138.59,19729,18832,20824,121.23,159.28,19.73K [18.83K - 20.82K],138.59% [121.23% - 159.28%],14533,10227,19664,12-08-2020,projected
58,CA- MODESTO,124.91,1047,994,1104,110.42,141.02,1047 [994 - 1104],124.91% [110.42% - 141.02%],772,523,1049,12-08-2020,projected
62,CA- NAPA,97.7,138,129,149,91.0,106.29,138 [129 - 149],97.7% [91.0% - 106.29%],103,64,153,12-08-2020,projected
65,CA- ALAMEDA CO.,84.85,226,212,241,83.05,86.87,226 [212 - 241],84.85% [83.05% - 86.87%],164,103,232,12-08-2020,projected
69,CA- PALM SPR/RANCHO MIR.,122.83,605,574,649,108.87,143.15,605 [574 - 649],122.83% [108.87% - 143.15%],451,304,665,12-08-2020,projected
73,CA- REDDING,84.25,63,59,68,82.5,86.1,63 [59 - 68],84.25% [82.5% - 86.1%],46,27,66,12-08-2020,projected
77,CA- SACRAMENTO,105.21,1631,1538,1763,96.39,117.65,1631 [1538 - 1763],105.21% [96.39% - 117.65%],1206,784,1801,12-08-2020,projected
78,CA- SALINAS,122.5,453,428,485,108.25,140.78,453 [428 - 485],122.5% [108.25% - 140.78%],337,224,482,12-08-2020,projected
79,CA- SAN BERNARDINO,122.25,3313,3143,3536,108.43,141.28,3313 [3143 - 3536],122.25% [108.43% - 141.28%],2443,1644,3543,12-08-2020,projected
80,CA- SAN DIEGO,136.69,5342,5049,5745,117.82,163.49,5342 [5049 - 5745],136.69% [117.82% - 163.49%],3987,2660,5872,12-08-2020,projected
81,CA- SAN FRANCISCO,86.74,461,434,500,84.38,90.15,461 [434 - 500],86.74% [84.38% - 90.15%],342,222,515,12-08-2020,projected
82,CA- SAN JOSE,97.65,727,685,779,91.37,105.21,727 [685 - 779],97.65% [91.37% - 105.21%],534,344,763,12-08-2020,projected
83,CA- SAN LUIS OBISPO,88.77,55,51,60,85.7,93.6,55 [51 - 60],88.77% [85.7% - 93.6%],40,26,62,12-08-2020,projected
85,CA- SAN MATEO CO.,99.81,708,663,781,92.61,111.34,708 [663 - 781],99.81% [92.61% - 111.34%],534,340,845,12-08-2020,projected
86,CA- SANTA BARBARA,84.35,59,55,63,82.8,86.21,59 [55 - 63],84.35% [82.8% - 86.21%],42,27,60,12-08-2020,projected
87,CA- SANTA CRUZ,105.63,125,117,135,96.71,117.88,125 [117 - 135],105.63% [96.71% - 117.88%],92,60,136,12-08-2020,projected
89,CA- SANTA ROSA,105.26,622,582,698,95.8,123.74,622 [582 - 698],105.26% [95.8% - 123.74%],470,294,814,12-08-2020,projected
91,CA- STOCKTON,109.26,420,396,455,99.29,124.21,420 [396 - 455],109.26% [99.29% - 124.21%],311,205,470,12-08-2020,projected
96,CA- VENTURA,114.58,734,693,786,102.76,129.33,734 [693 - 786],114.58% [102.76% - 129.33%],544,358,776,12-08-2020,projected
101,CO- BOULDER,91.37,73,69,78,87.79,95.37,73 [69 - 78],91.37% [87.79% - 95.37%],54,37,73,12-08-2020,projected
102,CO- COLORADO SPRINGS,120.48,585,552,631,104.93,140.97,585 [552 - 631],120.48% [104.93% - 140.97%],419,258,631,12-08-2020,projected
103,CO- DENVER,93.67,904,851,970,89.15,99.11,904 [851 - 970],93.67% [89.15% - 99.11%],653,437,913,12-08-2020,projected
104,CO- FORT COLLINS,90.64,98,92,105,87.51,95.02,98 [92 - 105],90.64% [87.51% - 95.02%],68,48,96,12-08-2020,projected
105,CO- GRAND JUNCTION,98.56,204,191,222,91.11,109.17,204 [191 - 222],98.56% [91.11% - 109.17%],147,88,231,12-08-2020,projected
106,CO- GREELEY,94.93,160,151,173,89.27,101.49,160 [151 - 173],94.93% [89.27% - 101.49%],116,72,167,12-08-2020,projected
107,CO- PUEBLO,91.28,126,118,136,86.89,96.92,126 [118 - 136],91.28% [86.89% - 96.92%],90,55,135,12-08-2020,projected
109,CT- BRIDGEPORT,103.07,539,512,574,95.63,112.51,539 [512 - 574],103.07% [95.63% - 112.51%],391,265,551,12-08-2020,projected
110,CT- HARTFORD,113.23,1460,1377,1597,101.74,131.47,1460 [1377 - 1597],113.23% [101.74% - 131.47%],1082,708,1676,12-08-2020,projected
111,CT- NEW HAVEN,110.22,1597,1513,1701,100.35,122.63,1597 [1513 - 1701],110.22% [100.35% - 122.63%],1164,784,1642,12-08-2020,projected
112,DE- WILMINGTON,117.0,941,893,1014,105.24,135.05,941 [893 - 1014],117.0% [105.24% - 135.05%],689,470,1025,12-08-2020,projected
113,DC- WASHINGTON,108.22,2125,2015,2292,98.97,122.18,2125 [2015 - 2292],108.22% [98.97% - 122.18%],1549,1041,2315,12-08-2020,projected
115,FL- BRADENTON,88.74,86,81,92,85.5,92.83,86 [81 - 92],88.74% [85.5% - 92.83%],62,39,91,12-08-2020,projected
116,FL- CLEARWATER,83.91,88,83,95,82.5,85.68,88 [83 - 95],83.91% [82.5% - 85.68%],64,41,93,12-08-2020,projected
118,FL- FORT LAUDERDALE,86.53,781,738,844,84.24,89.74,781 [738 - 844],86.53% [84.24% - 89.74%],568,369,847,12-08-2020,projected
119,FL- FORT MYERS,87.76,405,381,440,84.97,91.84,405 [381 - 440],87.76% [84.97% - 91.84%],297,190,453,12-08-2020,projected
120,FL- GAINESVILLE,85.27,130,122,144,83.2,88.64,130 [122 - 144],85.27% [83.2% - 88.64%],97,59,159,12-08-2020,projected
122,FL- HUDSON,86.39,109,102,118,84.07,89.58,109 [102 - 118],86.39% [84.07% - 89.58%],80,51,120,12-08-2020,projected
123,FL- JACKSONVILLE,93.68,912,857,997,88.67,101.25,912 [857 - 997],93.68% [88.67% - 101.25%],672,426,1044,12-08-2020,projected
124,FL- LAKELAND,87.49,109,103,121,84.87,92.73,109 [103 - 121],87.49% [84.87% - 92.73%],80,52,136,12-08-2020,projected
127,FL- MIAMI,93.28,1962,1848,2110,88.42,99.47,1962 [1848 - 2110],93.28% [88.42% - 99.47%],1432,908,2099,12-08-2020,projected
129,FL- OCALA,88.55,160,151,177,85.41,93.74,160 [151 - 177],88.55% [85.41% - 93.74%],117,74,188,12-08-2020,projected
130,FL- ORLANDO,86.84,972,917,1063,84.43,90.73,972 [917 - 1063],86.84% [84.43% - 90.73%],709,459,1112,12-08-2020,projected
131,FL- ORMOND BEACH,84.47,100,93,108,82.78,86.65,100 [93 - 108],84.47% [82.78% - 86.65%],74,46,110,12-08-2020,projected
133,FL- PANAMA CITY,85.57,52,49,57,83.92,89.19,52 [49 - 57],85.57% [83.92% - 89.19%],37,26,61,12-08-2020,projected
134,FL- PENSACOLA,89.03,292,277,318,86.17,94.09,292 [277 - 318],89.03% [86.17% - 94.09%],212,145,331,12-08-2020,projected
137,FL- SARASOTA,85.33,106,99,115,83.04,88.03,106 [99 - 115],85.33% [83.04% - 88.03%],77,44,116,12-08-2020,projected
139,FL- ST PETERSBURG,83.25,72,68,77,82.07,84.69,72 [68 - 77],83.25% [82.07% - 84.69%],52,33,75,12-08-2020,projected
140,FL- TALLAHASSEE,92.68,465,438,501,88.01,98.8,465 [438 - 501],92.68% [88.01% - 98.8%],342,216,507,12-08-2020,projected
141,FL- TAMPA,85.75,336,317,366,83.76,88.87,336 [317 - 366],85.75% [83.76% - 88.87%],245,160,378,12-08-2020,projected
142,GA- ALBANY,91.48,164,154,176,87.15,96.56,164 [154 - 176],91.48% [87.15% - 96.56%],122,76,176,12-08-2020,projected
144,GA- ATLANTA,111.81,5173,4885,5593,101.0,127.68,5173 [4885 - 5593],111.81% [101.0% - 127.68%],3810,2516,5711,12-08-2020,projected
145,GA- AUGUSTA,98.66,622,590,672,92.67,108.31,622 [590 - 672],98.66% [92.67% - 108.31%],458,311,695,12-08-2020,projected
146,GA- COLUMBUS,92.55,211,199,232,88.18,99.54,211 [199 - 232],92.55% [88.18% - 99.54%],158,103,246,12-08-2020,projected
147,GA- MACON,98.29,554,523,600,91.94,107.77,554 [523 - 600],98.29% [91.94% - 107.77%],409,267,621,12-08-2020,projected
148,GA- ROME,87.79,79,76,86,86.42,92.16,79 [76 - 86],87.79% [86.42% - 92.16%],57,47,89,12-08-2020,projected
149,GA- SAVANNAH,86.12,173,164,185,84.18,88.7,173 [164 - 185],86.12% [84.18% - 88.7%],126,86,179,12-08-2020,projected
151,ID- BOISE,93.14,380,359,413,88.38,100.17,380 [359 - 413],93.14% [88.38% - 100.17%],273,174,419,12-08-2020,projected
152,ID- IDAHO FALLS,96.7,105,100,116,91.28,105.6,105 [100 - 116],96.7% [91.28% - 105.6%],77,52,118,12-08-2020,projected
154,IL- AURORA,102.2,161,153,174,94.8,113.78,161 [153 - 174],102.2% [94.8% - 113.78%],117,78,178,12-08-2020,projected
155,IL- BLUE ISLAND,84.46,147,140,155,83.31,85.76,147 [140 - 155],84.46% [83.31% - 85.76%],113,84,146,12-08-2020,projected
156,IL- CHICAGO,84.28,471,450,496,83.18,85.5,471 [450 - 496],84.28% [83.18% - 85.5%],366,272,471,12-08-2020,projected
158,IL- ELGIN,104.13,362,343,399,95.84,119.23,362 [343 - 399],104.13% [95.84% - 119.23%],262,172,426,12-08-2020,projected
161,IL- EVANSTON,86.46,204,195,216,84.8,88.36,204 [195 - 216],86.46% [84.8% - 88.36%],156,116,202,12-08-2020,projected
163,IL- HINSDALE,130.91,759,716,832,113.09,160.73,759 [716 - 832],130.91% [113.09% - 160.73%],560,364,888,12-08-2020,projected
164,IL- JOLIET,97.12,316,300,340,91.54,105.49,316 [300 - 340],97.12% [91.54% - 105.49%],227,153,338,12-08-2020,projected
166,IL- MELROSE PARK,107.63,1162,1098,1269,98.0,123.24,1162 [1098 - 1269],107.63% [98.0% - 123.24%],855,557,1338,12-08-2020,projected
170,IL- PEORIA,91.4,295,280,316,87.75,96.73,295 [280 - 316],91.4% [87.75% - 96.73%],212,144,311,12-08-2020,projected
171,IL- ROCKFORD,93.39,286,272,311,89.14,100.31,286 [272 - 311],93.39% [89.14% - 100.31%],205,140,311,12-08-2020,projected
172,IL- SPRINGFIELD,91.98,426,405,460,88.21,97.09,426 [405 - 460],91.98% [88.21% - 97.09%],305,209,435,12-08-2020,projected
173,IL- URBANA,96.55,240,228,260,91.07,105.31,240 [228 - 260],96.55% [91.07% - 105.31%],172,115,263,12-08-2020,projected
175,IL- BLOOMINGTON,97.98,65,61,69,93.11,103.97,65 [61 - 69],97.98% [93.11% - 103.97%],48,35,64,12-08-2020,projected
179,IN- EVANSVILLE,109.83,830,786,909,100.05,126.94,830 [786 - 909],109.83% [100.05% - 126.94%],610,410,960,12-08-2020,projected
180,IN- FORT WAYNE,120.91,1231,1161,1364,106.94,147.31,1231 [1161 - 1364],120.91% [106.94% - 147.31%],905,596,1489,12-08-2020,projected
181,IN- GARY,100.45,424,401,464,93.81,112.54,424 [401 - 464],100.45% [93.81% - 112.54%],308,208,490,12-08-2020,projected
183,IN- INDIANAPOLIS,167.3,7511,7057,8398,135.91,226.45,7511 [7057 - 8398],167.3% [135.91% - 226.45%],5602,3588,9398,12-08-2020,projected
