region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,97.35,1465,1419,1496,95.58,99.03,1465 [1419 - 1496],97.35% [95.58% - 99.03%],1465,1316,1607,12-21-2020,projected
2,AL- DOTHAN,91.9,157,154,162,91.52,92.8,157 [154 - 162],91.9% [91.52% - 92.8%],158,153,170,12-21-2020,projected
5,AL- HUNTSVILLE,106.33,495,479,507,103.56,109.15,495 [479 - 507],106.33% [103.56% - 109.15%],495,443,548,12-21-2020,projected
6,AL- MOBILE,90.43,293,286,301,90.08,90.61,293 [286 - 301],90.43% [90.08% - 90.61%],298,288,303,12-21-2020,projected
7,AL- MONTGOMERY,97.08,264,256,271,95.14,98.76,264 [256 - 271],97.08% [95.14% - 98.76%],264,234,290,12-21-2020,projected
9,AL- TUSCALOOSA,100.74,208,202,213,97.94,102.95,208 [202 - 213],100.74% [97.94% - 102.95%],207,179,229,12-21-2020,projected
11,AZ- MESA,122.58,843,818,866,117.53,127.37,843 [818 - 866],122.58% [117.53% - 127.37%],843,743,938,12-21-2020,projected
12,AZ- PHOENIX,109.49,2234,2164,2300,105.85,113.03,2234 [2164 - 2300],109.49% [105.85% - 113.03%],2234,1958,2502,12-21-2020,projected
14,AZ- SUN CITY,98.4,149,144,153,96.17,100.49,149 [144 - 153],98.4% [96.17% - 100.49%],149,131,166,12-21-2020,projected
15,AZ- TUCSON,108.37,716,697,734,105.28,111.38,716 [697 - 734],108.37% [105.28% - 111.38%],716,638,792,12-21-2020,projected
16,AR- FORT SMITH,88.59,109,107,111,87.34,89.13,109 [107 - 111],88.59% [87.34% - 89.13%],110,94,117,12-21-2020,projected
18,AR- JONESBORO,89.62,84,82,85,88.85,90.29,84 [82 - 85],89.62% [88.85% - 90.29%],87,80,93,12-21-2020,projected
19,AR- LITTLE ROCK,89.88,569,548,583,88.58,90.85,569 [548 - 583],89.88% [88.58% - 90.85%],570,495,626,12-21-2020,projected
21,AR- SPRINGDALE,99.21,202,195,207,96.93,101.1,202 [195 - 207],99.21% [96.93% - 101.1%],203,179,223,12-21-2020,projected
22,AR- TEXARKANA,85.51,49,46,52,84.9,86.02,49 [46 - 52],85.51% [84.9% - 86.02%],54,48,59,12-21-2020,projected
23,CA- ORANGE CO.,104.47,1872,1813,1917,101.75,106.69,1872 [1813 - 1917],104.47% [101.75% - 106.69%],1872,1664,2042,12-21-2020,projected
25,CA- BAKERSFIELD,98.64,672,652,687,96.59,100.3,672 [652 - 687],98.64% [96.59% - 100.3%],674,600,734,12-21-2020,projected
31,CA- CHICO,94.53,91,88,94,92.97,96.09,91 [88 - 94],94.53% [92.97% - 96.09%],93,83,103,12-21-2020,projected
33,CA- CONTRA COSTA CO.,95.68,313,304,318,94.58,96.53,313 [304 - 318],95.68% [94.58% - 96.53%],314,292,331,12-21-2020,projected
43,CA- FRESNO,130.42,1151,1108,1191,122.75,138.48,1151 [1108 - 1191],130.42% [122.75% - 138.48%],1151,976,1335,12-21-2020,projected
56,CA- LOS ANGELES,113.73,8367,8073,8588,109.71,117.09,8367 [8073 - 8588],113.73% [109.71% - 117.09%],8367,7369,9200,12-21-2020,projected
58,CA- MODESTO,105.65,442,428,453,102.57,108.27,442 [428 - 453],105.65% [102.57% - 108.27%],441,388,486,12-21-2020,projected
62,CA- NAPA,91.17,67,65,69,90.14,92.71,67 [65 - 69],91.17% [90.14% - 92.71%],65,59,74,12-21-2020,projected
65,CA- ALAMEDA CO.,93.35,451,437,462,91.9,94.59,451 [437 - 462],93.35% [91.9% - 94.59%],451,402,493,12-21-2020,projected
69,CA- PALM SPR/RANCHO MIR.,120.93,432,416,446,115.61,125.87,432 [416 - 446],120.93% [115.61% - 125.87%],431,375,483,12-21-2020,projected
73,CA- REDDING,83.42,31,30,32,83.14,83.79,31 [30 - 32],83.42% [83.14% - 83.79%],37,34,41,12-21-2020,projected
77,CA- SACRAMENTO,98.25,874,846,894,96.1,100.03,874 [846 - 894],98.25% [96.1% - 100.03%],873,770,958,12-21-2020,projected
78,CA- SALINAS,124.39,354,341,366,117.7,131.7,354 [341 - 366],124.39% [117.7% - 131.7%],352,299,410,12-21-2020,projected
79,CA- SAN BERNARDINO,158.4,4533,4371,4675,148.18,167.96,4533 [4371 - 4675],158.4% [148.18% - 167.96%],4533,3942,5086,12-21-2020,projected
80,CA- SAN DIEGO,112.93,2317,2236,2380,108.99,116.3,2317 [2236 - 2380],112.93% [108.99% - 116.3%],2316,2039,2553,12-21-2020,projected
