region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,92.13,431,411,453,90.16,94.02,431 [411 - 453],92.13% [90.16% - 94.02%],1024,858,1184,02-09-2021
2,AL- DOTHAN,91.97,67,62,71,90.09,93.78,67 [62 - 71],91.97% [90.09% - 93.78%],159,134,183,02-09-2021
5,AL- HUNTSVILLE,96.22,132,126,137,93.94,98.99,132 [126 - 137],96.22% [93.94% - 98.99%],305,262,357,02-09-2021
6,AL- MOBILE,92.53,151,144,159,90.47,94.39,151 [144 - 159],92.53% [90.47% - 94.39%],358,299,411,02-09-2021
7,AL- MONTGOMERY,96.49,118,109,121,94.1,98.63,118 [109 - 121],96.49% [94.1% - 98.63%],255,218,288,02-09-2021
9,AL- TUSCALOOSA,94.83,61,57,65,92.63,97.74,61 [57 - 65],94.83% [92.63% - 97.74%],148,126,177,02-09-2021
11,AZ- MESA,104.55,182,174,190,100.15,108.99,182 [174 - 190],104.55% [100.15% - 108.99%],486,399,574,02-09-2021
12,AZ- PHOENIX,94.93,415,397,435,92.36,97.61,415 [397 - 435],94.93% [92.36% - 97.61%],1131,936,1334,02-09-2021
14,AZ- SUN CITY,90.12,31,29,33,88.4,91.98,31 [29 - 33],90.12% [88.4% - 91.98%],82,68,97,02-09-2021
15,AZ- TUCSON,93.11,116,110,122,90.97,95.29,116 [110 - 122],93.11% [90.97% - 95.29%],331,277,386,02-09-2021
16,AR- FORT SMITH,91.32,63,61,67,89.6,93.82,63 [61 - 67],91.32% [89.6% - 93.82%],145,123,177,02-09-2021
18,AR- JONESBORO,88.3,35,33,37,87.19,90.51,35 [33 - 37],88.3% [87.19% - 90.51%],75,65,95,02-09-2021
