region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,81.5,123,113,135,80.9,82.08,123 [113 - 135],81.5% [80.9% - 82.08%],127,76,176,02-16-2021,projected
2,AL- DOTHAN,80.98,14,13,14,80.83,81.66,14 [13 - 14],80.98% [80.83% - 81.66%],13,11,22,02-16-2021,projected
5,AL- HUNTSVILLE,82.61,44,41,47,81.6,83.4,44 [41 - 47],82.61% [81.6% - 83.4%],49,30,64,02-16-2021,projected
6,AL- MOBILE,82.03,58,54,64,81.33,83.15,58 [54 - 64],82.03% [81.33% - 83.15%],58,38,90,02-16-2021,projected
7,AL- MONTGOMERY,82.01,31,28,34,81.62,83.43,31 [28 - 34],82.01% [81.62% - 83.43%],31,25,53,02-16-2021,projected
9,AL- TUSCALOOSA,82.2,21,20,23,81.2,83.01,21 [20 - 23],82.2% [81.2% - 83.01%],22,12,30,02-16-2021,projected
11,AZ- MESA,83.84,67,63,71,82.68,85.0,67 [63 - 71],83.84% [82.68% - 85.0%],76,53,99,02-16-2021,projected
12,AZ- PHOENIX,82.3,150,142,160,81.56,82.97,150 [142 - 160],82.3% [81.56% - 82.97%],174,118,225,02-16-2021,projected
14,AZ- SUN CITY,81.6,14,13,15,81.11,82.1,14 [13 - 15],81.6% [81.11% - 82.1%],13,9,17,02-16-2021,projected
15,AZ- TUCSON,81.55,34,31,37,81.07,82.02,34 [31 - 37],81.55% [81.07% - 82.02%],39,27,51,02-16-2021,projected
16,AR- FORT SMITH,82.34,27,24,29,81.17,82.65,27 [24 - 29],82.34% [81.17% - 82.65%],30,15,34,02-16-2021,projected
18,AR- JONESBORO,80.44,7,6,7,80.44,80.66,7 [6 - 7],80.44% [80.44% - 80.66%],4,4,6,02-16-2021,projected
