HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,91.48,491,462,533,88.31,95.61,491 [462 - 533],91.48% [88.31% - 95.61%],969,702,1318,10-20-2020
2,AL- DOTHAN,84.9,23,22,28,83.54,88.13,23 [22 - 28],84.9% [83.54% - 88.13%],65,47,108,10-20-2020
5,AL- HUNTSVILLE,93.86,132,127,142,91.17,98.56,132 [127 - 142],93.86% [91.17% - 98.56%],260,210,349,10-20-2020
6,AL- MOBILE,85.16,71,67,77,83.64,87.07,71 [67 - 77],85.16% [83.64% - 87.07%],147,104,202,10-20-2020
7,AL- MONTGOMERY,91.35,85,81,98,88.41,99.28,85 [81 - 98],91.35% [88.41% - 99.28%],175,130,298,10-20-2020
9,AL- TUSCALOOSA,91.8,50,46,54,86.71,94.33,50 [46 - 54],91.8% [86.71% - 94.33%],117,67,143,10-20-2020
11,AZ- MESA,97.57,186,177,200,93.03,103.23,186 [177 - 200],97.57% [93.03% - 103.23%],347,258,460,10-20-2020
12,AZ- PHOENIX,92.47,504,478,550,89.07,97.27,504 [478 - 550],92.47% [89.07% - 97.27%],944,687,1308,10-20-2020
14,AZ- SUN CITY,87.62,30,29,33,85.56,90.0,30 [29 - 33],87.62% [85.56% - 90.0%],61,45,81,10-20-2020
15,AZ- TUCSON,85.94,76,71,85,84.08,88.44,76 [71 - 85],85.94% [84.08% - 88.44%],149,103,213,10-20-2020
16,AR- FORT SMITH,89.42,56,55,60,87.73,92.02,56 [55 - 60],89.42% [87.73% - 92.02%],120,99,154,10-20-2020
18,AR- JONESBORO,98.58,84,80,91,93.94,105.22,84 [80 - 91],98.58% [93.94% - 105.22%],168,126,228,10-20-2020
19,AR- LITTLE ROCK,86.95,196,188,209,85.35,88.97,196 [188 - 209],86.95% [85.35% - 88.97%],401,309,518,10-20-2020
21,AR- SPRINGDALE,93.14,63,62,67,91.26,96.93,63 [62 - 67],93.14% [91.26% - 96.93%],138,119,179,10-20-2020
22,AR- TEXARKANA,90.96,53,50,58,87.65,95.92,53 [50 - 58],90.96% [87.65% - 95.92%],107,75,156,10-20-2020
23,CA- ORANGE CO.,82.82,102,98,108,82.12,83.67,102 [98 - 108],82.82% [82.12% - 83.67%],215,162,281,10-20-2020
25,CA- BAKERSFIELD,82.69,45,43,48,82.16,83.48,45 [43 - 48],82.69% [82.16% - 83.48%],97,78,126,10-20-2020
31,CA- CHICO,83.08,6,6,7,81.88,83.12,6 [6 - 7],83.08% [81.88% - 83.12%],19,12,20,10-20-2020
33,CA- CONTRA COSTA CO.,83.2,28,28,29,82.5,84.09,28 [28 - 29],83.2% [82.5% - 84.09%],64,50,82,10-20-2020
43,CA- FRESNO,84.56,48,46,52,83.37,85.87,48 [46 - 52],84.56% [83.37% - 85.87%],104,77,134,10-20-2020
56,CA- LOS ANGELES,84.62,572,550,601,83.65,85.77,572 [550 - 601],84.62% [83.65% - 85.77%],1145,906,1431,10-20-2020
58,CA- MODESTO,93.72,107,99,130,87.85,106.64,107 [99 - 130],93.72% [87.85% - 106.64%],235,135,458,10-20-2020
62,CA- NAPA,82.77,2,2,4,82.23,85.15,2 [2 - 4],82.77% [82.23% - 85.15%],16,13,30,10-20-2020
