HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,91.28,476,432,623,84.63,110.82,476 [432 - 623],91.28% [84.63% - 110.82%],952,391,2603,10-20-2020
2,AL- DOTHAN,82.61,14,13,19,80.3,87.08,14 [13 - 19],82.61% [80.3% - 87.08%],34,4,94,10-20-2020
5,AL- HUNTSVILLE,96.01,150,136,186,87.39,116.01,150 [136 - 186],96.01% [87.39% - 116.01%],300,139,677,10-20-2020
6,AL- MOBILE,84.41,56,52,72,82.1,90.71,56 [52 - 72],84.41% [82.1% - 90.71%],126,60,306,10-20-2020
7,AL- MONTGOMERY,94.73,110,101,156,86.21,127.41,110 [101 - 156],94.73% [86.21% - 127.41%],227,96,733,10-20-2020
9,AL- TUSCALOOSA,89.82,50,43,61,82.1,102.55,50 [43 - 61],89.82% [82.1% - 102.55%],97,21,225,10-20-2020
11,AZ- MESA,114.85,376,343,471,96.52,160.05,376 [343 - 471],114.85% [96.52% - 160.05%],690,327,1585,10-20-2020
12,AZ- PHOENIX,102.32,912,825,1168,89.78,136.11,912 [825 - 1168],102.32% [89.78% - 136.11%],1690,741,4250,10-20-2020
14,AZ- SUN CITY,95.43,65,60,83,87.16,115.8,65 [60 - 83],95.43% [87.16% - 115.8%],125,58,290,10-20-2020
15,AZ- TUCSON,89.08,123,111,169,83.57,108.61,123 [111 - 169],89.08% [83.57% - 108.61%],229,90,722,10-20-2020
16,AR- FORT SMITH,89.31,56,53,70,85.15,100.92,56 [53 - 70],89.31% [85.15% - 100.92%],119,66,268,10-20-2020
18,AR- JONESBORO,97.78,77,70,100,85.31,126.57,77 [70 - 100],97.78% [85.31% - 126.57%],160,48,421,10-20-2020
19,AR- LITTLE ROCK,87.0,204,186,250,82.98,95.18,204 [186 - 250],87.0% [82.98% - 95.18%],403,172,876,10-20-2020
21,AR- SPRINGDALE,91.13,54,50,66,85.3,103.46,54 [50 - 66],91.13% [85.3% - 103.46%],117,56,248,10-20-2020
22,AR- TEXARKANA,93.34,65,59,85,85.31,116.12,65 [59 - 85],93.34% [85.31% - 116.12%],130,52,354,10-20-2020
23,CA- ORANGE CO.,82.21,80,74,94,81.05,84.25,80 [74 - 94],82.21% [81.05% - 84.25%],169,80,325,10-20-2020
25,CA- BAKERSFIELD,81.73,28,27,33,80.83,83.32,28 [27 - 33],81.73% [80.83% - 83.32%],62,30,120,10-20-2020
31,CA- CHICO,81.59,0,0,2,80.0,83.44,0 [0 - 2],81.59% [80.0% - 83.44%],10,0,22,10-20-2020
33,CA- CONTRA COSTA CO.,82.2,21,20,25,81.05,84.59,21 [20 - 25],82.2% [81.05% - 84.59%],43,21,92,10-20-2020
43,CA- FRESNO,82.53,28,27,34,81.45,85.65,28 [27 - 34],82.53% [81.45% - 85.65%],57,33,129,10-20-2020
56,CA- LOS ANGELES,84.55,573,527,658,82.31,88.29,573 [527 - 658],84.55% [82.31% - 88.29%],1128,574,2056,10-20-2020
58,CA- MODESTO,93.03,111,100,181,84.89,137.42,111 [100 - 181],93.03% [84.89% - 137.42%],223,84,987,10-20-2020
62,CA- NAPA,81.61,0,0,1,80.0,83.44,0 [0 - 1],81.61% [80.0% - 83.44%],9,0,20,10-20-2020
65,CA- ALAMEDA CO.,80.76,7,7,9,80.33,81.63,7 [7 - 9],80.76% [80.33% - 81.63%],25,11,55,10-20-2020
69,CA- PALM SPR/RANCHO MIR.,82.38,7,7,9,81.14,84.18,7 [7 - 9],82.38% [81.14% - 84.18%],25,12,44,10-20-2020
73,CA- REDDING,90.96,61,55,74,84.16,103.84,61 [55 - 74],90.96% [84.16% - 103.84%],118,45,258,10-20-2020
77,CA- SACRAMENTO,82.2,50,45,66,80.86,85.81,50 [45 - 66],82.2% [80.86% - 85.81%],105,41,278,10-20-2020
78,CA- SALINAS,83.93,14,14,16,82.52,87.82,14 [14 - 16],83.93% [82.52% - 87.82%],31,20,62,10-20-2020
79,CA- SAN BERNARDINO,85.91,167,154,192,83.08,90.65,167 [154 - 192],85.91% [83.08% - 90.65%],341,178,616,10-20-2020
80,CA- SAN DIEGO,85.29,186,172,216,82.66,90.05,186 [172 - 216],85.29% [82.66% - 90.05%],372,187,707,10-20-2020
81,CA- SAN FRANCISCO,81.03,21,20,26,80.37,81.97,21 [20 - 26],81.03% [80.37% - 81.97%],52,19,100,10-20-2020
82,CA- SAN JOSE,82.01,28,26,35,80.86,84.63,28 [26 - 35],82.01% [80.86% - 84.63%],60,26,140,10-20-2020
83,CA- SAN LUIS OBISPO,84.44,7,7,8,82.19,87.02,7 [7 - 8],84.44% [82.19% - 87.02%],20,10,32,10-20-2020
85,CA- SAN MATEO CO.,80.86,7,7,9,80.45,81.56,7 [7 - 9],80.86% [80.45% - 81.56%],23,12,42,10-20-2020
86,CA- SANTA BARBARA,81.28,0,0,1,80.41,82.48,0 [0 - 1],81.28% [80.41% - 82.48%],12,4,24,10-20-2020
87,CA- SANTA CRUZ,83.36,0,0,0,80.56,83.62,0 [0 - 0],83.36% [80.56% - 83.62%],12,2,13,10-20-2020
89,CA- SANTA ROSA,84.17,37,34,43,81.88,87.63,37 [34 - 43],84.17% [81.88% - 87.63%],77,35,142,10-20-2020
91,CA- STOCKTON,80.96,0,0,1,80.75,82.26,0 [0 - 1],80.96% [80.75% - 82.26%],10,8,24,10-20-2020
96,CA- VENTURA,82.38,14,13,18,81.34,84.7,14 [13 - 18],82.38% [81.34% - 84.7%],37,21,74,10-20-2020
101,CO- BOULDER,83.71,4,4,6,80.63,85.47,4 [4 - 6],83.71% [80.63% - 85.47%],17,3,26,10-20-2020
