region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,82.74,204,190,231,81.76,84.37,204 [190 - 231],82.74% [81.76% - 84.37%],231,149,369,10-06-2020
2,AL- DOTHAN,85.72,69,64,79,83.24,88.73,69 [64 - 79],85.72% [83.24% - 88.73%],76,43,116,10-06-2020
5,AL- HUNTSVILLE,83.03,53,49,58,81.81,84.2,53 [49 - 58],83.03% [81.81% - 84.2%],57,34,79,10-06-2020
6,AL- MOBILE,88.05,231,214,276,84.76,97.47,231 [214 - 276],88.05% [84.76% - 97.47%],230,136,499,10-06-2020
7,AL- MONTGOMERY,81.42,21,19,23,80.97,82.59,21 [19 - 23],81.42% [80.97% - 82.59%],22,15,40,10-06-2020
9,AL- TUSCALOOSA,90.62,95,86,118,84.81,101.94,95 [86 - 118],90.62% [84.81% - 101.94%],106,48,219,10-06-2020
11,AZ- MESA,82.07,37,35,40,81.57,82.98,37 [35 - 40],82.07% [81.57% - 82.98%],41,31,59,10-06-2020
12,AZ- PHOENIX,82.1,152,143,171,81.49,83.22,152 [143 - 171],82.1% [81.49% - 83.22%],159,113,244,10-06-2020
14,AZ- SUN CITY,80.86,7,7,7,80.62,81.23,7 [7 - 7],80.86% [80.62% - 81.23%],7,5,10,10-06-2020
15,AZ- TUCSON,81.31,33,30,39,80.63,82.65,33 [30 - 39],81.31% [80.63% - 82.65%],33,16,67,10-06-2020
16,AR- FORT SMITH,84.84,62,57,69,82.73,87.73,62 [57 - 69],84.84% [82.73% - 87.73%],62,35,99,10-06-2020
18,AR- JONESBORO,85.64,49,45,53,83.32,87.08,49 [45 - 53],85.64% [83.32% - 87.08%],51,30,64,10-06-2020
19,AR- LITTLE ROCK,83.62,201,185,224,81.98,85.53,201 [185 - 224],83.62% [81.98% - 85.53%],209,114,319,10-06-2020
21,AR- SPRINGDALE,85.39,51,47,56,83.5,87.57,51 [47 - 56],85.39% [83.5% - 87.57%],57,37,80,10-06-2020
22,AR- TEXARKANA,82.96,28,26,33,81.53,85.51,28 [26 - 33],82.96% [81.53% - 85.51%],29,15,54,10-06-2020
23,CA- ORANGE CO.,81.36,98,93,108,80.94,82.05,98 [93 - 108],81.36% [80.94% - 82.05%],104,72,157,10-06-2020
25,CA- BAKERSFIELD,81.08,31,29,35,80.75,81.58,31 [29 - 35],81.08% [80.75% - 81.58%],39,27,57,10-06-2020
31,CA- CHICO,82.19,14,14,16,81.72,83.59,14 [14 - 16],82.19% [81.72% - 83.59%],14,11,23,10-06-2020
33,CA- CONTRA COSTA CO.,82.0,35,33,38,81.4,82.9,35 [33 - 38],82.0% [81.4% - 82.9%],40,28,58,10-06-2020
43,CA- FRESNO,82.23,44,41,48,81.53,83.15,44 [41 - 48],82.23% [81.53% - 83.15%],51,35,72,10-06-2020
56,CA- LOS ANGELES,82.12,500,473,551,81.43,83.19,500 [473 - 551],82.12% [81.43% - 83.19%],525,354,792,10-06-2020
58,CA- MODESTO,80.81,14,12,14,80.7,81.05,14 [12 - 14],80.81% [80.7% - 81.05%],14,12,18,10-06-2020
62,CA- NAPA,81.72,7,7,10,81.72,83.61,7 [7 - 10],81.72% [81.72% - 83.61%],10,10,21,10-06-2020
65,CA- ALAMEDA CO.,80.83,21,20,23,80.56,81.18,21 [20 - 23],80.83% [80.56% - 81.18%],28,19,40,10-06-2020
69,CA- PALM SPR/RANCHO MIR.,81.9,21,20,23,81.33,82.85,21 [20 - 23],81.9% [81.33% - 82.85%],20,14,30,10-06-2020
73,CA- REDDING,93.4,146,135,167,87.95,103.94,146 [135 - 167],93.4% [87.95% - 103.94%],145,86,259,10-06-2020
77,CA- SACRAMENTO,80.96,39,35,46,80.59,81.59,39 [35 - 46],80.96% [80.59% - 81.59%],46,28,76,10-06-2020
78,CA- SALINAS,82.65,14,14,16,81.89,83.4,14 [14 - 16],82.65% [81.89% - 83.4%],21,15,27,10-06-2020
79,CA- SAN BERNARDINO,83.63,200,190,218,82.54,85.22,200 [190 - 218],83.63% [82.54% - 85.22%],210,147,302,10-06-2020
80,CA- SAN DIEGO,82.23,150,140,164,81.38,83.47,150 [140 - 164],82.23% [81.38% - 83.47%],157,97,244,10-06-2020
81,CA- SAN FRANCISCO,80.81,31,28,35,80.45,81.04,31 [28 - 35],80.81% [80.45% - 81.04%],41,23,53,10-06-2020
82,CA- SAN JOSE,80.96,27,25,31,80.59,81.65,27 [25 - 31],80.96% [80.59% - 81.65%],29,18,50,10-06-2020
83,CA- SAN LUIS OBISPO,82.41,14,13,14,81.1,83.51,14 [13 - 14],82.41% [81.1% - 83.51%],11,5,16,10-06-2020
85,CA- SAN MATEO CO.,80.7,18,17,20,80.48,80.96,18 [17 - 20],80.7% [80.48% - 80.96%],19,13,26,10-06-2020
86,CA- SANTA BARBARA,81.24,14,13,15,80.93,81.86,14 [13 - 15],81.24% [80.93% - 81.86%],12,9,18,10-06-2020
87,CA- SANTA CRUZ,81.95,7,7,8,81.67,83.34,7 [7 - 8],81.95% [81.67% - 83.34%],7,6,12,10-06-2020
