region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,87.51,727,705,760,86.11,89.32,727 [705 - 760],87.51% [86.11% - 89.32%],634,516,787,09-08-2020
2,AL- DOTHAN,84.82,70,68,72,83.69,84.97,70 [68 - 72],84.82% [83.69% - 84.97%],64,49,66,09-08-2020
5,AL- HUNTSVILLE,84.41,92,89,99,83.4,85.48,92 [89 - 99],84.41% [83.4% - 85.48%],83,64,103,09-08-2020
6,AL- MOBILE,82.59,82,80,84,82.1,82.73,82 [80 - 84],82.59% [82.1% - 82.73%],74,60,78,09-08-2020
7,AL- MONTGOMERY,84.92,85,83,87,84.2,85.69,85 [83 - 87],84.92% [84.2% - 85.69%],76,65,88,09-08-2020
9,AL- TUSCALOOSA,86.91,76,73,79,85.21,88.42,76 [73 - 79],86.91% [85.21% - 88.42%],69,52,84,09-08-2020
11,AZ- MESA,83.23,69,68,72,82.68,83.84,69 [68 - 72],83.23% [82.68% - 83.84%],64,53,76,09-08-2020
12,AZ- PHOENIX,81.87,157,152,163,81.64,82.26,157 [152 - 163],81.87% [81.64% - 82.26%],142,124,171,09-08-2020
14,AZ- SUN CITY,81.11,7,7,7,80.86,81.36,7 [7 - 7],81.11% [80.86% - 81.36%],9,7,11,09-08-2020
15,AZ- TUCSON,81.66,44,43,46,81.43,81.94,44 [43 - 46],81.66% [81.43% - 81.94%],42,36,49,09-08-2020
16,AR- FORT SMITH,82.19,23,23,26,81.87,82.26,23 [23 - 26],82.19% [81.87% - 82.26%],28,24,29,09-08-2020
18,AR- JONESBORO,84.09,41,40,43,83.21,84.87,41 [40 - 43],84.09% [83.21% - 84.87%],37,29,44,09-08-2020
19,AR- LITTLE ROCK,82.23,149,145,156,81.8,82.89,149 [145 - 156],82.23% [81.8% - 82.89%],129,104,167,09-08-2020
21,AR- SPRINGDALE,91.35,135,129,151,87.95,98.73,135 [129 - 151],91.35% [87.95% - 98.73%],120,84,198,09-08-2020
22,AR- TEXARKANA,82.55,24,24,26,81.94,83.06,24 [24 - 26],82.55% [81.94% - 83.06%],25,19,30,09-08-2020
