region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,85.16,1519,1450,1594,83.58,86.93,1519 [1450 - 1594],85.16% [83.58% - 86.93%],436,302,585,12-21-2020,projected
2,AL- DOTHAN,83.92,182,174,192,82.94,84.74,182 [174 - 192],83.92% [82.94% - 84.74%],52,39,63,12-21-2020,projected
5,AL- HUNTSVILLE,90.69,670,639,710,87.61,94.89,670 [639 - 710],90.69% [87.61% - 94.89%],201,143,280,12-21-2020,projected
6,AL- MOBILE,83.05,301,286,317,82.17,83.99,301 [286 - 317],83.05% [82.17% - 83.99%],87,62,114,12-21-2020,projected
7,AL- MONTGOMERY,85.63,300,286,316,83.95,87.76,300 [286 - 316],85.63% [83.95% - 87.76%],87,61,120,12-21-2020,projected
9,AL- TUSCALOOSA,87.11,242,231,255,84.81,89.42,242 [231 - 255],87.11% [84.81% - 89.42%],71,48,94,12-21-2020,projected
11,AZ- MESA,97.78,1185,1125,1263,91.82,105.3,1185 [1125 - 1263],97.78% [91.82% - 105.3%],352,234,501,12-21-2020,projected
12,AZ- PHOENIX,92.69,3225,3052,3460,88.22,98.68,3225 [3052 - 3460],92.69% [88.22% - 98.68%],961,623,1415,12-21-2020,projected
14,AZ- SUN CITY,88.02,218,207,233,85.31,91.48,218 [207 - 233],88.02% [85.31% - 91.48%],65,43,93,12-21-2020,projected
15,AZ- TUCSON,88.52,746,709,793,86.1,90.97,746 [709 - 793],88.52% [86.1% - 90.97%],215,154,277,12-21-2020,projected
16,AR- FORT SMITH,82.81,123,117,129,81.87,83.59,123 [117 - 129],82.81% [81.87% - 83.59%],36,24,46,12-21-2020,projected
18,AR- JONESBORO,82.77,84,81,88,82.1,83.32,84 [81 - 88],82.77% [82.1% - 83.32%],25,19,30,12-21-2020,projected
19,AR- LITTLE ROCK,83.47,681,652,725,82.46,84.92,681 [652 - 725],83.47% [82.46% - 84.92%],200,142,284,12-21-2020,projected
21,AR- SPRINGDALE,86.72,238,227,254,84.64,89.56,238 [227 - 254],86.72% [84.64% - 89.56%],71,49,101,12-21-2020,projected
22,AR- TEXARKANA,81.43,46,44,51,81.02,82.24,46 [44 - 51],81.43% [81.02% - 82.24%],14,10,22,12-21-2020,projected
23,CA- ORANGE CO.,90.85,2798,2676,2932,87.7,94.3,2798 [2676 - 2932],90.85% [87.7% - 94.3%],830,589,1094,12-21-2020,projected
25,CA- BAKERSFIELD,86.31,785,749,829,84.31,88.66,785 [749 - 829],86.31% [84.31% - 88.66%],228,156,313,12-21-2020,projected
31,CA- CHICO,85.16,111,105,118,83.59,87.19,111 [105 - 118],85.16% [83.59% - 87.19%],33,23,46,12-21-2020,projected
33,CA- CONTRA COSTA CO.,83.89,267,254,282,82.9,84.89,267 [254 - 282],83.89% [82.9% - 84.89%],78,58,98,12-21-2020,projected
43,CA- FRESNO,106.24,2005,1931,2087,99.84,113.42,2005 [1931 - 2087],106.24% [99.84% - 113.42%],599,453,763,12-21-2020,projected
56,CA- LOS ANGELES,97.92,14811,14220,15443,93.26,103.01,14.81K [14.22K - 15.44K],97.92% [93.26% - 103.01%],4445,3288,5707,12-21-2020,projected
58,CA- MODESTO,92.91,720,687,764,89.08,97.92,720 [687 - 764],92.91% [89.08% - 97.92%],222,156,308,12-21-2020,projected
