region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,94.72,831,775,954,88.67,107.7,831 [775 - 954],94.72% [88.67% - 107.7%],1243,732,2339,01-26-2021
2,AL- DOTHAN,97.02,156,144,177,89.19,111.17,156 [144 - 177],97.02% [89.19% - 111.17%],226,122,414,01-26-2021
5,AL- HUNTSVILLE,89.04,104,97,115,85.64,93.99,104 [97 - 115],89.04% [85.64% - 93.99%],170,106,263,01-26-2021
6,AL- MOBILE,103.63,478,446,541,93.37,123.44,478 [446 - 541],103.63% [93.37% - 123.44%],675,382,1241,01-26-2021
7,AL- MONTGOMERY,136.21,622,581,698,111.95,184.2,622 [581 - 698],136.21% [111.95% - 184.2%],869,494,1611,01-26-2021
9,AL- TUSCALOOSA,97.84,126,117,150,89.82,119.38,126 [117 - 150],97.84% [89.82% - 119.38%],178,98,393,01-26-2021
11,AZ- MESA,110.25,387,356,458,96.21,139.39,387 [356 - 458],110.25% [96.21% - 139.39%],599,321,1176,01-26-2021
12,AZ- PHOENIX,95.84,734,677,853,88.51,109.19,734 [677 - 853],95.84% [88.51% - 109.19%],1200,645,2211,01-26-2021
14,AZ- SUN CITY,86.42,28,25,32,83.21,90.86,28 [25 - 32],86.42% [83.21% - 90.86%],52,26,88,01-26-2021
15,AZ- TUCSON,128.69,861,788,1046,101.87,194.7,861 [788 - 1046],128.69% [101.87% - 194.7%],1229,552,2895,01-26-2021
16,AR- FORT SMITH,93.66,119,110,131,87.34,100.37,119 [110 - 131],93.66% [87.34% - 100.37%],175,94,261,01-26-2021
18,AR- JONESBORO,86.42,35,32,40,83.76,91.73,35 [32 - 40],86.42% [83.76% - 91.73%],58,34,106,01-26-2021
19,AR- LITTLE ROCK,90.27,412,383,459,86.29,96.91,412 [383 - 459],90.27% [86.29% - 96.91%],593,363,976,01-26-2021
21,AR- SPRINGDALE,113.3,245,230,279,100.06,141.12,245 [230 - 279],113.3% [100.06% - 141.12%],352,212,646,01-26-2021
22,AR- TEXARKANA,96.12,112,104,125,88.78,107.24,112 [104 - 125],96.12% [88.78% - 107.24%],158,86,267,01-26-2021
23,CA- ORANGE CO.,93.27,634,596,694,88.3,100.1,634 [596 - 694],93.27% [88.3% - 100.1%],1015,635,1538,01-26-2021
25,CA- BAKERSFIELD,91.01,256,241,277,86.91,96.65,256 [241 - 277],91.01% [86.91% - 96.65%],398,250,602,01-26-2021
31,CA- CHICO,87.19,28,27,31,84.22,91.09,28 [27 - 31],87.19% [84.22% - 91.09%],46,27,71,01-26-2021
33,CA- CONTRA COSTA CO.,87.39,91,84,100,84.24,91.48,91 [84 - 100],87.39% [84.24% - 91.48%],148,85,230,01-26-2021
43,CA- FRESNO,93.27,183,171,198,88.02,99.36,183 [171 - 198],93.27% [88.02% - 99.36%],303,183,442,01-26-2021
56,CA- LOS ANGELES,99.8,3083,2876,3298,91.37,108.61,3083 [2876 - 3298],99.8% [91.37% - 108.61%],4912,2821,7096,01-26-2021
58,CA- MODESTO,87.97,80,74,88,84.48,92.27,80 [74 - 88],87.97% [84.48% - 92.27%],137,77,211,01-26-2021
62,CA- NAPA,90.14,37,34,45,85.33,98.04,37 [34 - 45],90.14% [85.33% - 98.04%],59,31,105,01-26-2021
65,CA- ALAMEDA CO.,83.23,60,54,68,81.42,85.56,60 [54 - 68],83.23% [81.42% - 85.56%],109,48,188,01-26-2021
69,CA- PALM SPR/RANCHO MIR.,98.99,118,111,125,92.63,106.02,118 [111 - 125],98.99% [92.63% - 106.02%],200,133,274,01-26-2021
73,CA- REDDING,83.7,28,26,32,82.22,86.65,28 [26 - 32],83.7% [82.22% - 86.65%],40,24,72,01-26-2021
77,CA- SACRAMENTO,86.54,196,182,218,83.7,90.6,196 [182 - 218],86.54% [83.7% - 90.6%],313,177,507,01-26-2021
78,CA- SALINAS,86.18,28,26,31,83.53,89.21,28 [26 - 31],86.18% [83.53% - 89.21%],49,28,73,01-26-2021
79,CA- SAN BERNARDINO,99.56,646,607,687,92.42,107.29,646 [607 - 687],99.56% [92.42% - 107.29%],1131,718,1578,01-26-2021
80,CA- SAN DIEGO,96.38,709,666,763,90.24,103.92,709 [666 - 763],96.38% [90.24% - 103.92%],1152,720,1682,01-26-2021
81,CA- SAN FRANCISCO,82.94,95,88,104,81.7,84.51,95 [88 - 104],82.94% [81.7% - 84.51%],149,86,229,01-26-2021
82,CA- SAN JOSE,94.77,308,287,341,88.72,102.87,308 [287 - 341],94.77% [88.72% - 102.87%],447,264,692,01-26-2021
83,CA- SAN LUIS OBISPO,90.75,28,26,31,86.14,95.79,28 [26 - 31],90.75% [86.14% - 95.79%],49,28,72,01-26-2021
85,CA- SAN MATEO CO.,85.71,99,92,108,83.23,88.64,99 [92 - 108],85.71% [83.23% - 88.64%],154,87,233,01-26-2021
86,CA- SANTA BARBARA,110.43,206,193,223,98.32,126.48,206 [193 - 223],110.43% [98.32% - 126.48%],294,177,449,01-26-2021
87,CA- SANTA CRUZ,125.96,117,109,129,106.18,157.16,117 [109 - 129],125.96% [106.18% - 157.16%],165,94,277,01-26-2021
89,CA- SANTA ROSA,83.06,35,32,38,81.72,84.57,35 [32 - 38],83.06% [81.72% - 84.57%],57,32,85,01-26-2021
91,CA- STOCKTON,89.6,61,57,67,85.74,94.49,61 [57 - 67],89.6% [85.74% - 94.49%],102,61,154,01-26-2021
96,CA- VENTURA,150.31,720,679,751,123.61,173.52,720 [679 - 751],150.31% [123.61% - 173.52%],1106,686,1471,01-26-2021
101,CO- BOULDER,84.42,14,13,15,82.74,87.37,14 [13 - 15],84.42% [82.74% - 87.37%],21,13,35,01-26-2021
102,CO- COLORADO SPRINGS,90.24,77,71,94,85.89,101.93,77 [71 - 94],90.24% [85.89% - 101.93%],106,61,227,01-26-2021
103,CO- DENVER,89.04,300,277,352,84.81,96.64,300 [277 - 352],89.04% [84.81% - 96.64%],432,230,795,01-26-2021
104,CO- FORT COLLINS,84.85,21,19,22,82.35,86.26,21 [19 - 22],84.85% [82.35% - 86.26%],31,15,40,01-26-2021
105,CO- GRAND JUNCTION,99.95,104,95,115,90.98,111.94,104 [95 - 115],99.95% [90.98% - 111.94%],158,87,253,01-26-2021
106,CO- GREELEY,84.38,21,19,23,81.54,86.05,21 [19 - 23],84.38% [81.54% - 86.05%],34,12,47,01-26-2021
107,CO- PUEBLO,80.5,0,0,1,80.0,80.75,0 [0 - 1],80.5% [80.0% - 80.75%],4,0,6,01-26-2021
109,CT- BRIDGEPORT,85.43,52,48,57,82.95,88.26,52 [48 - 57],85.43% [82.95% - 88.26%],92,50,140,01-26-2021
