region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,82.11,245,223,272,80.9,83.74,245 [223 - 272],82.11% [80.9% - 83.74%],178,76,316,02-02-2021
2,AL- DOTHAN,83.84,70,65,78,82.03,86.63,70 [65 - 78],83.84% [82.03% - 86.63%],51,27,88,02-02-2021
5,AL- HUNTSVILLE,83.67,98,90,109,81.91,86.06,98 [90 - 109],83.67% [81.91% - 86.06%],69,36,114,02-02-2021
6,AL- MOBILE,83.36,133,123,149,81.68,85.67,133 [123 - 149],83.36% [81.68% - 85.67%],96,48,162,02-02-2021
7,AL- MONTGOMERY,83.49,77,70,85,81.36,86.21,77 [70 - 85],83.49% [81.36% - 86.21%],54,21,96,02-02-2021
9,AL- TUSCALOOSA,84.51,61,56,68,82.0,87.52,61 [56 - 68],84.51% [82.0% - 87.52%],45,20,75,02-02-2021
11,AZ- MESA,87.47,193,177,222,83.48,93.99,193 [177 - 222],87.47% [83.48% - 93.99%],148,69,277,02-02-2021
12,AZ- PHOENIX,84.17,406,372,470,81.98,87.76,406 [372 - 470],84.17% [81.98% - 87.76%],316,150,588,02-02-2021
14,AZ- SUN CITY,82.96,31,28,36,81.36,85.56,31 [28 - 36],82.96% [81.36% - 85.56%],24,11,45,02-02-2021
15,AZ- TUCSON,83.57,118,107,137,81.66,86.74,118 [107 - 137],83.57% [81.66% - 86.74%],90,42,170,02-02-2021
16,AR- FORT SMITH,84.22,75,68,86,81.72,88.04,75 [68 - 86],84.22% [81.72% - 88.04%],54,22,103,02-02-2021
18,AR- JONESBORO,81.11,14,13,15,80.66,81.88,14 [13 - 15],81.11% [80.66% - 81.88%],10,6,17,02-02-2021
19,AR- LITTLE ROCK,82.75,220,203,242,81.35,84.61,220 [203 - 242],82.75% [81.35% - 84.61%],159,78,266,02-02-2021
21,AR- SPRINGDALE,84.64,66,61,73,82.27,87.66,66 [61 - 73],84.64% [82.27% - 87.66%],49,24,81,02-02-2021
22,AR- TEXARKANA,92.35,161,153,170,88.06,96.94,161 [153 - 170],92.35% [88.06% - 96.94%],121,79,166,02-02-2021
23,CA- ORANGE CO.,80.68,65,58,76,80.26,81.35,65 [58 - 76],80.68% [80.26% - 81.35%],52,20,103,02-02-2021
25,CA- BAKERSFIELD,81.47,65,60,72,80.75,82.32,65 [60 - 72],81.47% [80.75% - 82.32%],53,27,84,02-02-2021
31,CA- CHICO,81.09,7,7,9,80.78,82.66,7 [7 - 9],81.09% [80.78% - 82.66%],7,5,17,02-02-2021
33,CA- CONTRA COSTA CO.,82.05,56,52,61,81.1,83.34,56 [52 - 61],82.05% [81.1% - 83.34%],41,22,67,02-02-2021
43,CA- FRESNO,82.06,57,53,63,81.01,83.24,57 [53 - 63],82.06% [81.01% - 83.24%],47,23,74,02-02-2021
56,CA- LOS ANGELES,81.0,293,267,329,80.45,81.73,293 [267 - 329],81.0% [80.45% - 81.73%],247,111,429,02-02-2021
58,CA- MODESTO,82.44,58,52,65,81.11,84.3,58 [52 - 65],82.44% [81.11% - 84.3%],42,19,74,02-02-2021
62,CA- NAPA,81.72,14,12,15,80.34,82.41,14 [12 - 15],81.72% [80.34% - 82.41%],10,2,14,02-02-2021
65,CA- ALAMEDA CO.,81.51,67,62,74,80.8,82.37,67 [62 - 74],81.51% [80.8% - 82.37%],51,27,80,02-02-2021
69,CA- PALM SPR/RANCHO MIR.,81.04,14,13,16,80.47,81.8,14 [13 - 16],81.04% [80.47% - 81.8%],11,5,19,02-02-2021
73,CA- REDDING,81.29,21,19,23,80.46,82.13,21 [19 - 23],81.29% [80.46% - 82.13%],14,5,23,02-02-2021
77,CA- SACRAMENTO,81.84,120,109,133,80.82,82.99,120 [109 - 133],81.84% [80.82% - 82.99%],88,39,143,02-02-2021
78,CA- SALINAS,83.28,32,29,35,81.77,85.04,32 [29 - 35],83.28% [81.77% - 85.04%],26,14,40,02-02-2021
79,CA- SAN BERNARDINO,81.83,125,114,139,80.85,83.06,125 [114 - 139],81.83% [80.85% - 83.06%],106,49,177,02-02-2021
80,CA- SAN DIEGO,81.39,124,113,139,80.63,82.47,124 [113 - 139],81.39% [80.63% - 82.47%],98,44,174,02-02-2021
81,CA- SAN FRANCISCO,80.61,42,39,47,80.32,80.99,42 [39 - 47],80.61% [80.32% - 80.99%],31,16,50,02-02-2021
82,CA- SAN JOSE,81.39,56,51,62,80.59,82.28,56 [51 - 62],81.39% [80.59% - 82.28%],42,18,69,02-02-2021
83,CA- SAN LUIS OBISPO,82.19,14,13,15,81.1,83.73,14 [13 - 15],82.19% [81.1% - 83.73%],10,5,17,02-02-2021
85,CA- SAN MATEO CO.,80.96,35,32,38,80.45,81.52,35 [32 - 38],80.96% [80.45% - 81.52%],26,12,41,02-02-2021
86,CA- SANTA BARBARA,82.48,33,30,37,81.14,84.35,33 [30 - 37],82.48% [81.14% - 84.35%],24,11,42,02-02-2021
87,CA- SANTA CRUZ,81.67,7,7,8,80.84,83.34,7 [7 - 8],81.67% [80.84% - 83.34%],6,3,12,02-02-2021
89,CA- SANTA ROSA,81.07,28,26,30,80.54,81.67,28 [26 - 30],81.07% [80.54% - 81.67%],20,10,31,02-02-2021
91,CA- STOCKTON,81.98,28,26,31,80.85,83.2,28 [26 - 31],81.98% [80.85% - 83.2%],21,9,34,02-02-2021
96,CA- VENTURA,82.99,59,54,66,81.46,84.9,59 [54 - 66],82.99% [81.46% - 84.9%],47,23,77,02-02-2021
101,CO- BOULDER,82.74,19,17,21,81.05,84.42,19 [17 - 21],82.74% [81.05% - 84.42%],13,5,21,02-02-2021
102,CO- COLORADO SPRINGS,81.26,17,15,22,80.48,82.51,17 [15 - 22],81.26% [80.48% - 82.51%],13,5,26,02-02-2021
103,CO- DENVER,82.22,148,135,167,81.09,83.87,148 [135 - 167],82.22% [81.09% - 83.87%],106,52,185,02-02-2021
104,CO- FORT COLLINS,80.63,7,6,8,80.31,81.56,7 [6 - 8],80.63% [80.31% - 81.56%],4,2,10,02-02-2021
105,CO- GRAND JUNCTION,83.54,40,36,44,81.01,85.56,40 [36 - 44],83.54% [81.01% - 85.56%],28,8,44,02-02-2021
106,CO- GREELEY,80.51,7,6,7,80.13,80.9,7 [6 - 7],80.51% [80.13% - 80.9%],4,1,7,02-02-2021
107,CO- PUEBLO,80.38,3,2,4,80.0,80.5,3 [2 - 4],80.38% [80.0% - 80.5%],3,0,4,02-02-2021
109,CT- BRIDGEPORT,82.12,49,45,53,81.0,83.36,49 [45 - 53],82.12% [81.0% - 83.36%],36,17,57,02-02-2021
110,CT- HARTFORD,82.46,105,96,117,81.07,83.84,105 [96 - 117],82.46% [81.07% - 83.84%],80,35,125,02-02-2021
111,CT- NEW HAVEN,81.92,100,91,110,80.86,83.19,100 [91 - 110],81.92% [80.86% - 83.19%],74,33,123,02-02-2021
112,DE- WILMINGTON,82.74,66,60,72,81.18,84.3,66 [60 - 72],82.74% [81.18% - 84.3%],51,22,80,02-02-2021
113,DC- WASHINGTON,83.9,284,265,312,82.11,86.25,284 [265 - 312],83.9% [82.11% - 86.25%],214,116,343,02-02-2021
115,FL- BRADENTON,87.62,76,70,83,83.81,92.55,76 [70 - 83],87.62% [83.81% - 92.55%],54,27,89,02-02-2021
116,FL- CLEARWATER,83.79,86,80,95,82.02,86.48,86 [80 - 95],83.79% [82.02% - 86.48%],62,33,106,02-02-2021
118,FL- FORT LAUDERDALE,85.1,617,571,681,82.54,88.66,617 [571 - 681],85.1% [82.54% - 88.66%],444,221,753,02-02-2021
119,FL- FORT MYERS,82.72,147,136,164,81.44,84.5,147 [136 - 164],82.72% [81.44% - 84.5%],104,55,172,02-02-2021
120,FL- GAINESVILLE,84.35,111,101,124,81.9,87.71,111 [101 - 124],84.35% [81.9% - 87.71%],80,35,142,02-02-2021
122,FL- HUDSON,83.91,66,60,76,81.6,87.19,66 [60 - 76],83.91% [81.6% - 87.19%],49,20,90,02-02-2021
123,FL- JACKSONVILLE,84.93,339,316,380,82.71,88.94,339 [316 - 380],84.93% [82.71% - 88.94%],242,133,439,02-02-2021
124,FL- LAKELAND,84.96,76,70,83,82.43,88.15,76 [70 - 83],84.96% [82.43% - 88.15%],53,26,87,02-02-2021
127,FL- MIAMI,84.92,740,684,810,82.56,87.77,740 [684 - 810],84.92% [82.56% - 87.77%],531,276,838,02-02-2021
129,FL- OCALA,85.7,105,96,119,82.63,90.16,105 [96 - 119],85.7% [82.63% - 90.16%],78,36,139,02-02-2021
130,FL- ORLANDO,85.39,769,705,863,82.52,89.59,769 [705 - 863],85.39% [82.52% - 89.59%],558,261,994,02-02-2021
131,FL- ORMOND BEACH,83.75,87,80,96,81.87,86.23,87 [80 - 96],83.75% [81.87% - 86.23%],62,31,103,02-02-2021
133,FL- PANAMA CITY,98.07,164,151,183,88.28,111.17,164 [151 - 183],98.07% [88.28% - 111.17%],120,55,207,02-02-2021
134,FL- PENSACOLA,86.51,214,198,236,83.19,90.17,214 [198 - 236],86.51% [83.19% - 90.17%],153,75,239,02-02-2021
137,FL- SARASOTA,83.11,63,59,70,81.59,85.19,63 [59 - 70],83.11% [81.59% - 85.19%],45,23,75,02-02-2021
139,FL- ST PETERSBURG,83.19,70,65,78,81.69,85.44,70 [65 - 78],83.19% [81.69% - 85.44%],51,27,87,02-02-2021
140,FL- TALLAHASSEE,85.08,190,173,209,82.19,88.57,190 [173 - 209],85.08% [82.19% - 88.57%],137,59,231,02-02-2021
141,FL- TAMPA,84.23,250,230,279,82.04,87.39,250 [230 - 279],84.23% [82.04% - 87.39%],180,87,315,02-02-2021
142,GA- ALBANY,83.2,49,46,56,81.98,85.55,49 [46 - 56],83.2% [81.98% - 85.55%],34,21,59,02-02-2021
144,GA- ATLANTA,86.97,1103,1023,1193,83.73,90.56,1103 [1023 - 1193],86.97% [83.73% - 90.56%],835,447,1265,02-02-2021
145,GA- AUGUSTA,83.54,113,104,127,81.83,86.03,113 [104 - 127],83.54% [81.83% - 86.03%],87,45,148,02-02-2021
146,GA- COLUMBUS,82.86,51,46,56,81.35,84.92,51 [46 - 56],82.86% [81.35% - 84.92%],36,17,62,02-02-2021
147,GA- MACON,83.26,103,96,112,81.79,85.19,103 [96 - 112],83.26% [81.79% - 85.19%],73,40,116,02-02-2021
148,GA- ROME,84.37,42,39,46,82.05,86.56,42 [39 - 46],84.37% [82.05% - 86.56%],32,15,48,02-02-2021
149,GA- SAVANNAH,87.39,211,194,231,83.5,91.42,211 [194 - 231],87.39% [83.5% - 91.42%],152,72,235,02-02-2021
151,ID- BOISE,80.96,28,25,31,80.29,81.54,28 [25 - 31],80.96% [80.29% - 81.54%],20,6,32,02-02-2021
152,ID- IDAHO FALLS,80.87,7,6,8,80.0,82.17,7 [6 - 8],80.87% [80.0% - 82.17%],4,0,10,02-02-2021
154,IL- AURORA,82.09,14,13,16,80.95,83.98,14 [13 - 16],82.09% [80.95% - 83.98%],11,5,21,02-02-2021
155,IL- BLUE ISLAND,80.63,21,19,23,80.28,81.06,21 [19 - 23],80.63% [80.28% - 81.06%],16,7,27,02-02-2021
156,IL- CHICAGO,80.6,66,60,74,80.27,81.0,66 [60 - 74],80.6% [80.27% - 81.0%],51,23,86,02-02-2021
158,IL- ELGIN,81.84,28,25,31,80.74,83.13,28 [25 - 31],81.84% [80.74% - 83.13%],20,8,34,02-02-2021
161,IL- EVANSTON,80.91,28,26,31,80.41,81.53,28 [26 - 31],80.91% [80.41% - 81.53%],22,10,37,02-02-2021
163,IL- HINSDALE,81.09,14,13,16,80.45,81.73,14 [13 - 16],81.09% [80.45% - 81.73%],12,5,19,02-02-2021
164,IL- JOLIET,82.19,40,36,44,80.83,83.39,40 [36 - 44],82.19% [80.83% - 83.39%],29,11,45,02-02-2021
166,IL- MELROSE PARK,80.87,35,32,39,80.36,81.45,35 [32 - 39],80.87% [80.36% - 81.45%],27,11,45,02-02-2021
170,IL- PEORIA,81.02,25,22,29,80.27,81.83,25 [22 - 29],81.02% [80.27% - 81.83%],19,5,34,02-02-2021
171,IL- ROCKFORD,81.37,28,26,33,80.72,82.87,28 [26 - 33],81.37% [80.72% - 82.87%],21,11,44,02-02-2021
172,IL- SPRINGFIELD,80.71,28,25,35,80.16,81.38,28 [25 - 35],80.71% [80.16% - 81.38%],18,4,35,02-02-2021
173,IL- URBANA,82.41,35,32,40,81.06,84.04,35 [32 - 40],82.41% [81.06% - 84.04%],25,11,42,02-02-2021
175,IL- BLOOMINGTON,82.25,8,7,10,81.12,84.49,8 [7 - 10],82.25% [81.12% - 84.49%],6,3,12,02-02-2021
179,IN- EVANSVILLE,82.0,56,52,65,80.93,83.57,56 [52 - 65],82.0% [80.93% - 83.57%],41,19,73,02-02-2021
180,IN- FORT WAYNE,81.4,43,38,49,80.45,82.58,43 [38 - 49],81.4% [80.45% - 82.58%],31,10,57,02-02-2021
181,IN- GARY,81.0,21,20,23,80.6,81.79,21 [20 - 23],81.0% [80.6% - 81.79%],15,9,27,02-02-2021
183,IN- INDIANAPOLIS,81.56,140,126,158,80.61,82.63,140 [126 - 158],81.56% [80.61% - 82.63%],100,39,169,02-02-2021
184,IN- LAFAYETTE,81.48,14,13,16,80.54,82.56,14 [13 - 16],81.48% [80.54% - 82.56%],11,4,19,02-02-2021
185,IN- MUNCIE,80.0,0,0,1,80.0,80.95,0 [0 - 1],80.0% [80.0% - 80.95%],0,0,4,02-02-2021
186,IN- MUNSTER,80.69,14,13,14,80.35,81.04,14 [13 - 14],80.69% [80.35% - 81.04%],8,4,12,02-02-2021
187,IN- SOUTH BEND,81.05,21,18,23,80.39,81.57,21 [18 - 23],81.05% [80.39% - 81.57%],16,6,24,02-02-2021
188,IN- TERRE HAUTE,80.93,7,6,8,80.0,80.93,7 [6 - 8],80.93% [80.0% - 80.93%],5,0,5,02-02-2021
190,IA- CEDAR RAPIDS,81.79,28,26,31,80.9,82.96,28 [26 - 31],81.79% [80.9% - 82.96%],20,10,33,02-02-2021
191,IA- DAVENPORT,80.63,21,19,24,80.27,81.44,21 [19 - 24],80.63% [80.27% - 81.44%],14,6,32,02-02-2021
192,IA- DES MOINES,80.91,42,39,49,80.39,81.88,42 [39 - 49],80.91% [80.39% - 81.88%],30,13,62,02-02-2021
193,IA- DUBUQUE,80.92,7,6,8,80.37,82.02,7 [6 - 8],80.92% [80.37% - 82.02%],5,2,11,02-02-2021
194,IA- IOWA CITY,80.36,7,6,9,80.1,80.62,7 [6 - 9],80.36% [80.1% - 80.62%],7,2,12,02-02-2021
195,IA- MASON CITY,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,02-02-2021
196,IA- SIOUX CITY,80.0,0,0,1,80.0,80.27,0 [0 - 1],80.0% [80.0% - 80.27%],0,0,3,02-02-2021
197,IA- WATERLOO,80.78,7,7,8,80.47,81.56,7 [7 - 8],80.78% [80.47% - 81.56%],5,3,10,02-02-2021
200,KS- TOPEKA,81.42,28,25,32,80.39,82.07,28 [25 - 32],81.42% [80.39% - 82.07%],22,6,32,02-02-2021
201,KS- WICHITA,81.52,103,94,127,80.67,83.84,103 [94 - 127],81.52% [80.67% - 83.84%],75,33,190,02-02-2021
203,KY- COVINGTON,86.63,93,85,104,83.45,90.99,93 [85 - 104],86.63% [83.45% - 90.99%],73,38,121,02-02-2021
204,KY- LEXINGTON,87.76,565,516,621,83.23,92.75,565 [516 - 621],87.76% [83.23% - 92.75%],404,168,664,02-02-2021
205,KY- LOUISVILLE,85.94,394,358,430,82.37,89.36,394 [358 - 430],85.94% [82.37% - 89.36%],286,114,451,02-02-2021
207,KY- OWENSBORO,87.84,49,45,53,82.97,91.86,49 [45 - 53],87.84% [82.97% - 91.86%],37,14,56,02-02-2021
208,KY- PADUCAH,82.4,53,47,62,80.92,84.93,53 [47 - 62],82.4% [80.92% - 84.93%],39,15,80,02-02-2021
209,LA- ALEXANDRIA,81.72,21,19,22,80.4,81.92,21 [19 - 22],81.72% [80.4% - 81.92%],17,4,19,02-02-2021
