region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,80.45,83,78,202,80.31,84.1,83 [78 - 202],80.45% [80.31% - 84.1%],38,26,346,04-14-2021,projected
2,AL- DOTHAN,80.0,0,0,6,80.0,80.38,0 [0 - 6],80.0% [80.0% - 80.38%],0,0,5,04-14-2021,projected
5,AL- HUNTSVILLE,80.64,28,27,41,80.43,81.49,28 [27 - 41],80.64% [80.43% - 81.49%],12,8,28,04-14-2021,projected
6,AL- MOBILE,80.21,14,14,22,80.21,80.63,14 [14 - 22],80.21% [80.21% - 80.63%],6,6,18,04-14-2021,projected
7,AL- MONTGOMERY,80.65,21,20,37,80.45,81.88,21 [20 - 37],80.65% [80.45% - 81.88%],10,7,29,04-14-2021,projected
9,AL- TUSCALOOSA,80.3,7,7,13,80.3,81.7,7 [7 - 13],80.3% [80.3% - 81.7%],3,3,17,04-14-2021,projected
11,AZ- MESA,83.33,149,143,159,82.58,84.85,149 [143 - 159],83.33% [82.58% - 84.85%],66,51,96,04-14-2021,projected
12,AZ- PHOENIX,82.51,418,401,448,81.87,83.66,418 [401 - 448],82.51% [81.87% - 83.66%],190,142,277,04-14-2021,projected
14,AZ- SUN CITY,81.36,23,22,25,80.99,81.85,23 [22 - 25],81.36% [80.99% - 81.85%],11,8,15,04-14-2021,projected
15,AZ- TUCSON,82.5,139,133,149,81.86,83.68,139 [133 - 149],82.5% [81.86% - 83.68%],63,47,93,04-14-2021,projected
16,AR- FORT SMITH,80.0,0,0,5,80.0,80.31,0 [0 - 5],80.0% [80.0% - 80.31%],0,0,4,04-14-2021,projected
18,AR- JONESBORO,80.66,14,14,16,80.55,81.22,14 [14 - 16],80.66% [80.55% - 81.22%],6,5,11,04-14-2021,projected
19,AR- LITTLE ROCK,80.35,49,46,63,80.21,80.61,49 [46 - 63],80.35% [80.21% - 80.61%],20,12,35,04-14-2021,projected
21,AR- SPRINGDALE,81.51,35,34,39,81.51,81.61,35 [34 - 39],81.51% [81.51% - 81.61%],16,16,17,04-14-2021,projected
22,AR- TEXARKANA,80.31,7,6,8,80.0,80.41,7 [6 - 8],80.31% [80.0% - 80.41%],3,0,4,04-14-2021,projected
23,CA- ORANGE CO.,80.86,148,142,161,80.63,81.32,148 [142 - 161],80.86% [80.63% - 81.32%],66,48,101,04-14-2021,projected
25,CA- BAKERSFIELD,80.58,49,47,51,80.41,80.66,49 [47 - 51],80.58% [80.41% - 80.66%],21,15,24,04-14-2021,projected
31,CA- CHICO,81.41,21,20,23,81.41,81.88,21 [20 - 23],81.41% [81.41% - 81.88%],9,9,12,04-14-2021,projected
33,CA- CONTRA COSTA CO.,81.45,67,63,71,81.05,82.0,67 [63 - 71],81.45% [81.05% - 82.0%],29,21,40,04-14-2021,projected
43,CA- FRESNO,81.01,46,43,52,80.79,81.4,46 [43 - 52],81.01% [80.79% - 81.4%],23,18,32,04-14-2021,projected
56,CA- LOS ANGELES,80.54,307,292,329,80.4,80.69,307 [292 - 329],80.54% [80.4% - 80.69%],133,99,172,04-14-2021,projected
58,CA- MODESTO,82.15,79,76,85,81.8,82.79,79 [76 - 85],82.15% [81.8% - 82.79%],37,31,48,04-14-2021,projected
62,CA- NAPA,81.03,14,14,18,81.03,82.06,14 [14 - 18],81.03% [81.03% - 82.06%],6,6,12,04-14-2021,projected
65,CA- ALAMEDA CO.,81.33,98,95,103,81.07,81.75,98 [95 - 103],81.33% [81.07% - 81.75%],45,36,59,04-14-2021,projected
69,CA- PALM SPR/RANCHO MIR.,80.76,21,20,23,80.57,81.04,21 [20 - 23],80.76% [80.57% - 81.04%],8,6,11,04-14-2021,projected
73,CA- REDDING,80.28,7,7,18,80.28,81.76,7 [7 - 18],80.28% [80.28% - 81.76%],3,3,19,04-14-2021,projected
77,CA- SACRAMENTO,82.32,259,249,299,81.88,83.37,259 [249 - 299],82.32% [81.88% - 83.37%],111,90,161,04-14-2021,projected
78,CA- SALINAS,80.38,7,7,8,80.38,80.76,7 [7 - 8],80.38% [80.38% - 80.76%],3,3,6,04-14-2021,projected
79,CA- SAN BERNARDINO,81.25,168,158,182,80.9,81.64,168 [158 - 182],81.25% [80.9% - 81.64%],72,52,95,04-14-2021,projected
80,CA- SAN DIEGO,81.24,197,188,207,80.97,81.52,197 [188 - 207],81.24% [80.97% - 81.52%],87,68,107,04-14-2021,projected
81,CA- SAN FRANCISCO,80.57,66,64,71,80.47,80.73,66 [64 - 71],80.57% [80.47% - 80.73%],29,24,37,04-14-2021,projected
82,CA- SAN JOSE,82.21,145,139,152,81.72,82.91,145 [139 - 152],82.21% [81.72% - 82.91%],67,52,88,04-14-2021,projected
83,CA- SAN LUIS OBISPO,81.32,14,14,15,81.32,81.97,14 [14 - 15],81.32% [81.32% - 81.97%],6,6,9,04-14-2021,projected
85,CA- SAN MATEO CO.,80.67,42,40,46,80.48,80.93,42 [40 - 46],80.67% [80.48% - 80.93%],18,13,25,04-14-2021,projected
86,CA- SANTA BARBARA,81.86,43,40,46,81.35,82.69,43 [40 - 46],81.86% [81.35% - 82.69%],18,13,26,04-14-2021,projected
87,CA- SANTA CRUZ,80.0,0,0,1,80.0,81.11,0 [0 - 1],80.0% [80.0% - 81.11%],0,0,4,04-14-2021,projected
89,CA- SANTA ROSA,80.38,14,13,15,80.38,80.38,14 [13 - 15],80.38% [80.38% - 80.38%],7,7,7,04-14-2021,projected
91,CA- STOCKTON,81.88,42,40,51,81.51,83.39,42 [40 - 51],81.88% [81.51% - 83.39%],20,16,36,04-14-2021,projected
96,CA- VENTURA,80.45,14,14,16,80.45,80.64,14 [14 - 16],80.45% [80.45% - 80.64%],7,7,10,04-14-2021,projected
101,CO- BOULDER,84.84,50,48,53,83.58,86.32,50 [48 - 53],84.84% [83.58% - 86.32%],23,17,30,04-14-2021,projected
102,CO- COLORADO SPRINGS,85.31,127,123,137,84.35,87.92,127 [123 - 137],85.31% [84.35% - 87.92%],55,45,82,04-14-2021,projected
