region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,83.55,204,190,231,82.31,85.53,204 [190 - 231],83.55% [82.31% - 85.53%],300,195,467,10-06-2020
2,AL- DOTHAN,87.3,69,64,79,84.22,91.22,69 [64 - 79],87.3% [84.22% - 91.22%],97,56,149,10-06-2020
5,AL- HUNTSVILLE,83.94,53,49,58,82.34,85.43,53 [49 - 58],83.94% [82.34% - 85.43%],74,44,102,10-06-2020
6,AL- MOBILE,90.26,231,214,276,86.2,101.67,231 [214 - 276],90.26% [86.2% - 101.67%],293,177,619,10-06-2020
7,AL- MONTGOMERY,82.01,21,19,23,81.23,83.43,21 [19 - 23],82.01% [81.23% - 83.43%],31,19,53,10-06-2020
9,AL- TUSCALOOSA,93.93,95,86,118,86.41,107.66,95 [86 - 118],93.93% [86.41% - 107.66%],139,64,276,10-06-2020
11,AZ- MESA,82.73,37,35,40,82.07,83.84,37 [35 - 40],82.73% [82.07% - 83.84%],54,41,76,10-06-2020
12,AZ- PHOENIX,82.72,152,143,171,81.95,84.12,152 [143 - 171],82.72% [81.95% - 84.12%],206,148,312,10-06-2020
14,AZ- SUN CITY,81.11,7,7,7,80.86,81.6,7 [7 - 7],81.11% [80.86% - 81.6%],9,7,13,10-06-2020
15,AZ- TUCSON,81.74,33,30,39,80.87,83.45,33 [30 - 39],81.74% [80.87% - 83.45%],44,22,87,10-06-2020
16,AR- FORT SMITH,86.17,62,57,69,83.51,89.99,62 [57 - 69],86.17% [83.51% - 89.99%],79,45,128,10-06-2020
18,AR- JONESBORO,87.41,49,45,53,84.65,88.96,49 [45 - 53],87.41% [84.65% - 88.96%],67,42,81,10-06-2020
19,AR- LITTLE ROCK,84.64,201,185,224,82.56,87.1,201 [185 - 224],84.64% [82.56% - 87.1%],268,148,410,10-06-2020
21,AR- SPRINGDALE,87.0,51,47,56,84.73,89.65,51 [47 - 56],87.0% [84.73% - 89.65%],74,50,102,10-06-2020
22,AR- TEXARKANA,83.78,28,26,33,81.94,86.84,28 [26 - 33],83.78% [81.94% - 86.84%],37,19,67,10-06-2020
23,CA- ORANGE CO.,81.78,98,93,108,81.25,82.63,98 [93 - 108],81.78% [81.25% - 82.63%],136,96,201,10-06-2020
25,CA- BAKERSFIELD,81.44,31,29,35,81.02,82.07,31 [29 - 35],81.44% [81.02% - 82.07%],52,37,75,10-06-2020
31,CA- CHICO,82.66,14,14,16,82.03,84.38,14 [14 - 16],82.66% [82.03% - 84.38%],17,13,28,10-06-2020
33,CA- CONTRA COSTA CO.,82.6,35,33,38,81.85,83.69,35 [33 - 38],82.6% [81.85% - 83.69%],52,37,74,10-06-2020
43,CA- FRESNO,82.93,44,41,48,82.06,84.2,44 [41 - 48],82.93% [82.06% - 84.2%],67,47,96,10-06-2020
56,CA- LOS ANGELES,82.74,500,473,551,81.87,84.08,500 [473 - 551],82.74% [81.87% - 84.08%],679,465,1011,10-06-2020
58,CA- MODESTO,80.99,14,12,14,80.93,81.4,14 [12 - 14],80.99% [80.93% - 81.4%],17,16,24,10-06-2020
62,CA- NAPA,82.23,7,7,10,82.23,84.64,7 [7 - 10],82.23% [82.23% - 84.64%],13,13,27,10-06-2020
65,CA- ALAMEDA CO.,81.07,21,20,23,80.77,81.51,21 [20 - 23],81.07% [80.77% - 81.51%],36,26,51,10-06-2020
69,CA- PALM SPR/RANCHO MIR.,82.47,21,20,23,81.8,83.61,21 [20 - 23],82.47% [81.8% - 83.61%],26,19,38,10-06-2020
73,CA- REDDING,96.54,146,135,167,89.89,108.84,146 [135 - 167],96.54% [89.89% - 108.84%],179,107,312,10-06-2020
77,CA- SACRAMENTO,81.25,39,35,46,80.79,82.05,39 [35 - 46],81.25% [80.79% - 82.05%],60,38,98,10-06-2020
78,CA- SALINAS,83.4,14,14,16,82.4,84.41,14 [14 - 16],83.4% [82.4% - 84.41%],27,19,35,10-06-2020
79,CA- SAN BERNARDINO,84.67,200,190,218,83.32,86.66,200 [190 - 218],84.67% [83.32% - 86.66%],270,192,385,10-06-2020
80,CA- SAN DIEGO,82.9,150,140,164,81.82,84.45,150 [140 - 164],82.9% [81.82% - 84.45%],204,128,313,10-06-2020
81,CA- SAN FRANCISCO,81.04,31,28,35,80.61,81.36,31 [28 - 35],81.04% [80.61% - 81.36%],53,31,69,10-06-2020
82,CA- SAN JOSE,81.26,27,25,31,80.79,82.18,27 [25 - 31],81.26% [80.79% - 82.18%],38,24,66,10-06-2020
83,CA- SAN LUIS OBISPO,83.07,14,13,14,81.54,84.39,14 [13 - 14],83.07% [81.54% - 84.39%],14,7,20,10-06-2020
85,CA- SAN MATEO CO.,80.93,18,17,20,80.63,81.26,18 [17 - 20],80.93% [80.63% - 81.26%],25,17,34,10-06-2020
86,CA- SANTA BARBARA,81.66,14,13,15,81.35,82.38,14 [13 - 15],81.66% [81.35% - 82.38%],16,13,23,10-06-2020
87,CA- SANTA CRUZ,83.06,7,7,8,82.23,84.46,7 [7 - 8],83.06% [82.23% - 84.46%],11,8,16,10-06-2020
89,CA- SANTA ROSA,81.99,27,25,30,81.45,82.74,27 [25 - 30],81.99% [81.45% - 82.74%],37,27,51,10-06-2020
91,CA- STOCKTON,80.94,7,7,7,80.56,81.32,7 [7 - 7],80.94% [80.56% - 81.32%],10,6,14,10-06-2020
96,CA- VENTURA,81.84,21,20,23,81.34,82.61,21 [20 - 23],81.84% [81.34% - 82.61%],29,21,41,10-06-2020
101,CO- BOULDER,85.89,19,17,22,82.53,90.53,19 [17 - 22],85.89% [82.53% - 90.53%],28,12,50,10-06-2020
102,CO- COLORADO SPRINGS,85.89,48,44,62,83.0,95.85,48 [44 - 62],85.89% [83.0% - 95.85%],61,31,164,10-06-2020
103,CO- DENVER,95.49,589,548,668,88.96,107.72,589 [548 - 668],95.49% [88.96% - 107.72%],740,428,1324,10-06-2020
104,CO- FORT COLLINS,91.89,62,58,70,87.2,100.66,62 [58 - 70],91.89% [87.2% - 100.66%],76,46,132,10-06-2020
