region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,87.39,279,275,292,86.93,87.82,279 [275 - 292],87.39% [86.93% - 87.82%],624,585,660,09-22-2020
2,AL- DOTHAN,89.34,56,55,58,88.51,89.71,56 [55 - 58],89.34% [88.51% - 89.71%],124,113,129,09-22-2020
5,AL- HUNTSVILLE,87.98,70,70,72,87.61,88.14,70 [70 - 72],87.98% [87.61% - 88.14%],150,143,153,09-22-2020
6,AL- MOBILE,82.63,28,28,28,82.56,82.8,28 [28 - 28],82.63% [82.56% - 82.8%],75,73,80,09-22-2020
7,AL- MONTGOMERY,86.73,39,38,42,86.4,87.5,39 [38 - 42],86.73% [86.4% - 87.5%],104,99,116,09-22-2020
9,AL- TUSCALOOSA,91.52,49,49,52,90.82,92.83,49 [49 - 52],91.52% [90.82% - 92.83%],115,108,128,09-22-2020
11,AZ- MESA,87.22,56,55,59,86.52,87.98,56 [55 - 59],87.22% [86.52% - 87.98%],143,129,158,09-22-2020
12,AZ- PHOENIX,85.03,162,156,170,84.5,85.54,162 [156 - 170],85.03% [84.5% - 85.54%],381,341,420,09-22-2020
14,AZ- SUN CITY,82.96,7,7,8,82.72,83.33,7 [7 - 8],82.96% [82.72% - 83.33%],24,22,27,09-22-2020
15,AZ- TUCSON,92.52,133,129,144,90.46,95.13,133 [129 - 144],92.52% [90.46% - 95.13%],316,264,382,09-22-2020
16,AR- FORT SMITH,87.81,52,52,54,87.49,89.29,52 [52 - 54],87.81% [87.49% - 89.29%],100,96,119,09-22-2020
18,AR- JONESBORO,91.95,56,55,59,89.51,93.27,56 [55 - 59],91.95% [89.51% - 93.27%],108,86,120,09-22-2020
