region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,84.5,196,180,245,82.29,89.96,196 [180 - 245],84.5% [82.29% - 89.96%],380,193,841,10-06-2020
2,AL- DOTHAN,89.56,63,57,83,84.82,102.89,63 [57 - 83],89.56% [84.82% - 102.89%],127,64,304,10-06-2020
5,AL- HUNTSVILLE,84.95,49,46,59,82.55,89.68,49 [46 - 59],84.95% [82.55% - 89.68%],93,48,182,10-06-2020
6,AL- MOBILE,97.05,234,211,316,86.97,130.26,234 [211 - 316],97.05% [86.97% - 130.26%],487,199,1436,10-06-2020
7,AL- MONTGOMERY,82.78,21,19,25,80.91,85.37,21 [19 - 25],82.78% [80.91% - 85.37%],43,14,83,10-06-2020
9,AL- TUSCALOOSA,97.13,77,67,115,83.71,139.32,77 [67 - 115],97.13% [83.71% - 139.32%],171,37,592,10-06-2020
11,AZ- MESA,83.23,35,32,41,81.77,86.26,35 [32 - 41],83.23% [81.77% - 86.26%],64,35,124,10-06-2020
12,AZ- PHOENIX,84.12,161,147,202,81.74,89.58,161 [147 - 202],84.12% [81.74% - 89.58%],312,132,726,10-06-2020
14,AZ- SUN CITY,81.36,7,6,8,80.74,82.47,7 [6 - 8],81.36% [80.74% - 82.47%],11,6,20,10-06-2020
15,AZ- TUCSON,82.22,35,31,48,80.48,88.24,35 [31 - 48],82.22% [80.48% - 88.24%],56,12,208,10-06-2020
16,AR- FORT SMITH,90.38,75,69,92,84.76,105.68,75 [69 - 92],90.38% [84.76% - 105.68%],133,61,329,10-06-2020
18,AR- JONESBORO,90.29,49,45,59,83.87,99.47,49 [45 - 59],90.29% [83.87% - 99.47%],93,35,176,10-06-2020
19,AR- LITTLE ROCK,87.5,229,207,278,82.93,95.92,229 [207 - 278],87.5% [82.93% - 95.92%],433,169,919,10-06-2020
21,AR- SPRINGDALE,89.93,56,51,65,84.26,98.73,56 [51 - 65],89.93% [84.26% - 98.73%],105,45,198,10-06-2020
22,AR- TEXARKANA,86.63,36,31,44,82.04,96.63,36 [31 - 44],86.63% [82.04% - 96.63%],65,20,163,10-06-2020
23,CA- ORANGE CO.,82.42,98,91,122,81.28,85.5,98 [91 - 122],82.42% [81.28% - 85.5%],185,98,421,10-06-2020
25,CA- BAKERSFIELD,81.6,28,26,33,80.8,82.9,28 [26 - 33],81.6% [80.8% - 82.9%],58,29,105,10-06-2020
31,CA- CHICO,87.34,29,26,35,83.59,97.19,29 [26 - 35],87.34% [83.59% - 97.19%],47,23,110,10-06-2020
33,CA- CONTRA COSTA CO.,83.39,35,32,42,81.7,87.04,35 [32 - 42],83.39% [81.7% - 87.04%],68,34,141,10-06-2020
43,CA- FRESNO,82.93,32,29,41,81.8,86.75,32 [29 - 41],82.93% [81.8% - 86.75%],67,41,154,10-06-2020
56,CA- LOS ANGELES,84.33,586,540,708,82.14,89.55,586 [540 - 708],84.33% [82.14% - 89.55%],1074,531,2369,10-06-2020
58,CA- MODESTO,80.76,4,3,5,80.12,81.57,4 [3 - 5],80.76% [80.12% - 81.57%],13,2,27,10-06-2020
62,CA- NAPA,83.26,7,7,12,83.26,89.28,7 [7 - 12],83.26% [83.26% - 89.28%],19,19,54,10-06-2020
65,CA- ALAMEDA CO.,81.24,21,20,24,80.65,81.98,21 [20 - 24],81.24% [80.65% - 81.98%],42,22,67,10-06-2020
69,CA- PALM SPR/RANCHO MIR.,84.08,21,20,26,82.18,88.55,21 [20 - 26],84.08% [82.18% - 88.55%],43,23,90,10-06-2020
73,CA- REDDING,120.2,219,201,276,100.79,182.03,219 [201 - 276],120.2% [100.79% - 182.03%],435,225,1104,10-06-2020
77,CA- SACRAMENTO,81.44,37,33,56,80.56,85.48,37 [33 - 56],81.44% [80.56% - 85.48%],69,27,262,10-06-2020
78,CA- SALINAS,83.78,14,13,16,82.14,86.31,14 [13 - 16],83.78% [82.14% - 86.31%],30,17,50,10-06-2020
79,CA- SAN BERNARDINO,87.54,236,219,282,83.87,95.77,236 [219 - 282],87.54% [83.87% - 95.77%],436,224,912,10-06-2020
80,CA- SAN DIEGO,83.97,152,139,183,81.79,88.72,152 [139 - 183],83.97% [81.79% - 88.72%],279,126,613,10-06-2020
81,CA- SAN FRANCISCO,81.04,28,26,35,80.53,82.39,28 [26 - 35],81.04% [80.53% - 82.39%],53,27,121,10-06-2020
82,CA- SAN JOSE,81.29,21,19,26,80.66,83.24,21 [19 - 26],81.29% [80.66% - 83.24%],39,20,98,10-06-2020
