HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Last Update
1,AL- BIRMINGHAM,82,187,167,211,78.72,85.28,04-27-2020
2,AL- DOTHAN,80,0,0,0,76.8,83.2,04-27-2020
5,AL- HUNTSVILLE,81,19,18,25,77.76,84.24,04-27-2020
6,AL- MOBILE,81,46,43,51,77.76,84.24,04-27-2020
7,AL- MONTGOMERY,80,7,7,12,76.8,83.2,04-27-2020
9,AL- TUSCALOOSA,81,8,8,10,77.76,84.24,04-27-2020
11,AZ- MESA,84,80,73,89,80.64,87.36,04-27-2020
12,AZ- PHOENIX,82,185,172,209,78.72,85.28,04-27-2020
14,AZ- SUN CITY,81,10,9,11,77.76,84.24,04-27-2020
15,AZ- TUCSON,81,34,31,38,77.76,84.24,04-27-2020
16,AR- FORT SMITH,80,0,0,0,76.8,83.2,04-27-2020
18,AR- JONESBORO,80,0,0,1,76.8,83.2,04-27-2020
19,AR- LITTLE ROCK,81,87,79,95,77.76,84.24,04-27-2020
21,AR- SPRINGDALE,80,4,3,6,76.8,83.2,04-27-2020
22,AR- TEXARKANA,80,0,0,0,76.8,83.2,04-27-2020
23,CA- ORANGE CO.,83,285,262,317,79.68,86.32,04-27-2020
25,CA- BAKERSFIELD,81,42,39,48,77.76,84.24,04-27-2020
31,CA- CHICO,81,7,6,8,77.76,84.24,04-27-2020
33,CA- CONTRA COSTA CO.,92,238,219,263,88.32,95.68,04-27-2020
43,CA- FRESNO,82,49,44,53,78.72,85.28,04-27-2020
56,CA- LOS ANGELES,83,859,790,952,79.68,86.32,04-27-2020
58,CA- MODESTO,85,94,86,106,81.6,88.4,04-27-2020
62,CA- NAPA,87,42,38,44,83.52,90.48,04-27-2020
65,CA- ALAMEDA CO.,91,375,346,413,87.36,94.64,04-27-2020
69,CA- PALM SPR/RANCHO MIR.,82,21,19,24,78.72,85.28,04-27-2020
73,CA- REDDING,82,21,19,23,78.72,85.28,04-27-2020
77,CA- SACRAMENTO,86,328,301,367,82.56,89.44,04-27-2020
78,CA- SALINAS,86,52,48,57,82.56,89.44,04-27-2020
79,CA- SAN BERNARDINO,84,236,217,262,80.64,87.36,04-27-2020
80,CA- SAN DIEGO,85,387,355,429,81.6,88.4,04-27-2020
81,CA- SAN FRANCISCO,86,333,307,368,82.56,89.44,04-27-2020
82,CA- SAN JOSE,94,451,417,497,90.24,97.76,04-27-2020
83,CA- SAN LUIS OBISPO,85,21,20,24,81.6,88.4,04-27-2020
85,CA- SAN MATEO CO.,88,215,199,236,84.48,91.52,04-27-2020
86,CA- SANTA BARBARA,84,35,33,39,80.64,87.36,04-27-2020
87,CA- SANTA CRUZ,95,54,50,59,91.2,98.8,04-27-2020
89,CA- SANTA ROSA,84,84,78,94,80.64,87.36,04-27-2020
91,CA- STOCKTON,89,94,86,104,85.44,92.56,04-27-2020
96,CA- VENTURA,84,71,66,79,80.64,87.36,04-27-2020
101,CO- BOULDER,88,36,33,40,84.48,91.52,04-27-2020
102,CO- COLORADO SPRINGS,85,57,53,65,81.6,88.4,04-27-2020
103,CO- DENVER,87,375,348,421,83.52,90.48,04-27-2020
104,CO- FORT COLLINS,84,28,26,31,80.64,87.36,04-27-2020
105,CO- GRAND JUNCTION,89,70,65,78,85.44,92.56,04-27-2020
106,CO- GREELEY,84,34,31,38,80.64,87.36,04-27-2020
107,CO- PUEBLO,80,7,6,8,76.8,83.2,04-27-2020
110,CT- HARTFORD,87,239,221,267,83.52,90.48,04-27-2020
111,CT- NEW HAVEN,92,483,444,530,88.32,95.68,04-27-2020
112,DE- WILMINGTON,85,96,87,106,81.6,88.4,04-27-2020
113,DC- WASHINGTON,89,496,451,553,85.44,92.56,04-27-2020
115,FL- BRADENTON,83,21,20,24,79.68,86.32,04-27-2020
116,FL- CLEARWATER,82,35,33,39,78.72,85.28,04-27-2020
118,FL- FORT LAUDERDALE,83,328,301,364,79.68,86.32,04-27-2020
119,FL- FORT MYERS,82,110,101,123,78.72,85.28,04-27-2020
120,FL- GAINESVILLE,81,32,29,36,77.76,84.24,04-27-2020
122,FL- HUDSON,82,23,22,26,78.72,85.28,04-27-2020
123,FL- JACKSONVILLE,81,86,79,99,77.76,84.24,04-27-2020
124,FL- LAKELAND,82,26,24,29,78.72,85.28,04-27-2020
127,FL- MIAMI,83,421,386,464,79.68,86.32,04-27-2020
129,FL- OCALA,82,28,27,31,78.72,85.28,04-27-2020
130,FL- ORLANDO,82,246,224,274,78.72,85.28,04-27-2020
131,FL- ORMOND BEACH,81,28,26,30,77.76,84.24,04-27-2020
133,FL- PANAMA CITY,80,0,0,1,76.8,83.2,04-27-2020
134,FL- PENSACOLA,81,29,26,34,77.76,84.24,04-27-2020
137,FL- SARASOTA,82,27,25,30,78.72,85.28,04-27-2020
139,FL- ST PETERSBURG,81,28,26,31,77.76,84.24,04-27-2020
140,FL- TALLAHASSEE,80,21,18,28,76.8,83.2,04-27-2020
141,FL- TAMPA,82,104,96,117,78.72,85.28,04-27-2020
142,GA- ALBANY,87,77,72,87,83.52,90.48,04-27-2020
144,GA- ATLANTA,89,1079,991,1201,85.44,92.56,04-27-2020
145,GA- AUGUSTA,81,35,30,38,77.76,84.24,04-27-2020
146,GA- COLUMBUS,81,14,14,20,77.76,84.24,04-27-2020
147,GA- MACON,81,28,24,32,77.76,84.24,04-27-2020
148,GA- ROME,88,56,50,60,84.48,91.52,04-27-2020
149,GA- SAVANNAH,81,28,25,31,77.76,84.24,04-27-2020
154,IL- AURORA,89,42,39,46,85.44,92.56,04-27-2020
155,IL- BLUE ISLAND,84,112,103,124,80.64,87.36,04-27-2020
156,IL- CHICAGO,84,384,354,424,80.64,87.36,04-27-2020
158,IL- ELGIN,90,106,97,117,86.4,93.6,04-27-2020
161,IL- EVANSTON,86,151,139,167,82.56,89.44,04-27-2020
163,IL- HINSDALE,86,70,64,77,82.56,89.44,04-27-2020
164,IL- JOLIET,87,96,89,105,83.52,90.48,04-27-2020
166,IL- MELROSE PARK,86,199,183,220,82.56,89.44,04-27-2020
170,IL- PEORIA,80,16,13,18,76.8,83.2,04-27-2020
171,IL- ROCKFORD,82,39,35,46,78.72,85.28,04-27-2020
172,IL- SPRINGFIELD,80,7,6,8,76.8,83.2,04-27-2020
173,IL- URBANA,80,4,3,5,76.8,83.2,04-27-2020
175,IL- BLOOMINGTON,83,7,6,8,79.68,86.32,04-27-2020
179,IN- EVANSVILLE,80,0,0,1,76.8,83.2,04-27-2020
180,IN- FORT WAYNE,80,7,6,8,76.8,83.2,04-27-2020
181,IN- GARY,83,48,44,52,79.68,86.32,04-27-2020
183,IN- INDIANAPOLIS,82,128,115,145,78.72,85.28,04-27-2020
184,IN- LAFAYETTE,81,7,6,7,77.76,84.24,04-27-2020
185,IN- MUNCIE,80,0,0,1,76.8,83.2,04-27-2020
186,IN- MUNSTER,83,33,31,37,79.68,86.32,04-27-2020
187,IN- SOUTH BEND,81,21,19,22,77.76,84.24,04-27-2020
188,IN- TERRE HAUTE,80,0,0,1,76.8,83.2,04-27-2020
191,IA- DAVENPORT,80,3,2,5,76.8,83.2,04-27-2020
192,IA- DES MOINES,80,17,16,22,76.8,83.2,04-27-2020
193,IA- DUBUQUE,81,5,4,6,77.76,84.24,04-27-2020
194,IA- IOWA CITY,81,21,19,24,77.76,84.24,04-27-2020
195,IA- MASON CITY,80,0,0,0,76.8,83.2,04-27-2020
196,IA- SIOUX CITY,80,0,0,1,76.8,83.2,04-27-2020
197,IA- WATERLOO,81,5,4,5,77.76,84.24,04-27-2020
200,KS- TOPEKA,81,14,11,17,77.76,84.24,04-27-2020
201,KS- WICHITA,80,21,18,24,76.8,83.2,04-27-2020
203,KY- COVINGTON,86,72,58,86,82.56,89.44,04-27-2020
204,KY- LEXINGTON,82,140,122,187,78.72,85.28,04-27-2020
205,KY- LOUISVILLE,84,210,194,255,80.64,87.36,04-27-2020
207,KY- OWENSBORO,80,0,0,7,76.8,83.2,04-27-2020
208,KY- PADUCAH,80,0,0,0,76.8,83.2,04-27-2020
209,LA- ALEXANDRIA,80,4,3,4,76.8,83.2,04-27-2020
