HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Last Update
332,OH- KETTERING,84.38,47,41,76,81.0,87.76,05-05-2020
334,OH- TOLEDO,84.22,169,147,265,80.85,87.59,05-05-2020
335,OH- YOUNGSTOWN,84.23,104,91,167,80.86,87.6,05-05-2020
336,OK- LAWTON,84.15,22,18,32,80.78,87.52,05-05-2020
339,OK- OKLAHOMA CITY,89.16,563,497,808,85.59,92.73,05-05-2020
340,OK- TULSA,85.58,253,216,368,82.16,89.0,05-05-2020
341,OR- BEND,84.64,14,12,22,81.25,88.03,05-05-2020
342,OR- EUGENE,83.87,42,37,66,80.52,87.22,05-05-2020
343,OR- MEDFORD,81.89,14,12,26,78.61,85.17,05-05-2020
344,OR- PORTLAND,85.12,259,228,401,81.72,88.52,05-05-2020
345,OR- SALEM,86.83,26,23,41,83.36,90.3,05-05-2020
346,PA- ALLENTOWN,90.53,324,287,468,86.91,94.15,05-05-2020
347,PA- ALTOONA,81.15,5,4,10,77.9,84.4,05-05-2020
350,PA- DANVILLE,81.41,17,14,35,78.15,84.67,05-05-2020
351,PA- ERIE,81.34,28,24,51,78.09,84.59,05-05-2020
352,PA- HARRISBURG,83.92,83,73,137,80.56,87.28,05-05-2020
354,PA- JOHNSTOWN,80.92,2,1,5,77.68,84.16,05-05-2020
355,PA- LANCASTER,86.24,70,62,112,82.79,89.69,05-05-2020
356,PA- PHILADELPHIA,87.72,943,832,1395,84.21,91.23,05-05-2020
357,PA- PITTSBURGH,81.64,183,160,299,78.37,84.91,05-05-2020
358,PA- READING,85.97,79,69,125,82.53,89.41,05-05-2020
359,PA- SAYRE,85.07,20,17,33,81.67,88.47,05-05-2020
360,PA- SCRANTON,87.11,58,51,88,83.63,90.59,05-05-2020
362,PA- WILKES-BARRE,84.96,28,25,46,81.56,88.36,05-05-2020
363,PA- YORK,85.28,39,34,64,81.87,88.69,05-05-2020
365,SC- CHARLESTON,87.08,196,174,266,83.6,90.56,05-05-2020
366,SC- COLUMBIA,92.14,430,385,553,88.45,95.83,05-05-2020
367,SC- FLORENCE,85.08,62,55,85,81.68,88.48,05-05-2020
368,SC- GREENVILLE,87.22,160,142,217,83.73,90.71,05-05-2020
369,SC- SPARTANBURG,85.53,52,46,73,82.11,88.95,05-05-2020
371,SD- SIOUX FALLS,83.63,92,78,170,80.28,86.98,05-05-2020
373,TN- CHATTANOOGA,83.05,61,55,93,79.73,86.37,05-05-2020
374,TN- JACKSON,81.23,11,9,19,77.98,84.48,05-05-2020
375,TN- JOHNSON CITY,81.29,7,6,12,78.04,84.54,05-05-2020
376,TN- KINGSPORT,80.35,4,4,21,77.14,83.56,05-05-2020
377,TN- KNOXVILLE,81.69,63,55,98,78.42,84.96,05-05-2020
379,TN- MEMPHIS,84.23,251,219,381,80.86,87.6,05-05-2020
380,TN- NASHVILLE,87.76,625,551,870,84.25,91.27,05-05-2020
382,TX- ABILENE,80.7,6,5,10,77.47,83.93,05-05-2020
383,TX- AMARILLO,80.61,7,6,14,77.39,83.83,05-05-2020
385,TX- AUSTIN,89.56,304,266,450,85.98,93.14,05-05-2020
386,TX- BEAUMONT,82.19,23,19,39,78.9,85.48,05-05-2020
388,TX- BRYAN,86.59,32,27,50,83.13,90.05,05-05-2020
390,TX- CORPUS CHRISTI,81.03,15,13,28,77.79,84.27,05-05-2020
391,TX- DALLAS,87.08,797,698,1176,83.6,90.56,05-05-2020
393,TX- EL PASO,82.29,54,47,88,79.0,85.58,05-05-2020
394,TX- FORT WORTH,87.1,324,283,480,83.62,90.58,05-05-2020
396,TX- HARLINGEN,81.75,21,18,33,78.48,85.02,05-05-2020
397,TX- HOUSTON,85.49,858,748,1280,82.07,88.91,05-05-2020
399,TX- LONGVIEW,82.52,10,8,19,79.22,85.82,05-05-2020
400,TX- LUBBOCK,81.23,23,20,45,77.98,84.48,05-05-2020
402,TX- MCALLEN,81.62,19,16,31,78.36,84.88,05-05-2020
406,TX- ODESSA,80.92,8,6,16,77.68,84.16,05-05-2020
411,TX- SAN ANGELO,80.65,0,0,2,77.42,83.88,05-05-2020
412,TX- SAN ANTONIO,91.19,746,656,1041,87.54,94.84,05-05-2020
413,TX- TEMPLE,86.3,50,43,77,82.85,89.75,05-05-2020
416,TX- TYLER,83.31,45,39,72,79.98,86.64,05-05-2020
417,TX- VICTORIA,81.3,4,2,9,78.05,84.55,05-05-2020
418,TX- WACO,89.0,44,37,67,85.44,92.56,05-05-2020
420,TX- WICHITA FALLS,81.84,7,6,16,78.57,85.11,05-05-2020
421,UT- OGDEN,87.03,45,40,65,83.55,90.51,05-05-2020
422,UT- PROVO,86.38,48,42,72,82.92,89.84,05-05-2020
423,UT- SALT LAKE CITY,84.69,168,147,245,81.3,88.08,05-05-2020
424,VT- BURLINGTON,88.65,131,115,199,85.1,92.2,05-05-2020
426,VA- ARLINGTON,114.3,973,855,1504,109.73,118.87,05-05-2020
427,VA- CHARLOTTESVILLE,86.88,89,75,148,83.4,90.36,05-05-2020
428,VA- LYNCHBURG,80.0,0,0,16,76.8,83.2,05-05-2020
429,VA- NEWPORT NEWS,94.35,160,141,256,90.58,98.12,05-05-2020
430,VA- NORFOLK,88.73,223,194,371,85.18,92.28,05-05-2020
431,VA- RICHMOND,88.31,378,327,644,84.78,91.84,05-05-2020
432,VA- ROANOKE,80.44,8,5,37,77.22,83.66,05-05-2020
435,VA- WINCHESTER,87.66,64,54,111,84.15,91.17,05-05-2020
437,WA- EVERETT,134.19,438,394,538,128.82,139.56,05-05-2020
438,WA- OLYMPIA,106.92,177,157,241,102.64,111.2,05-05-2020
439,WA- SEATTLE,113.16,1794,1609,2222,108.63,117.69,05-05-2020
440,WA- SPOKANE,88.91,324,285,477,85.35,92.47,05-05-2020
441,WA- TACOMA,121.82,509,455,641,116.95,126.69,05-05-2020
442,WA- YAKIMA,93.86,75,66,109,90.11,97.61,05-05-2020
443,WV- CHARLESTON,80.19,0,0,9,76.98,83.4,05-05-2020
444,WV- HUNTINGTON,80.0,0,0,9,76.8,83.2,05-05-2020
445,WV- MORGANTOWN,80.27,0,0,11,77.06,83.48,05-05-2020
446,WI- APPLETON,83.18,14,12,26,79.85,86.51,05-05-2020
447,WI- GREEN BAY,81.18,14,12,29,77.93,84.43,05-05-2020
448,WI- LA CROSSE,84.51,36,31,55,81.13,87.89,05-05-2020
449,WI- MADISON,86.86,201,177,290,83.39,90.33,05-05-2020
450,WI- MARSHFIELD,81.02,7,6,16,77.78,84.26,05-05-2020
451,WI- MILWAUKEE,86.32,500,441,722,82.87,89.77,05-05-2020
452,WI- NEENAH,84.44,21,18,32,81.06,87.82,05-05-2020
456,WI- WAUSAU,80.5,0,0,3,77.28,83.72,05-05-2020
457,WY- CASPER,82.5,12,10,18,79.2,85.8,05-05-2020
303,NY- NEW YORK,116.68,5668,5090,6934,112.01,121.35,05-05-2020
