HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,81.26,102,91,121,80.26,82.76,102 [91 - 121],81.26% [80.26% - 82.76%],106,22,233,06-30-2020
2,AL- DOTHAN,81.77,21,19,25,80.15,84.14,21 [19 - 25],81.77% [80.15% - 84.14%],23,2,55,06-30-2020
5,AL- HUNTSVILLE,81.48,25,22,31,80.27,83.46,25 [22 - 31],81.48% [80.27% - 83.46%],27,5,65,06-30-2020
6,AL- MOBILE,81.19,28,26,37,80.42,83.19,28 [26 - 37],81.19% [80.42% - 83.19%],33,12,91,06-30-2020
7,AL- MONTGOMERY,81.22,14,13,19,80.13,83.17,14 [13 - 19],81.22% [80.13% - 83.17%],18,2,49,06-30-2020
9,AL- TUSCALOOSA,80.79,7,7,10,80.1,82.81,7 [7 - 10],80.79% [80.1% - 82.81%],7,1,28,06-30-2020
11,AZ- MESA,88.58,168,152,194,82.78,97.17,168 [152 - 194],88.58% [82.78% - 97.17%],169,55,340,06-30-2020
12,AZ- PHOENIX,85.49,413,373,480,81.73,91.25,413 [373 - 480],85.49% [81.73% - 91.25%],415,131,852,06-30-2020
14,AZ- SUN CITY,83.62,28,26,32,81.11,87.16,28 [26 - 32],83.62% [81.11% - 87.16%],29,9,58,06-30-2020
15,AZ- TUCSON,85.62,140,126,165,81.47,92.04,140 [126 - 165],85.62% [81.47% - 92.04%],141,37,304,06-30-2020
16,AR- FORT SMITH,82.22,28,25,30,80.39,83.67,28 [25 - 30],82.22% [80.39% - 83.67%],28,5,47,06-30-2020
18,AR- JONESBORO,81.83,14,13,16,80.22,83.32,14 [13 - 16],81.83% [80.22% - 83.32%],16,2,30,06-30-2020
19,AR- LITTLE ROCK,81.83,102,90,113,80.31,83.08,102 [90 - 113],81.83% [80.31% - 83.08%],105,18,178,06-30-2020
21,AR- SPRINGDALE,84.08,42,38,47,81.04,87.19,42 [38 - 47],84.08% [81.04% - 87.19%],43,11,76,06-30-2020
22,AR- TEXARKANA,82.84,22,20,26,80.71,84.69,22 [20 - 26],82.84% [80.71% - 84.69%],27,7,46,06-30-2020
23,CA- ORANGE CO.,81.33,100,89,128,80.29,83.82,100 [89 - 128],81.33% [80.29% - 83.82%],101,22,292,06-30-2020
25,CA- BAKERSFIELD,80.83,28,25,40,80.11,83.12,28 [25 - 40],80.83% [80.11% - 83.12%],29,4,113,06-30-2020
31,CA- CHICO,81.22,6,5,10,80.0,84.84,6 [5 - 10],81.22% [80.0% - 84.84%],7,0,31,06-30-2020
33,CA- CONTRA COSTA CO.,81.53,28,25,34,80.35,83.39,28 [25 - 34],81.53% [80.35% - 83.39%],30,7,68,06-30-2020
43,CA- FRESNO,81.33,28,25,41,80.13,85.21,28 [25 - 41],81.33% [80.13% - 85.21%],30,3,119,06-30-2020
56,CA- LOS ANGELES,81.17,286,253,369,80.24,83.39,286 [253 - 369],81.17% [80.24% - 83.39%],289,59,841,06-30-2020
