HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,84.18,350,315,433,81.22,90.85,350 [315 - 433],84.18% [81.22% - 90.85%],352,103,916,05-26-2020
2,AL- DOTHAN,81.24,14,12,20,80.08,84.22,14 [12 - 20],81.24% [80.08% - 84.22%],16,1,56,05-26-2020
5,AL- HUNTSVILLE,83.3,59,53,74,81.01,88.72,59 [53 - 74],83.3% [81.01% - 88.72%],62,19,164,05-26-2020
6,AL- MOBILE,83.45,97,89,118,81.3,88.33,97 [89 - 118],83.45% [81.3% - 88.33%],98,37,238,05-26-2020
7,AL- MONTGOMERY,83.33,49,45,64,80.97,89.77,49 [45 - 64],83.33% [80.97% - 89.77%],51,15,151,05-26-2020
9,AL- TUSCALOOSA,83.88,35,32,46,81.0,91.12,35 [32 - 46],83.88% [81.0% - 91.12%],38,10,111,05-26-2020
11,AZ- MESA,87.98,154,143,200,83.69,103.28,154 [143 - 200],87.98% [83.69% - 103.28%],158,73,461,05-26-2020
12,AZ- PHOENIX,85.18,388,357,500,82.38,95.02,388 [357 - 500],85.18% [82.38% - 95.02%],392,180,1138,05-26-2020
14,AZ- SUN CITY,83.33,21,20,29,81.48,89.75,21 [20 - 29],83.33% [81.48% - 89.75%],26,12,79,05-26-2020
15,AZ- TUCSON,83.88,97,89,131,81.55,92.8,97 [89 - 131],83.88% [81.55% - 92.8%],97,39,323,05-26-2020
16,AR- FORT SMITH,80.57,7,7,11,80.08,82.89,7 [7 - 11],80.57% [80.08% - 82.89%],7,1,37,05-26-2020
18,AR- JONESBORO,81.03,7,7,9,80.11,82.43,7 [7 - 9],81.03% [80.11% - 82.43%],9,1,22,05-26-2020
19,AR- LITTLE ROCK,83.49,197,177,230,80.88,87.35,197 [177 - 230],83.49% [80.88% - 87.35%],201,51,424,05-26-2020
21,AR- SPRINGDALE,81.62,14,13,19,80.28,84.16,14 [13 - 19],81.62% [80.28% - 84.16%],17,3,44,05-26-2020
22,AR- TEXARKANA,80.74,2,1,6,80.0,82.96,2 [1 - 6],80.74% [80.0% - 82.96%],7,0,29,05-26-2020
23,CA- ORANGE CO.,90.16,775,694,944,82.9,105.03,775 [694 - 944],90.16% [82.9% - 105.03%],777,222,1915,05-26-2020
25,CA- BAKERSFIELD,84.15,148,132,188,81.08,91.2,148 [132 - 188],84.15% [81.08% - 91.2%],150,39,405,05-26-2020
31,CA- CHICO,87.35,43,38,54,81.25,98.91,43 [38 - 54],87.35% [81.25% - 98.91%],47,8,121,05-26-2020
33,CA- CONTRA COSTA CO.,104.19,481,434,558,87.69,129.63,481 [434 - 558],104.19% [87.69% - 129.63%],484,154,994,05-26-2020
43,CA- FRESNO,87.48,167,150,212,81.84,99.93,167 [150 - 212],87.48% [81.84% - 99.93%],170,42,455,05-26-2020
56,CA- LOS ANGELES,87.85,2264,2026,2756,82.4,98.73,2264 [2026 - 2756],87.85% [82.4% - 98.73%],1947,595,4646,05-26-2020
58,CA- MODESTO,96.13,274,245,328,84.48,117.7,274 [245 - 328],96.13% [84.48% - 117.7%],277,77,648,05-26-2020
62,CA- NAPA,95.76,90,81,106,84.47,114.54,90 [81 - 106],95.76% [84.47% - 114.54%],91,26,201,05-26-2020
65,CA- ALAMEDA CO.,101.19,712,641,824,86.84,123.06,712 [641 - 824],101.19% [86.84% - 123.06%],715,231,1455,05-26-2020
69,CA- PALM SPR/RANCHO MIR.,87.11,70,63,87,81.99,97.76,70 [63 - 87],87.11% [81.99% - 97.76%],74,21,187,05-26-2020
73,CA- REDDING,88.53,90,81,106,82.13,98.85,90 [81 - 106],88.53% [82.13% - 98.85%],92,23,204,05-26-2020
77,CA- SACRAMENTO,98.68,890,800,1054,85.66,122.2,890 [800 - 1054],98.68% [85.66% - 122.2%],893,271,2019,05-26-2020
78,CA- SALINAS,97.51,134,121,160,85.04,120.23,134 [121 - 160],97.51% [85.04% - 120.23%],138,40,319,05-26-2020
79,CA- SAN BERNARDINO,92.1,695,622,853,83.42,110.27,695 [622 - 853],92.1% [83.42% - 110.27%],699,198,1750,05-26-2020
80,CA- SAN DIEGO,93.2,1061,952,1271,84.07,110.64,1061 [952 - 1271],93.2% [84.07% - 110.64%],928,286,2155,05-26-2020
