HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,81.17,97,86,114,80.24,82.52,97 [86 - 114],81.17% [80.24% - 82.52%],99,20,213,06-30-2020
2,AL- DOTHAN,81.62,18,16,23,80.15,83.92,18 [16 - 23],81.62% [80.15% - 83.92%],21,2,52,06-30-2020
5,AL- HUNTSVILLE,81.39,21,19,26,80.21,83.09,21 [19 - 26],81.39% [80.21% - 83.09%],26,4,58,06-30-2020
6,AL- MOBILE,81.19,28,26,36,80.42,83.01,28 [26 - 36],81.19% [80.42% - 83.01%],33,12,86,06-30-2020
7,AL- MONTGOMERY,81.17,14,13,18,80.13,82.85,14 [13 - 18],81.17% [80.13% - 82.85%],18,2,44,06-30-2020
9,AL- TUSCALOOSA,80.76,6,6,9,80.1,82.61,6 [6 - 9],80.76% [80.1% - 82.61%],7,1,26,06-30-2020
11,AZ- MESA,88.16,158,143,181,82.73,95.76,158 [143 - 181],88.16% [82.73% - 95.76%],161,54,312,06-30-2020
12,AZ- PHOENIX,85.27,396,357,454,81.72,90.27,396 [357 - 454],85.27% [81.72% - 90.27%],398,130,778,06-30-2020
14,AZ- SUN CITY,83.44,24,22,28,81.11,86.54,24 [22 - 28],83.44% [81.11% - 86.54%],27,9,53,06-30-2020
15,AZ- TUCSON,85.56,138,124,158,81.47,90.9,138 [124 - 158],85.56% [81.47% - 90.9%],140,37,275,06-30-2020
16,AR- FORT SMITH,82.22,28,25,30,80.47,83.36,28 [25 - 30],82.22% [80.47% - 83.36%],28,6,43,06-30-2020
18,AR- JONESBORO,81.75,14,13,16,80.22,82.99,14 [13 - 16],81.75% [80.22% - 82.99%],15,2,27,06-30-2020
19,AR- LITTLE ROCK,81.59,87,77,97,80.29,82.7,87 [77 - 97],81.59% [80.29% - 82.7%],91,17,156,06-30-2020
21,AR- SPRINGDALE,83.88,37,33,42,81.04,86.53,37 [33 - 42],83.88% [81.04% - 86.53%],40,11,69,06-30-2020
22,AR- TEXARKANA,82.83,21,20,24,80.71,84.39,21 [20 - 24],82.83% [80.71% - 84.39%],27,7,43,06-30-2020
23,CA- ORANGE CO.,81.25,91,81,117,80.26,83.41,91 [81 - 117],81.25% [80.26% - 83.41%],95,20,261,06-30-2020
25,CA- BAKERSFIELD,80.82,28,25,39,80.11,82.93,28 [25 - 39],80.82% [80.11% - 82.93%],29,4,106,06-30-2020
31,CA- CHICO,81.01,0,0,4,80.0,84.38,0 [0 - 4],81.01% [80.0% - 84.38%],6,0,28,06-30-2020
33,CA- CONTRA COSTA CO.,81.32,21,19,27,80.3,82.9,21 [19 - 27],81.32% [80.3% - 82.9%],26,6,58,06-30-2020
43,CA- FRESNO,81.28,28,25,40,80.13,84.99,28 [25 - 40],81.28% [80.13% - 84.99%],29,3,114,06-30-2020
56,CA- LOS ANGELES,81.09,268,237,341,80.22,83.03,268 [237 - 341],81.09% [80.22% - 83.03%],270,54,751,06-30-2020
58,CA- MODESTO,81.45,21,19,28,80.29,83.96,21 [19 - 28],81.45% [80.29% - 83.96%],24,5,68,06-30-2020
62,CA- NAPA,81.1,0,0,2,80.0,83.09,0 [0 - 2],81.1% [80.0% - 83.09%],6,0,18,06-30-2020
65,CA- ALAMEDA CO.,81.13,35,32,43,80.27,82.52,35 [32 - 43],81.13% [80.27% - 82.52%],38,9,85,06-30-2020
69,CA- PALM SPR/RANCHO MIR.,80.92,7,7,10,80.19,82.56,7 [7 - 10],80.92% [80.19% - 82.56%],9,2,27,06-30-2020
73,CA- REDDING,80.63,4,3,7,80.0,82.31,4 [3 - 7],80.63% [80.0% - 82.31%],6,0,25,06-30-2020
77,CA- SACRAMENTO,81.51,68,61,83,80.29,83.6,68 [61 - 83],81.51% [80.29% - 83.6%],72,14,172,06-30-2020
78,CA- SALINAS,81.41,7,7,10,80.13,83.4,7 [7 - 10],81.41% [80.13% - 83.4%],11,1,27,06-30-2020
79,CA- SAN BERNARDINO,81.59,89,79,114,80.33,84.46,89 [79 - 114],81.59% [80.33% - 84.46%],92,19,258,06-30-2020
80,CA- SAN DIEGO,81.5,101,90,128,80.3,84.0,101 [90 - 128],81.5% [80.3% - 84.0%],105,21,281,06-30-2020
81,CA- SAN FRANCISCO,80.67,31,28,37,80.16,81.48,31 [28 - 37],80.67% [80.16% - 81.48%],33,8,75,06-30-2020
82,CA- SAN JOSE,81.38,38,34,46,80.3,83.04,38 [34 - 46],81.38% [80.3% - 83.04%],41,9,92,06-30-2020
83,CA- SAN LUIS OBISPO,81.39,0,0,2,80.22,83.95,0 [0 - 2],81.39% [80.22% - 83.95%],6,1,18,06-30-2020
85,CA- SAN MATEO CO.,80.75,16,14,20,80.15,81.63,16 [14 - 20],80.75% [80.15% - 81.63%],20,4,44,06-30-2020
86,CA- SANTA BARBARA,81.28,7,7,11,80.1,83.62,7 [7 - 11],81.28% [80.1% - 83.62%],12,1,35,06-30-2020
87,CA- SANTA CRUZ,82.03,7,7,8,80.28,84.46,7 [7 - 8],82.03% [80.28% - 84.46%],7,1,16,06-30-2020
89,CA- SANTA ROSA,80.63,7,7,10,80.16,81.45,7 [7 - 10],80.63% [80.16% - 81.45%],11,3,27,06-30-2020
91,CA- STOCKTON,81.58,14,13,18,80.19,83.67,14 [13 - 18],81.58% [80.19% - 83.67%],16,2,39,06-30-2020
96,CA- VENTURA,81.48,21,19,27,80.25,84.2,21 [19 - 27],81.48% [80.25% - 84.2%],23,4,66,06-30-2020
101,CO- BOULDER,82.57,7,7,9,80.84,84.84,7 [7 - 9],82.57% [80.84% - 84.84%],12,4,23,06-30-2020
102,CO- COLORADO SPRINGS,82.63,23,21,30,80.87,86.67,23 [21 - 30],82.63% [80.87% - 86.67%],27,9,69,06-30-2020
103,CO- DENVER,82.13,98,89,116,80.77,84.4,98 [89 - 116],82.13% [80.77% - 84.4%],101,37,210,06-30-2020
104,CO- FORT COLLINS,82.61,14,13,17,80.63,85.48,14 [13 - 17],82.61% [80.63% - 85.48%],16,4,35,06-30-2020
