HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,80.97,79,70,93,80.21,82.07,79 [70 - 93],80.97% [80.21% - 82.07%],81,18,175,06-30-2020
2,AL- DOTHAN,81.56,14,13,19,80.15,83.69,14 [13 - 19],81.56% [80.15% - 83.69%],20,2,49,06-30-2020
5,AL- HUNTSVILLE,81.27,21,19,25,80.11,82.61,21 [19 - 25],81.27% [80.11% - 82.61%],23,2,49,06-30-2020
6,AL- MOBILE,81.0,28,26,34,80.32,82.56,28 [26 - 34],81.0% [80.32% - 82.56%],28,9,73,06-30-2020
7,AL- MONTGOMERY,80.95,14,13,17,80.13,82.33,14 [13 - 17],80.95% [80.13% - 82.33%],14,2,36,06-30-2020
9,AL- TUSCALOOSA,80.59,0,0,3,80.1,82.1,0 [0 - 3],80.59% [80.1% - 82.1%],5,1,21,06-30-2020
11,AZ- MESA,86.86,132,121,151,82.53,93.38,132 [121 - 151],86.86% [82.53% - 93.38%],135,50,265,06-30-2020
12,AZ- PHOENIX,84.47,335,304,382,81.6,88.71,335 [304 - 382],84.47% [81.6% - 88.71%],338,121,660,06-30-2020
14,AZ- SUN CITY,82.89,21,20,24,80.99,85.56,21 [20 - 24],82.89% [80.99% - 85.56%],23,8,45,06-30-2020
15,AZ- TUCSON,84.77,116,105,133,81.43,89.35,116 [105 - 133],84.77% [81.43% - 89.35%],120,36,236,06-30-2020
16,AR- FORT SMITH,81.83,21,19,23,80.47,82.65,21 [19 - 23],81.83% [80.47% - 82.65%],23,6,34,06-30-2020
18,AR- JONESBORO,81.43,7,7,9,80.22,82.54,7 [7 - 9],81.43% [80.22% - 82.54%],12,2,23,06-30-2020
19,AR- LITTLE ROCK,81.15,64,57,72,80.28,82.13,64 [57 - 72],81.15% [80.28% - 82.13%],66,16,123,06-30-2020
21,AR- SPRINGDALE,83.23,30,27,34,81.04,85.2,30 [27 - 34],83.23% [81.04% - 85.2%],34,11,55,06-30-2020
22,AR- TEXARKANA,82.47,21,20,23,80.71,83.57,21 [20 - 23],82.47% [80.71% - 83.57%],24,7,35,06-30-2020
23,CA- ORANGE CO.,81.04,76,68,96,80.22,82.71,76 [68 - 96],81.04% [80.22% - 82.71%],79,17,207,06-30-2020
25,CA- BAKERSFIELD,80.75,25,22,34,80.08,82.43,25 [22 - 34],80.75% [80.08% - 82.43%],26,3,88,06-30-2020
31,CA- CHICO,81.01,0,0,3,80.0,83.59,0 [0 - 3],81.01% [80.0% - 83.59%],6,0,23,06-30-2020
33,CA- CONTRA COSTA CO.,81.07,20,18,23,80.25,82.15,20 [18 - 23],81.07% [80.25% - 82.15%],21,5,43,06-30-2020
43,CA- FRESNO,81.2,21,19,32,80.04,84.2,21 [19 - 32],81.2% [80.04% - 84.2%],27,1,96,06-30-2020
56,CA- LOS ANGELES,80.9,220,194,276,80.18,82.4,220 [194 - 276],80.9% [80.18% - 82.4%],223,45,596,06-30-2020
58,CA- MODESTO,81.21,17,15,22,80.23,83.03,17 [15 - 22],81.21% [80.23% - 83.03%],20,4,52,06-30-2020
62,CA- NAPA,81.02,0,0,2,80.0,82.23,0 [0 - 2],81.02% [80.0% - 82.23%],5,0,13,06-30-2020
65,CA- ALAMEDA CO.,80.91,27,24,32,80.21,81.86,27 [24 - 32],80.91% [80.21% - 81.86%],30,7,63,06-30-2020
69,CA- PALM SPR/RANCHO MIR.,80.78,7,7,9,80.09,81.99,7 [7 - 9],80.78% [80.09% - 81.99%],8,1,21,06-30-2020
73,CA- REDDING,80.55,0,0,3,80.0,81.85,0 [0 - 3],80.55% [80.0% - 81.85%],5,0,20,06-30-2020
77,CA- SACRAMENTO,81.23,56,50,67,80.23,82.72,56 [50 - 67],81.23% [80.23% - 82.72%],58,11,130,06-30-2020
78,CA- SALINAS,81.06,7,7,9,80.13,82.52,7 [7 - 9],81.06% [80.13% - 82.52%],8,1,20,06-30-2020
79,CA- SAN BERNARDINO,81.36,74,66,93,80.26,83.56,74 [66 - 93],81.36% [80.26% - 83.56%],78,15,206,06-30-2020
80,CA- SAN DIEGO,81.24,84,74,104,80.26,83.14,84 [74 - 104],81.24% [80.26% - 83.14%],86,18,221,06-30-2020
81,CA- SAN FRANCISCO,80.55,24,21,28,80.12,81.08,24 [21 - 28],80.55% [80.12% - 81.08%],28,6,55,06-30-2020
82,CA- SAN JOSE,81.12,31,28,36,80.23,82.21,31 [28 - 36],81.12% [80.23% - 82.21%],33,7,67,06-30-2020
83,CA- SAN LUIS OBISPO,81.05,0,0,2,80.0,83.07,0 [0 - 2],81.05% [80.0% - 83.07%],4,0,14,06-30-2020
85,CA- SAN MATEO CO.,80.6,14,13,17,80.11,81.19,14 [13 - 17],80.6% [80.11% - 81.19%],16,3,32,06-30-2020
86,CA- SANTA BARBARA,81.05,7,7,10,80.1,82.9,7 [7 - 10],81.05% [80.1% - 82.9%],10,1,28,06-30-2020
87,CA- SANTA CRUZ,81.52,0,0,1,80.28,83.34,0 [0 - 1],81.52% [80.28% - 83.34%],5,1,12,06-30-2020
89,CA- SANTA ROSA,80.53,7,7,9,80.05,81.07,7 [7 - 9],80.53% [80.05% - 81.07%],9,1,20,06-30-2020
91,CA- STOCKTON,81.32,14,13,16,80.19,82.63,14 [13 - 16],81.32% [80.19% - 82.63%],14,2,28,06-30-2020
96,CA- VENTURA,81.23,14,13,19,80.19,83.31,14 [13 - 19],81.23% [80.19% - 83.31%],19,3,52,06-30-2020
101,CO- BOULDER,81.99,7,7,8,80.84,83.37,7 [7 - 8],81.99% [80.84% - 83.37%],9,4,16,06-30-2020
102,CO- COLORADO SPRINGS,82.12,19,18,23,80.77,84.64,19 [18 - 23],82.12% [80.77% - 84.64%],21,8,48,06-30-2020
103,CO- DENVER,81.67,78,71,87,80.67,82.99,78 [71 - 87],81.67% [80.67% - 82.99%],79,32,143,06-30-2020
104,CO- FORT COLLINS,82.4,14,13,16,80.63,84.85,14 [13 - 16],82.4% [80.63% - 84.85%],15,4,31,06-30-2020
105,CO- GRAND JUNCTION,80.85,2,2,4,80.25,81.89,2 [2 - 4],80.85% [80.25% - 81.89%],6,2,15,06-30-2020
106,CO- GREELEY,81.2,7,7,9,80.51,82.57,7 [7 - 9],81.2% [80.51% - 82.57%],9,4,20,06-30-2020
107,CO- PUEBLO,80.51,0,0,1,80.13,81.38,0 [0 - 1],80.51% [80.13% - 81.38%],4,1,11,06-30-2020
109,CT- BRIDGEPORT,81.25,21,20,25,80.41,82.95,21 [20 - 25],81.25% [80.41% - 82.95%],21,7,50,06-30-2020
110,CT- HARTFORD,81.47,44,39,61,80.28,84.82,44 [39 - 61],81.47% [80.28% - 84.82%],47,9,157,06-30-2020
111,CT- NEW HAVEN,81.13,39,35,52,80.31,83.3,39 [35 - 52],81.13% [80.31% - 83.3%],43,12,127,06-30-2020
112,DE- WILMINGTON,81.79,30,28,33,80.81,82.58,30 [28 - 33],81.79% [80.81% - 82.58%],33,15,48,06-30-2020
113,DC- WASHINGTON,81.78,95,88,103,80.93,82.64,95 [88 - 103],81.78% [80.93% - 82.64%],97,51,145,06-30-2020
115,FL- BRADENTON,85.9,35,31,44,80.85,94.1,35 [31 - 44],85.9% [80.85% - 94.1%],41,6,100,06-30-2020
116,FL- CLEARWATER,84.05,63,56,77,80.55,89.59,63 [56 - 77],84.05% [80.55% - 89.59%],66,9,157,06-30-2020
118,FL- FORT LAUDERDALE,84.13,356,313,427,80.63,89.78,356 [313 - 427],84.13% [80.63% - 89.78%],359,55,851,06-30-2020
119,FL- FORT MYERS,84.3,161,142,194,80.58,90.22,161 [142 - 194],84.3% [80.58% - 90.22%],164,22,391,06-30-2020
120,FL- GAINESVILLE,84.08,70,62,86,80.38,89.78,70 [62 - 86],84.08% [80.38% - 89.78%],75,7,180,06-30-2020
122,FL- HUDSON,84.39,54,48,65,80.56,90.3,54 [48 - 65],84.39% [80.56% - 90.3%],55,7,129,06-30-2020
123,FL- JACKSONVILLE,84.4,211,187,251,80.83,89.96,211 [187 - 251],84.4% [80.83% - 89.96%],216,41,489,06-30-2020
124,FL- LAKELAND,85.23,53,47,64,80.66,92.27,53 [47 - 64],85.23% [80.66% - 92.27%],55,7,131,06-30-2020
127,FL- MIAMI,83.82,409,360,490,80.58,89.0,409 [360 - 490],83.82% [80.58% - 89.0%],411,63,970,06-30-2020
129,FL- OCALA,85.45,70,62,85,80.73,92.72,70 [62 - 85],85.45% [80.73% - 92.72%],74,10,174,06-30-2020
130,FL- ORLANDO,84.98,512,449,617,80.71,91.84,512 [449 - 617],84.98% [80.71% - 91.84%],516,74,1227,06-30-2020
131,FL- ORMOND BEACH,83.19,49,44,60,80.48,87.62,49 [44 - 60],83.19% [80.48% - 87.62%],52,8,126,06-30-2020
133,FL- PANAMA CITY,84.78,28,25,35,80.45,92.2,28 [25 - 35],84.78% [80.45% - 92.2%],31,3,81,06-30-2020
134,FL- PENSACOLA,84.11,91,80,111,80.51,89.62,91 [80 - 111],84.11% [80.51% - 89.62%],96,12,226,06-30-2020
137,FL- SARASOTA,83.93,54,47,66,80.42,89.27,54 [47 - 66],83.93% [80.42% - 89.27%],56,6,134,06-30-2020
139,FL- ST PETERSBURG,83.37,49,44,60,80.44,88.01,49 [44 - 60],83.37% [80.44% - 88.01%],53,7,128,06-30-2020
140,FL- TALLAHASSEE,83.25,84,75,100,80.74,87.3,84 [75 - 100],83.25% [80.74% - 87.3%],87,20,197,06-30-2020
141,FL- TAMPA,84.62,194,171,234,80.66,90.89,194 [171 - 234],84.62% [80.66% - 90.89%],196,28,464,06-30-2020
142,GA- ALBANY,80.78,7,7,8,80.28,81.32,7 [7 - 8],80.78% [80.28% - 81.32%],8,3,14,06-30-2020
144,GA- ATLANTA,82.86,339,320,378,81.81,85.01,339 [320 - 378],82.86% [81.81% - 85.01%],342,217,600,06-30-2020
145,GA- AUGUSTA,81.52,34,33,38,81.06,82.44,34 [33 - 38],81.52% [81.06% - 82.44%],37,26,60,06-30-2020
146,GA- COLUMBUS,81.53,14,14,17,80.71,82.62,14 [14 - 17],81.53% [80.71% - 82.62%],19,9,33,06-30-2020
147,GA- MACON,81.95,41,38,47,80.94,83.76,41 [38 - 47],81.95% [80.94% - 83.76%],43,21,84,06-30-2020
148,GA- ROME,81.89,8,8,10,81.09,83.28,8 [8 - 10],81.89% [81.09% - 83.28%],13,8,24,06-30-2020
149,GA- SAVANNAH,83.05,60,56,65,81.51,84.71,60 [56 - 65],83.05% [81.51% - 84.71%],62,31,97,06-30-2020
151,ID- BOISE,81.95,35,31,42,80.19,84.0,35 [31 - 42],81.95% [80.19% - 84.0%],40,4,83,06-30-2020
152,ID- IDAHO FALLS,82.14,7,7,9,80.0,84.99,7 [7 - 9],82.14% [80.0% - 84.99%],9,0,23,06-30-2020
154,IL- AURORA,81.17,1,1,2,80.38,81.71,1 [1 - 2],81.17% [80.38% - 81.71%],6,2,9,06-30-2020
