HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,81.11,90,80,105,80.21,82.24,90 [80 - 105],81.11% [80.21% - 82.24%],93,18,189,06-30-2020
2,AL- DOTHAN,81.56,14,13,19,80.15,83.77,14 [13 - 19],81.56% [80.15% - 83.77%],20,2,50,06-30-2020
5,AL- HUNTSVILLE,81.3,21,19,25,80.16,82.82,21 [19 - 25],81.3% [80.16% - 82.82%],24,3,53,06-30-2020
6,AL- MOBILE,81.09,28,26,35,80.35,82.8,28 [26 - 35],81.09% [80.35% - 82.8%],31,10,80,06-30-2020
7,AL- MONTGOMERY,81.04,14,13,18,80.13,82.52,14 [13 - 18],81.04% [80.13% - 82.52%],16,2,39,06-30-2020
9,AL- TUSCALOOSA,80.59,0,0,3,80.1,82.3,0 [0 - 3],80.59% [80.1% - 82.3%],5,1,23,06-30-2020
11,AZ- MESA,87.47,144,131,163,82.63,93.74,144 [131 - 163],87.47% [82.63% - 93.74%],147,52,272,06-30-2020
12,AZ- PHOENIX,84.85,363,328,411,81.66,89.04,363 [328 - 411],84.85% [81.66% - 89.04%],367,126,685,06-30-2020
14,AZ- SUN CITY,83.14,21,20,25,81.11,85.68,21 [20 - 25],83.14% [81.11% - 85.68%],25,9,46,06-30-2020
15,AZ- TUCSON,85.23,129,116,146,81.47,89.59,129 [116 - 146],85.23% [81.47% - 89.59%],132,37,242,06-30-2020
16,AR- FORT SMITH,82.01,21,19,23,80.47,83.04,21 [19 - 23],82.01% [80.47% - 83.04%],25,6,39,06-30-2020
18,AR- JONESBORO,81.6,11,10,13,80.22,82.77,11 [10 - 13],81.6% [80.22% - 82.77%],14,2,25,06-30-2020
19,AR- LITTLE ROCK,81.39,76,67,85,80.28,82.41,76 [67 - 85],81.39% [80.28% - 82.41%],79,16,139,06-30-2020
21,AR- SPRINGDALE,83.61,35,32,39,81.04,85.87,35 [32 - 39],83.61% [81.04% - 85.87%],38,11,62,06-30-2020
22,AR- TEXARKANA,82.74,21,20,23,80.71,83.98,21 [20 - 23],82.74% [80.71% - 83.98%],26,7,39,06-30-2020
23,CA- ORANGE CO.,81.17,86,76,107,80.24,83.03,86 [76 - 107],81.17% [80.24% - 83.03%],89,18,232,06-30-2020
25,CA- BAKERSFIELD,80.78,28,25,38,80.11,82.68,28 [25 - 38],80.78% [80.11% - 82.68%],28,4,97,06-30-2020
31,CA- CHICO,81.01,0,0,3,80.0,83.91,0 [0 - 3],81.01% [80.0% - 83.91%],6,0,25,06-30-2020
33,CA- CONTRA COSTA CO.,81.17,21,19,25,80.25,82.5,21 [19 - 25],81.17% [80.25% - 82.5%],23,5,50,06-30-2020
43,CA- FRESNO,81.27,27,24,38,80.13,84.6,27 [24 - 38],81.27% [80.13% - 84.6%],28,3,105,06-30-2020
56,CA- LOS ANGELES,81.01,248,219,311,80.2,82.7,248 [219 - 311],81.01% [80.2% - 82.7%],251,50,670,06-30-2020
58,CA- MODESTO,81.34,21,19,26,80.29,83.43,21 [19 - 26],81.34% [80.29% - 83.43%],23,5,59,06-30-2020
62,CA- NAPA,81.09,0,0,2,80.0,82.92,0 [0 - 2],81.09% [80.0% - 82.92%],6,0,17,06-30-2020
65,CA- ALAMEDA CO.,81.02,28,26,35,80.24,82.16,28 [26 - 35],81.02% [80.24% - 82.16%],34,8,73,06-30-2020
69,CA- PALM SPR/RANCHO MIR.,80.88,7,7,9,80.09,82.28,7 [7 - 9],80.88% [80.09% - 82.28%],9,1,24,06-30-2020
73,CA- REDDING,80.55,0,0,3,80.0,82.03,0 [0 - 3],80.55% [80.0% - 82.03%],5,0,22,06-30-2020
77,CA- SACRAMENTO,81.34,60,54,73,80.27,83.16,60 [54 - 73],81.34% [80.27% - 83.16%],63,13,151,06-30-2020
78,CA- SALINAS,81.23,7,7,9,80.13,82.9,7 [7 - 9],81.23% [80.13% - 82.9%],9,1,23,06-30-2020
79,CA- SAN BERNARDINO,81.52,84,75,106,80.31,84.0,84 [75 - 106],81.52% [80.31% - 84.0%],87,18,231,06-30-2020
80,CA- SAN DIEGO,81.39,94,83,117,80.28,83.55,94 [83 - 117],81.39% [80.28% - 83.55%],97,20,250,06-30-2020
81,CA- SAN FRANCISCO,80.6,28,26,33,80.16,81.26,28 [26 - 33],80.6% [80.16% - 81.26%],30,8,64,06-30-2020
82,CA- SAN JOSE,81.24,35,32,42,80.26,82.61,35 [32 - 42],81.24% [80.26% - 82.61%],37,8,79,06-30-2020
83,CA- SAN LUIS OBISPO,81.39,0,0,2,80.0,83.51,0 [0 - 2],81.39% [80.0% - 83.51%],6,0,16,06-30-2020
85,CA- SAN MATEO CO.,80.67,14,13,17,80.15,81.41,14 [13 - 17],80.67% [80.15% - 81.41%],17,4,38,06-30-2020
86,CA- SANTA BARBARA,81.13,7,7,10,80.1,83.21,7 [7 - 10],81.13% [80.1% - 83.21%],10,1,31,06-30-2020
87,CA- SANTA CRUZ,81.54,0,0,2,80.28,83.62,0 [0 - 2],81.54% [80.28% - 83.62%],5,1,13,06-30-2020
89,CA- SANTA ROSA,80.55,7,7,9,80.05,81.24,7 [7 - 9],80.55% [80.05% - 81.24%],10,1,23,06-30-2020
91,CA- STOCKTON,81.4,14,13,17,80.19,83.2,14 [13 - 17],81.4% [80.19% - 83.2%],14,2,34,06-30-2020
96,CA- VENTURA,81.4,21,19,26,80.19,83.75,21 [19 - 26],81.4% [80.19% - 83.75%],21,3,59,06-30-2020
101,CO- BOULDER,82.27,7,7,9,80.84,84.0,7 [7 - 9],82.27% [80.84% - 84.0%],10,4,19,06-30-2020
102,CO- COLORADO SPRINGS,82.35,21,20,27,80.77,85.6,21 [20 - 27],82.35% [80.77% - 85.6%],24,8,58,06-30-2020
103,CO- DENVER,81.91,90,82,103,80.71,83.6,90 [82 - 103],81.91% [80.71% - 83.6%],91,34,172,06-30-2020
104,CO- FORT COLLINS,82.56,14,13,17,80.63,85.16,14 [13 - 17],82.56% [80.63% - 85.16%],16,4,33,06-30-2020
105,CO- GRAND JUNCTION,81.03,7,7,8,80.25,82.27,7 [7 - 8],81.03% [80.25% - 82.27%],8,2,18,06-30-2020
106,CO- GREELEY,81.45,7,7,9,80.51,82.96,7 [7 - 9],81.45% [80.51% - 82.96%],11,4,23,06-30-2020
107,CO- PUEBLO,80.62,0,0,2,80.25,81.63,0 [0 - 2],80.62% [80.25% - 81.63%],4,2,13,06-30-2020
109,CT- BRIDGEPORT,81.25,21,20,27,80.41,83.42,21 [20 - 27],81.25% [80.41% - 83.42%],21,7,58,06-30-2020
110,CT- HARTFORD,82.05,63,55,80,80.37,85.59,63 [55 - 80],82.05% [80.37% - 85.59%],66,12,182,06-30-2020
111,CT- NEW HAVEN,81.24,42,39,61,80.44,84.31,42 [39 - 61],81.24% [80.44% - 84.31%],47,17,166,06-30-2020
112,DE- WILMINGTON,82.06,35,33,38,80.86,82.95,35 [33 - 38],82.06% [80.86% - 82.95%],38,16,55,06-30-2020
113,DC- WASHINGTON,82.16,113,105,123,81.04,83.21,113 [105 - 123],82.16% [81.04% - 83.21%],118,57,176,06-30-2020
115,FL- BRADENTON,86.24,42,37,51,80.85,94.81,42 [37 - 51],86.24% [80.85% - 94.81%],44,6,105,06-30-2020
