HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,81.38,112,100,138,80.27,83.49,112 [100 - 138],81.38% [80.27% - 83.49%],116,23,295,06-23-2020
2,AL- DOTHAN,81.08,14,12,17,80.0,83.01,14 [12 - 17],81.08% [80.0% - 83.01%],14,0,40,06-23-2020
5,AL- HUNTSVILLE,81.78,28,26,35,80.48,84.31,28 [26 - 35],81.78% [80.48% - 84.31%],33,9,81,06-23-2020
6,AL- MOBILE,81.31,34,31,44,80.39,83.54,34 [31 - 44],81.31% [80.39% - 83.54%],37,11,101,06-23-2020
7,AL- MONTGOMERY,81.25,14,13,20,80.13,83.88,14 [13 - 20],81.25% [80.13% - 83.88%],19,2,60,06-23-2020
9,AL- TUSCALOOSA,81.14,7,7,11,80.2,83.61,7 [7 - 11],81.14% [80.2% - 83.61%],11,2,36,06-23-2020
11,AZ- MESA,86.42,124,113,149,82.12,94.95,124 [113 - 149],86.42% [82.12% - 94.95%],127,42,296,06-23-2020
12,AZ- PHOENIX,84.02,302,273,362,81.35,89.52,302 [273 - 362],84.02% [81.35% - 89.52%],304,102,721,06-23-2020
14,AZ- SUN CITY,82.69,21,20,25,80.86,86.17,21 [20 - 25],82.69% [80.86% - 86.17%],21,7,50,06-23-2020
15,AZ- TUCSON,83.89,94,84,116,81.03,89.87,94 [84 - 116],83.89% [81.03% - 89.87%],98,26,249,06-23-2020
16,AR- FORT SMITH,81.27,14,13,17,80.31,82.73,14 [13 - 17],81.27% [80.31% - 82.73%],16,4,35,06-23-2020
18,AR- JONESBORO,81.47,7,7,10,80.33,83.1,7 [7 - 10],81.47% [80.33% - 83.1%],13,3,28,06-23-2020
19,AR- LITTLE ROCK,81.77,98,87,111,80.33,83.27,98 [87 - 111],81.77% [80.33% - 83.27%],102,19,189,06-23-2020
21,AR- SPRINGDALE,82.92,28,26,33,80.85,86.05,28 [26 - 33],82.92% [80.85% - 86.05%],30,9,64,06-23-2020
22,AR- TEXARKANA,81.68,14,13,16,80.51,83.47,14 [13 - 16],81.68% [80.51% - 83.47%],16,5,34,06-23-2020
23,CA- ORANGE CO.,81.99,150,134,190,80.44,85.61,150 [134 - 190],81.99% [80.44% - 85.61%],152,34,429,06-23-2020
25,CA- BAKERSFIELD,81.21,42,38,56,80.19,83.87,42 [38 - 56],81.21% [80.19% - 83.87%],43,7,140,06-23-2020
31,CA- CHICO,81.43,7,7,11,80.16,85.62,7 [7 - 11],81.43% [80.16% - 85.62%],9,1,36,06-23-2020
33,CA- CONTRA COSTA CO.,82.91,55,49,67,80.7,86.84,55 [49 - 67],82.91% [80.7% - 86.84%],58,14,137,06-23-2020
43,CA- FRESNO,81.97,42,37,56,80.26,86.31,42 [37 - 56],81.97% [80.26% - 86.31%],44,6,144,06-23-2020
56,CA- LOS ANGELES,81.77,435,386,551,80.38,85.0,435 [386 - 551],81.77% [80.38% - 85.0%],438,95,1241,06-23-2020
58,CA- MODESTO,82.5,39,35,51,80.47,87.1,39 [35 - 51],82.5% [80.47% - 87.1%],42,8,122,06-23-2020
62,CA- NAPA,82.46,13,12,16,80.17,86.01,13 [12 - 16],82.46% [80.17% - 86.01%],14,1,35,06-23-2020
65,CA- ALAMEDA CO.,82.51,81,72,99,80.59,85.92,81 [72 - 99],82.51% [80.59% - 85.92%],84,20,200,06-23-2020
69,CA- PALM SPR/RANCHO MIR.,81.45,14,13,18,80.28,84.08,14 [13 - 18],81.45% [80.28% - 84.08%],15,3,43,06-23-2020
73,CA- REDDING,81.27,12,11,16,80.18,83.51,12 [11 - 16],81.27% [80.18% - 83.51%],13,2,38,06-23-2020
77,CA- SACRAMENTO,82.74,127,113,158,80.56,87.09,127 [113 - 158],82.74% [80.56% - 87.09%],130,27,339,06-23-2020
78,CA- SALINAS,82.61,15,13,20,80.5,86.81,15 [13 - 20],82.61% [80.5% - 86.81%],20,4,54,06-23-2020
79,CA- SAN BERNARDINO,82.5,141,125,180,80.54,87.16,141 [125 - 180],82.5% [80.54% - 87.16%],144,31,414,06-23-2020
80,CA- SAN DIEGO,82.53,174,154,220,80.55,86.97,174 [154 - 220],82.53% [80.55% - 86.97%],177,39,490,06-23-2020
81,CA- SAN FRANCISCO,81.48,71,63,86,80.37,83.47,71 [63 - 86],81.48% [80.37% - 83.47%],75,19,176,06-23-2020
82,CA- SAN JOSE,83.04,88,79,107,80.69,87.14,88 [79 - 107],83.04% [80.69% - 87.14%],92,21,216,06-23-2020
83,CA- SAN LUIS OBISPO,82.44,7,7,10,80.22,87.02,7 [7 - 10],82.44% [80.22% - 87.02%],11,1,32,06-23-2020
85,CA- SAN MATEO CO.,81.66,42,38,51,80.37,83.89,42 [38 - 51],81.66% [80.37% - 83.89%],44,10,105,06-23-2020
86,CA- SANTA BARBARA,82.09,14,13,20,80.41,86.0,14 [13 - 20],82.09% [80.41% - 86.0%],20,4,58,06-23-2020
87,CA- SANTA CRUZ,84.01,14,13,17,80.84,89.75,14 [13 - 17],84.01% [80.84% - 89.75%],14,3,35,06-23-2020
89,CA- SANTA ROSA,81.39,21,19,27,80.27,83.33,21 [19 - 27],81.39% [80.27% - 83.33%],25,5,62,06-23-2020
91,CA- STOCKTON,82.95,28,25,35,80.56,87.53,28 [25 - 35],82.95% [80.56% - 87.53%],31,6,80,06-23-2020
96,CA- VENTURA,82.46,35,32,46,80.51,86.93,35 [32 - 46],82.46% [80.51% - 86.93%],38,8,109,06-23-2020
101,CO- BOULDER,82.72,11,10,15,80.63,88.42,11 [10 - 15],82.72% [80.63% - 88.42%],12,3,40,06-23-2020
102,CO- COLORADO SPRINGS,82.74,25,23,36,80.77,89.76,25 [23 - 36],82.74% [80.77% - 89.76%],28,8,101,06-23-2020
103,CO- DENVER,82.34,110,99,148,80.71,87.58,110 [99 - 148],82.34% [80.71% - 87.58%],111,34,362,06-23-2020
104,CO- FORT COLLINS,81.75,7,7,11,80.47,85.32,7 [7 - 11],81.75% [80.47% - 85.32%],11,3,34,06-23-2020
105,CO- GRAND JUNCTION,81.31,7,6,11,80.0,84.8,7 [6 - 11],81.31% [80.0% - 84.8%],10,0,38,06-23-2020
106,CO- GREELEY,81.6,8,7,13,80.39,85.53,8 [7 - 13],81.6% [80.39% - 85.53%],12,3,43,06-23-2020
107,CO- PUEBLO,80.68,0,0,3,80.0,82.51,0 [0 - 3],80.68% [80.0% - 82.51%],5,0,20,06-23-2020
109,CT- BRIDGEPORT,83.62,60,55,77,81.24,90.27,60 [55 - 77],83.62% [81.24% - 90.27%],61,21,174,06-23-2020
110,CT- HARTFORD,84.89,155,142,209,82.06,95.6,155 [142 - 209],84.89% [82.06% - 95.6%],159,67,508,06-23-2020
111,CT- NEW HAVEN,84.01,151,136,200,81.35,92.31,151 [136 - 200],84.01% [81.35% - 92.31%],154,52,474,06-23-2020
112,DE- WILMINGTON,84.02,73,67,82,81.72,87.09,73 [67 - 82],84.02% [81.72% - 87.09%],74,32,132,06-23-2020
113,DC- WASHINGTON,85.84,315,289,357,82.57,90.69,315 [289 - 357],85.84% [82.57% - 90.69%],320,141,587,06-23-2020
115,FL- BRADENTON,83.31,21,19,26,80.85,87.9,21 [19 - 26],83.31% [80.85% - 87.9%],23,6,56,06-23-2020
116,FL- CLEARWATER,82.19,35,32,42,80.67,85.25,35 [32 - 42],82.19% [80.67% - 85.25%],35,11,86,06-23-2020
118,FL- FORT LAUDERDALE,82.59,223,201,266,80.78,86.02,223 [201 - 266],82.59% [80.78% - 86.02%],225,68,524,06-23-2020
119,FL- FORT MYERS,82.51,91,82,111,80.68,86.06,91 [82 - 111],82.51% [80.68% - 86.06%],96,26,232,06-23-2020
120,FL- GAINESVILLE,81.67,28,25,37,80.16,85.05,28 [25 - 37],81.67% [80.16% - 85.05%],30,3,93,06-23-2020
122,FL- HUDSON,82.42,28,26,34,80.64,85.59,28 [26 - 34],82.42% [80.64% - 85.59%],30,8,70,06-23-2020
123,FL- JACKSONVILLE,82.38,112,101,137,80.61,85.86,112 [101 - 137],82.38% [80.61% - 85.86%],116,30,288,06-23-2020
124,FL- LAKELAND,82.78,28,26,34,80.84,86.55,28 [26 - 34],82.78% [80.84% - 86.55%],29,9,70,06-23-2020
127,FL- MIAMI,82.45,259,233,309,80.71,85.65,259 [233 - 309],82.45% [80.71% - 85.65%],263,77,609,06-23-2020
129,FL- OCALA,82.66,35,32,42,80.8,86.43,35 [32 - 42],82.66% [80.8% - 86.43%],36,11,88,06-23-2020
130,FL- ORLANDO,82.6,266,239,321,80.79,86.23,266 [239 - 321],82.6% [80.79% - 86.23%],269,82,646,06-23-2020
131,FL- ORMOND BEACH,81.63,21,20,28,80.48,84.11,21 [20 - 28],81.63% [80.48% - 84.11%],26,8,68,06-23-2020
133,FL- PANAMA CITY,81.47,7,7,10,80.45,84.37,7 [7 - 10],81.47% [80.45% - 84.37%],9,3,29,06-23-2020
134,FL- PENSACOLA,82.26,49,44,60,80.55,85.32,49 [44 - 60],82.26% [80.55% - 85.32%],53,13,125,06-23-2020
137,FL- SARASOTA,82.18,28,26,34,80.48,85.19,28 [26 - 34],82.18% [80.48% - 85.19%],31,7,75,06-23-2020
139,FL- ST PETERSBURG,81.82,28,26,34,80.56,84.38,28 [26 - 34],81.82% [80.56% - 84.38%],29,9,70,06-23-2020
140,FL- TALLAHASSEE,81.95,49,44,60,80.37,84.86,49 [44 - 60],81.95% [80.37% - 84.86%],52,10,131,06-23-2020
141,FL- TAMPA,82.52,105,95,126,80.8,86.01,105 [95 - 126],82.52% [80.8% - 86.01%],107,34,256,06-23-2020
142,GA- ALBANY,81.57,14,13,17,80.19,83.1,14 [13 - 17],81.57% [80.19% - 83.1%],16,2,33,06-23-2020
144,GA- ATLANTA,84.9,584,529,672,81.69,89.73,584 [529 - 672],84.9% [81.69% - 89.73%],587,202,1165,06-23-2020
145,GA- AUGUSTA,82.26,49,45,58,80.86,84.68,49 [45 - 58],82.26% [80.86% - 84.68%],55,21,115,06-23-2020
146,GA- COLUMBUS,81.8,19,18,24,80.56,84.05,19 [18 - 24],81.8% [80.56% - 84.05%],22,7,51,06-23-2020
147,GA- MACON,82.2,49,44,61,80.45,85.95,49 [44 - 61],82.2% [80.45% - 85.95%],49,10,133,06-23-2020
148,GA- ROME,83.36,23,21,26,80.82,86.69,23 [21 - 26],83.36% [80.82% - 86.69%],24,6,49,06-23-2020
149,GA- SAVANNAH,82.98,57,52,69,81.07,86.9,57 [52 - 69],82.98% [81.07% - 86.9%],61,22,142,06-23-2020
151,ID- BOISE,80.45,7,7,11,80.05,81.69,7 [7 - 11],80.45% [80.05% - 81.69%],9,1,35,06-23-2020
152,ID- IDAHO FALLS,80.29,0,0,0,80.0,81.3,0 [0 - 0],80.29% [80.0% - 81.3%],1,0,6,06-23-2020
154,IL- AURORA,85.51,25,23,29,81.71,90.25,25 [23 - 29],85.51% [81.71% - 90.25%],29,9,54,06-23-2020
155,IL- BLUE ISLAND,82.53,60,54,69,80.79,84.69,60 [54 - 69],82.53% [80.79% - 84.69%],64,20,119,06-23-2020
156,IL- CHICAGO,82.5,211,189,240,80.79,84.64,211 [189 - 240],82.5% [80.79% - 84.64%],213,68,397,06-23-2020
158,IL- ELGIN,85.89,60,54,69,81.75,90.96,60 [54 - 69],85.89% [81.75% - 90.96%],63,19,119,06-23-2020
161,IL- EVANSTON,83.52,82,74,94,81.12,86.5,82 [74 - 94],83.52% [81.12% - 86.5%],85,27,157,06-23-2020
163,IL- HINSDALE,83.81,38,34,44,81.18,87.09,38 [34 - 44],83.81% [81.18% - 87.09%],41,13,78,06-23-2020
164,IL- JOLIET,84.55,56,51,65,81.43,88.67,56 [51 - 65],84.55% [81.43% - 88.67%],60,19,115,06-23-2020
166,IL- MELROSE PARK,83.69,111,100,127,81.16,86.85,111 [100 - 127],83.69% [81.16% - 86.85%],114,36,212,06-23-2020
170,IL- PEORIA,82.36,41,37,52,80.48,86.35,41 [37 - 52],82.36% [80.48% - 86.35%],43,9,118,06-23-2020
171,IL- ROCKFORD,83.86,54,48,64,81.11,87.97,54 [48 - 64],83.86% [81.11% - 87.97%],59,17,122,06-23-2020
172,IL- SPRINGFIELD,82.01,47,42,61,80.31,85.7,47 [42 - 61],82.01% [80.31% - 85.7%],51,8,145,06-23-2020
173,IL- URBANA,83.55,34,30,41,80.48,87.89,34 [30 - 41],83.55% [80.48% - 87.89%],36,5,82,06-23-2020
175,IL- BLOOMINGTON,85.97,12,11,16,81.12,94.23,12 [11 - 16],85.97% [81.12% - 94.23%],15,3,38,06-23-2020
179,IN- EVANSVILLE,82.05,35,31,50,80.15,86.85,35 [31 - 50],82.05% [80.15% - 86.85%],41,3,140,06-23-2020
180,IN- FORT WAYNE,83.17,70,61,87,80.27,88.82,70 [61 - 87],83.17% [80.27% - 88.82%],70,6,195,06-23-2020
181,IN- GARY,84.56,65,59,76,81.53,89.3,65 [59 - 76],84.56% [81.53% - 89.3%],68,23,140,06-23-2020
183,IN- INDIANAPOLIS,84.43,282,249,355,80.81,91.98,282 [249 - 355],84.43% [80.81% - 91.98%],284,52,769,06-23-2020
184,IN- LAFAYETTE,83.28,21,19,28,80.4,89.58,21 [19 - 28],83.28% [80.4% - 89.58%],24,3,71,06-23-2020
185,IN- MUNCIE,83.4,14,13,18,80.72,90.26,14 [13 - 18],83.4% [80.72% - 90.26%],14,3,43,06-23-2020
186,IN- MUNSTER,83.41,35,32,41,81.3,86.5,35 [32 - 41],83.41% [81.3% - 86.5%],39,15,75,06-23-2020
187,IN- SOUTH BEND,83.87,56,50,69,80.78,89.68,56 [50 - 69],83.87% [80.78% - 89.68%],59,12,148,06-23-2020
188,IN- TERRE HAUTE,82.81,14,13,18,80.56,87.79,14 [13 - 18],82.81% [80.56% - 87.79%],15,3,42,06-23-2020
