HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Last Update
82,CA- SAN JOSE,102.2,657,588,870,98.11,106.29,05-05-2020
83,CA- SAN LUIS OBISPO,88.32,33,30,48,84.79,91.85,05-05-2020
85,CA- SAN MATEO CO.,91.93,312,279,415,88.25,95.61,05-05-2020
86,CA- SANTA BARBARA,85.49,48,42,70,82.07,88.91,05-05-2020
87,CA- SANTA CRUZ,103.83,79,70,109,99.68,107.98,05-05-2020
89,CA- SANTA ROSA,87.29,128,114,178,83.8,90.78,05-05-2020
91,CA- STOCKTON,93.92,140,124,195,90.16,97.68,05-05-2020
96,CA- VENTURA,86.96,103,91,149,83.48,90.44,05-05-2020
101,CO- BOULDER,94.62,60,53,83,90.84,98.4,05-05-2020
102,CO- COLORADO SPRINGS,91.4,105,92,151,87.74,95.06,05-05-2020
103,CO- DENVER,94.15,621,546,841,90.38,97.92,05-05-2020
104,CO- FORT COLLINS,87.75,42,37,60,84.24,91.26,05-05-2020
105,CO- GRAND JUNCTION,93.64,98,88,125,89.89,97.39,05-05-2020
106,CO- GREELEY,88.84,60,52,85,85.29,92.39,05-05-2020
107,CO- PUEBLO,81.84,10,9,15,78.57,85.11,05-05-2020
110,CT- HARTFORD,100.11,628,557,890,96.11,104.11,05-05-2020
111,CT- NEW HAVEN,109.24,1098,980,1460,104.87,113.61,05-05-2020
112,DE- WILMINGTON,86.71,118,105,170,83.24,90.18,05-05-2020
113,DC- WASHINGTON,93.11,693,615,1000,89.39,96.83,05-05-2020
115,FL- BRADENTON,85.26,33,30,48,81.85,88.67,05-05-2020
116,FL- CLEARWATER,83.11,46,41,68,79.79,86.43,05-05-2020
118,FL- FORT LAUDERDALE,85.14,428,380,610,81.73,88.55,05-05-2020
119,FL- FORT MYERS,84.19,151,134,218,80.82,87.56,05-05-2020
120,FL- GAINESVILLE,82.97,48,41,71,79.65,86.29,05-05-2020
122,FL- HUDSON,83.21,35,31,52,79.88,86.54,05-05-2020
123,FL- JACKSONVILLE,82.96,135,118,202,79.64,86.28,05-05-2020
124,FL- LAKELAND,83.49,32,28,48,80.15,86.83,05-05-2020
127,FL- MIAMI,85.2,540,479,764,81.79,88.61,05-05-2020
129,FL- OCALA,83.18,39,35,58,79.85,86.51,05-05-2020
130,FL- ORLANDO,83.28,323,285,472,79.95,86.61,05-05-2020
131,FL- ORMOND BEACH,82.24,33,30,49,78.95,85.53,05-05-2020
133,FL- PANAMA CITY,80.7,0,0,3,77.47,83.93,05-05-2020
134,FL- PENSACOLA,82.14,45,40,68,78.85,85.43,05-05-2020
137,FL- SARASOTA,83.31,43,38,62,79.98,86.64,05-05-2020
139,FL- ST PETERSBURG,82.59,37,33,54,79.29,85.89,05-05-2020
140,FL- TALLAHASSEE,83.68,83,72,121,80.33,87.03,05-05-2020
141,FL- TAMPA,83.53,141,125,206,80.19,86.87,05-05-2020
142,GA- ALBANY,95.05,143,129,183,91.25,98.85,05-05-2020
144,GA- ATLANTA,99.42,2113,1865,2820,95.44,103.4,05-05-2020
145,GA- AUGUSTA,82.95,62,54,93,79.63,86.27,05-05-2020
146,GA- COLUMBUS,84.89,50,43,75,81.49,88.29,05-05-2020
147,GA- MACON,84.83,94,79,139,81.44,88.22,05-05-2020
148,GA- ROME,97.25,112,99,147,93.36,101.14,05-05-2020
149,GA- SAVANNAH,84.6,83,72,116,81.22,87.98,05-05-2020
154,IL- AURORA,92.49,61,54,86,88.79,96.19,05-05-2020
155,IL- BLUE ISLAND,86.36,153,136,213,82.91,89.81,05-05-2020
156,IL- CHICAGO,86.3,521,463,724,82.85,89.75,05-05-2020
158,IL- ELGIN,94.2,147,131,206,90.43,97.97,05-05-2020
161,IL- EVANSTON,88.89,206,183,287,85.33,92.45,05-05-2020
163,IL- HINSDALE,89.19,95,84,133,85.62,92.76,05-05-2020
164,IL- JOLIET,90.29,129,115,182,86.68,93.9,05-05-2020
166,IL- MELROSE PARK,89.11,270,240,377,85.55,92.67,05-05-2020
170,IL- PEORIA,81.46,22,19,37,78.2,84.72,05-05-2020
171,IL- ROCKFORD,85.77,81,70,118,82.34,89.2,05-05-2020
172,IL- SPRINGFIELD,80.64,10,8,26,77.41,83.87,05-05-2020
173,IL- URBANA,81.11,5,4,13,77.87,84.35,05-05-2020
175,IL- BLOOMINGTON,85.28,9,8,14,81.87,88.69,05-05-2020
179,IN- EVANSVILLE,80.22,0,0,10,77.01,83.43,05-05-2020
180,IN- FORT WAYNE,80.7,11,10,29,77.47,83.93,05-05-2020
181,IN- GARY,84.66,63,56,92,81.27,88.05,05-05-2020
183,IN- INDIANAPOLIS,83.2,196,172,298,79.87,86.53,05-05-2020
184,IN- LAFAYETTE,81.48,7,6,12,78.22,84.74,05-05-2020
185,IN- MUNCIE,81.3,0,0,4,78.05,84.55,05-05-2020
186,IN- MUNSTER,84.51,46,41,66,81.13,87.89,05-05-2020
187,IN- SOUTH BEND,82.35,31,27,47,79.06,85.64,05-05-2020
188,IN- TERRE HAUTE,80.83,0,0,2,77.6,84.06,05-05-2020
191,IA- DAVENPORT,80.64,10,8,20,77.41,83.87,05-05-2020
192,IA- DES MOINES,81.48,43,37,75,78.22,84.74,05-05-2020
193,IA- DUBUQUE,82.13,6,5,12,78.84,85.42,05-05-2020
194,IA- IOWA CITY,82.31,42,37,61,79.02,85.6,05-05-2020
195,IA- MASON CITY,80.0,0,0,2,76.8,83.2,05-05-2020
196,IA- SIOUX CITY,80.39,0,0,8,77.17,83.61,05-05-2020
197,IA- WATERLOO,81.05,2,1,7,77.81,84.29,05-05-2020
200,KS- TOPEKA,81.42,15,11,32,78.16,84.68,05-05-2020
201,KS- WICHITA,80.7,29,25,58,77.47,83.93,05-05-2020
203,KY- COVINGTON,85.47,56,48,86,82.05,88.89,05-05-2020
204,KY- LEXINGTON,84.72,238,204,365,81.33,88.11,05-05-2020
205,KY- LOUISVILLE,84.97,229,199,352,81.57,88.37,05-05-2020
207,KY- OWENSBORO,83.06,14,12,22,79.74,86.38,05-05-2020
208,KY- PADUCAH,80.0,0,0,13,76.8,83.2,05-05-2020
209,LA- ALEXANDRIA,81.14,8,6,15,77.89,84.39,05-05-2020
210,LA- BATON ROUGE,87.06,165,145,237,83.58,90.54,05-05-2020
212,LA- HOUMA,88.71,55,48,76,85.16,92.26,05-05-2020
213,LA- LAFAYETTE,82.1,40,34,61,78.82,85.38,05-05-2020
214,LA- LAKE CHARLES,81.03,7,7,12,77.79,84.27,05-05-2020
216,LA- METAIRIE,101.89,215,193,276,97.81,105.97,05-05-2020
217,LA- MONROE,80.48,0,0,4,77.26,83.7,05-05-2020
218,LA- NEW ORLEANS,95.32,365,329,456,91.51,99.13,05-05-2020
219,LA- SHREVEPORT,81.7,41,36,64,78.43,84.97,05-05-2020
221,ME- BANGOR,80.62,2,2,5,77.4,83.84,05-05-2020
222,ME- PORTLAND,82.74,67,60,95,79.43,86.05,05-05-2020
223,MD- BALTIMORE,91.2,726,640,1053,87.55,94.85,05-05-2020
225,MD- SALISBURY,87.03,58,48,88,83.55,90.51,05-05-2020
226,MD- TAKOMA PARK,107.12,334,296,477,102.84,111.4,05-05-2020
227,MA- BOSTON,94.45,1543,1372,2136,90.67,98.23,05-05-2020
230,MA- SPRINGFIELD,89.63,145,129,210,86.04,93.22,05-05-2020
231,MA- WORCESTER,94.73,231,205,324,90.94,98.52,05-05-2020
232,MI- ANN ARBOR,88.54,268,238,374,85.0,92.08,05-05-2020
233,MI- DEARBORN,87.19,112,100,155,83.7,90.68,05-05-2020
234,MI- DETROIT,88.25,371,330,513,84.72,91.78,05-05-2020
235,MI- FLINT,85.88,71,62,103,82.44,89.32,05-05-2020
238,MI- KALAMAZOO,81.64,19,16,32,78.37,84.91,05-05-2020
239,MI- LANSING,83.46,46,40,70,80.12,86.8,05-05-2020
240,MI- MARQUETTE,80.0,0,0,1,76.8,83.2,05-05-2020
242,MI- MUSKEGON,81.34,0,0,5,78.09,84.59,05-05-2020
243,MI- PETOSKEY,80.28,0,0,4,77.07,83.49,05-05-2020
244,MI- PONTIAC,88.6,96,86,133,85.06,92.14,05-05-2020
245,MI- ROYAL OAK,86.45,163,145,225,82.99,89.91,05-05-2020
246,MI- SAGINAW,81.29,25,22,42,78.04,84.54,05-05-2020
248,MI- ST JOSEPH,82.77,7,7,10,79.46,86.08,05-05-2020
249,MI- TRAVERSE CITY,80.88,0,0,6,77.64,84.12,05-05-2020
250,MN- DULUTH,80.47,1,0,6,77.25,83.69,05-05-2020
251,MN- MINNEAPOLIS,84.31,332,286,475,80.94,87.68,05-05-2020
253,MN- ROCHESTER,82.22,47,40,70,78.93,85.51,05-05-2020
254,MN- ST CLOUD,83.45,19,16,28,80.11,86.79,05-05-2020
256,MN- ST PAUL,85.77,120,105,169,82.34,89.2,05-05-2020
257,MS- GULFPORT,88.5,60,54,87,84.96,92.04,05-05-2020
258,MS- HATTIESBURG,84.85,54,48,86,81.46,88.24,05-05-2020
259,MS- JACKSON,84.66,195,166,292,81.27,88.05,05-05-2020
261,MS- OXFORD,83.14,16,13,28,79.81,86.47,05-05-2020
262,MS- TUPELO,82.8,39,31,64,79.49,86.11,05-05-2020
263,MO- CAPE GIRARDEAU,80.02,0,0,1,76.82,83.22,05-05-2020
264,MO- COLUMBIA,81.07,15,13,29,77.83,84.31,05-05-2020
267,MO- JOPLIN,80.44,0,0,7,77.22,83.66,05-05-2020
268,MO- KANSAS CITY,83.19,239,209,357,79.86,86.52,05-05-2020
270,MO- SPRINGFIELD,81.01,15,13,31,77.77,84.25,05-05-2020
273,MO- ST LOUIS,81.25,142,125,225,78.0,84.5,05-05-2020
274,MT- BILLINGS,81.15,20,18,30,77.9,84.4,05-05-2020
275,MT- GREAT FALLS,80.34,0,0,1,77.13,83.55,05-05-2020
276,MT- MISSOULA,81.02,8,7,13,77.78,84.26,05-05-2020
277,NE- LINCOLN,85.03,86,76,126,81.63,88.43,05-05-2020
278,NE- OMAHA,89.06,483,431,631,85.5,92.62,05-05-2020
279,NV- LAS VEGAS,89.49,372,330,526,85.91,93.07,05-05-2020
280,NV- RENO,84.48,79,69,121,81.1,87.86,05-05-2020
281,NH- LEBANON,84.6,38,33,55,81.22,87.98,05-05-2020
282,NH- MANCHESTER,83.4,62,55,88,80.06,86.74,05-05-2020
283,NJ- CAMDEN,89.98,772,686,1047,86.38,93.58,05-05-2020
284,NJ- HACKENSACK,103.12,850,766,1056,99.0,107.24,05-05-2020
285,NJ- MORRISTOWN,107.55,518,464,668,103.25,111.85,05-05-2020
288,NJ- NEW BRUNSWICK,98.14,489,438,636,94.21,102.07,05-05-2020
289,NJ- NEWARK,97.45,831,746,1057,93.55,101.35,05-05-2020
291,NJ- PATERSON,98.49,211,190,269,94.55,102.43,05-05-2020
293,NM- ALBUQUERQUE,86.46,206,181,299,83.0,89.92,05-05-2020
295,NY- ALBANY,104.07,1159,1037,1527,99.91,108.23,05-05-2020
296,NY- BINGHAMTON,88.15,68,59,99,84.62,91.68,05-05-2020
297,NY- BRONX,124.84,1615,1461,1960,119.85,129.83,05-05-2020
299,NY- BUFFALO,86.2,211,185,308,82.75,89.65,05-05-2020
300,NY- ELMIRA,84.84,46,40,70,81.45,88.23,05-05-2020
301,NY- EAST LONG ISLAND,129.3,5362,4845,6532,124.13,134.47,05-05-2020
304,NY- ROCHESTER,89.23,260,230,371,85.66,92.8,05-05-2020
307,NY- SYRACUSE,85.23,137,119,205,81.82,88.64,05-05-2020
308,NY- WHITE PLAINS,121.65,1232,1117,1491,116.78,126.52,05-05-2020
309,NC- ASHEVILLE,80.65,7,6,16,77.42,83.88,05-05-2020
311,NC- CHARLOTTE,83.85,209,184,299,80.5,87.2,05-05-2020
312,NC- DURHAM,81.96,83,72,131,78.68,85.24,05-05-2020
313,NC- GREENSBORO,82.12,32,28,49,78.84,85.4,05-05-2020
314,NC- GREENVILLE,80.9,17,14,30,77.66,84.14,05-05-2020
315,NC- HICKORY,81.83,11,9,17,78.56,85.1,05-05-2020
318,NC- RALEIGH,84.19,167,148,246,80.82,87.56,05-05-2020
319,NC- WILMINGTON,81.58,12,9,20,78.32,84.84,05-05-2020
320,NC- WINSTON-SALEM,81.59,52,45,80,78.33,84.85,05-05-2020
321,ND- BISMARCK,82.54,16,13,25,79.24,85.84,05-05-2020
322,ND- FARGO MOORHEAD -MN,80.3,3,2,9,77.09,83.51,05-05-2020
323,ND- GRAND FORKS,80.0,0,0,1,76.8,83.2,05-05-2020
324,ND- MINOT,81.21,3,2,7,77.96,84.46,05-05-2020
325,OH- AKRON,86.14,141,124,204,82.69,89.59,05-05-2020
326,OH- CANTON,84.61,89,77,135,81.23,87.99,05-05-2020
327,OH- CINCINNATI,83.29,150,134,230,79.96,86.62,05-05-2020
328,OH- CLEVELAND,85.65,480,426,687,82.22,89.08,05-05-2020
329,OH- COLUMBUS,82.15,179,154,294,78.86,85.44,05-05-2020
330,OH- DAYTON,81.93,55,46,96,78.65,85.21,05-05-2020
331,OH- ELYRIA,88.61,59,53,85,85.07,92.15,05-05-2020
332,OH- KETTERING,83.21,31,27,48,79.88,86.54,05-05-2020
334,OH- TOLEDO,82.92,109,94,169,79.6,86.24,05-05-2020
335,OH- YOUNGSTOWN,83.41,81,70,119,80.07,86.75,05-05-2020
336,OK- LAWTON,81.55,6,5,11,78.29,84.81,05-05-2020
339,OK- OKLAHOMA CITY,85.52,326,282,456,82.1,88.94,05-05-2020
340,OK- TULSA,83.09,134,115,193,79.77,86.41,05-05-2020
341,OR- BEND,83.31,9,8,14,79.98,86.64,05-05-2020
342,OR- EUGENE,83.22,33,29,48,79.89,86.55,05-05-2020
343,OR- MEDFORD,81.59,10,8,17,78.33,84.85,05-05-2020
344,OR- PORTLAND,84.15,205,181,296,80.78,87.52,05-05-2020
345,OR- SALEM,85.76,21,19,31,82.33,89.19,05-05-2020
346,PA- ALLENTOWN,88.76,264,234,367,85.21,92.31,05-05-2020
347,PA- ALTOONA,80.51,0,0,3,77.29,83.73,05-05-2020
350,PA- DANVILLE,81.24,14,12,23,77.99,84.49,05-05-2020
351,PA- ERIE,81.04,16,13,28,77.8,84.28,05-05-2020
352,PA- HARRISBURG,83.03,64,57,97,79.71,86.35,05-05-2020
354,PA- JOHNSTOWN,80.6,0,0,2,77.38,83.82,05-05-2020
355,PA- LANCASTER,84.83,51,45,76,81.44,88.22,05-05-2020
356,PA- PHILADELPHIA,86.36,765,678,1076,82.91,89.81,05-05-2020
357,PA- PITTSBURGH,81.29,143,126,212,78.04,84.54,05-05-2020
358,PA- READING,84.65,60,53,89,81.26,88.04,05-05-2020
359,PA- SAYRE,83.98,14,12,22,80.62,87.34,05-05-2020
360,PA- SCRANTON,86.04,48,43,68,82.6,89.48,05-05-2020
362,PA- WILKES-BARRE,83.89,21,19,32,80.53,87.25,05-05-2020
363,PA- YORK,84.2,30,27,45,80.83,87.57,05-05-2020
365,SC- CHARLESTON,84.29,116,103,154,80.92,87.66,05-05-2020
366,SC- COLUMBIA,87.77,269,241,347,84.26,91.28,05-05-2020
367,SC- FLORENCE,83.13,34,29,45,79.8,86.46,05-05-2020
368,SC- GREENVILLE,84.39,94,83,125,81.01,87.77,05-05-2020
369,SC- SPARTANBURG,83.33,29,26,40,80.0,86.66,05-05-2020
371,SD- SIOUX FALLS,82.76,69,59,118,79.45,86.07,05-05-2020
373,TN- CHATTANOOGA,81.54,27,23,45,78.28,84.8,05-05-2020
374,TN- JACKSON,80.37,1,0,6,77.16,83.58,05-05-2020
375,TN- JOHNSON CITY,80.78,7,6,11,77.55,84.01,05-05-2020
376,TN- KINGSPORT,80.15,0,0,7,76.94,83.36,05-05-2020
377,TN- KNOXVILLE,80.88,28,22,44,77.64,84.12,05-05-2020
379,TN- MEMPHIS,82.93,172,149,247,79.61,86.25,05-05-2020
380,TN- NASHVILLE,84.69,366,320,528,81.3,88.08,05-05-2020
382,TX- ABILENE,80.01,0,0,2,76.81,83.21,05-05-2020
383,TX- AMARILLO,80.5,3,2,5,77.28,83.72,05-05-2020
385,TX- AUSTIN,85.21,173,152,252,81.8,88.62,05-05-2020
386,TX- BEAUMONT,81.03,7,6,15,77.79,84.27,05-05-2020
388,TX- BRYAN,82.98,14,13,25,79.66,86.3,05-05-2020
390,TX- CORPUS CHRISTI,80.42,5,4,13,77.2,83.64,05-05-2020
391,TX- DALLAS,83.86,450,397,653,80.51,87.21,05-05-2020
393,TX- EL PASO,81.29,30,26,47,78.04,84.54,05-05-2020
394,TX- FORT WORTH,83.74,178,158,263,80.39,87.09,05-05-2020
396,TX- HARLINGEN,80.85,7,7,13,77.62,84.08,05-05-2020
397,TX- HOUSTON,82.91,475,418,698,79.59,86.23,05-05-2020
399,TX- LONGVIEW,81.05,4,3,8,77.81,84.29,05-05-2020
400,TX- LUBBOCK,80.62,9,8,20,77.4,83.84,05-05-2020
402,TX- MCALLEN,80.69,7,6,13,77.46,83.92,05-05-2020
406,TX- ODESSA,80.69,7,6,9,77.46,83.92,05-05-2020
411,TX- SAN ANGELO,80.0,0,0,1,76.8,83.2,05-05-2020
412,TX- SAN ANTONIO,86.21,433,384,612,82.76,89.66,05-05-2020
413,TX- TEMPLE,83.09,24,21,38,79.77,86.41,05-05-2020
416,TX- TYLER,81.58,19,16,33,78.32,84.84,05-05-2020
417,TX- VICTORIA,80.58,0,0,3,77.36,83.8,05-05-2020
418,TX- WACO,84.51,23,20,35,81.13,87.89,05-05-2020
420,TX- WICHITA FALLS,81.02,2,1,5,77.78,84.26,05-05-2020
421,UT- OGDEN,83.65,22,19,33,80.3,87.0,05-05-2020
422,UT- PROVO,83.39,26,23,39,80.05,86.73,05-05-2020
423,UT- SALT LAKE CITY,82.52,93,82,138,79.22,85.82,05-05-2020
424,VT- BURLINGTON,86.5,98,87,144,83.04,89.96,05-05-2020
426,VA- ARLINGTON,108.11,781,688,1123,103.79,112.43,05-05-2020
427,VA- CHARLOTTESVILLE,83.94,47,39,86,80.58,87.3,05-05-2020
428,VA- LYNCHBURG,80.0,0,0,8,76.8,83.2,05-05-2020
429,VA- NEWPORT NEWS,92.71,135,118,197,89.0,96.42,05-05-2020
430,VA- NORFOLK,86.39,165,147,255,82.93,89.85,05-05-2020
431,VA- RICHMOND,86.22,270,233,435,82.77,89.67,05-05-2020
432,VA- ROANOKE,80.0,0,0,16,76.8,83.2,05-05-2020
435,VA- WINCHESTER,84.96,42,36,70,81.56,88.36,05-05-2020
437,WA- EVERETT,133.38,434,392,533,128.04,138.72,05-05-2020
438,WA- OLYMPIA,103.29,150,133,201,99.16,107.42,05-05-2020
439,WA- SEATTLE,112.3,1742,1571,2157,107.81,116.79,05-05-2020
440,WA- SPOKANE,87.03,252,223,355,83.55,90.51,05-05-2020
441,WA- TACOMA,119.48,475,427,601,114.7,124.26,05-05-2020
442,WA- YAKIMA,91.52,61,54,86,87.86,95.18,05-05-2020
443,WV- CHARLESTON,80.18,0,0,4,76.97,83.39,05-05-2020
444,WV- HUNTINGTON,80.0,0,0,5,76.8,83.2,05-05-2020
445,WV- MORGANTOWN,80.26,0,0,5,77.05,83.47,05-05-2020
446,WI- APPLETON,82.49,14,13,21,79.19,85.79,05-05-2020
447,WI- GREEN BAY,80.84,8,7,16,77.61,84.07,05-05-2020
448,WI- LA CROSSE,82.12,15,13,27,78.84,85.4,05-05-2020
449,WI- MADISON,85.98,172,153,235,82.54,89.42,05-05-2020
450,WI- MARSHFIELD,80.89,7,6,12,77.65,84.13,05-05-2020
451,WI- MILWAUKEE,84.76,379,337,531,81.37,88.15,05-05-2020
452,WI- NEENAH,83.62,16,14,22,80.28,86.96,05-05-2020
456,WI- WAUSAU,80.47,0,0,2,77.25,83.69,05-05-2020
457,WY- CASPER,81.31,7,6,10,78.06,84.56,05-05-2020
303,NY- NEW YORK,115.89,5540,5001,6797,111.25,120.53,05-05-2020
