HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,81.37,112,100,133,80.26,83.0,112 [100 - 133],81.37% [80.26% - 83.0%],116,22,253,06-30-2020
2,AL- DOTHAN,81.77,21,19,25,80.15,84.07,21 [19 - 25],81.77% [80.15% - 84.07%],23,2,54,06-30-2020
5,AL- HUNTSVILLE,81.58,28,25,34,80.37,83.67,28 [25 - 34],81.58% [80.37% - 83.67%],29,7,69,06-30-2020
6,AL- MOBILE,81.19,28,26,37,80.46,83.26,28 [26 - 37],81.19% [80.46% - 83.26%],33,13,93,06-30-2020
7,AL- MONTGOMERY,81.23,14,13,19,80.13,83.43,14 [13 - 19],81.23% [80.13% - 83.43%],18,2,53,06-30-2020
9,AL- TUSCALOOSA,80.87,7,7,10,80.1,82.91,7 [7 - 10],80.87% [80.1% - 82.91%],8,1,29,06-30-2020
11,AZ- MESA,88.68,169,152,200,82.78,99.14,169 [152 - 200],88.68% [82.78% - 99.14%],171,55,379,06-30-2020
12,AZ- PHOENIX,85.54,416,375,496,81.74,92.4,416 [375 - 496],85.54% [81.74% - 92.4%],419,132,939,06-30-2020
14,AZ- SUN CITY,83.65,28,26,33,81.11,88.02,28 [26 - 33],83.65% [81.11% - 88.02%],29,9,65,06-30-2020
15,AZ- TUCSON,85.7,140,126,170,81.43,93.39,140 [126 - 170],85.7% [81.43% - 93.39%],143,36,338,06-30-2020
16,AR- FORT SMITH,82.1,21,19,25,80.39,83.75,21 [19 - 25],82.1% [80.39% - 83.75%],26,5,48,06-30-2020
18,AR- JONESBORO,81.83,14,13,16,80.22,83.65,14 [13 - 16],81.83% [80.22% - 83.65%],16,2,33,06-30-2020
19,AR- LITTLE ROCK,81.99,112,99,125,80.31,83.45,112 [99 - 125],81.99% [80.31% - 83.45%],114,18,199,06-30-2020
