region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,95.82,1181,1126,1263,91.34,102.62,1181 [1126 - 1263],95.82% [91.34% - 102.62%],1336,958,1910,01-26-2021
2,AL- DOTHAN,92.42,146,140,151,91.67,94.53,146 [140 - 151],92.42% [91.67% - 94.53%],165,155,193,01-26-2021
5,AL- HUNTSVILLE,92.93,169,164,176,91.33,93.88,169 [164 - 176],92.93% [91.33% - 93.88%],243,213,261,01-26-2021
6,AL- MOBILE,94.91,376,362,390,92.11,97.82,376 [362 - 390],94.91% [92.11% - 97.82%],426,346,509,01-26-2021
7,AL- MONTGOMERY,105.81,354,339,374,99.4,114.15,354 [339 - 374],105.81% [99.4% - 114.15%],399,300,528,01-26-2021
9,AL- TUSCALOOSA,93.63,118,112,125,89.52,97.23,118 [112 - 125],93.63% [89.52% - 97.23%],136,95,172,01-26-2021
11,AZ- MESA,118.69,549,529,573,114.44,123.08,549 [529 - 573],118.69% [114.44% - 123.08%],766,682,853,01-26-2021
12,AZ- PHOENIX,103.74,1253,1210,1304,101.14,106.35,1253 [1210 - 1304],103.74% [101.14% - 106.35%],1798,1601,1996,01-26-2021
14,AZ- SUN CITY,94.94,76,73,79,93.33,96.54,76 [73 - 79],94.94% [93.33% - 96.54%],121,108,134,01-26-2021
15,AZ- TUCSON,112.65,727,696,770,104.88,122.59,727 [696 - 770],112.65% [104.88% - 122.59%],824,628,1075,01-26-2021
16,AR- FORT SMITH,92.41,131,126,137,91.09,94.52,131 [126 - 137],92.41% [91.09% - 94.52%],159,142,186,01-26-2021
18,AR- JONESBORO,87.85,56,54,58,87.3,88.19,56 [54 - 58],87.85% [87.3% - 88.19%],71,66,74,01-26-2021
19,AR- LITTLE ROCK,89.29,449,433,467,87.95,90.36,449 [433 - 467],89.29% [87.95% - 90.36%],536,459,598,01-26-2021
21,AR- SPRINGDALE,103.37,218,210,227,98.16,108.48,218 [210 - 227],103.37% [98.16% - 108.48%],247,192,301,01-26-2021
22,AR- TEXARKANA,89.69,84,81,87,88.57,89.9,84 [81 - 87],89.69% [88.57% - 89.9%],95,84,97,01-26-2021
23,CA- ORANGE CO.,93.28,855,825,885,91.42,94.93,855 [825 - 885],93.28% [91.42% - 94.93%],1016,874,1142,01-26-2021
25,CA- BAKERSFIELD,90.7,315,304,327,89.35,91.95,315 [304 - 327],90.7% [89.35% - 91.95%],387,338,432,01-26-2021
31,CA- CHICO,87.66,42,40,43,87.03,88.75,42 [40 - 43],87.66% [87.03% - 88.75%],49,45,56,01-26-2021
33,CA- CONTRA COSTA CO.,89.54,145,140,150,88.24,90.63,145 [140 - 150],89.54% [88.24% - 90.63%],191,165,213,01-26-2021
43,CA- FRESNO,96.56,289,279,299,94.63,98.31,289 [279 - 299],96.56% [94.63% - 98.31%],378,334,418,01-26-2021
56,CA- LOS ANGELES,97.43,3790,3618,3961,92.43,102.16,3790 [3618 - 3961],97.43% [92.43% - 102.16%],4323,3083,5497,01-26-2021
58,CA- MODESTO,93.61,163,156,169,91.87,95.07,163 [156 - 169],93.61% [91.87% - 95.07%],234,204,259,01-26-2021
62,CA- NAPA,89.45,42,40,44,88.59,90.65,42 [40 - 44],89.45% [88.59% - 90.65%],55,50,62,01-26-2021
65,CA- ALAMEDA CO.,86.3,142,135,149,85.33,87.22,142 [135 - 149],86.3% [85.33% - 87.22%],213,180,244,01-26-2021
69,CA- PALM SPR/RANCHO MIR.,99.56,173,167,179,97.66,101.37,173 [167 - 179],99.56% [97.66% - 101.37%],206,186,225,01-26-2021
73,CA- REDDING,83.42,35,33,36,83.05,84.07,35 [33 - 36],83.42% [83.05% - 84.07%],37,33,44,01-26-2021
77,CA- SACRAMENTO,88.59,303,292,315,87.5,89.68,303 [292 - 315],88.59% [87.5% - 89.68%],411,359,463,01-26-2021
78,CA- SALINAS,91.6,65,62,67,89.96,92.99,65 [62 - 67],91.6% [89.96% - 92.99%],92,79,103,01-26-2021
79,CA- SAN BERNARDINO,106.01,1147,1110,1185,103.16,108.59,1147 [1110 - 1185],106.01% [103.16% - 108.59%],1504,1339,1653,01-26-2021
80,CA- SAN DIEGO,97.8,1009,976,1043,95.9,99.79,1009 [976 - 1043],97.8% [95.9% - 99.79%],1252,1118,1392,01-26-2021
81,CA- SAN FRANCISCO,83.57,139,133,145,83.09,84.0,139 [133 - 145],83.57% [83.09% - 84.0%],181,157,203,01-26-2021
82,CA- SAN JOSE,91.53,306,293,319,88.76,94.04,306 [293 - 319],91.53% [88.76% - 94.04%],349,265,425,01-26-2021
83,CA- SAN LUIS OBISPO,94.91,51,49,53,92.94,96.67,51 [49 - 53],94.91% [92.94% - 96.67%],68,59,76,01-26-2021
85,CA- SAN MATEO CO.,86.27,131,126,136,85.42,87.01,131 [126 - 136],86.27% [85.42% - 87.01%],169,146,189,01-26-2021
86,CA- SANTA BARBARA,99.46,165,159,172,95.42,103.71,165 [159 - 172],99.46% [95.42% - 103.71%],188,149,229,01-26-2021
87,CA- SANTA CRUZ,103.12,74,71,77,97.55,108.97,74 [71 - 77],103.12% [97.55% - 108.97%],83,63,104,01-26-2021
