HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations,Lower Hospitalization Bound,Upper Hospitalization Bound,Last Update
115,FL- BRADENTON,280,9691,9691,9694,01-22-2020
116,FL- CLEARWATER,219,15671,15667,15672,01-22-2020
118,FL- FORT LAUDERDALE,226,82744,82733,82758,01-22-2020
119,FL- FORT MYERS,230,38809,38801,38814,01-22-2020
120,FL- GAINESVILLE,212,16844,16841,16844,01-22-2020
122,FL- HUDSON,228,12835,12831,12836,01-22-2020
123,FL- JACKSONVILLE,250,57369,57346,57371,01-22-2020
124,FL- LAKELAND,257,13052,13048,13053,01-22-2020
127,FL- MIAMI,213,92020,92008,92037,01-22-2020
129,FL- OCALA,258,16869,16862,16870,01-22-2020
130,FL- ORLANDO,248,120613,120569,120617,01-22-2020
131,FL- ORMOND BEACH,189,12452,12450,12452,01-22-2020
133,FL- PANAMA CITY,221,5713,5707,5714,01-22-2020
134,FL- PENSACOLA,234,24332,24318,24334,01-22-2020
137,FL- SARASOTA,214,13308,13305,13309,01-22-2020
139,FL- ST PETERSBURG,195,12732,12729,12733,01-22-2020
140,FL- TALLAHASSEE,245,30305,30295,30308,01-22-2020
141,FL- TAMPA,238,46318,46305,46320,01-22-2020
142,GA- ALBANY,184,6682,6682,6685,01-22-2020
144,GA- ATLANTA,279,167706,167706,167706,01-22-2020
145,GA- AUGUSTA,267,30229,30217,30231,01-22-2020
146,GA- COLUMBUS,278,17217,17212,17219,01-22-2020
147,GA- MACON,280,31304,31304,31304,01-22-2020
148,GA- ROME,280,10217,10217,10217,01-22-2020
149,GA- SAVANNAH,280,28812,28812,28812,01-22-2020
154,IL- AURORA,280,7269,7269,7271,01-22-2020
155,IL- BLUE ISLAND,196,18393,18392,18399,01-22-2020
156,IL- CHICAGO,195,61345,61342,61365,01-22-2020
158,IL- ELGIN,280,14910,14906,14913,01-22-2020
161,IL- EVANSTON,243,24501,24500,24509,01-22-2020
163,IL- HINSDALE,257,12113,12112,12116,01-22-2020
164,IL- JOLIET,280,17215,17213,17220,01-22-2020
166,IL- MELROSE PARK,251,32909,32907,32919,01-22-2020
170,IL- PEORIA,215,16555,16547,16556,01-22-2020
171,IL- ROCKFORD,278,20272,20267,20276,01-22-2020
172,IL- SPRINGFIELD,209,20738,20725,20739,01-22-2020
173,IL- URBANA,250,11038,11029,11038,01-22-2020
175,IL- BLOOMINGTON,280,3738,3738,3738,01-22-2020
179,IN- EVANSVILLE,154,9138,9134,9139,01-22-2020
180,IN- FORT WAYNE,146,8916,8911,8917,01-22-2020
181,IN- GARY,87,727,727,727,01-22-2020
183,IN- INDIANAPOLIS,87,3286,3285,3286,01-22-2020
184,IN- LAFAYETTE,85,256,256,256,01-22-2020
185,IN- MUNCIE,95,422,422,422,01-22-2020
186,IN- MUNSTER,105,1809,1809,1810,01-22-2020
187,IN- SOUTH BEND,104,2472,2471,2472,01-22-2020
188,IN- TERRE HAUTE,92,402,402,402,01-22-2020
191,IA- DAVENPORT,179,14168,14162,14168,01-22-2020
192,IA- DES MOINES,240,35113,35094,35114,01-22-2020
193,IA- DUBUQUE,210,4923,4923,4923,01-22-2020
194,IA- IOWA CITY,153,9823,9820,9823,01-22-2020
195,IA- MASON CITY,159,3667,3666,3667,01-22-2020
196,IA- SIOUX CITY,187,8157,8154,8158,01-22-2020
197,IA- WATERLOO,238,6658,6655,6658,01-22-2020
200,KS- TOPEKA,280,21658,21658,21658,01-22-2020
201,KS- WICHITA,280,65912,65864,65915,01-22-2020
203,KY- COVINGTON,280,15414,15414,15414,01-22-2020
204,KY- LEXINGTON,280,72884,72884,72884,01-22-2020
205,KY- LOUISVILLE,280,67424,67424,67424,01-22-2020
207,KY- OWENSBORO,280,6608,6608,6608,01-22-2020
208,KY- PADUCAH,280,22384,22379,22384,01-22-2020
209,LA- ALEXANDRIA,200,7826,7823,7826,01-22-2020
210,LA- BATON ROUGE,245,25858,25855,25865,01-22-2020
212,LA- HOUMA,225,6326,6326,6328,01-22-2020
213,LA- LAFAYETTE,205,18655,18649,18655,01-22-2020
214,LA- LAKE CHARLES,220,7657,7655,7658,01-22-2020
216,LA- METAIRIE,198,6843,6843,6847,01-22-2020
217,LA- MONROE,200,6897,6891,6898,01-22-2020
218,LA- NEW ORLEANS,140,8259,8259,8263,01-22-2020
219,LA- SHREVEPORT,183,19294,19284,19295,01-22-2020
221,ME- BANGOR,164,5952,5949,5952,01-22-2020
222,ME- PORTLAND,172,15527,15525,15530,01-22-2020
223,MD- BALTIMORE,280,94430,94430,94430,01-22-2020
225,MD- SALISBURY,280,13118,13118,13118,01-22-2020
226,MD- TAKOMA PARK,280,18018,18018,18018,01-22-2020
227,MA- BOSTON,241,108275,108271,108314,01-22-2020
230,MA- SPRINGFIELD,267,19231,19230,19235,01-22-2020
231,MA- WORCESTER,261,18287,18287,18293,01-22-2020
232,MI- ANN ARBOR,250,35098,35094,35105,01-22-2020
233,MI- DEARBORN,193,11416,11416,11419,01-22-2020
234,MI- DETROIT,216,38984,38984,38994,01-22-2020
235,MI- FLINT,251,14783,14781,14785,01-22-2020
238,MI- KALAMAZOO,272,17926,17917,17927,01-22-2020
239,MI- LANSING,275,20734,20723,20736,01-22-2020
240,MI- MARQUETTE,205,3507,3503,3508,01-22-2020
242,MI- MUSKEGON,280,6855,6851,6857,01-22-2020
243,MI- PETOSKEY,278,4364,4361,4365,01-22-2020
244,MI- PONTIAC,220,10214,10214,10217,01-22-2020
245,MI- ROYAL OAK,185,17084,17084,17088,01-22-2020
246,MI- SAGINAW,204,17536,17530,17537,01-22-2020
248,MI- ST JOSEPH,280,4041,4040,4041,01-22-2020
249,MI- TRAVERSE CITY,267,5991,5989,5991,01-22-2020
250,MN- DULUTH,171,6321,6317,6321,01-22-2020
251,MN- MINNEAPOLIS,216,80447,80414,80452,01-22-2020
253,MN- ROCHESTER,136,10148,10148,10149,01-22-2020
254,MN- ST CLOUD,209,6223,6220,6224,01-22-2020
256,MN- ST PAUL,253,27437,27426,27439,01-22-2020
257,MS- GULFPORT,280,10820,10820,10820,01-22-2020
258,MS- HATTIESBURG,280,16940,16940,16940,01-22-2020
259,MS- JACKSON,280,62734,62734,62734,01-22-2020
261,MS- OXFORD,280,8932,8932,8932,01-22-2020
262,MS- TUPELO,280,22820,22820,22820,01-22-2020
263,MO- CAPE GIRARDEAU,160,4695,4693,4696,01-22-2020
264,MO- COLUMBIA,236,18227,18215,18228,01-22-2020
267,MO- JOPLIN,280,12631,12621,12631,01-22-2020
268,MO- KANSAS CITY,280,110950,110950,110950,01-22-2020
270,MO- SPRINGFIELD,250,20790,20773,20791,01-22-2020
273,MO- ST LOUIS,196,91740,91689,91744,01-22-2020
274,MT- BILLINGS,170,13811,13806,13811,01-22-2020
275,MT- GREAT FALLS,139,3060,3055,3061,01-22-2020
276,MT- MISSOULA,200,9588,9586,9588,01-22-2020
277,NE- LINCOLN,206,15276,15272,15280,01-22-2020
278,NE- OMAHA,149,23358,23353,23369,01-22-2020
279,NV- LAS VEGAS,280,54332,54317,54342,01-22-2020
280,NV- RENO,250,21969,21964,21971,01-22-2020
281,NH- LEBANON,175,5894,5894,5895,01-22-2020
282,NH- MANCHESTER,154,9084,9084,9087,01-22-2020
283,NJ- CAMDEN,202,59353,59346,59367,01-22-2020
284,NJ- HACKENSACK,153,14997,14997,15003,01-22-2020
285,NJ- MORRISTOWN,206,13578,13578,13585,01-22-2020
288,NJ- NEW BRUNSWICK,174,14640,14640,14646,01-22-2020
289,NJ- NEWARK,147,18201,18201,18210,01-22-2020
291,NJ- PATERSON,149,4509,4509,4511,01-22-2020
293,NM- ALBUQUERQUE,276,45600,45583,45604,01-22-2020
295,NY- ALBANY,258,54153,54139,54175,01-22-2020
296,NY- BINGHAMTON,279,13006,13006,13006,01-22-2020
297,NY- BRONX,194,22629,22628,22641,01-22-2020
299,NY- BUFFALO,280,50330,50330,50330,01-22-2020
300,NY- ELMIRA,280,15074,15074,15074,01-22-2020
301,NY- EAST LONG ISLAND,207,75869,75867,75913,01-22-2020
304,NY- ROCHESTER,280,41440,41440,41440,01-22-2020
307,NY- SYRACUSE,280,39550,39550,39550,01-22-2020
308,NY- WHITE PLAINS,192,18394,18394,18404,01-22-2020
309,NC- ASHEVILLE,220,15740,15727,15740,01-22-2020
311,NC- CHARLOTTE,280,79594,79556,79596,01-22-2020
312,NC- DURHAM,212,40922,40899,40926,01-22-2020
313,NC- GREENSBORO,236,18695,18687,18696,01-22-2020
314,NC- GREENVILLE,218,21412,21399,21415,01-22-2020
315,NC- HICKORY,250,8164,8158,8165,01-22-2020
318,NC- RALEIGH,280,59232,59232,59233,01-22-2020
319,NC- WILMINGTON,250,13128,13121,13128,01-22-2020
320,NC- WINSTON-SALEM,215,32674,32660,32674,01-22-2020
321,ND- BISMARCK,162,4740,4738,4741,01-22-2020
322,ND- FARGO MOORHEAD -MN,161,9818,9809,9818,01-22-2020
323,ND- GRAND FORKS,153,2509,2509,2510,01-22-2020
324,ND- MINOT,144,3117,3116,3117,01-22-2020
325,OH- AKRON,280,33964,33964,33964,01-22-2020
326,OH- CANTON,280,29610,29610,29610,01-22-2020
327,OH- CINCINNATI,280,67116,67116,67116,01-22-2020
328,OH- CLEVELAND,280,123548,123548,123550,01-22-2020
329,OH- COLUMBUS,280,125370,125370,125370,01-22-2020
330,OH- DAYTON,280,45752,45752,45752,01-22-2020
331,OH- ELYRIA,280,10150,10150,10150,01-22-2020
332,OH- KETTERING,280,16184,16184,16184,01-22-2020
334,OH- TOLEDO,280,58646,58646,58646,01-22-2020
335,OH- YOUNGSTOWN,280,36400,36400,36400,01-22-2020
336,OK- LAWTON,280,9982,9982,9982,01-22-2020
339,OK- OKLAHOMA CITY,280,92120,92120,92120,01-22-2020
340,OK- TULSA,280,70308,70308,70308,01-22-2020
341,OR- BEND,233,4188,4187,4188,01-22-2020
342,OR- EUGENE,242,13168,13165,13169,01-22-2020
343,OR- MEDFORD,210,8578,8572,8579,01-22-2020
344,OR- PORTLAND,244,57233,57221,57245,01-22-2020
345,OR- SALEM,278,5721,5721,5722,01-22-2020
346,PA- ALLENTOWN,265,36502,36496,36511,01-22-2020
347,PA- ALTOONA,280,8317,8311,8317,01-22-2020
350,PA- DANVILLE,280,19584,19577,19585,01-22-2020
351,PA- ERIE,256,24268,24248,24268,01-22-2020
352,PA- HARRISBURG,280,32074,32074,32074,01-22-2020
354,PA- JOHNSTOWN,214,5873,5867,5873,01-22-2020
355,PA- LANCASTER,280,16674,16674,16674,01-22-2020
356,PA- PHILADELPHIA,257,140394,140373,140422,01-22-2020
357,PA- PITTSBURGH,280,163408,163408,163408,01-22-2020
358,PA- READING,280,19814,19814,19816,01-22-2020
359,PA- SAYRE,280,6594,6594,6594,01-22-2020
360,PA- SCRANTON,265,10587,10586,10591,01-22-2020
362,PA- WILKES-BARRE,280,8991,8990,8992,01-22-2020
363,PA- YORK,280,11634,11634,11634,01-22-2020
365,SC- CHARLESTON,279,39788,39771,39790,01-22-2020
366,SC- COLUMBIA,240,40830,40823,40834,01-22-2020
367,SC- FLORENCE,215,12353,12350,12354,01-22-2020
368,SC- GREENVILLE,280,32469,32455,32470,01-22-2020
369,SC- SPARTANBURG,261,12764,12758,12764,01-22-2020
371,SD- SIOUX FALLS,200,22708,22701,22708,01-22-2020
373,TN- CHATTANOOGA,213,19422,19409,19423,01-22-2020
374,TN- JACKSON,155,6320,6316,6321,01-22-2020
375,TN- JOHNSON CITY,168,5002,4999,5003,01-22-2020
376,TN- KINGSPORT,280,27804,27804,27804,01-22-2020
377,TN- KNOXVILLE,186,27035,27018,27036,01-22-2020
379,TN- MEMPHIS,217,60049,60030,60050,01-22-2020
380,TN- NASHVILLE,228,87210,87181,87218,01-22-2020
382,TX- ABILENE,150,5353,5349,5353,01-22-2020
383,TX- AMARILLO,183,8779,8768,8780,01-22-2020
385,TX- AUSTIN,280,48972,48972,48972,01-22-2020
386,TX- BEAUMONT,222,12225,12218,12226,01-22-2020
388,TX- BRYAN,280,8509,8505,8509,01-22-2020
390,TX- CORPUS CHRISTI,183,12502,12493,12502,01-22-2020
391,TX- DALLAS,272,162639,162578,162644,01-22-2020
393,TX- EL PASO,238,26168,26151,26172,01-22-2020
394,TX- FORT WORTH,278,68502,68472,68503,01-22-2020
396,TX- HARLINGEN,221,11582,11573,11582,01-22-2020
397,TX- HOUSTON,261,209992,209896,209999,01-22-2020
399,TX- LONGVIEW,209,5696,5691,5696,01-22-2020
400,TX- LUBBOCK,191,16160,16151,16162,01-22-2020
402,TX- MCALLEN,225,13061,13049,13062,01-22-2020
406,TX- ODESSA,185,7891,7883,7892,01-22-2020
411,TX- SAN ANGELO,156,2965,2964,2965,01-22-2020
412,TX- SAN ANTONIO,238,75897,75882,75917,01-22-2020
413,TX- TEMPLE,280,13146,13146,13146,01-22-2020
416,TX- TYLER,232,15838,15830,15839,01-22-2020
417,TX- VICTORIA,164,4090,4089,4090,01-22-2020
418,TX- WACO,280,8358,8358,8358,01-22-2020
420,TX- WICHITA FALLS,201,5312,5311,5312,01-22-2020
421,UT- OGDEN,201,5842,5842,5844,01-22-2020
422,UT- PROVO,206,7734,7733,7735,01-22-2020
423,UT- SALT LAKE CITY,186,29161,29152,29164,01-22-2020
424,VT- BURLINGTON,277,21140,21133,21142,01-22-2020
426,VA- ARLINGTON,280,40502,40502,40502,01-22-2020
427,VA- CHARLOTTESVILLE,280,19642,19642,19642,01-22-2020
428,VA- LYNCHBURG,246,7212,7206,7213,01-22-2020
429,VA- NEWPORT NEWS,280,15946,15946,15946,01-22-2020
430,VA- NORFOLK,280,37898,37898,37898,01-22-2020
431,VA- RICHMOND,280,65800,65800,65800,01-22-2020
432,VA- ROANOKE,280,39116,39116,39116,01-22-2020
435,VA- WINCHESTER,280,13062,13062,13062,01-22-2020
437,WA- EVERETT,234,7021,7021,7026,01-22-2020
438,WA- OLYMPIA,253,6748,6748,6752,01-22-2020
439,WA- SEATTLE,189,33219,33219,33239,01-22-2020
440,WA- SPOKANE,253,41862,41858,41874,01-22-2020
441,WA- TACOMA,220,9513,9513,9519,01-22-2020
442,WA- YAKIMA,278,7267,7267,7269,01-22-2020
443,WV- CHARLESTON,280,33950,33950,33950,01-22-2020
444,WV- HUNTINGTON,280,23100,23100,23100,01-22-2020
445,WV- MORGANTOWN,279,24682,24682,24682,01-22-2020
446,WI- APPLETON,280,8603,8599,8603,01-22-2020
447,WI- GREEN BAY,205,13157,13152,13157,01-22-2020
448,WI- LA CROSSE,227,9704,9700,9705,01-22-2020
449,WI- MADISON,213,24863,24863,24872,01-22-2020
450,WI- MARSHFIELD,202,9236,9231,9236,01-22-2020
451,WI- MILWAUKEE,200,62252,62248,62272,01-22-2020
452,WI- NEENAH,246,6380,6378,6380,01-22-2020
456,WI- WAUSAU,208,4398,4395,4398,01-22-2020
457,WY- CASPER,152,3479,3478,3480,01-22-2020
303,NY- NEW YORK,182,86977,86976,87025,01-22-2020
