HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,84.55,381,341,482,81.37,91.82,381 [341 - 482],84.55% [81.37% - 91.82%],383,116,998,05-26-2020
2,AL- DOTHAN,81.36,14,12,22,80.15,84.67,14 [12 - 22],81.36% [80.15% - 84.67%],18,2,62,05-26-2020
5,AL- HUNTSVILLE,83.61,65,58,83,81.06,89.57,65 [58 - 83],83.61% [81.06% - 89.57%],67,20,180,05-26-2020
6,AL- MOBILE,83.75,104,93,129,81.3,89.17,104 [93 - 129],83.75% [81.3% - 89.17%],107,37,262,05-26-2020
7,AL- MONTGOMERY,83.52,50,45,68,81.1,90.61,50 [45 - 68],83.52% [81.1% - 90.61%],54,17,164,05-26-2020
9,AL- TUSCALOOSA,84.51,42,37,54,81.1,92.12,42 [37 - 54],84.51% [81.1% - 92.12%],45,11,121,05-26-2020
11,AZ- MESA,88.72,169,155,224,84.04,105.4,169 [155 - 224],88.72% [84.04% - 105.4%],172,80,503,05-26-2020
12,AZ- PHOENIX,85.68,426,389,560,82.57,96.4,426 [389 - 560],85.68% [82.57% - 96.4%],430,195,1242,05-26-2020
14,AZ- SUN CITY,83.64,26,24,36,81.6,90.62,26 [24 - 36],83.64% [81.6% - 90.62%],29,13,86,05-26-2020
15,AZ- TUCSON,84.18,103,95,144,81.78,93.91,103 [95 - 144],84.18% [81.78% - 93.91%],105,45,351,05-26-2020
16,AR- FORT SMITH,80.59,7,7,11,80.08,82.97,7 [7 - 11],80.59% [80.08% - 82.97%],7,1,38,05-26-2020
18,AR- JONESBORO,81.03,7,7,9,80.11,82.65,7 [7 - 9],81.03% [80.11% - 82.65%],9,1,24,05-26-2020
19,AR- LITTLE ROCK,83.88,221,195,257,80.97,87.93,221 [195 - 257],83.88% [80.97% - 87.93%],223,56,458,05-26-2020
