HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,84.25,356,327,374,81.92,85.72,356 [327 - 374],84.25% [81.92% - 85.72%],359,162,483,06-30-2020
2,AL- DOTHAN,86.15,79,73,83,82.79,87.83,79 [73 - 83],86.15% [82.79% - 87.83%],81,37,104,06-30-2020
5,AL- HUNTSVILLE,85.69,103,95,108,82.5,87.45,103 [95 - 108],85.69% [82.5% - 87.45%],106,47,140,06-30-2020
6,AL- MOBILE,86.1,171,157,177,82.94,87.49,171 [157 - 177],86.1% [82.94% - 87.49%],174,84,214,06-30-2020
7,AL- MONTGOMERY,85.02,74,68,78,82.13,86.73,74 [68 - 78],85.02% [82.13% - 86.73%],77,33,104,06-30-2020
9,AL- TUSCALOOSA,84.49,42,39,44,81.6,85.91,42 [39 - 44],84.49% [81.6% - 85.91%],44,16,59,06-30-2020
11,AZ- MESA,90.61,207,188,226,83.99,96.97,207 [188 - 226],90.61% [83.99% - 96.97%],210,79,336,06-30-2020
12,AZ- PHOENIX,87.01,528,480,573,82.67,91.1,528 [480 - 573],87.01% [82.67% - 91.1%],531,202,841,06-30-2020
14,AZ- SUN CITY,84.47,33,30,36,81.6,87.04,33 [30 - 36],84.47% [81.6% - 87.04%],36,13,57,06-30-2020
15,AZ- TUCSON,87.22,179,162,197,82.5,91.93,179 [162 - 197],87.22% [82.5% - 91.93%],182,63,301,06-30-2020
16,AR- FORT SMITH,81.87,20,19,23,80.78,83.04,20 [19 - 23],81.87% [80.78% - 83.04%],24,10,39,06-30-2020
18,AR- JONESBORO,81.9,14,14,16,80.88,83.1,14 [14 - 16],81.9% [80.88% - 83.1%],17,8,28,06-30-2020
19,AR- LITTLE ROCK,81.26,68,62,79,80.49,82.53,68 [62 - 79],81.26% [80.49% - 82.53%],72,28,146,06-30-2020
21,AR- SPRINGDALE,83.65,35,32,39,81.61,86.05,35 [32 - 39],83.65% [81.61% - 86.05%],38,17,64,06-30-2020
22,AR- TEXARKANA,82.89,25,23,27,81.12,84.29,25 [23 - 27],82.89% [81.12% - 84.29%],28,11,42,06-30-2020
23,CA- ORANGE CO.,85.43,412,372,439,82.03,87.84,412 [372 - 439],85.43% [82.03% - 87.84%],415,155,600,06-30-2020
25,CA- BAKERSFIELD,84.62,164,146,175,81.02,86.61,164 [146 - 175],84.62% [81.02% - 86.61%],167,37,239,06-30-2020
31,CA- CHICO,86.92,42,38,45,81.56,89.69,42 [38 - 45],86.92% [81.56% - 89.69%],44,10,62,06-30-2020
33,CA- CONTRA COSTA CO.,85.03,97,89,105,82.35,87.64,97 [89 - 105],85.03% [82.35% - 87.64%],100,47,153,06-30-2020
43,CA- FRESNO,87.88,176,156,188,81.58,91.3,176 [156 - 188],87.88% [81.58% - 91.3%],179,36,258,06-30-2020
56,CA- LOS ANGELES,85.39,1192,1073,1271,81.66,87.52,1192 [1073 - 1271],85.39% [81.66% - 87.52%],1336,411,1864,06-30-2020
58,CA- MODESTO,86.18,103,93,111,82.27,89.08,103 [93 - 111],86.18% [82.27% - 89.08%],106,39,156,06-30-2020
62,CA- NAPA,85.02,25,23,28,81.72,87.39,25 [23 - 28],85.02% [81.72% - 87.39%],29,10,43,06-30-2020
65,CA- ALAMEDA CO.,84.34,143,131,154,82.04,86.6,143 [131 - 154],84.34% [82.04% - 86.6%],146,69,223,06-30-2020
69,CA- PALM SPR/RANCHO MIR.,84.07,40,37,43,81.42,85.79,40 [37 - 43],84.07% [81.42% - 85.79%],42,15,61,06-30-2020
73,CA- REDDING,83.71,35,32,38,80.92,85.45,35 [32 - 38],83.71% [80.92% - 85.45%],40,10,59,06-30-2020
77,CA- SACRAMENTO,85.94,281,256,301,82.51,88.78,281 [256 - 301],85.94% [82.51% - 88.78%],284,120,420,06-30-2020
78,CA- SALINAS,85.43,40,37,43,82.14,88.07,40 [37 - 43],85.43% [82.14% - 88.07%],43,17,64,06-30-2020
79,CA- SAN BERNARDINO,87.05,404,364,430,82.58,90.17,404 [364 - 430],87.05% [82.58% - 90.17%],407,149,588,06-30-2020
80,CA- SAN DIEGO,86.41,446,403,477,82.4,89.36,446 [403 - 477],86.41% [82.4% - 89.36%],451,169,658,06-30-2020
81,CA- SAN FRANCISCO,82.56,126,116,136,81.2,83.88,126 [116 - 136],82.56% [81.2% - 83.88%],129,61,197,06-30-2020
82,CA- SAN JOSE,85.27,157,144,169,82.45,87.96,157 [144 - 169],85.27% [82.45% - 87.96%],159,74,241,06-30-2020
83,CA- SAN LUIS OBISPO,86.5,27,25,30,81.75,89.65,27 [25 - 30],86.5% [81.75% - 89.65%],29,8,44,06-30-2020
85,CA- SAN MATEO CO.,82.86,73,68,79,81.34,84.34,73 [68 - 79],82.86% [81.34% - 84.34%],76,36,117,06-30-2020
86,CA- SANTA BARBARA,85.73,52,47,56,81.66,88.39,52 [47 - 56],85.73% [81.66% - 88.39%],55,16,81,06-30-2020
87,CA- SANTA CRUZ,87.54,22,20,24,83.06,91.14,22 [20 - 24],87.54% [83.06% - 91.14%],27,11,40,06-30-2020
89,CA- SANTA ROSA,82.46,42,39,46,81.07,83.71,42 [39 - 46],82.46% [81.07% - 83.71%],45,20,69,06-30-2020
91,CA- STOCKTON,85.99,60,55,65,82.54,88.84,60 [55 - 65],85.99% [82.54% - 88.84%],63,27,94,06-30-2020
96,CA- VENTURA,86.68,102,93,109,82.29,89.73,102 [93 - 109],86.68% [82.29% - 89.73%],105,36,153,06-30-2020
101,CO- BOULDER,88.72,38,36,40,85.26,91.37,38 [36 - 40],88.72% [85.26% - 91.37%],41,25,54,06-30-2020
102,CO- COLORADO SPRINGS,91.29,114,107,119,86.38,94.4,114 [107 - 119],91.29% [86.38% - 94.4%],116,66,149,06-30-2020
103,CO- DENVER,87.76,368,348,386,84.77,90.32,368 [348 - 386],87.76% [84.77% - 90.32%],370,228,493,06-30-2020
104,CO- FORT COLLINS,88.44,51,48,54,84.54,91.42,51 [48 - 54],88.44% [84.54% - 91.42%],53,29,73,06-30-2020
