region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,85.64,813,778,869,84.13,88.05,813 [778 - 869],85.64% [84.13% - 88.05%],476,349,680,09-08-2020
2,AL- DOTHAN,83.09,68,67,73,82.64,83.61,68 [67 - 73],83.09% [82.64% - 83.61%],41,35,48,09-08-2020
5,AL- HUNTSVILLE,83.03,93,89,102,82.34,84.79,93 [89 - 102],83.03% [82.34% - 84.79%],57,44,90,09-08-2020
6,AL- MOBILE,81.61,72,72,75,81.51,81.93,72 [72 - 75],81.61% [81.51% - 81.93%],46,43,55,09-08-2020
7,AL- MONTGOMERY,83.49,91,90,95,82.91,84.01,91 [90 - 95],83.49% [82.91% - 84.01%],54,45,62,09-08-2020
9,AL- TUSCALOOSA,84.81,79,76,83,83.31,86.31,79 [76 - 83],84.81% [83.31% - 86.31%],48,33,63,09-08-2020
11,AZ- MESA,82.02,66,64,69,81.72,82.53,66 [64 - 69],82.02% [81.72% - 82.53%],40,34,50,09-08-2020
12,AZ- PHOENIX,81.17,142,138,151,80.95,81.44,142 [138 - 151],81.17% [80.95% - 81.44%],89,72,109,09-08-2020
14,AZ- SUN CITY,80.62,7,7,7,80.49,80.74,7 [7 - 7],80.62% [80.49% - 80.74%],5,4,6,09-08-2020
15,AZ- TUCSON,80.83,30,30,31,80.75,81.03,30 [30 - 31],80.83% [80.75% - 81.03%],21,19,26,09-08-2020
16,AR- FORT SMITH,81.64,30,29,33,81.01,81.72,30 [29 - 33],81.64% [81.01% - 81.72%],21,13,22,09-08-2020
18,AR- JONESBORO,82.99,45,45,48,82.77,83.65,45 [45 - 48],82.99% [82.77% - 83.65%],27,25,33,09-08-2020
