HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,85.33,208,196,233,83.4,88.66,208 [196 - 233],85.33% [83.4% - 88.66%],450,287,731,10-13-2020
2,AL- DOTHAN,91.1,66,62,75,86.33,98.0,66 [62 - 75],91.1% [86.33% - 98.0%],147,84,239,10-13-2020
5,AL- HUNTSVILLE,86.04,55,51,60,83.46,88.62,55 [51 - 60],86.04% [83.46% - 88.62%],113,65,162,10-13-2020
6,AL- MOBILE,94.92,222,211,263,89.87,108.21,222 [211 - 263],94.92% [89.87% - 108.21%],426,282,806,10-13-2020
7,AL- MONTGOMERY,83.1,21,21,23,81.94,85.24,21 [21 - 23],83.1% [81.94% - 85.24%],47,30,81,10-13-2020
9,AL- TUSCALOOSA,101.14,99,91,120,89.42,123.99,99 [91 - 120],101.14% [89.42% - 123.99%],211,94,439,10-13-2020
11,AZ- MESA,84.11,35,34,38,82.98,85.96,35 [34 - 38],84.11% [82.98% - 85.96%],81,59,118,10-13-2020
12,AZ- PHOENIX,84.2,151,144,169,82.93,86.57,151 [144 - 169],84.2% [82.93% - 86.57%],318,222,498,10-13-2020
14,AZ- SUN CITY,81.68,0,0,1,81.11,82.35,0 [0 - 1],81.68% [81.11% - 82.35%],13,9,19,10-13-2020
15,AZ- TUCSON,82.65,26,24,33,81.27,85.47,26 [24 - 33],82.65% [81.27% - 85.47%],66,32,138,10-13-2020
16,AR- FORT SMITH,89.38,56,53,63,85.62,94.91,56 [53 - 63],89.38% [85.62% - 94.91%],120,72,191,10-13-2020
18,AR- JONESBORO,91.43,49,45,52,86.42,94.27,49 [45 - 52],91.43% [86.42% - 94.27%],103,58,129,10-13-2020
19,AR- LITTLE ROCK,87.12,201,186,223,83.95,91.07,201 [186 - 223],87.12% [83.95% - 91.07%],411,228,639,10-13-2020
21,AR- SPRINGDALE,90.75,53,50,57,86.81,95.04,53 [50 - 57],90.75% [86.81% - 95.04%],113,72,159,10-13-2020
22,AR- TEXARKANA,85.75,24,23,28,83.27,90.1,24 [23 - 28],85.75% [83.27% - 90.1%],56,32,99,10-13-2020
23,CA- ORANGE CO.,82.7,94,90,103,81.87,84.09,94 [90 - 103],82.7% [81.87% - 84.09%],206,143,313,10-13-2020
25,CA- BAKERSFIELD,82.15,33,32,37,81.58,83.18,33 [32 - 37],82.15% [81.58% - 83.18%],77,57,115,10-13-2020
31,CA- CHICO,83.55,9,9,11,82.34,85.47,9 [9 - 11],83.55% [82.34% - 85.47%],22,15,35,10-13-2020
33,CA- CONTRA COSTA CO.,83.94,33,32,37,82.7,85.74,33 [32 - 37],83.94% [82.7% - 85.74%],78,54,115,10-13-2020
43,CA- FRESNO,84.41,44,42,48,82.93,86.44,44 [42 - 48],84.41% [82.93% - 86.44%],100,67,147,10-13-2020
56,CA- LOS ANGELES,84.21,505,478,552,82.84,86.41,505 [478 - 552],84.21% [82.84% - 86.41%],1044,704,1589,10-13-2020
58,CA- MODESTO,81.56,7,7,8,81.22,82.04,7 [7 - 8],81.56% [81.22% - 82.04%],26,21,35,10-13-2020
62,CA- NAPA,83.54,7,7,9,83.44,87.22,7 [7 - 9],83.54% [83.44% - 87.22%],20,20,42,10-13-2020
65,CA- ALAMEDA CO.,81.62,22,21,24,81.15,82.28,22 [21 - 24],81.62% [81.15% - 82.28%],54,39,77,10-13-2020
69,CA- PALM SPR/RANCHO MIR.,83.86,14,14,16,82.66,85.7,14 [14 - 16],83.86% [82.66% - 85.7%],40,28,60,10-13-2020
73,CA- REDDING,100.13,129,121,147,92.85,112.72,129 [121 - 147],100.13% [92.85% - 112.72%],217,139,354,10-13-2020
77,CA- SACRAMENTO,81.88,37,35,42,81.19,83.18,37 [35 - 42],81.88% [81.19% - 83.18%],90,57,152,10-13-2020
78,CA- SALINAS,84.96,16,15,17,83.4,86.81,16 [15 - 17],84.96% [83.4% - 86.81%],39,27,54,10-13-2020
79,CA- SAN BERNARDINO,87.22,202,192,219,85.03,90.5,202 [192 - 219],87.22% [85.03% - 90.5%],417,291,607,10-13-2020
80,CA- SAN DIEGO,84.44,146,138,161,82.72,86.92,146 [138 - 161],84.44% [82.72% - 86.92%],312,191,487,10-13-2020
81,CA- SAN FRANCISCO,81.5,29,27,33,80.89,82.11,29 [27 - 33],81.5% [80.89% - 82.11%],75,45,107,10-13-2020
