HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,85.96,234,223,256,84.33,88.41,234 [223 - 256],85.96% [84.33% - 88.41%],503,366,710,10-06-2020
2,AL- DOTHAN,91.68,70,67,76,87.3,97.02,70 [67 - 76],91.68% [87.3% - 97.02%],155,97,226,10-06-2020
5,AL- HUNTSVILLE,86.51,56,53,59,84.47,88.24,56 [53 - 59],86.51% [84.47% - 88.24%],122,84,155,10-06-2020
6,AL- MOBILE,93.23,200,191,226,89.59,100.58,200 [191 - 226],93.23% [89.59% - 100.58%],377,274,588,10-06-2020
7,AL- MONTGOMERY,83.89,24,23,27,82.52,85.76,24 [23 - 27],83.89% [82.52% - 85.76%],60,39,89,10-06-2020
9,AL- TUSCALOOSA,102.47,108,101,124,92.73,118.28,108 [101 - 124],102.47% [92.73% - 118.28%],224,127,382,10-06-2020
11,AZ- MESA,84.74,40,39,43,83.69,86.21,40 [39 - 43],84.74% [83.69% - 86.21%],93,73,123,10-06-2020
12,AZ- PHOENIX,84.45,159,153,172,83.3,86.13,159 [153 - 172],84.45% [83.3% - 86.13%],337,250,464,10-06-2020
14,AZ- SUN CITY,81.93,5,5,6,81.48,82.47,5 [5 - 6],81.93% [81.48% - 82.47%],15,12,20,10-06-2020
15,AZ- TUCSON,83.21,31,29,36,81.86,85.19,31 [29 - 36],83.21% [81.86% - 85.19%],81,47,131,10-06-2020
16,AR- FORT SMITH,89.1,56,54,61,86.87,92.96,56 [54 - 61],89.1% [86.87% - 92.96%],116,88,166,10-06-2020
18,AR- JONESBORO,91.59,49,46,51,88.85,93.38,49 [46 - 51],91.59% [88.85% - 93.38%],104,80,121,10-06-2020
19,AR- LITTLE ROCK,86.92,201,188,218,84.83,90.01,201 [188 - 218],86.92% [84.83% - 90.01%],399,279,578,10-06-2020
21,AR- SPRINGDALE,91.43,56,54,59,88.42,94.66,56 [54 - 59],91.43% [88.42% - 94.66%],120,89,155,10-06-2020
22,AR- TEXARKANA,85.65,21,21,25,83.16,88.37,21 [21 - 25],85.65% [83.16% - 88.37%],55,31,82,10-06-2020
23,CA- ORANGE CO.,82.93,103,99,111,82.21,84.0,103 [99 - 111],82.93% [82.21% - 84.0%],223,169,306,10-06-2020
25,CA- BAKERSFIELD,82.56,38,37,41,81.94,83.4,38 [37 - 41],82.56% [81.94% - 83.4%],92,70,123,10-06-2020
31,CA- CHICO,83.31,7,7,8,81.56,84.38,7 [7 - 8],83.31% [81.56% - 84.38%],21,10,28,10-06-2020
33,CA- CONTRA COSTA CO.,84.42,37,36,40,83.3,85.74,37 [36 - 40],84.42% [83.3% - 85.74%],88,66,115,10-06-2020
43,CA- FRESNO,85.12,52,50,56,83.81,87.14,52 [50 - 56],85.12% [83.81% - 87.14%],116,87,163,10-06-2020
56,CA- LOS ANGELES,84.42,532,508,570,83.24,86.08,532 [508 - 570],84.42% [83.24% - 86.08%],1097,804,1507,10-06-2020
58,CA- MODESTO,81.88,7,7,9,81.51,82.73,7 [7 - 9],81.88% [81.51% - 82.73%],32,26,47,10-06-2020
62,CA- NAPA,84.1,7,7,8,83.44,86.36,7 [7 - 8],84.1% [83.44% - 86.36%],23,20,37,10-06-2020
65,CA- ALAMEDA CO.,81.94,29,28,30,81.48,82.55,29 [28 - 30],81.94% [81.48% - 82.55%],65,50,86,10-06-2020
69,CA- PALM SPR/RANCHO MIR.,84.01,14,14,16,82.94,85.32,14 [14 - 16],84.01% [82.94% - 85.32%],42,31,56,10-06-2020
73,CA- REDDING,92.88,82,78,91,89.15,98.3,82 [78 - 91],92.88% [89.15% - 98.3%],139,99,198,10-06-2020
77,CA- SACRAMENTO,82.34,44,42,49,81.69,83.37,44 [42 - 49],82.34% [81.69% - 83.37%],111,81,161,10-06-2020
78,CA- SALINAS,86.04,21,21,22,84.67,87.57,21 [21 - 22],86.04% [84.67% - 87.57%],47,37,60,10-06-2020
79,CA- SAN BERNARDINO,87.55,211,202,223,85.71,89.91,211 [202 - 223],87.55% [85.71% - 89.91%],436,330,573,10-06-2020
80,CA- SAN DIEGO,84.85,160,152,172,83.24,86.8,160 [152 - 172],84.85% [83.24% - 86.8%],340,228,478,10-06-2020
81,CA- SAN FRANCISCO,81.72,37,35,39,81.22,82.21,37 [35 - 39],81.72% [81.22% - 82.21%],87,62,112,10-06-2020
82,CA- SAN JOSE,82.29,28,27,31,81.59,83.6,28 [27 - 31],82.29% [81.59% - 83.6%],69,48,109,10-06-2020
83,CA- SAN LUIS OBISPO,84.63,7,7,8,82.85,86.8,7 [7 - 8],84.63% [82.85% - 86.8%],21,13,31,10-06-2020
85,CA- SAN MATEO CO.,81.66,14,14,15,81.22,82.11,14 [14 - 15],81.66% [81.22% - 82.11%],44,33,57,10-06-2020
86,CA- SANTA BARBARA,82.92,7,7,8,82.38,83.73,7 [7 - 8],82.92% [82.38% - 83.73%],28,23,36,10-06-2020
