HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,84.81,191,180,220,82.84,89.05,191 [180 - 220],84.81% [82.84% - 89.05%],405,240,764,10-06-2020
2,AL- DOTHAN,89.99,56,54,67,85.57,99.5,56 [54 - 67],89.99% [85.57% - 99.5%],132,74,259,10-06-2020
5,AL- HUNTSVILLE,85.64,49,46,54,83.03,89.04,49 [46 - 54],85.64% [83.03% - 89.04%],106,57,170,10-06-2020
6,AL- MOBILE,96.3,235,218,294,89.03,116.96,235 [218 - 294],96.3% [89.03% - 116.96%],465,258,1056,10-06-2020
7,AL- MONTGOMERY,82.86,21,20,23,81.42,84.92,21 [20 - 23],82.86% [81.42% - 84.92%],44,22,76,10-06-2020
9,AL- TUSCALOOSA,99.31,90,81,116,86.71,129.3,90 [81 - 116],99.31% [86.71% - 129.3%],192,67,492,10-06-2020
11,AZ- MESA,83.67,28,27,32,82.32,85.91,28 [27 - 32],83.67% [82.32% - 85.91%],72,46,117,10-06-2020
12,AZ- PHOENIX,84.04,148,138,171,82.46,87.29,148 [138 - 171],84.04% [82.46% - 87.29%],305,186,552,10-06-2020
14,AZ- SUN CITY,81.47,0,0,1,80.86,82.22,0 [0 - 1],81.47% [80.86% - 82.22%],11,7,18,10-06-2020
15,AZ- TUCSON,82.51,28,26,34,81.03,85.74,28 [26 - 34],82.51% [81.03% - 85.74%],63,26,145,10-06-2020
16,AR- FORT SMITH,89.75,57,53,65,84.76,96.55,57 [53 - 65],89.75% [84.76% - 96.55%],124,61,212,10-06-2020
18,AR- JONESBORO,91.05,49,45,52,84.42,95.6,49 [45 - 52],91.05% [84.42% - 95.6%],99,40,141,10-06-2020
19,AR- LITTLE ROCK,87.06,199,183,226,83.41,92.23,199 [183 - 226],87.06% [83.41% - 92.23%],407,197,706,10-06-2020
21,AR- SPRINGDALE,89.7,42,40,48,85.3,95.89,42 [40 - 48],89.7% [85.3% - 95.89%],102,56,168,10-06-2020
22,AR- TEXARKANA,86.08,28,26,33,82.96,91.63,28 [26 - 33],86.08% [82.96% - 91.63%],59,29,114,10-06-2020
23,CA- ORANGE CO.,82.49,85,81,97,81.59,84.23,85 [81 - 97],82.49% [81.59% - 84.23%],190,122,324,10-06-2020
25,CA- BAKERSFIELD,81.82,28,27,31,81.13,82.99,28 [27 - 31],81.82% [81.13% - 82.99%],65,41,108,10-06-2020
31,CA- CHICO,84.38,14,14,16,83.12,87.66,14 [14 - 16],84.38% [83.12% - 87.66%],28,20,49,10-06-2020
33,CA- CONTRA COSTA CO.,83.49,28,28,32,82.2,85.79,28 [28 - 32],83.49% [82.2% - 85.79%],69,44,116,10-06-2020
43,CA- FRESNO,83.76,33,32,38,82.23,86.04,33 [32 - 38],83.76% [82.23% - 86.04%],85,51,138,10-06-2020
56,CA- LOS ANGELES,84.04,491,461,553,82.49,86.83,491 [461 - 553],84.04% [82.49% - 86.83%],1002,617,1693,10-06-2020
58,CA- MODESTO,81.26,2,2,3,80.64,81.63,2 [2 - 3],81.26% [80.64% - 81.63%],21,11,28,10-06-2020
62,CA- NAPA,83.54,7,7,9,83.44,88.08,7 [7 - 9],83.54% [83.44% - 88.08%],20,20,47,10-06-2020
65,CA- ALAMEDA CO.,81.43,21,20,23,80.86,82.13,21 [20 - 23],81.43% [80.86% - 82.13%],48,29,72,10-06-2020
69,CA- PALM SPR/RANCHO MIR.,83.76,14,14,17,82.37,86.08,14 [14 - 17],83.76% [82.37% - 86.08%],39,25,64,10-06-2020
73,CA- REDDING,108.74,175,163,209,96.54,134.53,175 [163 - 209],108.74% [96.54% - 134.53%],310,179,590,10-06-2020
77,CA- SACRAMENTO,81.61,35,33,43,80.88,83.37,35 [33 - 43],81.61% [80.88% - 83.37%],76,42,161,10-06-2020
78,CA- SALINAS,84.28,14,14,15,82.77,86.81,14 [14 - 15],84.28% [82.77% - 86.81%],33,22,54,10-06-2020
79,CA- SAN BERNARDINO,86.96,195,184,218,84.43,91.24,195 [184 - 218],86.96% [84.43% - 91.24%],402,256,650,10-06-2020
80,CA- SAN DIEGO,84.11,136,127,154,82.29,87.11,136 [127 - 154],84.11% [82.29% - 87.11%],288,161,500,10-06-2020
81,CA- SAN FRANCISCO,81.21,21,21,25,80.71,82.09,21 [21 - 25],81.21% [80.71% - 82.09%],61,36,106,10-06-2020
82,CA- SAN JOSE,81.59,21,20,24,80.86,83.11,21 [20 - 24],81.59% [80.86% - 83.11%],48,26,94,10-06-2020
83,CA- SAN LUIS OBISPO,84.62,7,7,8,82.19,86.8,7 [7 - 8],84.62% [82.19% - 86.8%],21,10,31,10-06-2020
85,CA- SAN MATEO CO.,81.15,7,7,9,80.7,81.93,7 [7 - 9],81.15% [80.7% - 81.93%],30,19,52,10-06-2020
86,CA- SANTA BARBARA,82.51,7,7,8,81.24,83.73,7 [7 - 8],82.51% [81.24% - 83.73%],24,12,36,10-06-2020
87,CA- SANTA CRUZ,83.52,0,0,1,83.34,86.69,0 [0 - 1],83.52% [83.34% - 86.69%],12,12,24,10-06-2020
89,CA- SANTA ROSA,82.84,23,22,26,81.83,84.46,23 [22 - 26],82.84% [81.83% - 84.46%],52,34,83,10-06-2020
91,CA- STOCKTON,80.87,0,0,1,80.66,81.51,0 [0 - 1],80.87% [80.66% - 81.51%],9,7,16,10-06-2020
96,CA- VENTURA,82.42,14,13,15,81.46,83.43,14 [13 - 15],82.42% [81.46% - 83.43%],38,23,54,10-06-2020
101,CO- BOULDER,87.3,14,13,17,82.95,95.37,14 [13 - 17],87.3% [82.95% - 95.37%],34,14,73,10-06-2020
102,CO- COLORADO SPRINGS,90.03,55,50,72,84.73,107.25,55 [50 - 72],90.03% [84.73% - 107.25%],103,49,282,10-06-2020
103,CO- DENVER,105.5,651,602,757,94.15,127.64,651 [602 - 757],105.5% [94.15% - 127.64%],1218,676,2276,10-06-2020
104,CO- FORT COLLINS,99.57,62,58,74,91.11,116.78,62 [58 - 74],99.57% [91.11% - 116.78%],125,71,235,10-06-2020
105,CO- GRAND JUNCTION,89.91,43,41,51,85.93,97.55,43 [41 - 51],89.91% [85.93% - 97.55%],78,47,139,10-06-2020
106,CO- GREELEY,93.09,43,39,52,84.5,102.65,43 [39 - 52],93.09% [84.5% - 102.65%],101,35,176,10-06-2020
107,CO- PUEBLO,83.98,16,15,19,81.75,88.15,16 [15 - 19],83.98% [81.75% - 88.15%],31,14,65,10-06-2020
109,CT- BRIDGEPORT,85.81,49,47,53,83.48,88.38,49 [47 - 53],85.81% [83.48% - 88.38%],98,59,142,10-06-2020
110,CT- HARTFORD,102.46,399,373,485,93.33,126.38,399 [373 - 485],102.46% [93.33% - 126.38%],731,434,1510,10-06-2020
111,CT- NEW HAVEN,103.15,504,469,622,93.01,130.8,504 [469 - 622],103.15% [93.01% - 130.8%],891,501,1957,10-06-2020
112,DE- WILMINGTON,94.61,137,128,159,88.43,106.48,137 [128 - 159],94.61% [88.43% - 106.48%],272,157,493,10-06-2020
113,DC- WASHINGTON,85.21,137,128,151,82.81,87.96,137 [128 - 151],85.21% [82.81% - 87.96%],285,154,437,10-06-2020
115,FL- BRADENTON,83.15,7,7,8,81.97,85.08,7 [7 - 8],83.15% [81.97% - 85.08%],22,14,36,10-06-2020
116,FL- CLEARWATER,81.51,7,7,9,80.86,82.5,7 [7 - 9],81.51% [80.86% - 82.5%],24,14,41,10-06-2020
118,FL- FORT LAUDERDALE,81.2,43,41,48,80.62,81.85,43 [41 - 48],81.2% [80.62% - 81.85%],104,54,161,10-06-2020
119,FL- FORT MYERS,81.6,25,24,28,80.89,82.35,25 [24 - 28],81.6% [80.89% - 82.35%],61,34,90,10-06-2020
120,FL- GAINESVILLE,82.02,14,13,16,80.87,83.69,14 [13 - 16],82.02% [80.87% - 83.69%],37,16,68,10-06-2020
122,FL- HUDSON,82.27,14,13,14,81.28,82.96,14 [13 - 14],82.27% [81.28% - 82.96%],28,16,37,10-06-2020
123,FL- JACKSONVILLE,82.31,47,44,54,81.32,83.99,47 [44 - 54],82.31% [81.32% - 83.99%],113,65,196,10-06-2020
124,FL- LAKELAND,82.28,7,7,8,81.22,83.56,7 [7 - 8],82.28% [81.22% - 83.56%],24,13,38,10-06-2020
127,FL- MIAMI,81.61,76,68,88,80.45,82.96,76 [68 - 88],81.61% [80.45% - 82.96%],173,49,319,10-06-2020
129,FL- OCALA,82.33,14,14,17,81.24,84.68,14 [14 - 17],82.33% [81.24% - 84.68%],31,17,64,10-06-2020
130,FL- ORLANDO,82.68,131,123,147,81.56,84.44,131 [123 - 147],82.68% [81.56% - 84.44%],277,162,460,10-06-2020
131,FL- ORMOND BEACH,80.58,0,0,1,80.3,81.03,0 [0 - 1],80.58% [80.3% - 81.03%],9,5,17,10-06-2020
133,FL- PANAMA CITY,82.22,4,4,5,81.2,83.16,4 [4 - 5],82.22% [81.2% - 83.16%],14,8,21,10-06-2020
134,FL- PENSACOLA,83.99,42,40,49,82.26,87.32,42 [40 - 49],83.99% [82.26% - 87.32%],93,53,172,10-06-2020
137,FL- SARASOTA,81.8,7,7,9,80.76,82.98,7 [7 - 9],81.8% [80.76% - 82.98%],25,11,43,10-06-2020
139,FL- ST PETERSBURG,81.25,7,7,8,80.69,82.13,7 [7 - 8],81.25% [80.69% - 82.13%],20,11,34,10-06-2020
140,FL- TALLAHASSEE,82.19,21,18,25,80.19,83.74,21 [18 - 25],82.19% [80.19% - 83.74%],59,5,101,10-06-2020
141,FL- TAMPA,82.31,45,42,50,81.36,83.64,45 [42 - 50],82.31% [81.36% - 83.64%],98,58,155,10-06-2020
