HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,84.55,187,174,217,82.5,89.28,187 [174 - 217],84.55% [82.5% - 89.28%],384,211,784,10-06-2020
2,AL- DOTHAN,89.11,55,52,68,85.12,100.93,55 [52 - 68],89.11% [85.12% - 100.93%],121,68,278,10-06-2020
5,AL- HUNTSVILLE,85.23,46,43,53,82.77,89.47,46 [43 - 53],85.23% [82.77% - 89.47%],98,52,178,10-06-2020
6,AL- MOBILE,96.94,238,217,309,87.53,125.68,238 [217 - 309],96.94% [87.53% - 125.68%],483,215,1305,10-06-2020
7,AL- MONTGOMERY,82.89,21,20,23,80.91,84.66,21 [20 - 23],82.89% [80.91% - 84.66%],44,14,72,10-06-2020
9,AL- TUSCALOOSA,97.88,85,76,115,84.61,134.71,85 [76 - 115],97.88% [84.61% - 134.71%],178,46,546,10-06-2020
11,AZ- MESA,83.37,28,27,32,81.87,85.91,28 [27 - 32],83.37% [81.87% - 85.91%],66,37,117,10-06-2020
12,AZ- PHOENIX,84.1,156,143,183,81.99,88.28,156 [143 - 183],84.1% [81.99% - 88.28%],310,151,627,10-06-2020
14,AZ- SUN CITY,81.34,0,0,1,80.74,82.22,0 [0 - 1],81.34% [80.74% - 82.22%],10,6,18,10-06-2020
15,AZ- TUCSON,82.31,21,19,31,80.75,86.38,21 [19 - 31],82.31% [80.75% - 86.38%],58,19,161,10-06-2020
16,AR- FORT SMITH,90.08,61,57,71,84.45,98.81,61 [57 - 71],90.08% [84.45% - 98.81%],129,57,241,10-06-2020
18,AR- JONESBORO,91.05,49,45,55,84.09,97.59,49 [45 - 55],91.05% [84.09% - 97.59%],99,37,159,10-06-2020
19,AR- LITTLE ROCK,87.18,208,190,239,83.07,93.69,208 [190 - 239],87.18% [83.07% - 93.69%],414,177,790,10-06-2020
21,AR- SPRINGDALE,88.93,42,39,50,84.73,97.5,42 [39 - 50],88.93% [84.73% - 97.5%],94,50,185,10-06-2020
22,AR- TEXARKANA,86.58,28,26,33,82.35,93.16,28 [26 - 33],86.58% [82.35% - 93.16%],64,23,129,10-06-2020
23,CA- ORANGE CO.,82.39,88,83,102,81.37,84.57,88 [83 - 102],82.39% [81.37% - 84.57%],182,105,350,10-06-2020
25,CA- BAKERSFIELD,81.64,24,23,28,80.86,82.85,24 [23 - 28],81.64% [80.86% - 82.85%],59,31,103,10-06-2020
31,CA- CHICO,85.56,19,18,22,83.28,90.47,19 [18 - 22],85.56% [83.28% - 90.47%],35,21,67,10-06-2020
33,CA- CONTRA COSTA CO.,83.33,28,27,33,81.85,86.14,28 [27 - 33],83.33% [81.85% - 86.14%],66,37,123,10-06-2020
43,CA- FRESNO,83.1,28,27,33,81.88,86.04,28 [27 - 33],83.1% [81.88% - 86.04%],70,43,138,10-06-2020
56,CA- LOS ANGELES,84.01,497,464,574,82.26,87.54,497 [464 - 574],84.01% [82.26% - 87.54%],994,560,1871,10-06-2020
58,CA- MODESTO,80.89,0,0,1,80.12,81.51,0 [0 - 1],80.89% [80.12% - 81.51%],15,2,26,10-06-2020
62,CA- NAPA,83.54,7,7,9,83.44,88.93,7 [7 - 9],83.54% [83.44% - 88.93%],20,20,52,10-06-2020
65,CA- ALAMEDA CO.,81.23,14,14,17,80.68,82.1,14 [14 - 17],81.23% [80.68% - 82.1%],41,23,71,10-06-2020
