region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,80.24,132,123,152,80.13,80.47,132 [123 - 152],80.24% [80.13% - 80.47%],20,11,40,03-03-2021
2,AL- DOTHAN,80.08,7,6,8,80.0,80.15,7 [6 - 8],80.08% [80.0% - 80.15%],1,0,2,03-03-2021
5,AL- HUNTSVILLE,80.27,26,24,30,80.16,80.37,26 [24 - 30],80.27% [80.16% - 80.37%],5,3,7,03-03-2021
6,AL- MOBILE,80.28,51,48,55,80.18,80.42,51 [48 - 55],80.28% [80.18% - 80.42%],8,5,12,03-03-2021
7,AL- MONTGOMERY,80.19,16,14,17,80.13,80.19,16 [14 - 17],80.19% [80.13% - 80.19%],3,2,3,03-03-2021
9,AL- TUSCALOOSA,80.3,15,14,17,80.2,80.4,15 [14 - 17],80.3% [80.2% - 80.4%],3,2,4,03-03-2021
11,AZ- MESA,80.3,33,31,36,80.2,80.4,33 [31 - 36],80.3% [80.2% - 80.4%],6,4,8,03-03-2021
12,AZ- PHOENIX,80.18,85,79,92,80.12,80.26,85 [79 - 92],80.18% [80.12% - 80.26%],14,9,20,03-03-2021
14,AZ- SUN CITY,80.12,7,6,7,80.12,80.12,7 [6 - 7],80.12% [80.12% - 80.12%],1,1,1,03-03-2021
15,AZ- TUCSON,80.16,26,25,29,80.12,80.28,26 [25 - 29],80.16% [80.12% - 80.28%],4,3,7,03-03-2021
16,AR- FORT SMITH,80.08,1,0,3,80.0,80.16,1 [0 - 3],80.08% [80.0% - 80.16%],1,0,2,03-03-2021
18,AR- JONESBORO,80.0,0,0,2,80.0,80.22,0 [0 - 2],80.0% [80.0% - 80.22%],0,0,2,03-03-2021
19,AR- LITTLE ROCK,80.19,66,60,87,80.09,80.54,66 [60 - 87],80.19% [80.09% - 80.54%],11,5,31,03-03-2021
21,AR- SPRINGDALE,80.38,28,26,32,80.28,80.76,28 [26 - 32],80.38% [80.28% - 80.76%],4,3,8,03-03-2021
22,AR- TEXARKANA,80.2,14,12,17,80.0,80.51,14 [12 - 17],80.2% [80.0% - 80.51%],2,0,5,03-03-2021
23,CA- ORANGE CO.,80.05,24,22,26,80.03,80.08,24 [22 - 26],80.05% [80.03% - 80.08%],4,2,6,03-03-2021
25,CA- BAKERSFIELD,80.08,14,12,16,80.03,80.11,14 [12 - 16],80.08% [80.03% - 80.11%],3,1,4,03-03-2021
31,CA- CHICO,80.0,0,0,1,80.0,80.16,0 [0 - 1],80.0% [80.0% - 80.16%],0,0,1,03-03-2021
33,CA- CONTRA COSTA CO.,80.15,15,14,18,80.1,80.25,15 [14 - 18],80.15% [80.1% - 80.25%],3,2,5,03-03-2021
43,CA- FRESNO,80.18,21,19,23,80.09,80.22,21 [19 - 23],80.18% [80.09% - 80.22%],4,2,5,03-03-2021
56,CA- LOS ANGELES,80.08,112,105,120,80.05,80.11,112 [105 - 120],80.08% [80.05% - 80.11%],19,12,27,03-03-2021
58,CA- MODESTO,80.17,20,18,23,80.12,80.35,20 [18 - 23],80.17% [80.12% - 80.35%],3,2,6,03-03-2021
62,CA- NAPA,80.17,2,1,3,80.0,80.17,2 [1 - 3],80.17% [80.0% - 80.17%],1,0,1,03-03-2021
65,CA- ALAMEDA CO.,80.03,7,6,8,80.03,80.06,7 [6 - 8],80.03% [80.03% - 80.06%],1,1,2,03-03-2021
69,CA- PALM SPR/RANCHO MIR.,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,03-03-2021
73,CA- REDDING,80.09,7,6,9,80.09,80.28,7 [6 - 9],80.09% [80.09% - 80.28%],1,1,3,03-03-2021
77,CA- SACRAMENTO,80.13,38,34,41,80.08,80.19,38 [34 - 41],80.13% [80.08% - 80.19%],6,4,9,03-03-2021
78,CA- SALINAS,80.13,7,6,7,80.0,80.13,7 [6 - 7],80.13% [80.0% - 80.13%],1,0,1,03-03-2021
79,CA- SAN BERNARDINO,80.07,22,20,23,80.05,80.09,22 [20 - 23],80.07% [80.05% - 80.09%],4,3,5,03-03-2021
80,CA- SAN DIEGO,80.11,50,47,53,80.07,80.16,50 [47 - 53],80.11% [80.07% - 80.16%],8,5,11,03-03-2021
81,CA- SAN FRANCISCO,80.04,12,11,14,80.02,80.08,12 [11 - 14],80.04% [80.02% - 80.08%],2,1,4,03-03-2021
82,CA- SAN JOSE,80.17,27,25,30,80.1,80.23,27 [25 - 30],80.17% [80.1% - 80.23%],5,3,7,03-03-2021
83,CA- SAN LUIS OBISPO,80.22,7,6,7,80.22,80.22,7 [6 - 7],80.22% [80.22% - 80.22%],1,1,1,03-03-2021
85,CA- SAN MATEO CO.,80.11,18,17,19,80.07,80.15,18 [17 - 19],80.11% [80.07% - 80.15%],3,2,4,03-03-2021
86,CA- SANTA BARBARA,80.21,9,8,10,80.1,80.21,9 [8 - 10],80.21% [80.1% - 80.21%],2,1,2,03-03-2021
87,CA- SANTA CRUZ,80.0,0,0,1,80.0,80.28,0 [0 - 1],80.0% [80.0% - 80.28%],0,0,1,03-03-2021
89,CA- SANTA ROSA,80.11,8,7,10,80.05,80.16,8 [7 - 10],80.11% [80.05% - 80.16%],2,1,3,03-03-2021
91,CA- STOCKTON,80.09,7,7,8,80.09,80.19,7 [7 - 8],80.09% [80.09% - 80.19%],1,1,2,03-03-2021
96,CA- VENTURA,80.13,8,7,9,80.06,80.13,8 [7 - 9],80.13% [80.06% - 80.13%],2,1,2,03-03-2021
101,CO- BOULDER,80.42,11,10,13,80.21,80.63,11 [10 - 13],80.42% [80.21% - 80.63%],2,1,3,03-03-2021
102,CO- COLORADO SPRINGS,80.68,49,45,56,80.39,81.35,49 [45 - 56],80.68% [80.39% - 81.35%],7,4,14,03-03-2021
103,CO- DENVER,80.71,221,207,246,80.42,81.19,221 [207 - 246],80.71% [80.42% - 81.19%],34,20,57,03-03-2021
104,CO- FORT COLLINS,80.63,27,25,29,80.31,80.78,27 [25 - 29],80.63% [80.31% - 80.78%],4,2,5,03-03-2021
105,CO- GRAND JUNCTION,80.25,14,13,16,80.13,80.51,14 [13 - 16],80.25% [80.13% - 80.51%],2,1,4,03-03-2021
106,CO- GREELEY,80.39,21,20,23,80.26,80.64,21 [20 - 23],80.39% [80.26% - 80.64%],3,2,5,03-03-2021
107,CO- PUEBLO,80.13,7,6,7,80.0,80.13,7 [6 - 7],80.13% [80.0% - 80.13%],1,0,1,03-03-2021
109,CT- BRIDGEPORT,80.47,50,47,54,80.29,80.71,50 [47 - 54],80.47% [80.29% - 80.71%],8,5,12,03-03-2021
110,CT- HARTFORD,80.18,35,33,38,80.12,80.25,35 [33 - 38],80.18% [80.12% - 80.25%],6,4,8,03-03-2021
111,CT- NEW HAVEN,80.39,96,90,105,80.26,80.62,96 [90 - 105],80.39% [80.26% - 80.62%],15,10,24,03-03-2021
112,DE- WILMINGTON,80.48,55,51,60,80.27,80.7,55 [51 - 60],80.48% [80.27% - 80.7%],9,5,13,03-03-2021
113,DC- WASHINGTON,80.47,173,163,190,80.33,80.78,173 [163 - 190],80.47% [80.33% - 80.78%],26,18,43,03-03-2021
115,FL- BRADENTON,80.85,41,38,45,80.56,81.41,41 [38 - 45],80.85% [80.56% - 81.41%],6,4,10,03-03-2021
116,FL- CLEARWATER,80.43,45,42,49,80.24,80.61,45 [42 - 49],80.43% [80.24% - 80.61%],7,4,10,03-03-2021
118,FL- FORT LAUDERDALE,80.67,373,351,403,80.41,81.0,373 [351 - 403],80.67% [80.41% - 81.0%],58,36,87,03-03-2021
119,FL- FORT MYERS,80.37,90,84,99,80.24,80.58,90 [84 - 99],80.37% [80.24% - 80.58%],14,9,22,03-03-2021
120,FL- GAINESVILLE,80.11,10,9,13,80.05,80.22,10 [9 - 13],80.11% [80.05% - 80.22%],2,1,4,03-03-2021
122,FL- HUDSON,80.32,28,26,31,80.24,80.56,28 [26 - 31],80.32% [80.24% - 80.56%],4,3,7,03-03-2021
123,FL- JACKSONVILLE,80.18,40,33,46,80.04,80.22,40 [33 - 46],80.18% [80.04% - 80.22%],9,2,11,03-03-2021
124,FL- LAKELAND,80.37,25,23,27,80.28,80.56,25 [23 - 27],80.37% [80.28% - 80.56%],4,3,6,03-03-2021
127,FL- MIAMI,80.57,389,366,419,80.36,80.84,389 [366 - 419],80.57% [80.36% - 80.84%],61,39,91,03-03-2021
129,FL- OCALA,80.44,36,34,39,80.29,80.58,36 [34 - 39],80.44% [80.29% - 80.58%],6,4,8,03-03-2021
130,FL- ORLANDO,80.46,307,290,334,80.3,80.71,307 [290 - 334],80.46% [80.3% - 80.71%],48,31,74,03-03-2021
131,FL- ORMOND BEACH,80.3,32,30,36,80.18,80.54,32 [30 - 36],80.3% [80.18% - 80.54%],5,3,9,03-03-2021
133,FL- PANAMA CITY,80.6,23,21,25,80.3,80.9,23 [21 - 25],80.6% [80.3% - 80.9%],4,2,6,03-03-2021
134,FL- PENSACOLA,80.43,64,59,72,80.26,80.68,64 [59 - 72],80.43% [80.26% - 80.68%],10,6,16,03-03-2021
137,FL- SARASOTA,80.42,35,32,38,80.28,80.48,35 [32 - 38],80.42% [80.28% - 80.48%],6,4,7,03-03-2021
139,FL- ST PETERSBURG,80.38,38,35,41,80.25,80.5,38 [35 - 41],80.38% [80.25% - 80.5%],6,4,8,03-03-2021
140,FL- TALLAHASSEE,80.37,57,52,66,80.19,80.63,57 [52 - 66],80.37% [80.19% - 80.63%],10,5,17,03-03-2021
141,FL- TAMPA,80.52,142,133,154,80.33,80.77,142 [133 - 154],80.52% [80.33% - 80.77%],22,14,33,03-03-2021
142,GA- ALBANY,80.19,14,12,18,80.0,80.56,14 [12 - 18],80.19% [80.0% - 80.56%],2,0,6,03-03-2021
144,GA- ATLANTA,80.97,718,673,789,80.59,81.53,718 [673 - 789],80.97% [80.59% - 81.53%],116,71,183,03-03-2021
145,GA- AUGUSTA,80.16,22,20,25,80.08,80.24,22 [20 - 25],80.16% [80.08% - 80.24%],4,2,6,03-03-2021
146,GA- COLUMBUS,80.48,33,30,38,80.24,80.79,33 [30 - 38],80.48% [80.24% - 80.79%],6,3,10,03-03-2021
147,GA- MACON,80.27,37,34,44,80.13,80.58,37 [34 - 44],80.27% [80.13% - 80.58%],6,3,13,03-03-2021
148,GA- ROME,81.09,50,45,53,80.55,81.37,50 [45 - 53],81.09% [80.55% - 81.37%],8,4,10,03-03-2021
149,GA- SAVANNAH,80.39,56,52,64,80.34,80.78,56 [52 - 64],80.39% [80.34% - 80.78%],8,7,16,03-03-2021
151,ID- BOISE,80.14,20,18,23,80.05,80.29,20 [18 - 23],80.14% [80.05% - 80.29%],3,1,6,03-03-2021
152,ID- IDAHO FALLS,81.3,42,39,48,80.87,82.6,42 [39 - 48],81.3% [80.87% - 82.6%],6,4,12,03-03-2021
154,IL- AURORA,82.66,98,90,118,81.14,86.07,98 [90 - 118],82.66% [81.14% - 86.07%],14,6,32,03-03-2021
155,IL- BLUE ISLAND,80.12,21,20,23,80.08,80.2,21 [20 - 23],80.12% [80.08% - 80.2%],3,2,5,03-03-2021
156,IL- CHICAGO,80.12,63,60,70,80.08,80.2,63 [60 - 70],80.12% [80.08% - 80.2%],10,7,17,03-03-2021
158,IL- ELGIN,80.37,28,26,32,80.28,80.74,28 [26 - 32],80.37% [80.28% - 80.74%],4,3,8,03-03-2021
161,IL- EVANSTON,80.17,28,26,31,80.12,80.29,28 [26 - 31],80.17% [80.12% - 80.29%],4,3,7,03-03-2021
163,IL- HINSDALE,80.27,16,15,18,80.18,80.36,16 [15 - 18],80.27% [80.18% - 80.36%],3,2,4,03-03-2021
164,IL- JOLIET,80.53,42,38,48,80.3,80.9,42 [38 - 48],80.53% [80.3% - 80.9%],7,4,12,03-03-2021
166,IL- MELROSE PARK,80.19,40,37,45,80.13,80.36,40 [37 - 45],80.19% [80.13% - 80.36%],6,4,11,03-03-2021
170,IL- PEORIA,80.16,18,16,20,80.05,80.22,18 [16 - 20],80.16% [80.05% - 80.22%],3,1,4,03-03-2021
171,IL- ROCKFORD,80.2,21,20,26,80.2,80.52,21 [20 - 26],80.2% [80.2% - 80.52%],3,3,8,03-03-2021
172,IL- SPRINGFIELD,80.08,11,10,15,80.04,80.2,11 [10 - 15],80.08% [80.04% - 80.2%],2,1,5,03-03-2021
173,IL- URBANA,80.19,10,9,13,80.1,80.38,10 [9 - 13],80.19% [80.1% - 80.38%],2,1,4,03-03-2021
175,IL- BLOOMINGTON,80.37,7,7,9,80.37,81.12,7 [7 - 9],80.37% [80.37% - 81.12%],1,1,3,03-03-2021
179,IN- EVANSVILLE,80.0,0,0,1,80.0,80.05,0 [0 - 1],80.0% [80.0% - 80.05%],0,0,1,03-03-2021
180,IN- FORT WAYNE,80.09,8,7,11,80.05,80.18,8 [7 - 11],80.09% [80.05% - 80.18%],2,1,4,03-03-2021
181,IN- GARY,80.13,14,12,15,80.07,80.2,14 [12 - 15],80.13% [80.07% - 80.2%],2,1,3,03-03-2021
183,IN- INDIANAPOLIS,80.11,44,40,52,80.05,80.23,44 [40 - 52],80.11% [80.05% - 80.23%],7,3,15,03-03-2021
184,IN- LAFAYETTE,80.27,14,13,16,80.27,80.54,14 [13 - 16],80.27% [80.27% - 80.54%],2,2,4,03-03-2021
185,IN- MUNCIE,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,03-03-2021
186,IN- MUNSTER,80.09,7,7,8,80.09,80.17,7 [7 - 8],80.09% [80.09% - 80.17%],1,1,2,03-03-2021
187,IN- SOUTH BEND,80.39,40,37,44,80.26,80.65,40 [37 - 44],80.39% [80.26% - 80.65%],6,4,10,03-03-2021
188,IN- TERRE HAUTE,80.19,7,6,8,80.19,80.37,7 [6 - 8],80.19% [80.19% - 80.37%],1,1,2,03-03-2021
190,IA- CEDAR RAPIDS,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,03-03-2021
191,IA- DAVENPORT,80.09,11,9,12,80.0,80.09,11 [9 - 12],80.09% [80.0% - 80.09%],2,0,2,03-03-2021
192,IA- DES MOINES,80.03,5,4,6,80.0,80.03,5 [4 - 6],80.03% [80.0% - 80.03%],1,0,1,03-03-2021
193,IA- DUBUQUE,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,03-03-2021
