region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,90.11,338,313,361,87.12,92.65,338 [313 - 361],90.11% [87.12% - 92.65%],854,601,1068,02-02-2021,projected
2,AL- DOTHAN,96.72,85,79,92,90.69,99.5,85 [79 - 92],96.72% [90.69% - 99.5%],222,142,259,02-02-2021,projected
5,AL- HUNTSVILLE,93.94,107,101,113,90.43,97.61,107 [101 - 113],93.94% [90.43% - 97.61%],262,196,331,02-02-2021,projected
6,AL- MOBILE,93.34,158,149,168,89.59,97.22,158 [149 - 168],93.34% [89.59% - 97.22%],381,274,492,02-02-2021,projected
7,AL- MONTGOMERY,96.36,102,95,109,91.58,100.83,102 [95 - 109],96.36% [91.58% - 100.83%],253,179,322,02-02-2021,projected
9,AL- TUSCALOOSA,95.83,68,64,74,91.42,102.04,68 [64 - 74],95.83% [91.42% - 102.04%],158,114,220,02-02-2021,projected
11,AZ- MESA,115.96,282,266,300,106.11,126.36,282 [266 - 300],115.96% [106.11% - 126.36%],712,517,918,02-02-2021,projected
12,AZ- PHOENIX,100.54,602,568,643,94.86,106.53,602 [568 - 643],100.54% [94.86% - 106.53%],1556,1126,2010,02-02-2021,projected
14,AZ- SUN CITY,94.57,46,43,49,90.62,98.77,46 [43 - 49],94.57% [90.62% - 98.77%],118,86,152,02-02-2021,projected
15,AZ- TUCSON,97.59,169,160,181,92.72,102.66,169 [160 - 181],97.59% [92.72% - 102.66%],444,321,572,02-02-2021,projected
16,AR- FORT SMITH,92.18,61,56,68,88.04,97.02,61 [56 - 68],92.18% [88.04% - 97.02%],156,103,218,02-02-2021,projected
18,AR- JONESBORO,84.87,18,16,20,83.54,86.75,18 [16 - 20],84.87% [83.54% - 86.75%],44,32,61,02-02-2021,projected
19,AR- LITTLE ROCK,90.12,265,250,283,87.66,93.08,265 [250 - 283],90.12% [87.66% - 93.08%],584,442,755,02-02-2021,projected
21,AR- SPRINGDALE,97.79,76,71,81,93.53,102.33,76 [71 - 81],97.79% [93.53% - 102.33%],188,143,236,02-02-2021,projected
22,AR- TEXARKANA,109.59,156,149,166,101.12,120.2,156 [149 - 166],109.59% [101.12% - 120.2%],290,207,394,02-02-2021,projected
23,CA- ORANGE CO.,85.16,120,112,127,83.7,86.5,120 [112 - 127],85.16% [83.7% - 86.5%],395,283,497,02-02-2021,projected
25,CA- BAKERSFIELD,87.99,110,104,116,86.08,89.96,110 [104 - 116],87.99% [86.08% - 89.96%],289,220,360,02-02-2021,projected
31,CA- CHICO,86.09,12,11,13,84.22,87.97,12 [11 - 13],86.09% [84.22% - 87.97%],39,27,51,02-02-2021,projected
33,CA- CONTRA COSTA CO.,88.39,68,64,73,86.34,90.83,68 [64 - 73],88.39% [86.34% - 90.83%],168,127,217,02-02-2021,projected
43,CA- FRESNO,91.3,96,91,102,88.45,94.32,96 [91 - 102],91.3% [88.45% - 94.32%],258,193,327,02-02-2021,projected
56,CA- LOS ANGELES,87.73,633,596,668,85.66,89.65,633 [596 - 668],87.73% [85.66% - 89.65%],1917,1405,2394,02-02-2021,projected
58,CA- MODESTO,92.16,80,75,85,89.08,95.53,80 [75 - 85],92.16% [89.08% - 95.53%],209,156,267,02-02-2021,projected
62,CA- NAPA,86.01,14,12,15,84.81,87.39,14 [12 - 15],86.01% [84.81% - 87.39%],35,28,43,02-02-2021,projected
65,CA- ALAMEDA CO.,86.66,91,86,96,85.15,88.46,91 [86 - 96],86.66% [85.15% - 88.46%],225,174,286,02-02-2021,projected
69,CA- PALM SPR/RANCHO MIR.,88.07,28,26,30,85.7,90.16,28 [26 - 30],88.07% [85.7% - 90.16%],85,60,107,02-02-2021,projected
73,CA- REDDING,84.07,21,20,22,83.05,84.99,21 [20 - 22],84.07% [83.05% - 84.99%],44,33,54,02-02-2021,projected
77,CA- SACRAMENTO,87.46,139,131,147,85.75,89.39,139 [131 - 147],87.46% [85.75% - 89.39%],357,275,449,02-02-2021,projected
78,CA- SALINAS,96.39,53,50,56,92.61,100.55,53 [50 - 56],96.39% [92.61% - 100.55%],130,100,163,02-02-2021,projected
79,CA- SAN BERNARDINO,93.84,273,257,288,90.13,97.31,273 [257 - 288],93.84% [90.13% - 97.31%],800,586,1001,02-02-2021,projected
80,CA- SAN DIEGO,89.16,222,208,234,86.63,91.55,222 [208 - 234],89.16% [86.63% - 91.55%],644,466,812,02-02-2021,projected
81,CA- SAN FRANCISCO,82.76,53,50,57,82.07,83.47,53 [50 - 57],82.76% [82.07% - 83.47%],140,105,176,02-02-2021,projected
82,CA- SAN JOSE,87.17,77,73,82,85.49,88.96,77 [73 - 82],87.17% [85.49% - 88.96%],217,166,271,02-02-2021,projected
83,CA- SAN LUIS OBISPO,91.62,19,17,20,88.77,94.47,19 [17 - 20],91.62% [88.77% - 94.47%],53,40,66,02-02-2021,projected
85,CA- SAN MATEO CO.,84.38,46,43,49,83.23,85.53,46 [43 - 49],84.38% [83.23% - 85.53%],118,87,149,02-02-2021,projected
86,CA- SANTA BARBARA,91.9,45,42,48,88.59,95.11,45 [42 - 48],91.9% [88.59% - 95.11%],115,83,146,02-02-2021,projected
87,CA- SANTA CRUZ,89.47,12,11,13,86.96,91.7,12 [11 - 13],89.47% [86.96% - 91.7%],34,25,42,02-02-2021,projected
89,CA- SANTA ROSA,84.3,34,32,36,83.28,85.48,34 [32 - 36],84.3% [83.28% - 85.48%],80,61,102,02-02-2021,projected
91,CA- STOCKTON,89.78,38,35,40,87.53,91.95,38 [35 - 40],89.78% [87.53% - 91.95%],104,80,127,02-02-2021,projected
96,CA- VENTURA,97.04,100,95,105,92.97,101.23,100 [95 - 105],97.04% [92.97% - 101.23%],268,204,334,02-02-2021,projected
101,CO- BOULDER,87.37,14,13,15,85.47,89.05,14 [13 - 15],87.37% [85.47% - 89.05%],35,26,43,02-02-2021,projected
102,CO- COLORADO SPRINGS,85.7,17,16,20,83.57,87.83,17 [16 - 20],85.7% [83.57% - 87.83%],59,37,81,02-02-2021,projected
103,CO- DENVER,87.7,159,150,171,86.05,90.22,159 [150 - 171],87.7% [86.05% - 90.22%],368,289,488,02-02-2021,projected
104,CO- FORT COLLINS,83.44,7,6,8,82.03,85.01,7 [6 - 8],83.44% [82.03% - 85.01%],22,13,32,02-02-2021,projected
105,CO- GRAND JUNCTION,89.47,34,31,36,86.06,92.5,34 [31 - 36],89.47% [86.06% - 92.5%],75,48,99,02-02-2021,projected
106,CO- GREELEY,82.32,7,6,7,81.54,83.09,7 [6 - 7],82.32% [81.54% - 83.09%],18,12,24,02-02-2021,projected
107,CO- PUEBLO,80.88,7,6,7,80.88,81.38,7 [6 - 7],80.88% [80.88% - 81.38%],7,7,11,02-02-2021,projected
109,CT- BRIDGEPORT,89.09,61,58,65,86.84,91.5,61 [58 - 65],89.09% [86.84% - 91.5%],154,116,195,02-02-2021,projected
110,CT- HARTFORD,90.57,135,128,143,87.92,93.42,135 [128 - 143],90.57% [87.92% - 93.42%],344,258,437,02-02-2021,projected
111,CT- NEW HAVEN,88.77,129,122,137,86.49,91.19,129 [122 - 137],88.77% [86.49% - 91.19%],338,250,431,02-02-2021,projected
112,DE- WILMINGTON,92.84,97,91,103,89.67,96.38,97 [91 - 103],92.84% [89.67% - 96.38%],239,180,305,02-02-2021,projected
113,DC- WASHINGTON,95.34,371,353,395,91.57,99.69,371 [353 - 395],95.34% [91.57% - 99.69%],842,635,1081,02-02-2021,projected
115,FL- BRADENTON,100.45,71,67,77,95.8,107.22,71 [67 - 77],100.45% [95.8% - 107.22%],145,112,193,02-02-2021,projected
116,FL- CLEARWATER,90.02,75,71,81,87.7,93.19,75 [71 - 81],90.02% [87.7% - 93.19%],164,126,216,02-02-2021,projected
118,FL- FORT LAUDERDALE,94.47,596,567,639,90.96,98.93,596 [567 - 639],94.47% [90.96% - 98.93%],1259,953,1647,02-02-2021,projected
119,FL- FORT MYERS,89.93,162,152,174,87.45,92.7,162 [152 - 174],89.93% [87.45% - 92.7%],380,285,486,02-02-2021,projected
120,FL- GAINESVILLE,90.81,96,90,102,88.37,94.34,96 [90 - 102],90.81% [88.37% - 94.34%],199,154,264,02-02-2021,projected
122,FL- HUDSON,89.9,54,50,58,87.43,92.54,54 [50 - 58],89.9% [87.43% - 92.54%],124,93,157,02-02-2021,projected
