HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,85.32,447,441,456,85.02,85.71,447 [441 - 456],85.32% [85.02% - 85.71%],448,424,482,10-20-2020
2,AL- DOTHAN,83.6,43,42,47,83.24,84.74,43 [42 - 47],83.6% [83.24% - 84.74%],47,43,63,10-20-2020
5,AL- HUNTSVILLE,86.36,117,117,120,86.22,86.86,117 [117 - 120],86.36% [86.22% - 86.86%],119,117,129,10-20-2020
6,AL- MOBILE,82.94,83,81,85,82.49,82.98,83 [81 - 85],82.94% [82.49% - 82.98%],83,71,85,10-20-2020
7,AL- MONTGOMERY,85.27,76,76,79,84.85,86.02,76 [76 - 79],85.27% [84.85% - 86.02%],81,75,93,10-20-2020
9,AL- TUSCALOOSA,86.46,60,59,62,85.61,87.31,60 [59 - 62],86.46% [85.61% - 87.31%],64,56,73,10-20-2020
11,AZ- MESA,86.55,127,125,130,85.81,87.12,127 [125 - 130],86.55% [85.81% - 87.12%],129,115,141,10-20-2020
12,AZ- PHOENIX,84.72,353,346,362,84.18,85.19,353 [346 - 362],84.72% [84.18% - 85.19%],357,317,393,10-20-2020
14,AZ- SUN CITY,82.81,20,20,21,82.47,82.96,20 [20 - 21],82.81% [82.47% - 82.96%],22,20,24,10-20-2020
15,AZ- TUCSON,82.55,61,60,62,82.18,82.81,61 [60 - 62],82.55% [82.18% - 82.81%],64,55,71,10-20-2020
16,AR- FORT SMITH,84.52,56,56,56,84.45,84.76,56 [56 - 56],84.52% [84.45% - 84.76%],57,57,61,10-20-2020
18,AR- JONESBORO,88.47,73,72,74,87.85,88.96,73 [72 - 74],88.47% [87.85% - 88.96%],76,71,81,10-20-2020
19,AR- LITTLE ROCK,83.39,195,192,200,83.21,83.78,195 [192 - 200],83.39% [83.21% - 83.78%],195,185,218,10-20-2020
21,AR- SPRINGDALE,87.03,70,70,71,86.72,87.38,70 [70 - 71],87.03% [86.72% - 87.38%],74,71,78,10-20-2020
22,AR- TEXARKANA,84.84,42,42,44,84.59,85.1,42 [42 - 44],84.84% [84.59% - 85.1%],47,45,50,10-20-2020
23,CA- ORANGE CO.,81.56,118,116,121,81.39,81.79,118 [116 - 121],81.56% [81.39% - 81.79%],119,106,137,10-20-2020
25,CA- BAKERSFIELD,81.63,55,55,56,81.44,81.66,55 [55 - 56],81.63% [81.44% - 81.66%],58,52,60,10-20-2020
31,CA- CHICO,81.6,7,7,7,81.56,81.56,7 [7 - 7],81.6% [81.56% - 81.56%],10,10,10,10-20-2020
33,CA- CONTRA COSTA CO.,81.95,36,36,37,81.8,82.1,36 [36 - 37],81.95% [81.8% - 82.1%],39,36,42,10-20-2020
43,CA- FRESNO,82.67,56,56,57,82.45,82.89,56 [56 - 57],82.67% [82.45% - 82.89%],60,56,66,10-20-2020
56,CA- LOS ANGELES,82.26,556,549,567,82.1,82.52,556 [549 - 567],82.26% [82.1% - 82.52%],559,522,625,10-20-2020
58,CA- MODESTO,86.48,109,105,115,85.29,87.97,109 [105 - 115],86.48% [85.29% - 87.97%],111,91,137,10-20-2020
62,CA- NAPA,82.37,12,12,13,81.72,82.58,12 [12 - 13],82.37% [81.72% - 82.58%],13,10,15,10-20-2020
65,CA- ALAMEDA CO.,81.06,31,31,32,80.86,81.15,31 [31 - 32],81.06% [80.86% - 81.15%],35,29,39,10-20-2020
69,CA- PALM SPR/RANCHO MIR.,81.78,14,14,14,81.61,81.9,14 [14 - 14],81.78% [81.61% - 81.9%],18,17,20,10-20-2020
73,CA- REDDING,82.11,21,21,22,81.94,82.31,21 [21 - 22],82.11% [81.94% - 82.31%],22,21,25,10-20-2020
77,CA- SACRAMENTO,81.65,74,73,76,81.34,81.84,74 [73 - 76],81.65% [81.34% - 81.84%],78,64,88,10-20-2020
78,CA- SALINAS,84.02,29,29,30,83.78,84.54,29 [29 - 30],84.02% [83.78% - 84.54%],31,30,36,10-20-2020
79,CA- SAN BERNARDINO,83.62,204,203,207,83.42,83.84,204 [203 - 207],83.62% [83.42% - 83.84%],209,198,222,10-20-2020
80,CA- SAN DIEGO,82.97,204,202,208,82.73,83.27,204 [202 - 208],82.97% [82.73% - 83.27%],208,192,230,10-20-2020
81,CA- SAN FRANCISCO,80.79,35,35,36,80.67,80.83,35 [35 - 36],80.79% [80.67% - 80.83%],40,34,42,10-20-2020
82,CA- SAN JOSE,81.58,45,45,47,81.39,81.98,45 [45 - 47],81.58% [81.39% - 81.98%],47,42,60,10-20-2020
83,CA- SAN LUIS OBISPO,82.23,7,7,7,82.19,82.19,7 [7 - 7],82.23% [82.19% - 82.19%],10,10,10,10-20-2020
85,CA- SAN MATEO CO.,80.94,21,21,21,80.7,80.96,21 [21 - 21],80.94% [80.7% - 80.96%],25,19,26,10-20-2020
86,CA- SANTA BARBARA,81.28,8,8,9,81.14,81.76,8 [8 - 9],81.28% [81.14% - 81.76%],12,11,17,10-20-2020
87,CA- SANTA CRUZ,83.37,7,7,7,82.51,83.34,7 [7 - 7],83.37% [82.51% - 83.34%],12,9,12,10-20-2020
89,CA- SANTA ROSA,82.06,35,35,36,81.93,82.26,35 [35 - 36],82.06% [81.93% - 82.26%],38,36,42,10-20-2020
91,CA- STOCKTON,81.91,18,18,19,81.79,82.07,18 [18 - 19],81.91% [81.79% - 82.07%],20,19,22,10-20-2020
96,CA- VENTURA,81.97,28,28,29,81.84,82.23,28 [28 - 29],81.97% [81.84% - 82.23%],31,29,35,10-20-2020
101,CO- BOULDER,84.89,22,22,23,84.63,85.05,22 [22 - 23],84.89% [84.63% - 85.05%],23,22,24,10-20-2020
102,CO- COLORADO SPRINGS,98.65,191,186,198,96.52,100.48,191 [186 - 198],98.65% [96.52% - 100.48%],192,171,212,10-20-2020
103,CO- DENVER,91.34,539,531,551,90.49,92.18,539 [531 - 551],91.34% [90.49% - 92.18%],541,501,582,10-20-2020
104,CO- FORT COLLINS,90.11,62,62,63,89.55,91.11,62 [62 - 63],90.11% [89.55% - 91.11%],64,61,71,10-20-2020
105,CO- GRAND JUNCTION,85.16,39,39,41,84.67,85.93,39 [39 - 41],85.16% [84.67% - 85.93%],40,37,47,10-20-2020
106,CO- GREELEY,86.95,49,48,51,86.44,87.85,49 [48 - 51],86.95% [86.44% - 87.85%],54,50,61,10-20-2020
107,CO- PUEBLO,83.67,23,23,24,83.38,83.76,23 [23 - 24],83.67% [83.38% - 83.76%],29,27,30,10-20-2020
109,CT- BRIDGEPORT,86.28,103,101,106,85.43,86.96,103 [101 - 106],86.28% [85.43% - 86.96%],106,92,118,10-20-2020
110,CT- HARTFORD,88.64,278,274,282,88.05,89.12,278 [274 - 282],88.64% [88.05% - 89.12%],281,262,297,10-20-2020
111,CT- NEW HAVEN,87.44,283,277,290,86.67,88.18,283 [277 - 290],87.44% [86.67% - 88.18%],286,257,315,10-20-2020
112,DE- WILMINGTON,83.27,57,56,58,82.69,83.6,57 [56 - 58],83.27% [82.69% - 83.6%],60,50,67,10-20-2020
113,DC- WASHINGTON,84.09,222,217,226,83.68,84.48,222 [217 - 226],84.09% [83.68% - 84.48%],224,202,246,10-20-2020
115,FL- BRADENTON,83.54,21,21,22,83.1,83.67,21 [21 - 22],83.54% [83.1% - 83.67%],25,22,26,10-20-2020
116,FL- CLEARWATER,82.23,33,33,34,82.08,82.44,33 [33 - 34],82.23% [82.08% - 82.44%],36,34,40,10-20-2020
118,FL- FORT LAUDERDALE,81.89,161,159,165,81.72,82.07,161 [159 - 165],81.89% [81.72% - 82.07%],164,150,180,10-20-2020
119,FL- FORT MYERS,82.26,82,82,84,82.09,82.38,82 [82 - 84],82.26% [82.09% - 82.38%],86,80,91,10-20-2020
120,FL- GAINESVILLE,82.98,49,49,51,82.72,83.26,49 [49 - 51],82.98% [82.72% - 83.26%],54,50,60,10-20-2020
122,FL- HUDSON,81.69,17,17,18,81.6,81.92,17 [17 - 18],81.69% [81.6% - 81.92%],21,20,24,10-20-2020
123,FL- JACKSONVILLE,82.78,135,133,139,82.5,83.09,135 [133 - 139],82.78% [82.5% - 83.09%],136,123,152,10-20-2020
124,FL- LAKELAND,82.7,25,25,26,82.53,82.81,25 [25 - 26],82.7% [82.53% - 82.81%],28,27,30,10-20-2020
127,FL- MIAMI,82.43,259,256,264,82.27,82.62,259 [256 - 264],82.43% [82.27% - 82.62%],262,245,282,10-20-2020
129,FL- OCALA,82.09,27,27,28,81.83,82.12,27 [27 - 28],82.09% [81.83% - 82.12%],28,25,29,10-20-2020
130,FL- ORLANDO,82.38,244,241,249,82.22,82.52,244 [241 - 249],82.38% [82.22% - 82.52%],247,230,261,10-20-2020
131,FL- ORMOND BEACH,81.59,21,21,22,81.27,81.69,21 [21 - 22],81.59% [81.27% - 81.69%],26,21,28,10-20-2020
133,FL- PANAMA CITY,81.86,7,7,9,81.81,82.71,7 [7 - 9],81.86% [81.81% - 82.71%],12,12,18,10-20-2020
134,FL- PENSACOLA,83.46,78,77,81,83.15,83.96,78 [77 - 81],83.46% [83.15% - 83.96%],81,74,93,10-20-2020
137,FL- SARASOTA,81.88,25,25,26,81.66,82.01,25 [25 - 26],81.88% [81.66% - 82.01%],27,24,29,10-20-2020
139,FL- ST PETERSBURG,81.86,26,26,27,81.69,82.0,26 [26 - 27],81.86% [81.69% - 82.0%],29,27,32,10-20-2020
140,FL- TALLAHASSEE,82.71,70,69,73,82.48,83.0,70 [69 - 73],82.71% [82.48% - 83.0%],72,67,81,10-20-2020
141,FL- TAMPA,82.25,91,91,93,82.14,82.39,91 [91 - 93],82.25% [82.14% - 82.39%],95,91,102,10-20-2020
142,GA- ALBANY,80.61,0,0,0,80.56,80.56,0 [0 - 0],80.61% [80.56% - 80.56%],6,6,6,10-20-2020
144,GA- ATLANTA,85.59,666,654,681,85.03,86.09,666 [654 - 681],85.59% [85.03% - 86.09%],669,603,730,10-20-2020
145,GA- AUGUSTA,82.15,49,49,50,82.12,82.53,49 [49 - 50],82.15% [82.12% - 82.53%],52,52,62,10-20-2020
146,GA- COLUMBUS,81.3,14,14,14,81.27,81.27,14 [14 - 14],81.3% [81.27% - 81.27%],16,16,16,10-20-2020
147,GA- MACON,82.88,63,61,66,82.5,83.49,63 [61 - 66],82.88% [82.5% - 83.49%],64,56,78,10-20-2020
148,GA- ROME,89.09,62,61,64,88.33,89.43,62 [61 - 64],89.09% [88.33% - 89.43%],66,61,69,10-20-2020
149,GA- SAVANNAH,82.62,49,49,51,82.28,83.16,49 [49 - 51],82.62% [82.28% - 83.16%],53,47,65,10-20-2020
151,ID- BOISE,84.8,97,95,98,84.19,85.06,97 [95 - 98],84.8% [84.19% - 85.06%],99,87,105,10-20-2020
152,ID- IDAHO FALLS,92.64,55,55,56,91.28,93.67,55 [55 - 56],92.64% [91.28% - 93.67%],58,52,63,10-20-2020
154,IL- AURORA,91.37,57,56,58,90.25,92.14,57 [56 - 58],91.37% [90.25% - 92.14%],59,54,64,10-20-2020
155,IL- BLUE ISLAND,85.19,128,126,130,84.73,85.52,128 [126 - 130],85.19% [84.73% - 85.52%],131,120,140,10-20-2020
156,IL- CHICAGO,85.13,436,429,444,84.67,85.49,436 [429 - 444],85.13% [84.67% - 85.49%],438,400,470,10-20-2020
158,IL- ELGIN,92.46,132,131,134,91.42,93.35,132 [131 - 134],92.46% [91.42% - 93.35%],135,124,145,10-20-2020
161,IL- EVANSTON,87.16,169,167,172,86.54,87.66,169 [167 - 172],87.16% [86.54% - 87.66%],173,158,185,10-20-2020
163,IL- HINSDALE,86.82,72,72,73,86.27,87.27,72 [72 - 73],86.82% [86.27% - 87.27%],75,69,80,10-20-2020
164,IL- JOLIET,88.82,113,112,115,88.14,89.28,113 [112 - 115],88.82% [88.14% - 89.28%],116,108,123,10-20-2020
166,IL- MELROSE PARK,87.22,220,217,224,86.63,87.76,220 [217 - 224],87.22% [86.63% - 87.76%],223,205,240,10-20-2020
170,IL- PEORIA,86.12,111,110,115,85.76,86.72,111 [110 - 115],86.12% [85.76% - 86.72%],113,107,125,10-20-2020
171,IL- ROCKFORD,94.54,220,217,224,93.19,95.48,220 [217 - 224],94.54% [93.19% - 95.48%],222,202,237,10-20-2020
172,IL- SPRINGFIELD,88.55,215,210,221,87.35,89.47,215 [210 - 221],88.55% [87.35% - 89.47%],217,187,241,10-20-2020
173,IL- URBANA,89.16,89,88,91,88.37,89.62,89 [88 - 91],89.16% [88.37% - 89.62%],95,87,100,10-20-2020
175,IL- BLOOMINGTON,89.74,21,21,22,87.87,91.24,21 [21 - 22],89.74% [87.87% - 91.24%],26,21,30,10-20-2020
179,IN- EVANSVILLE,89.67,196,190,201,88.8,91.25,196 [190 - 201],89.67% [88.8% - 91.25%],197,180,230,10-20-2020
180,IN- FORT WAYNE,89.68,211,208,214,89.04,90.35,211 [208 - 214],89.68% [89.04% - 90.35%],214,200,229,10-20-2020
181,IN- GARY,89.06,133,131,135,88.43,89.76,133 [131 - 135],89.06% [88.43% - 89.76%],136,127,147,10-20-2020
183,IN- INDIANAPOLIS,88.25,528,517,538,87.37,89.09,528 [517 - 538],88.25% [87.37% - 89.09%],529,473,583,10-20-2020
184,IN- LAFAYETTE,87.02,49,47,50,86.07,87.83,49 [47 - 50],87.02% [86.07% - 87.83%],51,45,58,10-20-2020
185,IN- MUNCIE,93.33,51,51,52,92.65,93.6,51 [51 - 52],93.33% [92.65% - 93.6%],55,53,57,10-20-2020
186,IN- MUNSTER,86.83,75,74,77,86.33,87.37,75 [74 - 77],86.83% [86.33% - 87.37%],78,73,85,10-20-2020
187,IN- SOUTH BEND,96.76,254,250,257,95.83,97.66,254 [250 - 257],96.76% [95.83% - 97.66%],256,242,270,10-20-2020
188,IN- TERRE HAUTE,90.26,54,54,55,89.83,90.76,54 [54 - 55],90.26% [89.83% - 90.76%],55,53,58,10-20-2020
