HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,86.05,508,473,572,83.29,90.52,508 [473 - 572],86.05% [83.29% - 90.52%],511,278,888,10-20-2020
2,AL- DOTHAN,81.3,14,14,20,80.83,83.99,14 [14 - 20],81.3% [80.83% - 83.99%],17,11,53,10-20-2020
5,AL- HUNTSVILLE,87.42,134,127,148,84.84,91.81,134 [127 - 148],87.42% [84.84% - 91.81%],139,91,222,10-20-2020
6,AL- MOBILE,82.82,76,70,84,81.33,84.48,76 [70 - 84],82.82% [81.33% - 84.48%],80,38,128,10-20-2020
7,AL- MONTGOMERY,86.7,97,92,116,83.82,93.65,97 [92 - 116],86.7% [83.82% - 93.65%],103,59,211,10-20-2020
9,AL- TUSCALOOSA,85.13,47,43,53,81.8,88.02,47 [43 - 53],85.13% [81.8% - 88.02%],51,18,80,10-20-2020
11,AZ- MESA,91.44,223,211,249,87.22,98.59,223 [211 - 249],91.44% [87.22% - 98.59%],226,143,368,10-20-2020
12,AZ- PHOENIX,87.77,584,548,664,84.78,93.74,584 [548 - 664],87.77% [84.78% - 93.74%],588,362,1041,10-20-2020
14,AZ- SUN CITY,85.01,37,35,41,83.09,88.15,37 [35 - 41],85.01% [83.09% - 88.15%],40,25,66,10-20-2020
15,AZ- TUCSON,83.85,95,88,115,82.02,88.2,95 [88 - 115],83.85% [82.02% - 88.2%],97,51,207,10-20-2020
16,AR- FORT SMITH,84.89,56,53,62,82.89,87.49,56 [53 - 62],84.89% [82.89% - 87.49%],62,37,96,10-20-2020
18,AR- JONESBORO,89.67,84,79,94,85.2,96.92,84 [79 - 94],89.67% [85.2% - 96.92%],87,47,153,10-20-2020
19,AR- LITTLE ROCK,83.34,190,180,210,82.25,85.61,190 [180 - 210],83.34% [82.25% - 85.61%],192,130,324,10-20-2020
