HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,85.64,474,456,496,84.54,87.03,474 [456 - 496],85.64% [84.54% - 87.03%],476,383,594,10-20-2020
2,AL- DOTHAN,82.88,34,33,37,82.18,83.92,34 [33 - 37],82.88% [82.18% - 83.92%],38,29,52,10-20-2020
5,AL- HUNTSVILLE,86.7,124,121,130,85.85,88.51,124 [121 - 130],86.7% [85.85% - 88.51%],125,110,160,10-20-2020
6,AL- MOBILE,82.6,73,71,76,82.0,83.19,73 [71 - 76],82.6% [82.0% - 83.19%],74,57,91,10-20-2020
7,AL- MONTGOMERY,85.47,79,76,88,84.46,88.34,79 [76 - 88],85.47% [84.46% - 88.34%],84,69,129,10-20-2020
9,AL- TUSCALOOSA,86.36,59,56,61,83.91,86.91,59 [56 - 61],86.36% [83.91% - 86.91%],63,39,69,10-20-2020
11,AZ- MESA,87.99,155,150,162,86.31,89.7,155 [150 - 162],87.99% [86.31% - 89.7%],158,125,192,10-20-2020
12,AZ- PHOENIX,85.77,434,417,457,84.49,87.22,434 [417 - 457],85.77% [84.49% - 87.22%],436,340,547,10-20-2020
14,AZ- SUN CITY,83.44,25,25,26,82.59,84.2,25 [25 - 26],83.44% [82.59% - 84.2%],27,21,34,10-20-2020
15,AZ- TUCSON,82.75,65,62,68,82.22,83.41,65 [62 - 68],82.75% [82.22% - 83.41%],69,56,86,10-20-2020
16,AR- FORT SMITH,84.53,56,55,58,84.29,85.39,56 [55 - 58],84.53% [84.29% - 85.39%],57,55,69,10-20-2020
18,AR- JONESBORO,89.29,79,77,83,87.3,91.17,79 [77 - 83],89.29% [87.3% - 91.17%],83,66,101,10-20-2020
19,AR- LITTLE ROCK,83.48,196,191,204,82.84,84.23,196 [191 - 204],83.48% [82.84% - 84.23%],200,164,244,10-20-2020
21,AR- SPRINGDALE,86.6,64,64,67,85.96,88.14,64 [64 - 67],86.6% [85.96% - 88.14%],69,63,86,10-20-2020
22,AR- TEXARKANA,85.32,49,47,52,84.29,86.63,49 [47 - 52],85.32% [84.29% - 86.63%],52,42,65,10-20-2020
23,CA- ORANGE CO.,81.46,110,107,115,81.16,81.8,110 [107 - 115],81.46% [81.16% - 81.8%],111,89,138,10-20-2020
25,CA- BAKERSFIELD,81.39,49,48,51,81.19,81.69,49 [48 - 51],81.39% [81.19% - 81.69%],50,43,61,10-20-2020
31,CA- CHICO,81.6,7,7,7,81.09,81.56,7 [7 - 7],81.6% [81.09% - 81.56%],10,7,10,10-20-2020
