HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,85.67,476,432,623,82.18,96.63,476 [432 - 623],85.67% [82.18% - 96.63%],479,184,1404,10-20-2020
2,AL- DOTHAN,81.3,14,13,19,80.0,83.61,14 [13 - 19],81.3% [80.0% - 83.61%],17,0,48,10-20-2020
5,AL- HUNTSVILLE,88.28,150,136,186,83.4,100.0,150 [136 - 186],88.28% [83.4% - 100.0%],155,64,376,10-20-2020
6,AL- MOBILE,82.19,56,52,72,81.02,85.67,56 [52 - 72],82.19% [81.02% - 85.67%],62,29,162,10-20-2020
7,AL- MONTGOMERY,87.55,110,101,156,82.85,106.07,110 [101 - 156],87.55% [82.85% - 106.07%],116,44,403,10-20-2020
9,AL- TUSCALOOSA,85.19,50,43,61,80.8,92.02,50 [43 - 61],85.19% [80.8% - 92.02%],51,8,120,10-20-2020
11,AZ- MESA,99.18,376,343,471,88.59,126.67,376 [343 - 471],99.18% [88.59% - 126.67%],379,170,924,10-20-2020
12,AZ- PHOENIX,92.1,912,825,1168,84.96,112.11,912 [825 - 1168],92.1% [84.96% - 112.11%],916,376,2432,10-20-2020
14,AZ- SUN CITY,88.51,65,60,83,83.7,100.86,65 [60 - 83],88.51% [83.7% - 100.86%],68,30,169,10-20-2020
15,AZ- TUCSON,85.01,123,111,169,81.94,96.28,123 [111 - 169],85.01% [81.94% - 96.28%],126,49,411,10-20-2020
16,AR- FORT SMITH,84.81,56,53,70,82.58,91.24,56 [53 - 70],84.81% [82.58% - 91.24%],61,33,144,10-20-2020
18,AR- JONESBORO,88.77,77,70,100,82.54,104.89,77 [70 - 100],88.77% [82.54% - 104.89%],79,23,225,10-20-2020
19,AR- LITTLE ROCK,83.59,204,186,250,81.42,88.3,204 [186 - 250],83.59% [81.42% - 88.3%],207,82,479,10-20-2020
21,AR- SPRINGDALE,85.6,54,50,66,82.27,92.58,54 [50 - 66],85.6% [82.27% - 92.58%],59,24,133,10-20-2020
22,AR- TEXARKANA,86.73,65,59,85,82.65,100.1,65 [59 - 85],86.73% [82.65% - 100.1%],66,26,197,10-20-2020
23,CA- ORANGE CO.,81.09,80,74,94,80.48,82.25,80 [74 - 94],81.09% [80.48% - 82.25%],83,37,172,10-20-2020
25,CA- BAKERSFIELD,80.82,28,27,33,80.39,81.69,28 [27 - 33],80.82% [80.39% - 81.69%],29,14,61,10-20-2020
31,CA- CHICO,80.8,0,0,2,80.0,81.88,0 [0 - 2],80.8% [80.0% - 81.88%],5,0,12,10-20-2020
33,CA- CONTRA COSTA CO.,81.07,21,20,25,80.5,82.4,21 [20 - 25],81.07% [80.5% - 82.4%],21,10,48,10-20-2020
43,CA- FRESNO,81.23,28,27,34,80.7,82.93,28 [27 - 34],81.23% [80.7% - 82.93%],28,16,67,10-20-2020
56,CA- LOS ANGELES,82.33,573,527,658,81.11,84.47,573 [527 - 658],82.33% [81.11% - 84.47%],577,275,1109,10-20-2020
58,CA- MODESTO,86.6,111,100,181,82.33,111.94,111 [100 - 181],86.6% [82.33% - 111.94%],113,40,549,10-20-2020
62,CA- NAPA,80.81,0,0,1,80.0,81.72,0 [0 - 1],80.81% [80.0% - 81.72%],4,0,10,10-20-2020
65,CA- ALAMEDA CO.,80.33,7,7,9,80.15,80.8,7 [7 - 9],80.33% [80.15% - 80.8%],11,5,27,10-20-2020
69,CA- PALM SPR/RANCHO MIR.,81.18,7,7,9,80.47,82.18,7 [7 - 9],81.18% [80.47% - 82.18%],12,5,23,10-20-2020
73,CA- REDDING,85.91,61,55,74,82.22,93.59,61 [55 - 74],85.91% [82.22% - 93.59%],63,24,147,10-20-2020
77,CA- SACRAMENTO,81.11,50,45,66,80.38,83.18,50 [45 - 66],81.11% [80.38% - 83.18%],53,18,152,10-20-2020
78,CA- SALINAS,81.96,14,14,16,81.26,83.91,14 [14 - 16],81.96% [81.26% - 83.91%],15,10,31,10-20-2020
79,CA- SAN BERNARDINO,82.98,167,154,192,81.45,85.66,167 [154 - 192],82.98% [81.45% - 85.66%],172,84,327,10-20-2020
80,CA- SAN DIEGO,82.7,186,172,216,81.28,85.39,186 [172 - 216],82.7% [81.28% - 85.39%],190,90,379,10-20-2020
81,CA- SAN FRANCISCO,80.51,21,20,26,80.18,81.06,21 [20 - 26],80.51% [80.18% - 81.06%],25,9,54,10-20-2020
82,CA- SAN JOSE,81.0,28,26,35,80.36,82.41,28 [26 - 35],81.0% [80.36% - 82.41%],30,11,73,10-20-2020
83,CA- SAN LUIS OBISPO,82.22,7,7,8,81.1,83.73,7 [7 - 8],82.22% [81.1% - 83.73%],10,5,17,10-20-2020
85,CA- SAN MATEO CO.,80.37,7,7,9,80.22,80.78,7 [7 - 9],80.37% [80.22% - 80.78%],9,6,21,10-20-2020
86,CA- SANTA BARBARA,80.64,0,0,1,80.0,81.24,0 [0 - 1],80.64% [80.0% - 81.24%],6,0,12,10-20-2020
87,CA- SANTA CRUZ,81.68,0,0,0,80.0,81.67,0 [0 - 0],81.68% [80.0% - 81.67%],6,0,6,10-20-2020
89,CA- SANTA ROSA,82.13,37,34,43,80.86,84.08,37 [34 - 43],82.13% [80.86% - 84.08%],39,16,76,10-20-2020
91,CA- STOCKTON,80.42,0,0,1,80.38,81.03,0 [0 - 1],80.42% [80.38% - 81.03%],4,4,11,10-20-2020
96,CA- VENTURA,81.19,14,13,18,80.51,82.42,14 [13 - 18],81.19% [80.51% - 82.42%],18,8,38,10-20-2020
101,CO- BOULDER,81.59,4,4,6,80.21,82.95,4 [4 - 6],81.59% [80.21% - 82.95%],7,1,14,10-20-2020
102,CO- COLORADO SPRINGS,154.84,773,705,1009,110.82,295.27,773 [705 - 1009],154.84% [110.82% - 295.27%],774,319,2228,10-20-2020
103,CO- DENVER,106.97,1344,1226,1655,92.18,141.78,1344 [1226 - 1655],106.97% [92.18% - 141.78%],1288,582,2951,10-20-2020
104,CO- FORT COLLINS,115.48,224,204,285,94.71,171.24,224 [204 - 285],115.48% [94.71% - 171.24%],226,94,583,10-20-2020
105,CO- GRAND JUNCTION,105.43,198,180,255,91.11,148.56,198 [180 - 255],105.43% [91.11% - 148.56%],201,88,543,10-20-2020
106,CO- GREELEY,94.05,105,96,129,85.28,112.05,105 [96 - 129],94.05% [85.28% - 112.05%],109,41,249,10-20-2020
107,CO- PUEBLO,96.48,127,116,160,87.14,120.73,127 [116 - 160],96.48% [87.14% - 120.73%],131,57,325,10-20-2020
109,CT- BRIDGEPORT,97.16,288,265,346,88.26,116.99,288 [265 - 346],97.16% [88.26% - 116.99%],290,140,627,10-20-2020
110,CT- HARTFORD,104.89,808,735,982,91.0,135.74,808 [735 - 982],104.89% [91.0% - 135.74%],810,358,1815,10-20-2020
111,CT- NEW HAVEN,109.99,1448,1301,1916,92.31,153.21,1448 [1301 - 1916],109.99% [92.31% - 153.21%],1155,474,2820,10-20-2020
112,DE- WILMINGTON,81.82,29,26,37,80.59,84.56,29 [26 - 37],81.82% [80.59% - 84.56%],33,11,85,10-20-2020
