region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,97.23,1689,1601,1828,91.42,106.18,1689 [1601 - 1828],97.23% [91.42% - 106.18%],1455,964,2211,01-05-2021,projected
2,AL- DOTHAN,107.18,416,392,455,96.94,122.55,416 [392 - 455],107.18% [96.94% - 122.55%],361,225,565,01-05-2021,projected
5,AL- HUNTSVILLE,120.48,875,825,960,106.33,144.73,875 [825 - 960],120.48% [106.33% - 144.73%],761,495,1217,01-05-2021,projected
6,AL- MOBILE,97.26,570,540,615,91.52,105.66,570 [540 - 615],97.26% [91.52% - 105.66%],493,329,733,01-05-2021,projected
7,AL- MONTGOMERY,104.58,440,415,475,95.98,116.87,440 [415 - 475],104.58% [95.98% - 116.87%],380,247,570,01-05-2021,projected
9,AL- TUSCALOOSA,113.97,391,370,427,102.44,133.61,391 [370 - 427],113.97% [102.44% - 133.61%],339,224,535,01-05-2021,projected
11,AZ- MESA,166.11,1968,1822,2270,126.77,244.7,1968 [1822 - 2270],166.11% [126.77% - 244.7%],1705,926,3261,01-05-2021,projected
12,AZ- PHOENIX,131.29,4490,4167,5157,108.21,176.73,4490 [4167 - 5157],131.29% [108.21% - 176.73%],3885,2137,7327,01-05-2021,projected
14,AZ- SUN CITY,117.9,355,328,411,100.25,153.58,355 [328 - 411],117.9% [100.25% - 153.58%],307,164,596,01-05-2021,projected
15,AZ- TUCSON,101.79,639,604,691,95.21,110.31,639 [604 - 691],101.79% [95.21% - 110.31%],550,384,765,01-05-2021,projected
16,AR- FORT SMITH,100.37,302,285,331,93.27,112.94,302 [285 - 331],100.37% [93.27% - 112.94%],261,170,422,01-05-2021,projected
18,AR- JONESBORO,87.74,82,77,89,85.09,91.17,82 [77 - 89],87.74% [85.09% - 91.17%],70,46,101,01-05-2021,projected
19,AR- LITTLE ROCK,96.74,1115,1059,1218,91.43,106.35,1115 [1059 - 1218],96.74% [91.43% - 106.35%],966,660,1521,01-05-2021,projected
21,AR- SPRINGDALE,113.49,410,388,452,102.33,134.78,410 [388 - 452],113.49% [102.33% - 134.78%],354,236,579,01-05-2021,projected
22,AR- TEXARKANA,85.92,68,64,74,83.57,87.96,68 [64 - 74],85.92% [83.57% - 87.96%],58,35,78,01-05-2021,projected
23,CA- ORANGE CO.,98.63,1637,1551,1733,92.46,105.84,1637 [1551 - 1733],98.63% [92.46% - 105.84%],1425,953,1977,01-05-2021,projected
25,CA- BAKERSFIELD,93.61,574,546,611,89.24,99.19,574 [546 - 611],93.61% [89.24% - 99.19%],492,334,694,01-05-2021,projected
31,CA- CHICO,89.38,69,65,73,85.94,92.81,69 [65 - 73],89.38% [85.94% - 92.81%],60,38,82,01-05-2021,projected
33,CA- CONTRA COSTA CO.,88.19,189,178,202,85.69,91.18,189 [178 - 202],88.19% [85.69% - 91.18%],164,114,224,01-05-2021,projected
43,CA- FRESNO,96.29,429,408,457,91.61,102.12,429 [408 - 457],96.29% [91.61% - 102.12%],372,265,505,01-05-2021,projected
56,CA- LOS ANGELES,133.55,15318,14732,15866,119.48,146.16,15.32K [14.73K - 15.87K],133.55% [119.48% - 146.16%],13282,9792,16410,01-05-2021,projected
58,CA- MODESTO,95.36,308,293,327,91.05,100.54,308 [293 - 327],95.36% [91.05% - 100.54%],264,190,353,01-05-2021,projected
62,CA- NAPA,93.06,89,84,97,88.42,99.76,89 [84 - 97],93.06% [88.42% - 99.76%],76,49,115,01-05-2021,projected
65,CA- ALAMEDA CO.,88.76,346,328,370,85.83,92.7,346 [328 - 370],88.76% [85.83% - 92.7%],296,197,429,01-05-2021,projected
69,CA- PALM SPR/RANCHO MIR.,128.34,585,563,611,116.09,142.68,585 [563 - 611],128.34% [116.09% - 142.68%],509,380,660,01-05-2021,projected
73,CA- REDDING,84.99,62,59,68,83.14,88.04,62 [59 - 68],84.99% [83.14% - 88.04%],54,34,87,01-05-2021,projected
77,CA- SACRAMENTO,95.59,864,816,931,90.18,103.16,864 [816 - 931],95.59% [90.18% - 103.16%],746,487,1108,01-05-2021,projected
78,CA- SALINAS,117.2,341,324,363,105.35,132.84,341 [324 - 363],117.2% [105.35% - 132.84%],295,201,419,01-05-2021,projected
79,CA- SAN BERNARDINO,169.12,5686,5486,5880,147.85,190.57,5686 [5486 - 5880],169.12% [147.85% - 190.57%],5153,3923,6393,01-05-2021,projected
80,CA- SAN DIEGO,141.24,4976,4742,5220,122.0,161.64,4976 [4742 - 5220],141.24% [122.0% - 161.64%],4307,2954,5742,01-05-2021,projected
81,CA- SAN FRANCISCO,85.26,310,293,337,83.45,88.06,310 [293 - 337],85.26% [83.45% - 88.06%],267,175,409,01-05-2021,projected
82,CA- SAN JOSE,109.44,1033,981,1100,99.8,121.8,1033 [981 - 1100],109.44% [99.8% - 121.8%],891,599,1265,01-05-2021,projected
83,CA- SAN LUIS OBISPO,121.67,220,208,237,107.63,141.84,220 [208 - 237],121.67% [107.63% - 141.84%],190,126,282,01-05-2021,projected
85,CA- SAN MATEO CO.,86.68,210,199,225,84.49,89.46,210 [199 - 225],86.68% [84.49% - 89.46%],180,121,255,01-05-2021,projected
86,CA- SANTA BARBARA,94.6,164,156,176,89.63,100.91,164 [156 - 176],94.6% [89.63% - 100.91%],141,93,202,01-05-2021,projected
87,CA- SANTA CRUZ,120.67,169,160,182,106.74,140.17,169 [160 - 182],120.67% [106.74% - 140.17%],146,96,216,01-05-2021,projected
89,CA- SANTA ROSA,92.79,272,256,299,88.22,100.1,272 [256 - 299],92.79% [88.22% - 100.1%],238,153,374,01-05-2021,projected
91,CA- STOCKTON,92.14,144,136,156,88.18,97.03,144 [136 - 156],92.14% [88.18% - 97.03%],129,87,181,01-05-2021,projected
96,CA- VENTURA,118.53,704,671,740,106.45,131.75,704 [671 - 740],118.53% [106.45% - 131.75%],606,416,814,01-05-2021,projected
101,CO- BOULDER,86.32,35,33,38,84.63,88.84,35 [33 - 38],86.32% [84.63% - 88.84%],30,22,42,01-05-2021,projected
