region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,97.05,1669,1600,1735,92.94,101.43,1669 [1600 - 1735],97.05% [92.94% - 101.43%],1440,1093,1810,12-21-2020,projected
2,AL- DOTHAN,92.27,188,180,198,89.49,95.74,188 [180 - 198],92.27% [89.49% - 95.74%],163,126,209,12-21-2020,projected
5,AL- HUNTSVILLE,110.16,649,621,680,102.77,118.46,649 [621 - 680],110.16% [102.77% - 118.46%],567,428,723,12-21-2020,projected
6,AL- MOBILE,90.01,333,320,348,87.49,92.92,333 [320 - 348],90.01% [87.49% - 92.92%],286,214,369,12-21-2020,projected
7,AL- MONTGOMERY,97.34,310,298,324,93.32,102.38,310 [298 - 324],97.34% [93.32% - 102.38%],268,206,346,12-21-2020,projected
9,AL- TUSCALOOSA,101.64,249,239,262,96.33,108.26,249 [239 - 262],101.64% [96.33% - 108.26%],216,163,282,12-21-2020,projected
11,AZ- MESA,130.25,1138,1090,1196,117.58,145.3,1138 [1090 - 1196],130.25% [117.58% - 145.3%],995,744,1293,12-21-2020,projected
12,AZ- PHOENIX,115.42,3063,2927,3234,106.14,126.77,3063 [2927 - 3234],115.42% [106.14% - 126.77%],2683,1980,3543,12-21-2020,projected
14,AZ- SUN CITY,102.35,206,197,217,96.67,109.01,206 [197 - 217],102.35% [96.67% - 109.01%],181,135,235,12-21-2020,projected
15,AZ- TUCSON,108.01,819,786,857,100.88,116.21,819 [786 - 857],108.01% [100.88% - 116.21%],707,527,914,12-21-2020,projected
16,AR- FORT SMITH,88.74,127,122,133,86.48,91.24,127 [122 - 133],88.74% [86.48% - 91.24%],112,83,144,12-21-2020,projected
18,AR- JONESBORO,88.96,93,90,98,87.3,91.73,93 [90 - 98],88.96% [87.3% - 91.73%],81,66,106,12-21-2020,projected
19,AR- LITTLE ROCK,90.59,704,675,738,87.93,93.55,704 [675 - 738],90.59% [87.93% - 93.55%],611,458,782,12-21-2020,projected
21,AR- SPRINGDALE,100.34,247,237,259,95.33,106.11,247 [237 - 259],100.34% [95.33% - 106.11%],215,162,276,12-21-2020,projected
22,AR- TEXARKANA,85.2,59,55,62,83.27,86.73,59 [55 - 62],85.2% [83.27% - 86.73%],51,32,66,12-21-2020,projected
23,CA- ORANGE CO.,110.11,2632,2527,2749,103.17,118.16,2632 [2527 - 2749],110.11% [103.17% - 118.16%],2304,1773,2920,12-21-2020,projected
25,CA- BAKERSFIELD,99.52,814,784,850,95.1,104.78,814 [784 - 850],99.52% [95.1% - 104.78%],706,546,896,12-21-2020,projected
31,CA- CHICO,95.16,110,106,116,91.72,99.38,110 [106 - 116],95.16% [91.72% - 99.38%],97,75,124,12-21-2020,projected
33,CA- CONTRA COSTA CO.,93.58,314,303,326,92.33,95.43,314 [303 - 326],93.58% [92.33% - 95.43%],272,247,309,12-21-2020,projected
43,CA- FRESNO,148.94,1794,1718,1881,131.86,169.53,1794 [1718 - 1881],148.94% [131.86% - 169.53%],1574,1184,2044,12-21-2020,projected
56,CA- LOS ANGELES,126.94,13205,12651,13784,116.04,139.35,13.20K [12.65K - 13.78K],126.94% [116.04% - 139.35%],11642,8940,14720,12-21-2020,projected
58,CA- MODESTO,112.4,634,607,667,104.55,121.71,634 [607 - 667],112.4% [104.55% - 121.71%],557,422,717,12-21-2020,projected
62,CA- NAPA,92.89,85,81,89,89.79,96.32,85 [81 - 89],92.89% [89.79% - 96.32%],75,57,95,12-21-2020,projected
65,CA- ALAMEDA CO.,95.74,608,584,637,92.04,100.12,608 [584 - 637],95.74% [92.04% - 100.12%],532,407,680,12-21-2020,projected
69,CA- PALM SPR/RANCHO MIR.,146.67,791,757,825,131.09,164.24,791 [757 - 825],146.67% [131.09% - 164.24%],702,538,887,12-21-2020,projected
73,CA- REDDING,82.5,31,29,33,82.03,83.14,31 [29 - 33],82.5% [82.03% - 83.14%],27,22,34,12-21-2020,projected
77,CA- SACRAMENTO,99.86,1092,1048,1141,95.2,105.33,1092 [1048 - 1141],99.86% [95.2% - 105.33%],950,727,1212,12-21-2020,projected
78,CA- SALINAS,141.79,556,531,586,126.28,161.59,556 [531 - 586],141.79% [126.28% - 161.59%],490,367,647,12-21-2020,projected
79,CA- SAN BERNARDINO,198.26,7732,7412,8065,170.89,229.43,7732 [7412 - 8065],198.26% [170.89% - 229.43%],6838,5255,8640,12-21-2020,projected
80,CA- SAN DIEGO,126.62,3714,3552,3882,115.52,139.24,3714 [3552 - 3882],126.62% [115.52% - 139.24%],3279,2498,4166,12-21-2020,projected
81,CA- SAN FRANCISCO,85.28,311,300,325,84.08,86.66,311 [300 - 325],85.28% [84.08% - 86.66%],268,207,338,12-21-2020,projected
82,CA- SAN JOSE,98.8,659,634,687,94.44,103.79,659 [634 - 687],98.8% [94.44% - 103.79%],569,437,720,12-21-2020,projected
