region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,89.79,456,445,469,89.21,90.55,456 [445 - 469],89.79% [89.21% - 90.55%],827,778,891,10-20-2020
2,AL- DOTHAN,88.13,46,44,49,87.68,88.81,46 [44 - 49],88.13% [87.68% - 88.81%],108,102,117,10-20-2020
5,AL- HUNTSVILLE,91.65,119,119,125,91.49,92.77,119 [119 - 125],91.65% [91.49% - 92.77%],219,216,240,10-20-2020
6,AL- MOBILE,85.39,82,79,84,84.66,85.67,82 [79 - 84],85.39% [84.66% - 85.67%],154,133,162,10-20-2020
7,AL- MONTGOMERY,89.77,83,82,88,89.25,91.13,83 [82 - 88],89.77% [89.25% - 91.13%],151,143,172,10-20-2020
9,AL- TUSCALOOSA,92.32,68,65,70,90.52,93.53,68 [65 - 70],92.32% [90.52% - 93.53%],123,105,135,10-20-2020
11,AZ- MESA,91.82,138,135,142,90.56,92.98,138 [135 - 142],91.82% [90.56% - 92.98%],234,209,257,10-20-2020
12,AZ- PHOENIX,88.53,381,370,393,87.6,89.37,381 [370 - 393],88.53% [87.6% - 89.37%],646,576,710,10-20-2020
14,AZ- SUN CITY,85.06,24,23,25,84.44,85.56,24 [23 - 25],85.06% [84.44% - 85.56%],41,36,45,10-20-2020
15,AZ- TUCSON,84.75,67,65,69,84.32,85.23,67 [65 - 69],84.75% [84.32% - 85.23%],120,109,132,10-20-2020
16,AR- FORT SMITH,88.74,56,56,57,88.51,88.9,56 [56 - 57],88.74% [88.51% - 88.9%],112,109,114,10-20-2020
18,AR- JONESBORO,95.6,80,78,81,94.6,96.59,80 [78 - 81],95.6% [94.6% - 96.59%],141,132,150,10-20-2020
19,AR- LITTLE ROCK,86.34,198,193,204,86.06,86.9,198 [193 - 204],86.34% [86.06% - 86.9%],366,350,398,10-20-2020
21,AR- SPRINGDALE,93.25,75,74,77,92.96,93.62,75 [74 - 77],93.25% [92.96% - 93.62%],140,137,144,10-20-2020
