region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,80.88,173,159,197,80.47,81.6,173 [159 - 197],80.88% [80.47% - 81.6%],74,40,135,04-28-2021,projected
2,AL- DOTHAN,81.13,35,32,41,80.6,82.41,35 [32 - 41],81.13% [80.6% - 82.41%],15,8,32,04-28-2021,projected
5,AL- HUNTSVILLE,81.65,70,65,80,80.96,82.93,70 [65 - 80],81.65% [80.96% - 82.93%],31,18,55,04-28-2021,projected
6,AL- MOBILE,87.32,468,433,519,84.03,91.76,468 [433 - 519],87.32% [84.03% - 91.76%],209,115,336,04-28-2021,projected
7,AL- MONTGOMERY,81.16,41,38,48,80.58,82.13,41 [38 - 48],81.16% [80.58% - 82.13%],18,9,33,04-28-2021,projected
9,AL- TUSCALOOSA,80.4,7,7,10,80.4,81.1,7 [7 - 10],80.4% [80.4% - 81.1%],4,4,11,04-28-2021,projected
11,AZ- MESA,83.89,176,163,203,82.22,87.37,176 [163 - 203],83.89% [82.22% - 87.37%],77,44,146,04-28-2021,projected
12,AZ- PHOENIX,82.19,382,355,444,81.24,84.25,382 [355 - 444],82.19% [81.24% - 84.25%],166,94,322,04-28-2021,projected
14,AZ- SUN CITY,81.73,33,30,38,80.99,83.21,33 [30 - 38],81.73% [80.99% - 83.21%],14,8,26,04-28-2021,projected
15,AZ- TUCSON,81.27,71,65,81,80.75,82.42,71 [65 - 81],81.27% [80.75% - 82.42%],32,19,61,04-28-2021,projected
16,AR- FORT SMITH,82.65,72,63,100,80.78,88.82,72 [63 - 100],82.65% [80.78% - 88.82%],34,10,113,04-28-2021,projected
18,AR- JONESBORO,80.55,14,14,18,80.55,81.88,14 [14 - 18],80.55% [80.55% - 81.88%],5,5,17,04-28-2021,projected
19,AR- LITTLE ROCK,80.73,94,85,117,80.36,81.7,94 [85 - 117],80.73% [80.36% - 81.7%],42,21,98,04-28-2021,projected
