region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,80.9,173,164,186,80.59,81.16,173 [164 - 186],80.9% [80.59% - 81.16%],76,50,98,04-28-2021,projected
2,AL- DOTHAN,81.05,31,30,33,80.83,81.05,31 [30 - 33],81.05% [80.83% - 81.05%],14,11,14,04-28-2021,projected
5,AL- HUNTSVILLE,81.54,62,58,68,80.96,82.34,62 [58 - 68],81.54% [80.96% - 82.34%],29,18,44,04-28-2021,projected
6,AL- MOBILE,87.07,462,436,491,84.45,89.8,462 [436 - 491],87.07% [84.45% - 89.8%],202,127,280,04-28-2021,projected
7,AL- MONTGOMERY,81.16,42,39,45,80.58,81.23,42 [39 - 45],81.16% [80.58% - 81.23%],18,9,19,04-28-2021,projected
9,AL- TUSCALOOSA,80.7,7,7,10,80.4,80.8,7 [7 - 10],80.7% [80.4% - 80.8%],7,4,8,04-28-2021,projected
11,AZ- MESA,83.74,168,159,185,82.42,86.11,168 [159 - 185],83.74% [82.42% - 86.11%],74,48,121,04-28-2021,projected
12,AZ- PHOENIX,82.09,363,344,402,81.35,83.54,363 [344 - 402],82.09% [81.35% - 83.54%],158,102,268,04-28-2021,projected
14,AZ- SUN CITY,81.6,28,27,31,80.99,82.35,28 [27 - 31],81.6% [80.99% - 82.35%],13,8,19,04-28-2021,projected
15,AZ- TUCSON,81.39,78,74,86,80.95,82.06,78 [74 - 86],81.39% [80.95% - 82.06%],35,24,52,04-28-2021,projected
16,AR- FORT SMITH,81.01,24,21,38,80.39,84.14,24 [21 - 38],81.01% [80.39% - 84.14%],13,5,53,04-28-2021,projected
18,AR- JONESBORO,80.55,14,14,17,80.55,81.11,14 [14 - 17],80.55% [80.55% - 81.11%],5,5,10,04-28-2021,projected
19,AR- LITTLE ROCK,80.73,88,83,102,80.42,81.18,88 [83 - 102],80.73% [80.42% - 81.18%],42,24,68,04-28-2021,projected
21,AR- SPRINGDALE,81.51,35,35,41,81.51,82.65,35 [35 - 41],81.51% [81.51% - 82.65%],16,16,28,04-28-2021,projected
22,AR- TEXARKANA,80.51,14,12,16,80.0,80.51,14 [12 - 16],80.51% [80.0% - 80.51%],5,0,5,04-28-2021,projected
23,CA- ORANGE CO.,80.25,36,33,40,80.17,80.35,36 [33 - 40],80.25% [80.17% - 80.35%],19,13,27,04-28-2021,projected
25,CA- BAKERSFIELD,80.22,21,19,23,80.14,80.39,21 [19 - 23],80.22% [80.14% - 80.39%],8,5,14,04-28-2021,projected
31,CA- CHICO,81.41,21,19,22,80.47,81.88,21 [19 - 22],81.41% [80.47% - 81.88%],9,3,12,04-28-2021,projected
33,CA- CONTRA COSTA CO.,81.0,44,41,48,80.75,81.35,44 [41 - 48],81.0% [80.75% - 81.35%],20,15,27,04-28-2021,projected
43,CA- FRESNO,80.48,21,19,23,80.22,80.79,21 [19 - 23],80.48% [80.22% - 80.79%],11,5,18,04-28-2021,projected
56,CA- LOS ANGELES,80.19,89,82,101,80.1,80.33,89 [82 - 101],80.19% [80.1% - 80.33%],48,26,83,04-28-2021,projected
58,CA- MODESTO,80.81,28,25,31,80.47,81.4,28 [25 - 31],80.81% [80.47% - 81.4%],14,8,24,04-28-2021,projected
62,CA- NAPA,80.52,7,7,7,80.52,80.52,7 [7 - 7],80.52% [80.52% - 80.52%],3,3,3,04-28-2021,projected
