HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Last Update
83,CA- SAN LUIS OBISPO,105,737,666,866,100.8,109.2,04-21-2020
85,CA- SAN MATEO CO.,114,6043,5522,7012,109.44,118.56,04-21-2020
86,CA- SANTA BARBARA,97,1099,990,1277,93.12,100.88,04-21-2020
87,CA- SANTA CRUZ,151,1630,1489,1896,144.96,157.04,04-21-2020
89,CA- SANTA ROSA,101,2608,2368,3047,96.96,105.04,04-21-2020
91,CA- STOCKTON,121,2801,2538,3287,116.16,125.84,04-21-2020
96,CA- VENTURA,100,2045,1856,2433,96.0,104.0,04-21-2020
101,CO- BOULDER,161,2517,2294,2936,154.56,167.44,04-21-2020
102,CO- COLORADO SPRINGS,135,3590,3266,4455,129.6,140.4,04-21-2020
103,CO- DENVER,154,22709,20667,26876,147.84,160.16,04-21-2020
104,CO- FORT COLLINS,128,1923,1750,2291,122.88,133.12,04-21-2020
105,CO- GRAND JUNCTION,159,4109,3729,4704,152.64,165.36,04-21-2020
106,CO- GREELEY,124,2170,1993,2628,119.04,128.96,04-21-2020
107,CO- PUEBLO,91,525,468,605,87.36,94.64,04-21-2020
110,CT- HARTFORD,185,21472,19499,25477,177.6,192.4,04-21-2020
111,CT- NEW HAVEN,233,38138,34805,44248,223.68,242.32,04-21-2020
112,DE- WILMINGTON,172,11056,10073,13109,165.12,178.88,04-21-2020
113,DC- WASHINGTON,169,31447,28618,37383,162.24,175.76,04-21-2020
115,FL- BRADENTON,128,2151,1937,2539,122.88,133.12,04-21-2020
116,FL- CLEARWATER,109,3004,2732,3575,104.64,113.36,04-21-2020
118,FL- FORT LAUDERDALE,128,26347,23963,31224,122.88,133.12,04-21-2020
119,FL- FORT MYERS,117,8851,8085,10653,112.32,121.68,04-21-2020
120,FL- GAINESVILLE,102,2415,2157,3070,97.92,106.08,04-21-2020
122,FL- HUDSON,109,2343,2139,2802,104.64,113.36,04-21-2020
123,FL- JACKSONVILLE,103,7179,6497,8741,98.88,107.12,04-21-2020
124,FL- LAKELAND,112,2144,1955,2584,107.52,116.48,04-21-2020
127,FL- MIAMI,128,33323,30259,39239,122.88,133.12,04-21-2020
129,FL- OCALA,111,2742,2449,3238,106.56,115.44,04-21-2020
130,FL- ORLANDO,110,19923,17984,23808,105.6,114.4,04-21-2020
131,FL- ORMOND BEACH,102,2457,2184,2833,97.92,106.08,04-21-2020
133,FL- PANAMA CITY,87,187,140,276,83.52,90.48,04-21-2020
134,FL- PENSACOLA,98,2605,2394,3222,94.08,101.92,04-21-2020
137,FL- SARASOTA,106,2401,2166,2942,101.76,110.24,04-21-2020
139,FL- ST PETERSBURG,104,2441,2220,2905,99.84,108.16,04-21-2020
140,FL- TALLAHASSEE,93,2083,1798,2715,89.28,96.72,04-21-2020
141,FL- TAMPA,113,8946,8112,10608,108.48,117.52,04-21-2020
142,GA- ALBANY,148,4382,3906,5130,142.08,153.92,04-21-2020
144,GA- ATLANTA,167,66872,60609,79635,160.32,173.68,04-21-2020
145,GA- AUGUSTA,93,2387,2055,2767,89.28,96.72,04-21-2020
146,GA- COLUMBUS,104,1708,1512,2186,99.84,108.16,04-21-2020
147,GA- MACON,91,1722,1485,2506,87.36,94.64,04-21-2020
148,GA- ROME,146,3334,2994,4084,140.16,151.84,04-21-2020
149,GA- SAVANNAH,97,2299,2089,2895,93.12,100.88,04-21-2020
154,IL- AURORA,212,4423,4018,5158,203.52,220.48,04-21-2020
155,IL- BLUE ISLAND,143,10394,9467,12190,137.28,148.72,04-21-2020
156,IL- CHICAGO,143,34748,31650,40750,137.28,148.72,04-21-2020
158,IL- ELGIN,222,9792,8929,11572,213.12,230.88,04-21-2020
161,IL- EVANSTON,169,13880,12644,16275,162.24,175.76,04-21-2020
163,IL- HINSDALE,173,6587,5993,7724,166.08,179.92,04-21-2020
164,IL- JOLIET,186,8987,8116,10490,178.56,193.44,04-21-2020
166,IL- MELROSE PARK,171,18220,16592,21382,164.16,177.84,04-21-2020
170,IL- PEORIA,94,1628,1406,2017,90.24,97.76,04-21-2020
171,IL- ROCKFORD,133,4731,4210,5869,127.68,138.32,04-21-2020
172,IL- SPRINGFIELD,84,777,674,1077,80.64,87.36,04-21-2020
173,IL- URBANA,90,677,567,844,86.4,93.6,04-21-2020
175,IL- BLOOMINGTON,121,770,668,1009,116.16,125.84,04-21-2020
179,IN- EVANSVILLE,85,389,273,685,81.6,88.4,04-21-2020
180,IN- FORT WAYNE,95,2136,1862,2702,91.2,98.8,04-21-2020
181,IN- GARY,213,12946,11758,15202,204.48,221.52,04-21-2020
183,IN- INDIANAPOLIS,160,30266,26748,37868,153.6,166.4,04-21-2020
184,IN- LAFAYETTE,119,2072,1776,2365,114.24,123.76,04-21-2020
185,IN- MUNCIE,115,590,442,872,110.4,119.6,04-21-2020
186,IN- MUNSTER,186,7840,7127,9175,178.56,193.44,04-21-2020
187,IN- SOUTH BEND,141,6100,5405,7378,135.36,146.64,04-21-2020
188,IN- TERRE HAUTE,80,0,0,275,76.8,83.2,04-21-2020
191,IA- DAVENPORT,86,654,515,913,82.56,89.44,04-21-2020
192,IA- DES MOINES,91,2138,1862,2792,87.36,94.64,04-21-2020
193,IA- DUBUQUE,100,762,648,849,96.0,104.0,04-21-2020
194,IA- IOWA CITY,95,1862,1672,2417,91.2,98.8,04-21-2020
195,IA- MASON CITY,80,0,0,0,76.8,83.2,04-21-2020
196,IA- SIOUX CITY,84,199,149,293,80.64,87.36,04-21-2020
197,IA- WATERLOO,92,405,325,478,88.32,95.68,04-21-2020
200,KS- TOPEKA,89,770,619,1013,85.44,92.56,04-21-2020
201,KS- WICHITA,84,1483,1306,1852,80.64,87.36,04-21-2020
203,KY- COVINGTON,109,1799,1476,2245,104.64,113.36,04-21-2020
204,KY- LEXINGTON,95,4300,3703,6351,91.2,98.8,04-21-2020
205,KY- LOUISVILLE,112,9482,8246,11519,107.52,116.48,04-21-2020
207,KY- OWENSBORO,82,13,0,207,78.72,85.28,04-21-2020
208,KY- PADUCAH,80,0,0,15,76.8,83.2,04-21-2020
209,LA- ALEXANDRIA,87,292,219,547,83.52,90.48,04-21-2020
210,LA- BATON ROUGE,175,14822,13387,17890,168.0,182.0,04-21-2020
212,LA- HOUMA,209,5815,5208,6738,200.64,217.36,04-21-2020
213,LA- LAFAYETTE,102,2364,2027,3424,97.92,106.08,04-21-2020
214,LA- LAKE CHARLES,96,1029,882,1137,92.16,99.84,04-21-2020
216,LA- METAIRIE,387,20707,18986,23678,371.52,402.48,04-21-2020
217,LA- MONROE,87,292,219,429,83.52,90.48,04-21-2020
218,LA- NEW ORLEANS,292,34536,31749,39223,280.32,303.68,04-21-2020
219,LA- SHREVEPORT,98,3391,3096,4247,94.08,101.92,04-21-2020
221,ME- BANGOR,84,323,274,418,80.64,87.36,04-21-2020
222,ME- PORTLAND,108,4622,4164,5534,103.68,112.32,04-21-2020
223,MD- BALTIMORE,140,25543,23188,30531,134.4,145.6,04-21-2020
225,MD- SALISBURY,138,3482,3128,4249,132.48,143.52,04-21-2020
226,MD- TAKOMA PARK,225,11947,10854,14101,216.0,234.0,04-21-2020
227,MA- BOSTON,242,114652,104387,134502,232.32,251.68,04-21-2020
230,MA- SPRINGFIELD,202,12498,11286,14647,193.92,210.08,04-21-2020
231,MA- WORCESTER,249,17776,16156,20883,239.04,258.96,04-21-2020
232,MI- ANN ARBOR,219,29203,26637,34419,210.24,227.76,04-21-2020
233,MI- DEARBORN,197,12491,11393,14578,189.12,204.88,04-21-2020
234,MI- DETROIT,215,40341,36727,47275,206.4,223.6,04-21-2020
235,MI- FLINT,179,8081,7334,9644,171.84,186.16,04-21-2020
238,MI- KALAMAZOO,100,1751,1448,2342,96.0,104.0,04-21-2020
239,MI- LANSING,132,4875,4242,6147,126.72,137.28,04-21-2020
240,MI- MARQUETTE,80,0,0,0,76.8,83.2,04-21-2020
242,MI- MUSKEGON,104,606,492,809,99.84,108.16,04-21-2020
243,MI- PETOSKEY,80,0,0,75,76.8,83.2,04-21-2020
244,MI- PONTIAC,220,10737,9789,12558,211.2,228.8,04-21-2020
245,MI- ROYAL OAK,185,17983,16394,21036,177.6,192.4,04-21-2020
246,MI- SAGINAW,103,2429,2016,3136,98.88,107.12,04-21-2020
248,MI- ST JOSEPH,123,901,771,1078,118.08,127.92,04-21-2020
249,MI- TRAVERSE CITY,80,0,0,175,76.8,83.2,04-21-2020
250,MN- DULUTH,81,89,66,132,77.76,84.24,04-21-2020
251,MN- MINNEAPOLIS,94,7650,6864,9336,90.24,97.76,04-21-2020
253,MN- ROCHESTER,84,577,520,935,80.64,87.36,04-21-2020
254,MN- ST CLOUD,89,469,406,589,85.44,92.56,04-21-2020
256,MN- ST PAUL,102,3289,2951,3877,97.92,106.08,04-21-2020
257,MS- GULFPORT,152,3395,3069,4066,145.92,158.08,04-21-2020
258,MS- HATTIESBURG,122,3304,2823,3892,117.12,126.88,04-21-2020
259,MS- JACKSON,106,6949,6129,9518,101.76,110.24,04-21-2020
261,MS- OXFORD,84,39,13,372,80.64,87.36,04-21-2020
262,MS- TUPELO,85,367,275,1110,81.6,88.4,04-21-2020
263,MO- CAPE GIRARDEAU,80,0,0,11,76.8,83.2,04-21-2020
264,MO- COLUMBIA,93,1680,1458,2400,89.28,96.72,04-21-2020
267,MO- JOPLIN,80,0,0,119,76.8,83.2,04-21-2020
268,MO- KANSAS CITY,119,19110,16947,23050,114.24,123.76,04-21-2020
270,MO- SPRINGFIELD,99,2175,1927,2864,95.04,102.96,04-21-2020
273,MO- ST LOUIS,104,18042,16405,21924,99.84,108.16,04-21-2020
274,MT- BILLINGS,97,2439,2138,2789,93.12,100.88,04-21-2020
275,MT- GREAT FALLS,85,171,129,247,81.6,88.4,04-21-2020
276,MT- MISSOULA,91,797,686,1134,87.36,94.64,04-21-2020
277,NE- LINCOLN,85,663,594,808,81.6,88.4,04-21-2020
278,NE- OMAHA,98,6454,5827,7875,94.08,101.92,04-21-2020
279,NV- LAS VEGAS,138,15144,13747,17874,132.48,143.52,04-21-2020
280,NV- RENO,106,3050,2708,3701,101.76,110.24,04-21-2020
281,NH- LEBANON,112,1958,1729,2374,107.52,116.48,04-21-2020
282,NH- MANCHESTER,113,4228,3846,5013,108.48,117.52,04-21-2020
283,NJ- CAMDEN,217,70055,63764,81720,208.32,225.68,04-21-2020
284,NJ- HACKENSACK,352,67804,62302,77131,337.92,366.08,04-21-2020
285,NJ- MORRISTOWN,453,46973,42991,54056,434.88,471.12,04-21-2020
288,NJ- NEW BRUNSWICK,327,44479,40673,51284,313.92,340.08,04-21-2020
289,NJ- NEWARK,316,75907,69589,86900,303.36,328.64,04-21-2020
291,NJ- PATERSON,331,19476,17846,22307,317.76,344.24,04-21-2020
293,NM- ALBUQUERQUE,121,8787,7918,10885,116.16,125.84,04-21-2020
295,NY- ALBANY,237,50363,46026,58272,227.52,246.48,04-21-2020
296,NY- BINGHAMTON,130,2704,2428,3395,124.8,135.2,04-21-2020
297,NY- BRONX,367,70509,65005,79511,352.32,381.68,04-21-2020
299,NY- BUFFALO,119,8451,7576,10193,114.24,123.76,04-21-2020
300,NY- ELMIRA,114,2314,2026,2700,109.44,118.56,04-21-2020
301,NY- EAST LONG ISLAND,397,234393,215914,264739,381.12,412.88,04-21-2020
304,NY- ROCHESTER,135,10319,9282,12334,129.6,140.4,04-21-2020
307,NY- SYRACUSE,116,6123,5344,7301,111.36,120.64,04-21-2020
308,NY- WHITE PLAINS,345,53744,49606,60520,331.2,358.8,04-21-2020
309,NC- ASHEVILLE,86,718,601,891,82.56,89.44,04-21-2020
311,NC- CHARLOTTE,115,12798,11487,15551,110.4,119.6,04-21-2020
312,NC- DURHAM,98,4833,4210,6167,94.08,101.92,04-21-2020
313,NC- GREENSBORO,103,2438,2156,2976,98.88,107.12,04-21-2020
314,NC- GREENVILLE,85,613,475,1131,81.6,88.4,04-21-2020
315,NC- HICKORY,96,764,645,945,92.16,99.84,04-21-2020
318,NC- RALEIGH,124,11473,10285,13984,119.04,128.96,04-21-2020
319,NC- WILMINGTON,94,1040,869,1411,90.24,97.76,04-21-2020
320,NC- WINSTON-SALEM,95,3842,3444,4716,91.2,98.8,04-21-2020
321,ND- BISMARCK,107,1565,1430,1874,102.72,111.28,04-21-2020
322,ND- FARGO MOORHEAD -MN,82,182,136,269,78.72,85.28,04-21-2020
323,ND- GRAND FORKS,80,0,0,6,76.8,83.2,04-21-2020
324,ND- MINOT,86,182,136,322,82.56,89.44,04-21-2020
325,OH- AKRON,116,5598,5079,6615,111.36,120.64,04-21-2020
326,OH- CANTON,106,3430,3014,4145,101.76,110.24,04-21-2020
327,OH- CINCINNATI,99,5933,5339,7218,95.04,102.96,04-21-2020
328,OH- CLEVELAND,112,18479,16709,21783,107.52,116.48,04-21-2020
329,OH- COLUMBUS,91,6296,5519,7939,87.36,94.64,04-21-2020
330,OH- DAYTON,89,1513,1294,2125,85.44,92.56,04-21-2020
331,OH- ELYRIA,134,2558,2332,2951,128.64,139.36,04-21-2020
332,OH- KETTERING,98,1269,1139,1579,94.08,101.92,04-21-2020
334,OH- TOLEDO,102,5995,5360,7250,97.92,106.08,04-21-2020
335,OH- YOUNGSTOWN,101,3024,2657,3835,96.96,105.04,04-21-2020
336,OK- LAWTON,80,0,0,110,76.8,83.2,04-21-2020
339,OK- OKLAHOMA CITY,104,10315,9296,12777,99.84,108.16,04-21-2020
340,OK- TULSA,91,3512,3166,4756,87.36,94.64,04-21-2020
341,OR- BEND,101,549,498,671,96.96,105.04,04-21-2020
342,OR- EUGENE,101,1607,1454,1898,96.96,105.04,04-21-2020
343,OR- MEDFORD,88,446,379,572,84.48,91.52,04-21-2020
344,OR- PORTLAND,99,6537,5916,7793,95.04,102.96,04-21-2020
345,OR- SALEM,119,1113,1012,1302,114.24,123.76,04-21-2020
346,PA- ALLENTOWN,258,35690,32472,42030,247.68,268.32,04-21-2020
347,PA- ALTOONA,80,16,12,205,76.8,83.2,04-21-2020
350,PA- DANVILLE,88,561,446,1324,84.48,91.52,04-21-2020
351,PA- ERIE,94,1980,1664,2325,90.24,97.76,04-21-2020
352,PA- HARRISBURG,136,8287,7463,10160,130.56,141.44,04-21-2020
354,PA- JOHNSTOWN,80,15,14,197,76.8,83.2,04-21-2020
355,PA- LANCASTER,185,7912,7141,9361,177.6,192.4,04-21-2020
356,PA- PHILADELPHIA,202,96328,87482,113624,193.92,210.08,04-21-2020
357,PA- PITTSBURGH,101,15749,14058,19861,96.96,105.04,04-21-2020
358,PA- READING,182,9316,8446,11011,174.72,189.28,04-21-2020
359,PA- SAYRE,99,504,412,950,95.04,102.96,04-21-2020
360,PA- SCRANTON,195,6221,5595,7511,187.2,202.8,04-21-2020
362,PA- WILKES-BARRE,158,3130,2868,3817,151.68,164.32,04-21-2020
363,PA- YORK,173,4866,4387,5676,166.08,179.92,04-21-2020
365,SC- CHARLESTON,102,4354,3909,5191,97.92,106.08,04-21-2020
366,SC- COLUMBIA,115,8386,7554,10206,110.4,119.6,04-21-2020
367,SC- FLORENCE,90,916,782,1189,86.4,93.6,04-21-2020
368,SC- GREENVILLE,101,3086,2766,3827,96.96,105.04,04-21-2020
369,SC- SPARTANBURG,92,798,748,1066,88.32,95.68,04-21-2020
371,SD- SIOUX FALLS,124,7324,6394,9457,119.04,128.96,04-21-2020
373,TN- CHATTANOOGA,87,892,799,1444,83.52,90.48,04-21-2020
374,TN- JACKSON,80,0,0,82,76.8,83.2,04-21-2020
375,TN- JOHNSON CITY,80,0,0,143,76.8,83.2,04-21-2020
376,TN- KINGSPORT,80,0,0,93,76.8,83.2,04-21-2020
377,TN- KNOXVILLE,83,894,792,1455,79.68,86.32,04-21-2020
379,TN- MEMPHIS,99,7266,6585,9745,95.04,102.96,04-21-2020
380,TN- NASHVILLE,123,23669,21301,28458,118.08,127.92,04-21-2020
382,TX- ABILENE,80,0,0,19,76.8,83.2,04-21-2020
383,TX- AMARILLO,80,0,0,86,76.8,83.2,04-21-2020
385,TX- AUSTIN,118,8296,7499,10067,113.28,122.72,04-21-2020
386,TX- BEAUMONT,86,593,508,785,82.56,89.44,04-21-2020
388,TX- BRYAN,100,756,715,950,96.0,104.0,04-21-2020
390,TX- CORPUS CHRISTI,84,561,477,609,80.64,87.36,04-21-2020
391,TX- DALLAS,109,22737,20459,27173,104.64,113.36,04-21-2020
393,TX- EL PASO,89,1583,1398,1962,85.44,92.56,04-21-2020
394,TX- FORT WORTH,109,9271,8350,11095,104.64,113.36,04-21-2020
396,TX- HARLINGEN,87,737,637,875,83.52,90.48,04-21-2020
397,TX- HOUSTON,102,23733,21515,28611,97.92,106.08,04-21-2020
399,TX- LONGVIEW,86,168,127,279,82.56,89.44,04-21-2020
400,TX- LUBBOCK,85,756,673,882,81.6,88.4,04-21-2020
402,TX- MCALLEN,86,602,535,698,82.56,89.44,04-21-2020
406,TX- ODESSA,80,0,0,120,76.8,83.2,04-21-2020
411,TX- SAN ANGELO,80,0,0,18,76.8,83.2,04-21-2020
412,TX- SAN ANTONIO,124,20369,18407,24072,119.04,128.96,04-21-2020
413,TX- TEMPLE,97,1024,956,1380,93.12,100.88,04-21-2020
416,TX- TYLER,88,777,687,1115,84.48,91.52,04-21-2020
417,TX- VICTORIA,80,0,0,60,76.8,83.2,04-21-2020
418,TX- WACO,114,1330,1206,1574,109.44,118.56,04-21-2020
420,TX- WICHITA FALLS,86,210,162,288,82.56,89.44,04-21-2020
421,UT- OGDEN,137,2527,2278,3007,131.52,142.48,04-21-2020
422,UT- PROVO,132,3024,2706,3556,126.72,137.28,04-21-2020
423,UT- SALT LAKE CITY,115,9029,8174,10842,110.4,119.6,04-21-2020
424,VT- BURLINGTON,122,4068,3489,4976,117.12,126.88,04-21-2020
426,VA- ARLINGTON,213,24295,22007,28910,204.48,221.52,04-21-2020
427,VA- CHARLOTTESVILLE,87,395,285,933,83.52,90.48,04-21-2020
428,VA- LYNCHBURG,80,0,0,0,76.8,83.2,04-21-2020
429,VA- NEWPORT NEWS,132,3975,3554,4828,126.72,137.28,04-21-2020
430,VA- NORFOLK,114,5393,4754,6414,109.44,118.56,04-21-2020
431,VA- RICHMOND,109,8726,7837,10426,104.64,113.36,04-21-2020
432,VA- ROANOKE,80,0,0,30,76.8,83.2,04-21-2020
435,VA- WINCHESTER,877,44493,37056,50096,841.92,912.08,04-21-2020
437,WA- EVERETT,173,5176,4767,5887,166.08,179.92,04-21-2020
438,WA- OLYMPIA,123,1864,1699,2165,118.08,127.92,04-21-2020
439,WA- SEATTLE,137,20998,19316,23855,131.52,142.48,04-21-2020
440,WA- SPOKANE,102,5267,4694,6441,97.92,106.08,04-21-2020
441,WA- TACOMA,150,5721,5248,6546,144.0,156.0,04-21-2020
442,WA- YAKIMA,100,757,693,888,96.0,104.0,04-21-2020
443,WV- CHARLESTON,80,0,0,4914,76.8,83.2,04-21-2020
444,WV- HUNTINGTON,80,0,0,0,76.8,83.2,04-21-2020
445,WV- MORGANTOWN,80,16,14,3531,76.8,83.2,04-21-2020
446,WI- APPLETON,91,395,350,533,87.36,94.64,04-21-2020
447,WI- GREEN BAY,85,483,420,585,81.6,88.4,04-21-2020
448,WI- LA CROSSE,85,329,276,509,81.6,88.4,04-21-2020
449,WI- MADISON,109,5796,5285,6973,104.64,113.36,04-21-2020
450,WI- MARSHFIELD,80,0,0,125,76.8,83.2,04-21-2020
451,WI- MILWAUKEE,112,17269,15762,20318,107.52,116.48,04-21-2020
452,WI- NEENAH,95,505,458,661,91.2,98.8,04-21-2020
456,WI- WAUSAU,80,7,2,45,76.8,83.2,04-21-2020
457,WY- CASPER,95,593,532,709,91.2,98.8,04-21-2020
303,NY- NEW YORK,310,241510,222296,273340,297.6,322.4,04-21-2020
